13,0.9326,0.8519,4.3864
95,(13571.1,5702.0),( 232.5, 592.1),(6828.6, 270.0),(8098.6,7146.0),(6856.5,1555.2),(9510.0,5274.3),(5578.0,4496.3),(4081.5,1899.0),(7888.1,3152.4),(1990.6,3779.1),(11775.5,2146.9),(3074.7,7110.0),(9017.0, 994.4)
96,(13359.5,5417.6),( 531.4, 409.2),(6517.1, 292.4),(8428.1,7146.0),(6856.5,1555.2),(9507.4,5274.2),(5568.7,4631.5),(3922.4,2070.0),(8187.4,3304.9),(1846.2,3653.4),(11951.6,2134.2),(2910.6,7110.0),(9011.9, 980.3)
97,(13073.3,5340.2),( 864.7, 404.2),(6590.4, 598.1),(8399.2,7146.0),(6894.0,2326.9),(9516.5,5274.7),(5794.2,4860.0),(4186.7,2075.1),(8486.7,3457.4),(1924.9,3446.0),(11933.7,1775.5),(2902.0,7110.0),(9132.1,1312.1)
98,(13194.4,5563.9),(1198.0, 399.2),(6547.9, 928.2),(8493.4,7146.0),(7225.4,2357.0),(9525.6,5275.1),(5677.0,4807.7),(4085.9,2067.9),(8517.3,3473.0),(1883.6,3234.2),(11934.3,1787.1),(2893.3,7110.0),(9051.0,1088.4)
99,(13394.6,5866.0),(1531.3, 394.2),(6456.7,1156.3),(8333.9,7146.0),(6914.3,2328.8),(9534.7,5275.6),(5591.4,4866.1),(4077.0,1729.9),(8431.9,3429.5),(1894.8,3291.8),(11951.8,2138.2),(2767.4,7110.0),(8954.1, 820.9)
100,(13545.6,6093.8),(1864.6, 389.1),(6099.6,1278.0),(8301.2,7146.0),(6914.3,2328.8),(9543.8,5276.1),(5514.2,4877.1),(4088.4,2082.0),(8413.2,3420.0),(1965.4,3653.1),(11951.9,2139.6),(2776.0,7110.0),(8949.0, 806.8)
101,(13745.7,6395.9),(2197.9, 384.1),(5882.4,1045.5),(8268.6,7146.0),(6914.3,2328.8),(9552.9,5276.6),(5580.2,4867.7),(3910.0,2250.0),(8394.5,3410.4),(1965.9,3655.5),(11951.9,2140.9),(2443.1,7106.1),(8943.9, 792.7)
102,(13945.9,6698.0),(2531.2, 379.1),(5817.1, 820.0),(8258.1,7146.0),(6914.3,2328.8),(9562.1,5277.1),(5393.0,4973.9),(3576.7,2250.0),(8375.8,3400.9),(1957.8,3614.7),(11943.4,1970.7),(2111.9,7074.6),(8985.3, 907.0)
103,(13983.1,6754.2),(2864.5, 374.1),(5817.1, 820.0),(8065.5,7160.3),(6914.3,2328.8),(9571.2,5277.5),(5333.4,5205.1),(3464.5,2383.4),(8292.9,3358.6),(1892.6,3280.3),(11943.4,1969.3),(1777.9,7083.1),(8990.4, 921.1)
104,(14002.9,6784.1),(3197.8, 369.0),(5769.2, 738.0),(8098.7,7481.4),(6914.3,2328.8),(9580.3,5278.0),(5252.7,5226.9),(3767.2,2493.4),(8311.6,3368.1),(1891.0,3272.3),(11943.3,1968.0),(1455.3,7086.7),(8995.5, 935.2)
105,(14022.8,6814.0),(3531.1, 364.0),(5435.9, 738.0),(8170.2,7146.0),(6914.3,2328.8),(9589.4,5278.5),(5012.0,5470.4),(4100.4,2484.1),(8029.6,3224.5),(1919.6,3418.9),(11943.2,1966.6),(1375.7,6825.6),(9000.7, 949.4)
106,(13988.2,6761.8),(3808.3, 384.0),(5102.5, 738.0),(8356.5,7146.0),(6914.3,2328.8),(9598.5,5279.0),(4696.8,5583.0),(4100.4,2484.1),(7965.7,3192.0),(1858.8,3107.1),(11943.2,1965.3),(1619.2,6952.6),(8962.1, 843.0)
107,(13968.4,6731.9),(3925.5, 657.5),(4769.2, 738.0),(8389.1,7146.0),(6914.3,2328.8),(9607.6,5279.5),(4579.3,5697.2),(4334.8,2926.0),(7806.7,3190.7),(1922.8,3434.9),(11943.1,1963.9),(1949.2,6904.5),(8957.0, 828.8)
108,(13948.6,6702.0),(4281.8, 738.0),(4607.3, 738.0),(8421.8,7146.0),(6914.3,2328.8),(9616.7,5279.9),(4571.8,5678.5),(4668.0,2932.3),(7599.5,3485.1),(1927.7,3460.1),(11943.0,1962.6),(2263.9,6863.5),(8951.9, 814.7)
109,(13980.5,6750.2),(4053.6, 738.0),(4476.9, 738.0),(8405.5,7146.0),(6914.3,2328.8),(9625.9,5280.4),(4495.3,5664.5),(5001.0,2918.4),(7492.2,3457.2),(1773.3,3664.3),(11951.6,2133.8),(2071.0,7111.3),(8935.0, 768.0)
110,(14000.3,6780.1),(3989.0, 912.2),(4143.6, 738.0),(8372.9,7146.0),(6613.6,1722.3),(9635.0,5280.9),(4499.1,5662.5),(5156.7,3054.8),(7465.9,3150.3),(1445.3,3713.5),(11951.7,2135.1),(1829.7,7368.7),(8811.5, 427.2)
111,(14020.1,6810.0),(4043.2,1237.0),(3811.0, 748.5),(8340.2,7146.0),(6319.7,1715.0),(9644.1,5281.4),(4563.0,5656.4),(4949.2,3193.3),(7492.0,3454.3),(1728.7,3671.0),(11951.7,2136.5),(1631.1,7580.5),(8899.4, 249.4)
112,(14039.9,6839.9),(4314.5,1352.2),(4046.1, 738.0),(8307.5,7146.0),(6652.9,1723.3),(9653.2,5281.9),(4555.4,5637.6),(4949.2,3193.3),(7466.2,3153.2),(1958.4,3617.4),(11951.8,2137.8),(1586.2,7811.2),(8846.5, 250.3)
113,(13971.0,6735.9),(4645.1,1306.8),(4289.4, 738.0),(8274.9,7146.0),(6693.9,1724.3),(9662.3,5282.3),(4605.3,5762.3),(4949.2,3193.3),(7466.3,3154.7),(1892.1,3277.6),(11951.9,2139.2),(1564.6,7642.9),(8793.6, 251.2)
114,(13951.2,6706.0),(4630.8,1308.7),(4330.5, 738.0),(8251.8,7146.0),(6720.7,1725.0),(9671.4,5282.8),(4612.8,5781.0),(4949.2,3193.3),(7466.4,3156.1),(1890.5,3269.6),(11951.9,2140.5),(1523.4,7430.0),(8755.3, 251.9)
115,(13928.6,6671.9),(4300.2,1354.1),(3997.1, 738.0),(8575.5,7146.0),(6840.8,1719.3),(9338.8,5265.3),(4622.9,5824.9),(5418.3,3780.0),(7493.5,3472.6),(1920.2,3421.6),(11934.0,1781.9),(1594.3,7088.2),(8828.2, 473.4)
116,(13777.7,6444.1),(4065.3,1369.8),(3848.6, 478.0),(8317.1,7146.0),(6876.2,1347.1),(9660.1,5282.2),(4558.6,6050.0),(5598.6,3919.6),(7659.5,3399.9),(1858.3,3104.4),(11925.4,1609.7),(1636.5,7087.0),(8951.7, 814.1)
117,(13577.5,6142.0),(4011.2,1045.0),(3579.7, 363.3),(8349.8,7146.0),(6880.8,1030.0),(9651.0,5281.7),(4545.6,6393.0),(5848.6,4050.0),(7892.8,3154.8),(1851.3,3068.7),(11943.3,1968.4),(1402.9,6978.1),(9075.1,1154.9)
118,(13377.3,5840.0),(4017.0,1079.8),(3246.5, 368.3),(8111.5,7146.0),(6762.5, 778.0),(9641.9,5281.3),(4595.3,6755.2),(6180.4,4065.0),(8192.1,3307.3),(1974.4,2900.1),(12232.7,2128.2),(1343.2,6643.5),(9075.1,1154.9)
119,(13313.6,5743.8),(4068.1,1389.0),(2913.2, 373.3),(8415.1,7146.0),(6670.2,1147.3),(9632.8,5280.8),(4643.0,7102.6),(6126.9,3999.3),(8491.4,3459.8),(1643.1,2916.6),(12565.7,2111.8),(1291.1,6310.7),(9075.1,1154.9)
120,(13513.8,6045.9),(4077.1,1730.8),(2579.9, 378.4),(8412.2,7146.0),(6547.2,1355.6),(9623.6,5280.3),(4593.3,6740.4),(6132.4,3996.4),(8773.4,3603.4),(1815.1,2880.2),(12898.6,2095.4),(1246.2,5978.1),(9075.1,1154.9)
121,(13714.0,6348.0),(4089.7,2088.7),(2246.6, 383.4),(8379.5,7146.0),(6675.4,1126.6),(9614.5,5279.8),(4571.5,6581.5),(6012.9,4195.2),(9121.1,3618.0),(1758.1,2531.2),(13041.0,1912.2),(1407.3,5821.0),(9039.0,2343.1)
122,(13864.9,6575.8),(4089.7,2088.7),(1913.3, 388.4),(8346.9,7146.0),(6731.3, 902.7),(9605.4,5279.3),(4621.2,6943.7),(6274.9,4074.5),(9454.4,3618.0),(1701.1,2182.3),(13031.6,1728.6),(1331.7,5818.1),(8705.7,2349.5)
123,(13960.7,6855.5),(4089.7,2088.7),(1580.0, 393.4),(8314.2,7146.0),(6715.9, 555.0),(9596.3,5278.9),(4367.8,7110.0),(6246.7,4071.7),(9787.8,3618.0),(1655.6,1832.3),(13032.4,1744.4),(1184.4,5645.7),(8372.5,2355.9)
124,(13632.7,6919.5),(4167.9,3133.4),(1246.7, 398.5),(8281.5,7146.0),(6652.0, 308.6),(9587.2,5278.4),(4034.5,7110.0),(6218.5,4068.8),(10121.1,3618.0),(1693.9,1488.3),(13050.4,2094.7),(1111.4,5335.5),(8039.3,2350.3)
125,(13308.2,6982.8),(4140.0,3132.1),( 913.4, 403.5),(8248.9,7146.0),(6485.6, 288.0),(9578.1,5277.9),(3701.1,7110.0),(6230.6,4070.1),(9849.6,3618.0),(1801.1,1166.7),(12932.0,2093.8),(1045.7,5030.7),(7706.6,2343.9)
126,(12974.1,7018.2),(4219.2,3348.0),( 580.1, 408.5),(8277.8,7146.0),(6152.2, 288.0),(9569.0,5277.4),(3515.3,7083.1),(6028.2,4065.4),(9516.2,3618.0),(1998.9, 943.6),(12599.0,2110.2),( 983.8,4723.4),(7492.3,2369.1)
127,(12642.3,7052.7),(4453.6,3213.7),( 246.8, 413.5),(8310.5,7146.0),(5818.9, 288.5),(9559.8,5276.9),(3407.5,7110.0),(5929.7,4473.9),(9182.9,3618.0),(2329.5, 853.3),(12266.0,2126.6),( 962.2,4623.9),(7656.8,2349.8)
128,(12310.4,7087.3),(4586.3,2934.0),( 234.9, 618.3),(8064.9,7154.9),(5485.9, 300.3),(9550.7,5276.5),(3510.0,7112.1),(5732.8,4740.1),(8849.6,3618.0),(2662.2, 829.8),(11933.0,2142.5),(1134.8,4761.0),(7631.9,2352.7)
129,(11979.6,7121.7),(4908.6,2922.2),( 270.4,1001.8),(8100.7,7501.2),(5152.7, 312.0),(9541.6,5276.0),(3478.9,7110.0),(5836.5,4860.0),(8557.8,3493.6),(2994.8, 806.2),(11951.9,2140.6),( 962.1,4623.8),(7739.8,2334.6)
130,(11647.8,7156.3),(4863.6,2924.1),( 289.6,1208.9),(7890.9,7643.5),(4995.3, 317.6),(9532.5,5275.5),(3487.6,7110.0),(6169.8,4860.0),(8258.5,3341.1),(3327.0, 782.8),(11952.0,2141.9),( 964.4,4634.3),(7734.0,2190.7)
131,(11700.0,7150.9),(4530.4,2934.0),( 341.8,1590.4),(7559.5,7607.6),(5328.5, 305.8),(9484.6,5273.0),(3510.0,7110.3),(5925.8,4860.0),(8372.8,3399.4),(3659.7, 759.2),(11943.4,1969.7),(1025.3,4928.4),(7540.7,2363.4)
132,(11592.4,7337.1),(4197.5,2920.1),( 403.8,1944.9),(7424.0,7782.4),(5661.6, 294.0),(9484.6,5273.0),(3514.6,7311.4),(5593.3,4865.8),(8672.1,3551.8),(3955.0, 726.2),(12258.8,2126.9),(1244.4,5195.7),(7439.9,2222.7)
133,(11628.3,7674.7),(4197.5,2920.1),( 693.2,2087.1),(7203.2,7956.0),(5994.8, 288.0),(9484.6,5273.0),(3523.5,7702.0),(5336.9,5020.6),(8993.6,3618.0),(3837.8, 452.8),(12591.7,2110.5),(1577.5,5183.2),(7438.6,2531.8)
134,(11641.1,8009.8),(4113.1,2365.2),(1025.7,2063.0),(6869.8,7956.0),(6328.2, 288.0),(9165.0,5431.2),(3514.5,7307.5),(5038.5,4922.2),(9326.9,3618.0),(3510.2, 364.3),(12924.7,2094.2),(1910.7,5173.9),(7447.6,2838.6)
135,(11650.4,8009.9),(4086.0,2068.5),(1358.2,2038.9),(6869.8,7956.0),(6660.2, 270.0),(9165.0,5434.4),(3515.9,7079.9),(4969.9,4668.7),(9660.2,3618.0),(3176.8, 369.4),(13040.9,1910.9),(1824.1,5176.3),(7447.6,2839.4)
136,(11737.7,8011.0),(4077.0,1726.8),(1674.4,2018.7),(6869.8,7956.0),(6993.6, 270.0),(9165.0,5431.9),(3390.9,7110.0),(4981.2,4305.0),(9993.6,3618.0),(2843.6, 374.4),(13023.0,1562.2),(1490.9,5186.2),(7440.6,2976.6)
137,(11647.0,7850.2),(4067.0,1379.7),(1707.3,2219.7),(6680.1,7141.3),(7326.9, 270.0),(9165.0,5432.3),(3057.6,7110.0),(4804.9,4328.0),(9977.1,3618.0),(2510.3, 379.4),(13032.5,1745.8),(1157.9,5199.0),(7405.3,2941.3)
138,(11646.9,7849.5),(4012.8,1054.9),(1764.2,2568.6),(6347.2,7125.2),(7660.2, 274.9),(9165.0,5432.6),(3066.3,7110.0),(5136.7,4293.7),(9643.8,3618.0),(2177.0, 384.4),(13050.4,2096.1),(1121.2,5376.9),(7722.9,2920.3)
139,(11645.2,7832.9),(4015.3,1069.8),(1696.2,2910.9),(6013.9,7118.3),(7868.2, 279.4),(8991.3,5250.1),(2732.9,7110.0),(5445.4,4345.4),(9310.4,3618.0),(1843.7, 389.5),(12905.9,2095.1),(1194.2,5687.1),(7576.6,2956.8)
140,(11646.8,7848.0),(4120.3,1378.8),(1876.3,2898.8),(6242.6,7123.1),(7534.9, 272.2),(9162.0,5258.8),(2910.4,7110.0),(5578.7,4491.0),(8977.1,3618.0),(1510.4, 394.5),(12572.9,2111.5),(1517.1,5825.3),(7265.5,2905.1)
141,(11646.7,7847.3),(4068.0,1386.4),(2177.3,2902.9),(6489.6,7156.8),(7428.1, 416.7),(9162.0,5258.4),(3243.7,7110.0),(5294.8,4572.0),(8676.4,3554.0),(1177.1, 399.5),(12240.0,2127.8),(1698.1,5801.5),(6947.3,2806.3)
142,(11646.6,7846.5),(4067.8,1384.8),(1844.0,2898.4),(6275.8,7280.1),(7699.4, 275.8),(9162.0,5258.1),(3100.9,7110.0),(4986.1,4570.4),(8695.1,3563.5),( 843.8, 404.5),(11906.9,2143.3),(2033.6,5618.5),(6755.2,2721.1)
143,(11646.5,7845.8),(4067.7,1384.0),(1858.4,3104.9),(6376.5,7283.9),(7497.7, 271.4),(9162.0,5257.7),(3109.6,7110.0),(5003.6,4307.8),(8713.8,3573.1),( 510.5, 409.6),(11682.3,2149.5),(2365.3,5582.2),(7076.2,2719.2)
144,(11646.5,7845.1),(4067.5,1383.3),(1923.2,3437.1),(6475.0,7127.9),(7307.6, 270.0),(9162.0,5257.3),(3118.3,7110.0),(4995.1,4436.0),(8732.5,3582.6),( 216.3, 417.6),(11951.8,2138.8),(2696.9,5545.8),(7343.2,2879.2)
145,(11646.4,7844.3),(4067.4,1382.5),(1855.3,3088.9),(6472.6,7127.8),(7244.9, 270.0),(9162.0,5257.0),(2867.1,7110.0),(4995.3,4431.9),(8751.2,3592.1),( 235.5, 624.6),(11933.9,1780.2),(3027.4,5509.6),(7429.1,2965.1)
146,(11646.3,7843.6),(4067.3,1381.7),(1896.6,3300.7),(6460.3,7127.6),(7289.7, 270.0),(9162.0,5256.6),(2793.6,7110.0),(4731.9,4337.5),(8769.9,3601.6),( 271.0,1008.2),(11916.0,1422.5),(3073.6,5221.3),(7496.2,2976.9)
147,(11646.2,7842.9),(4014.9,1067.1),(1967.3,3662.3),(6447.9,7127.3),(7352.4, 270.0),(9162.0,5256.3),(2460.5,7107.8),(4418.2,4282.4),(8788.6,3611.2),( 305.5,1380.2),(11925.4,1610.1),(3406.6,5235.2),(7385.8,2958.6)
148,(11646.1,7842.1),(4067.0,1380.1),(2030.7,3979.6),(6435.6,7127.1),(7415.1, 270.0),(9165.0,5430.1),(2129.3,7076.2),(4418.2,4282.4),(8779.4,3606.5),( 270.0, 996.7),(11943.3,1968.7),(3534.3,5423.2),(7418.4,2954.4)
149,(11646.1,7841.4),(4015.1,1068.7),(1927.0,4266.0),(6423.3,7126.8),(7390.3, 270.0),(9165.0,5430.4),(1795.5,7082.6),(4161.9,4280.0),(8760.7,3597.0),( 253.2, 816.0),(11943.3,1967.4),(3635.8,5735.0),(7427.5,2963.5)
150,(11662.1,7992.2),(4066.8,1378.5),(1593.6,4266.0),(6410.9,7126.6),(7327.6, 270.0),(9165.0,5430.8),(1462.3,7091.9),(4186.7,4275.5),(8742.0,3587.4),( 288.7,1199.5),(11943.2,1966.0),(3832.8,6047.6),(7390.5,2926.5)
151,(11662.2,7993.0),(4015.4,1070.3),(1277.9,4264.8),(6743.4,7145.6),(7264.9, 270.0),(9165.0,5431.1),(1372.8,6809.5),(4186.7,4275.5),(8723.3,3577.9),( 338.7,1573.1),(11943.1,1964.7),(4167.7,6086.9),(7427.5,2963.5)
152,(11662.3,7993.7),(4066.5,1376.9),(1254.0,3917.8),(6746.3,6970.0),(7269.7, 270.0),(9165.0,5434.5),(1313.5,6476.1),(4139.9,4286.9),(8704.6,3568.4),( 400.2,1924.3),(11943.1,1963.3),(4481.1,6180.9),(7418.4,2954.4)
153,(11662.3,7994.4),(4066.4,1376.2),(1399.6,3720.4),(6739.1,6624.6),(7332.4, 270.0),(9171.0,5785.8),(1268.5,6143.4),(4108.3,4283.7),(8685.9,3558.9),( 373.8,1773.2),(11951.6,2133.0),(4545.3,6391.2),(7381.4,2917.4)
154,(11626.4,7656.8),(4066.2,1375.4),(1729.6,3670.9),(6739.3,6630.3),(7395.1, 270.0),(9171.0,5786.2),(1269.4,6150.2),(4132.0,4283.9),(8667.2,3549.3),( 372.8,1767.8),(11951.6,2134.4),(4595.1,6753.4),(7436.7,2972.7)
155,(11593.5,7347.3),(4066.1,1374.6),(1504.4,3704.6),(6739.3,6630.0),(7410.3, 270.0),(9171.0,5786.5),(1335.3,6477.1),(4216.3,4270.1),(8648.5,3539.8),( 436.3,2125.8),(11934.3,1788.3),(4602.5,7110.0),(7409.3,2945.3)
156,(11593.4,7346.6),(4066.0,1373.8),(1173.1,3746.9),(6739.2,6629.8),(7347.6, 270.0),(9171.0,5786.9),(1664.2,6432.4),(4131.2,4460.2),(8673.5,3552.6),( 508.8,2462.1),(11934.2,1786.9),(4269.2,7110.0),(7408.8,2944.8)
157,(11593.3,7345.8),(4065.8,1373.0),(1067.9,3751.3),(6739.2,6629.5),(7284.9, 270.0),(9168.0,5612.8),(1362.2,6473.5),(4166.9,4279.1),(8692.2,3562.1),( 443.4,2105.2),(11951.8,2138.4),(3935.9,7110.0),(7445.8,2981.8)
158,(11593.3,7345.1),(4065.7,1372.2),(1397.7,3720.6),(6739.2,6629.3),(7249.7, 270.0),(9168.0,5612.4),(1293.6,6329.2),(4181.7,4276.4),(8710.9,3571.6),( 443.4,2105.2),(11934.1,1784.2),(3795.5,7110.0),(7400.2,2936.2)
159,(11593.2,7344.4),(4065.6,1371.4),(1367.7,3725.1),(6739.2,6629.0),(7312.4, 270.0),(9168.0,5612.1),(1293.6,6328.8),(4227.8,4268.0),(8729.6,3581.1),( 404.6,1949.7),(11934.0,1782.9),(4128.8,7110.0),(7417.9,2953.9)
160,(11593.1,7343.6),(4065.4,1370.6),(1337.7,3729.6),(6739.2,6628.8),(7375.1, 270.0),(9168.0,5611.7),(1293.5,6328.4),(4227.8,4268.0),(8748.3,3590.7),( 397.3,1907.8),(11942.6,1953.5),(4069.9,7110.0),(7428.0,2964.0)
161,(11593.0,7342.9),(4016.7,1078.1),(1536.3,3699.9),(6739.2,6628.5),(7430.3, 270.0),(9168.0,5611.4),(1293.5,6328.1),(4146.6,4282.8),(8767.0,3600.2),( 339.7,1578.8),(11942.6,1954.9),(4039.5,7110.0),(7391.0,2927.0)
162,(11593.0,7342.2),(4065.2,1369.1),(1277.6,3738.7),(6739.2,6628.2),(7367.6, 270.0),(9168.0,5611.0),(1293.4,6327.7),(4146.6,4282.8),(8785.7,3609.7),( 399.2,1918.7),(11942.7,1956.2),(4159.2,7110.0),(7427.0,2963.0)
163,(11592.9,7341.4),(4065.0,1368.3),(1596.4,3690.8),(6746.4,6972.8),(7304.9, 270.0),(9168.0,5609.3),(1293.4,6327.4),(4237.1,4266.3),(8782.2,3607.9),( 400.8,1927.9),(11942.8,1957.6),(4203.9,7110.0),(7418.9,2954.9)
164,(11591.2,7325.7),(4064.9,1367.5),(1575.6,3694.0),(6746.4,6973.1),(7242.3, 270.0),(9168.0,5609.7),(1293.3,6327.0),(4170.1,4278.5),(8763.5,3598.4),( 427.2,2078.6),(11942.8,1958.9),(3905.5,7110.0),(7381.9,2917.9)
165,(11339.6,7167.3),(4064.8,1366.7),(1545.6,3698.5),(6742.7,6796.9),(7292.4, 270.0),(9164.9,5430.0),(1293.3,6326.7),(4178.4,4277.0),(8744.8,3588.9),( 428.2,2084.0),(11943.1,1963.7),(3915.2,7110.0),(7436.1,2972.1)
166,(11006.3,7172.0),(4064.7,1365.9),(1328.4,3731.0),(6742.9,6803.6),(7355.1, 270.0),(9493.3,5273.4),(1293.2,6326.3),(4231.1,4267.4),(8726.1,3579.4),( 429.1,2089.5),(11943.0,1962.4),(4194.1,7110.0),(7409.8,2945.8)
167,(10673.0,7176.7),(4064.5,1365.1),(1485.6,3707.5),(6742.7,6797.4),(7417.7, 270.0),(9523.9,5275.0),(1293.2,6325.9),(4231.1,4267.4),(8707.4,3569.8),( 430.1,2094.9),(11951.6,2134.0),(4149.5,7110.0),(7408.3,2944.3)
168,(10339.7,7181.4),(4017.6,1083.7),(1388.5,3722.0),(6742.7,6797.7),(7387.6, 270.0),(9533.0,5275.5),(1293.1,6325.6),(4231.1,4267.4),(8688.7,3560.3),( 370.0,1751.6),(11951.7,2135.3),(4104.8,7110.0),(7445.3,2981.3)
169,(10308.8,7348.2),(4017.7,1084.5),(1418.5,3717.5),(6742.7,6798.0),(7324.9, 270.0),(9542.1,5276.0),(1293.1,6325.2),(4231.1,4267.4),(8670.0,3550.8),( 369.0,1746.2),(11951.7,2136.7),(4093.9,7110.0),(7400.7,2936.7)
170,(10178.4,7650.0),(4064.1,1362.8),(1393.5,3721.3),(6742.8,6798.2),(7262.3, 270.0),(9551.2,5276.5),(1293.0,6324.9),(4231.1,4267.4),(8651.3,3541.2),( 396.0,1900.3),(11951.8,2138.0),(4138.5,7110.0),(7417.4,2953.4)
171,(9845.1,7650.0),(4018.0,1086.0),(1480.5,3708.2),(6735.6,6452.9),(7272.4, 270.0),(9560.3,5277.0),(1293.0,6324.5),(4214.5,4270.4),(8670.7,3551.1),( 341.0,1586.3),(11951.9,2139.4),(4348.8,7110.0),(7428.5,2964.5)
172,(9594.9,7658.6),(4063.9,1361.2),(1333.5,3730.3),(6984.9,6275.0),(7335.1, 270.0),(9569.4,5277.4),(1341.6,6634.6),(4214.5,4270.4),(8689.4,3560.6),( 397.9,1911.2),(11951.9,2140.7),(4644.3,7113.2),(7391.6,2927.6)
173,(9701.7,7992.6),(4018.3,1087.6),(1303.5,3734.8),(7318.1,6265.7),(7397.7, 270.0),(9578.5,5277.9),(1346.2,6660.0),(4159.8,4280.4),(8708.1,3570.2),( 339.1,1575.4),(11943.4,1970.9),(4673.0,7451.1),(7426.5,2962.5)
174,(10035.0,7995.6),(4063.6,1359.6),(1273.4,3739.3),(7389.3,6090.5),(7407.6, 270.0),(9587.7,5278.4),(1342.1,6637.3),(4251.2,4263.8),(8726.8,3579.7),( 399.8,1922.1),(11943.4,1969.5),(4701.8,7789.0),(7419.4,2955.4)
175,(10368.3,7998.5),(4041.1,1224.6),(1600.6,3690.2),(7406.7,5765.3),(7344.9, 270.0),(9596.8,5278.9),(1292.5,6321.0),(4182.7,4276.2),(8745.5,3589.2),( 374.2,1775.5),(11942.7,1955.8),(4527.3,7947.4),(7382.4,2918.4)
176,(10701.6,8001.5),(4041.2,1225.3),(1571.4,3694.6),(7388.7,6101.2),(7282.3, 270.0),(9605.9,5279.4),(1292.5,6320.6),(4165.9,4279.3),(8764.2,3598.7),( 427.8,2082.0),(11942.8,1957.2),(4194.3,7932.3),(7435.6,2971.6)
177,(11035.0,8004.4),(4041.4,1226.1),(1302.6,3734.9),(7118.2,6271.3),(7252.4, 270.0),(9615.0,5279.8),(1292.4,6320.3),(4232.8,4267.1),(8782.9,3608.3),( 428.8,2087.4),(11942.8,1958.5),(3861.2,7917.1),(7410.3,2946.3)
178,(11368.3,8007.4),(4041.5,1226.9),(1332.6,3730.4),(7003.0,6274.5),(7315.1, 270.0),(9282.1,5262.3),(1292.4,6319.9),(4176.7,4277.3),(8801.6,3617.8),( 371.3,1759.1),(11942.9,1959.9),(3528.4,7902.0),(7407.8,2943.8)
179,(11663.6,8006.0),(4041.6,1227.7),(1481.4,3708.1),(7012.2,6274.2),(7377.7, 270.0),(9165.0,5433.6),(1292.3,6319.5),(4171.9,4278.2),(8766.4,3599.9),( 370.3,1753.6),(11943.0,1961.2),(3860.7,7917.1),(7444.7,2980.7)
180,(11663.7,8006.8),(4041.8,1228.5),(1392.7,3721.4),(7345.4,6265.0),(7427.6, 270.0),(9165.0,5433.3),(1292.3,6319.2),(4238.8,4266.0),(8747.7,3590.3),( 431.6,2103.8),(11934.4,1790.4),(4193.8,7932.3),(7401.2,2937.2)
181,(11663.7,8007.5),(4041.9,1229.3),(1419.3,3717.4),(7345.4,6265.0),(7364.9, 270.0),(9168.0,5607.1),(1292.2,6318.8),(4364.7,4259.5),(8729.0,3580.8),( 395.6,1898.2),(11934.4,1789.1),(4526.8,7947.4),(7416.9,2952.9)
182,(11663.8,8008.2),(4072.5,1556.2),(1749.3,3667.9),(7345.4,6265.0),(7302.3, 270.0),(9168.0,5607.4),(1292.2,6318.5),(4414.7,4280.9),(8710.3,3571.3),( 404.4,1948.3),(11934.3,1787.7),(4715.0,7943.8),(7429.0,2965.0)
183,(11663.9,8009.0),(4041.8,1228.7),(1957.6,3613.5),(7481.4,7130.7),(7239.6, 270.0),(9291.9,5262.8),(1292.1,6318.1),(4474.9,4306.7),(8691.6,3561.8),( 505.9,2100.6),(11934.2,1786.4),(4686.2,7606.0),(7346.8,2941.3)
184,(11664.0,8009.7),(4041.9,1229.4),(1959.2,3621.5),(7814.6,7139.4),(7295.1, 270.0),(9624.8,5280.4),(1292.1,6317.8),(4614.6,4534.5),(8672.9,3552.2),( 402.8,1939.0),(11951.8,2139.0),(4686.3,7606.5),(7381.5,2917.5)
185,(11644.1,7823.3),(4042.0,1230.2),(1888.7,3260.5),(8064.4,7140.4),(7357.7, 270.0),(9615.7,5279.9),(1292.0,6317.4),(4677.5,4878.9),(8654.2,3542.7),( 399.2,1918.4),(11934.1,1783.7),(4688.1,7628.2),(7337.7,2937.2)
186,(11608.2,7485.7),(4072.5,1558.0),(1847.4,3048.7),(8088.2,6782.3),(7420.4, 270.0),(9606.5,5279.4),(1292.0,6317.0),(4662.7,4882.2),(8667.8,3549.7),( 337.1,1563.9),(11934.0,1782.3),(4688.1,7627.6),(7447.2,2983.2)
187,(11608.3,7486.4),(4081.5,1898.3),(1793.0,2744.9),(8087.9,6787.9),(7087.1, 270.0),(9597.4,5278.9),(1291.9,6316.7),(4763.0,5184.0),(8686.5,3559.2),( 304.6,1371.0),(11943.4,1969.9),(4828.3,7951.5),(7398.7,2934.7)
188,(11611.6,7517.7),(4072.5,1557.5),(1892.2,2899.0),(8065.5,7146.0),(7322.3, 270.0),(9588.3,5278.4),(1343.4,6644.8),(5022.9,5084.9),(8705.2,3568.7),( 269.1, 987.5),(11942.7,1955.4),(5161.4,7938.2),(7419.4,2955.4)
189,(11608.5,7487.9),(4081.5,1898.7),(1851.4,3069.1),(8398.8,7146.0),(7212.4, 270.0),(9579.2,5278.0),(1343.7,6646.2),(5136.3,5194.8),(8723.9,3578.2),( 233.6, 603.9),(11942.7,1956.8),(5017.5,7943.9),(7426.6,2962.6)
