26,0.77333,1.45911,0.652812,1,0.946667,1,0.48
时间60,(9512.35,4060.43),(7452,1701.34),(5598,4356),(9846,5976),(10458,5238),(9846,5309.33),(11880,198),(11970,2466),(13151,3629.29),(9820.51,2686.02),(7740,2628),(7416,4104),(7452,3888),(7056.67,4662),(5949.17,7930.58),(4383.01,7940.86),(5029.09,6776.74),(2088,4266),(3474,5238),(1638,1656),(1798.21,390.148),(3175.52,793.468),(3798,360),(6002.55,1197.63),(5832,738),(4356,3348)
时间61,(9844.71,4034.87),(7452,1908),(5562,4608),(9810,6300),(10446.1,4904.88),(9846,5292),(12213.2,186.895),(12303.2,2455.08),(13128,3296.75),(10149.8,2634.04),(7812,2898),(7749.34,4104),(7119.82,3860.32),(7390.01,4662),(6282.34,7941.15),(4050.02,7925.73),(5036.18,6443.48),(1754.66,4266),(3577.2,5554.96),(1671.17,1987.68),(1464.91,395.172),(3508.02,769.958),(3929.31,666.384),(6066,1278),(5498.66,738),(4500,3150)
时间62,(9882,4032),(7439.19,2241.09),(5634,4860),(10143,6313.88),(10434.2,4571.75),(9972,5256),(12546.3,175.79),(12636.3,2444.15),(13105,2964.21),(10188,2628),(8118,2952),(8046,4104),(7020,3852),(7398,4662),(6615.5,7951.73),(3717.02,7910.59),(5040,6264),(1421.33,4266),(3680.39,5871.92),(1674,2016),(1131.61,400.197),(3840.53,746.447),(3960,738),(6399.34,1278),(5165.33,738),(4167.08,3133.35)
时间63,(9549.65,4057.57),(7434,2376),(5508,4878),(10242,6318),(10422.3,4238.63),(9846,5292),(12879.5,164.685),(12969.5,2433.23),(13082,2631.67),(9858.74,2679.99),(7812,2898),(8067.46,4436.64),(7110,3582),(7731.34,4662),(6750,7956),(3528,7902),(5032.91,6597.26),(1278,4266),(3726,6012),(1341.54,2040.09),(798.317,405.221),(3960,738),(3828.69,431.616),(6408,1278),(4831.99,738),(4140,3132)
时间64,(9217.29,4083.13),(7446.81,2042.91),(5634,4860),(9908.95,6304.12),(10422,4230),(9513.12,5274.48),(12960,162),(13068,2430),(13068,2430),(9529.49,2731.98),(7740,2628),(8082,4662),(7259.07,3283.86),(8064.67,4662),(7083.34,7956),(3860.99,7917.14),(5025.82,6930.52),(1611.34,4266),(3622.8,5695.04),(1009.07,2064.18),(465.019,410.246),(3627.49,761.511),(3798,360),(6531.8,968.505),(4498.66,738),(4472.92,3148.65)
时间65,(9180,4086),(7452,1908),(5617.35,5192.92),(9810,6300),(10433.9,4563.12),(9180.25,5256.96),(12626.8,173.105),(12734.8,2440.92),(13091,2762.54),(9200.23,2783.96),(8073.34,2628),(8060.54,4329.36),(7308,3186),(8082,4662),(7398,7956),(4193.98,7932.27),(5022,7110),(1944.67,4266),(3519.61,5378.08),(676.607,2088.27),(216,414),(3294.99,785.021),(3929.31,666.384),(6624,738),(4165.32,738),(4500,3150)
时间66,(8846.71,4091.29),(7722,1890),(5616,5220),(9476.8,6309.52),(10445.8,4896.25),(9162,5256),(12293.7,184.21),(12401.7,2451.85),(13114,3095.08),(9162,2790),(8082,2628),(8046,4104),(7158.93,3484.14),(8103.46,4994.64),(7731.23,7964.33),(4526.98,7947.41),(5029.09,6776.74),(2088,4266),(3474,5238),(432,2106),(246.733,745.916),(2962.48,808.532),(3960,738),(6500.2,1047.49),(3960,738),(4356,3348)
时间67,(8513.41,4096.58),(7735.32,2223.07),(5283.12,5202.48),(9180,6318),(10457.7,5229.37),(9167.65,5589.29),(11960.5,195.315),(12068.5,2462.77),(13137,3427.62),(9491.26,2738.01),(8118,2736),(8067.46,4436.64),(7110,3582),(8118,5220),(8064.46,7972.66),(4716,7956),(5036.18,6443.48),(2421.32,4268.92),(3806.69,5217.21),(374.539,1777.65),(277.466,1077.83),(2629.98,832.042),(4014.8,1066.8),(6408,1278),(4014.8,1066.8),(4644,3330)
时间68,(8180.12,4101.87),(7740,2340),(5274,5202),(9174.35,5984.71),(10458,5238),(9173.3,5922.58),(11880,198),(11970,2466),(13160,3760.16),(9820.51,2686.02),(8450.57,2713.45),(8082,4662),(6840,3546),(7785.12,5237.52),(8118,7974),(5049.07,7942.68),(5040,6264),(2754.65,4271.85),(4050,5202),(317.079,1449.31),(306,1386),(2297.47,855.553),(4068,1386),(6074.66,1278),(4068,1386),(4628.86,2997.01)
时间69,(8046,4104),(7726.68,2006.93),(5606.88,5219.52),(9168.7,5651.42),(10446.1,4904.88),(9178.95,6255.86),(11546.7,203.951),(12303.2,2455.08),(13183,4092.71),(10149.8,2634.04),(8783.15,2690.91),(8060.54,4329.36),(7075.7,3310.3),(7452.25,5255.04),(8451.29,7979.75),(5382.14,7929.35),(5238,6210),(3087.97,4274.77),(4104,5004),(306,1386),(363.461,1714.35),(2178,864),(4398.24,1340.67),(6066,1278),(4076.77,1719.22),(4626,2934)
时间70,(8379.29,4098.71),(7722,1890),(5616,5220),(9163.05,5318.14),(10434.2,4571.75),(9180,6318),(11213.4,209.903),(12636.3,2444.15),(13206,4425.25),(10188,2628),(9115.72,2668.36),(8046,4104),(7110,3276),(7434,5256),(8784.57,7985.49),(5616,7920),(5238,5886),(3421.29,4277.7),(4050,5202),(363.461,1714.35),(420.921,2042.69),(1873.39,999.381),(4728.48,1295.35),(5859.45,1016.37),(4085.54,2052.44),(4959.05,2920.12)
时间71,(8712.59,4093.42),(7452,1908),(5632.65,4887.08),(9162,5256),(10422.3,4238.63),(9172.76,6651.26),(10880.2,215.854),(12969.5,2433.23),(13229,4757.79),(9858.74,2679.99),(9180,2664),(7712.66,4104),(6874.3,3511.7),(7405.12,4923.92),(9117.86,7991.24),(5282.93,7933.32),(5238,6210),(3754.62,4280.62),(4194,5238),(420.921,2042.69),(432,2106),(1854,1008),(4986,1260),(5796,936),(4086,2070),(5058,2916)
时间72,(9045.88,4088.13),(7439.19,2241.09),(5634,4860),(9494.88,5273.52),(10422,4230),(9165.51,6984.51),(10872,216),(13068,2430),(13252,5090.33),(9529.49,2731.98),(8847.43,2686.55),(7416,4104),(6840,3546),(7398,4842),(9162,7992),(4949.86,7946.65),(5569.5,6244.9),(4087.94,4283.54),(4525.57,5203.7),(432,2106),(502.28,2431.84),(2158.61,872.619),(5030.05,1590.41),(6002.55,1197.63),(4077.23,1736.78),(5364,2952)
时间73,(9180,4086),(7434,2376),(5617.35,5192.92),(9827.75,5291.04),(10088.7,4230),(9162,7146),(11205.3,210.049),(13050.5,2097.12),(13266,5292),(9200.23,2783.96),(8514.85,2709.09),(7452,3888),(7075.7,3310.3),(7398,4662),(8828.71,7986.25),(4716,7956),(5580,6246),(4140,4284),(4716,5184),(764.464,2081.91),(572.56,2757.69),(2178,864),(5058,1800),(6066,1278),(4068.46,1403.56),(5058,2916)
时间74,(9198,4392),(7740,2340),(5616,5220),(9846,5292),(9954,4230),(9495.17,7156.58),(11538.6,204.097),(13050,2088),(13243,4959.46),(9162,2790),(8182.28,2731.64),(7416,4104),(7110,3276),(7731.34,4662),(8495.43,7980.51),(4383.01,7940.86),(5248.5,6211.1),(4140,3950.66),(4384.43,5218.3),(1096.93,2057.82),(630,3024),(2510.51,840.489),(5184,1908),(5859.45,1016.37),(4068,1386),(5022,2736)
时间75,(9162,4662),(7726.68,2006.93),(5283.12,5202.48),(9846,5625.34),(10287.3,4230),(9828.34,7167.15),(11871.8,198.146),(13067.5,2420.88),(13220,4626.92),(8836.6,2862.31),(8118,2736),(7749.34,4104),(7123.88,2942.95),(8064.67,4662),(8162.14,7974.76),(4050.02,7925.73),(5238,6210),(4140,3744),(4194,5238),(1429.39,2033.73),(708.986,3347.84),(2843.01,816.979),(5508,1908),(5796,936),(4398.24,1340.67),(4688.66,2736)
时间76,(8828.66,4662),(7722,1890),(5274,5202),(9846,5958.67),(10422,4230),(10161.5,7177.73),(11880,198),(13068,2430),(13197,4294.38),(8511.2,2934.62),(8118,2952),(8046,4104),(7128,2844),(8082,4662),(8118,7974),(3717.02,7910.59),(5238,5886),(4140,4077.34),(4050,5202),(1674,2016),(787.972,3671.69),(3175.52,793.468),(5184,1908),(5832,738),(4728.48,1295.35),(4608,2736)
时间77,(8495.33,4662),(7452,1908),(4941.12,5184.48),(9846,5976),(10088.7,4230),(10296,7182),(12213.2,186.895),(13050.5,2097.12),(13174,3961.84),(8352,2970),(8118,2736),(7712.66,4104),(6801.67,2776.01),(8103.46,4994.64),(8118,7668),(3528,7902),(5094,5634),(4140,4284),(4104,5004),(1727.71,2344.98),(810,3762),(3508.02,769.958),(5508,1908),(5498.66,738),(4986,1260),(4626,2934)
时间78,(8161.99,4662),(7452,1574.66),(4932,5184),(10176.3,5930.96),(9954,4230),(10629.3,7177.31),(12546.3,175.79),(13050,2088),(13151,3629.29),(8118,2952),(8118,2952),(7416,4104),(6696,2754),(8118,5220),(8118,7974),(3860.99,7917.14),(5238,5886),(4123.35,4616.92),(4194,5238),(1781.42,2673.96),(1143.05,3748.12),(3840.53,746.447),(5184,1908),(5165.33,738),(5030.05,1590.41),(4959.05,2920.12)
时间79,(8082,4662),(7452,1368),(4716,5184),(10242,5922),(10287.3,4230),(10962.6,7172.61),(12879.5,164.685),(13032.9,1755.1),(13128,3296.75),(7812,2898),(7812,2898),(7085.24,4062.65),(6516,2718),(8118,5553.34),(8118,7668),(4193.98,7932.27),(5238,6210),(4106.71,4949.84),(4104,5004),(1818,2898),(1242,3744),(3960,738),(5508,1908),(4831.99,738),(5058,1800),(5058,2916)
时间80,(8415.34,4662),(7784.6,1345.83),(4662,4878),(9911.72,5967.04),(10422,4230),(11295.9,7167.92),(12960,162),(13015.9,1422.2),(13105,2964.21),(7488.62,2978.85),(7488.62,2978.85),(6984,4050),(6696,2754),(8118,5886.67),(7786.59,7632.17),(4526.98,7947.41),(5040,6264),(4104,5004),(4120.65,4671.08),(1881.84,3225.17),(1571.65,3694.55),(3627.49,761.511),(5184,1908),(4498.66,738),(5184,1908),(4724.95,2929.88)
时间81,(8748.67,4662),(8117.2,1323.65),(4616.45,4547.79),(9846,5976),(10433.9,4563.12),(11574,7164),(12971.5,495.138),(12998.8,1089.3),(13082,2631.67),(7452,2988),(7452,2988),(7020,3852),(7022.33,2821.99),(8118,6220.01),(7455.19,7596.34),(4716,7956),(4709.79,6218.45),(4050,5202),(4137.29,4338.16),(1945.67,3552.33),(1901.3,3645.11),(3294.99,785.021),(5508,1908),(4165.32,738),(5058,1800),(4626,2934)
时间82,(9082.01,4662),(8262,1314),(4590,4356),(9810,6300),(10445.8,4896.25),(11498,6839.43),(12978,684),(12981.7,756.406),(13068,2430),(7775.38,2907.15),(7775.38,2907.15),(7110,3582),(7128,2844),(8118,6282),(7452,7596),(5049.07,7942.68),(4518,6192),(4104,5004),(4140,4284),(1962,3636),(1962,3636),(2962.48,808.532),(5184,1908),(3960,738),(5013.95,1469.59),(4518,2934)
时间83,(9162,4662),(7929.4,1336.17),(4920.54,4312.89),(10143,6313.88),(10457.7,5229.37),(11422.1,6514.87),(12995.1,1016.9),(12978,684),(13091,2762.54),(7812,2898),(7812,2898),(7259.07,3283.86),(6808.72,2939.78),(8450.92,6298.65),(7401.31,7266.54),(5382.14,7929.35),(4609.57,5871.49),(4120.65,4671.08),(4140,3950.66),(1632.35,3685.45),(1632.35,3685.45),(2629.98,832.042),(5058,1800),(4014.8,1066.8),(4986,1260),(4184.98,2919.52)
时间84,(9198,4392),(7596.8,1358.35),(5004,4302),(10242,6318),(10458,5238),(11376,6318),(13012.1,1349.8),(12966.5,350.862),(13114,3095.08),(8118,2952),(7488.62,2978.85),(7308,3186),(6768,2952),(8478,6300),(7380,7128),(5616,7920),(4626,5814),(4137.29,4338.16),(4140,3744),(1302.7,3734.89),(1302.7,3734.89),(2297.47,855.553),(5013.95,1469.59),(4068,1386),(5030.05,1590.41),(4104,2916)
时间85,(9180,4086),(7452,1368),(4986,4572),(10262.8,6650.69),(10124.9,5250.34),(11452,6642.57),(13029.2,1682.7),(12960,162),(13137,3427.62),(8352,2970),(7452,2988),(7452,2988),(6696,2754),(8460.48,6632.88),(7380,6794.66),(5282.93,7933.32),(4554,5634),(4140,4284),(4140,4077.34),(1242,3744),(1242,3744),(2178,864),(4986,1260),(4013.2,1057.2),(5058,1800),(4104,2808)
时间86,(9198,4392),(7416,1116),(5319.34,4572),(10283.6,6983.37),(9972,5256),(11527.9,6967.13),(13046.3,2015.59),(12971.5,495.138),(13160,3760.16),(8118,2952),(7775.38,2907.15),(7308,2844),(7022.33,2821.99),(8460,6642),(7380,6461.33),(4949.86,7946.65),(4867.92,5521.89),(3806.68,4281.08),(4140,4284),(908.953,3757.88),(1571.65,3694.55),(1873.39,999.381),(4655.76,1305.33),(3960,738),(5184,1908),(4104,2484)
时间87,(9530.6,4414.17),(7084.43,1081.7),(5346,4572),(10296,7182),(9986.8,4922.99),(11574,7164),(13050,2088),(12978,684),(13183,4092.71),(8118,2736),(7812,2898),(7074,2718),(7128,2844),(8477.52,6309.12),(7380,6264),(4716,7956),(5058,5454),(3473.35,4278.15),(4123.35,4616.92),(810,3762),(1901.3,3645.11),(1854,1008),(4325.52,1350.65),(3828.69,431.616),(5058,1800),(4122,2250)
时间88,(9863.2,4436.35),(6894,1062),(5472,4356),(10275.2,6849.31),(10001.6,4589.99),(11240.7,7168.69),(13067.5,2420.88),(12644.7,689.464),(13206,4425.25),(8118,2952),(7740,2628),(7308,2844),(6808.72,2939.78),(8478,6300),(7713.24,6272.13),(4687.73,7623.86),(4744.08,5566.11),(3140.03,4275.23),(4106.71,4949.84),(1143.05,3748.12),(1962,3636),(1748.59,1324.23),(4068,1386),(3798,360),(5013.95,1469.59),(4455.34,2250)
时间89,(10008,4446),(6876,1350),(5292,4284),(10254.4,6516.63),(10008,4446),(10907.4,7173.39),(13068,2430),(12311.4,694.928),(13229,4757.79),(7812,2898),(7812,2898),(7074,2718),(6768,2952),(8460.48,6632.88),(8046.47,6280.26),(4659.47,7291.73),(4554,5634),(2806.71,4272.3),(4104,5004),(1242,3744),(1632.35,3685.45),(1643.18,1640.46),(4076.77,1719.22),(4131.13,348.208),(4986,1260),(4590,2250)
时间90,(9675.4,4423.83),(7209.17,1360.41),(5508,4068),(10242,6318),(9993.2,4779.01),(10574.1,7178.08),(12734.8,2440.92),(11978.1,700.391),(13252,5090.33),(7740,2628),(7740,2628),(6858,2664),(7087.28,2856.22),(8460,6642),(8118,6282),(4644,7110),(4258.26,5787.79),(2473.38,4269.38),(4194,5238),(908.953,3757.88),(1302.7,3734.89),(1638,1656),(4085.54,2052.44),(4464.25,336.416),(4655.76,1305.33),(4256.66,2250)
时间91,(9342.8,4401.65),(7452,1368),(5616,4050),(10262.8,6650.69),(9978.4,5112.01),(10296,7182),(12401.7,2451.85),(11880,702),(13266,5292),(8073.34,2628),(8073.34,2628),(7074,2718),(7128,2844),(8477.52,6309.12),(8450.92,6298.65),(4310.66,7110),(4104,5868),(2140.06,4266.46),(4525.57,5203.7),(810,3762),(1242,3744),(1743.41,1339.77),(4086,2070),(4797.38,324.624),(4325.52,1350.65),(4122,2250)
时间92,(9198,4392),(7416,1116),(5598,4356),(10283.6,6983.37),(9972,5256),(10321.6,7514.35),(12068.5,2462.77),(11896.6,1034.92),(13243,4959.46),(8082,2628),(8082,2628),(6858,2664),(7114.12,3177.05),(8478,6300),(8478,6300),(3977.33,7110),(3888,6066),(2088,4266),(4716,5184),(1143.05,3748.12),(1571.65,3694.55),(1848.82,1023.54),(4077.23,1736.78),(5130.51,312.832),(4068,1386),(4086,2070)
时间93,(9162,4662),(7416,782.664),(5562,4608),(10296,7182),(10305.1,5243.66),(10332,7650),(11970,2466),(11913.3,1367.84),(13220,4626.92),(7748.66,2628),(7748.66,2628),(6696,2754),(7110,3276),(8145.08,6283.35),(8811.23,6308.54),(3643.99,7110),(3726,6012),(1754.66,4266),(4384.43,5218.3),(1242,3744),(1901.3,3645.11),(1854,1008),(4068.46,1403.56),(5463.64,301.039),(4076.77,1719.22),(4418.91,2086.93)
时间94,(8828.66,4662),(7416,720),(5279.33,4784.67),(9962.83,7171.42),(10458,5238),(10306.4,7317.65),(12303.2,2455.08),(11929.9,1700.76),(13197,4294.38),(7740,2628),(7740,2628),(6516,2718),(6874.3,3511.7),(8118,6282),(9144.45,6317.09),(3510,7110),(3393.88,5983.53),(1421.33,4266),(4194,5238),(1571.65,3694.55),(1962,3636),(1748.59,1324.23),(4068,1386),(5796.76,289.247),(4085.54,2052.44),(4751.81,2103.85)
时间95,(8495.33,4662),(7429.32,386.93),(5274,4788),(9629.66,7160.85),(10124.9,5250.34),(10296,7182),(12636.3,2444.15),(11946.6,2033.68),(13174,3961.84),(8073.34,2628),(8073.34,2628),(6282,2538),(6840,3546),(8100,6606),(9180,6318),(3176.66,7110),(3096,5958),(1278,4266),(4050,5202),(1901.3,3645.11),(1898.16,3308.83),(1643.18,1640.46),(4013.2,1057.2),(5832,288),(4086,2070),(5084.72,2120.78)
时间96,(8161.99,4662),(7434,270),(4968,4680),(9296.5,7150.27),(9972,5256),(10629.3,7177.31),(12969.5,2433.23),(11952,2142),(13151,3629.29),(8082,2628),(8082,2628),(6516,2718),(6552,3690),(8118,6282),(8846.77,6309.46),(2843.33,7110),(3428.12,5986.47),(1255.07,3933.45),(4104,5004),(1962,3636),(1834.33,2981.67),(1638,1656),(3960,738),(6165.34,288),(4077.23,1736.78),(5148,2124)
时间97,(8082,4662),(7420.68,603.07),(5274,4788),(9162,7146),(9846,5292),(10962.6,7172.61),(13068,2430),(11618.8,2151.26),(13128,3296.75),(8118,2736),(8118,2736),(6696,2754),(6220.17,3721.6),(8100,6606),(8513.55,6300.91),(2509.99,7110),(3726,6012),(1242,3744),(4120.65,4671.08),(1898.16,3308.83),(1818,2898),(1743.41,1339.77),(4293.34,738),(6498.67,288),(4068.46,1403.56),(5155.41,2457.25)
时间98,(8415.34,4662),(7416,720),(5556.67,4611.33),(9150.1,7479.12),(9972,5256),(11295.9,7167.92),(13050.5,2097.12),(11304,2160),(13105,2964.21),(8082,2628),(8082,2628),(7022.33,2821.99),(6174,3726),(8431.68,6639.17),(8478,6300),(2484,7110),(3888,6066),(1264.93,4076.55),(4137.29,4338.16),(1834.33,2981.67),(1486.52,2933.16),(1848.82,1023.54),(4626.67,738),(6516,288),(4068,1386),(5162.81,2790.51)
时间99,(8748.67,4662),(7083.18,738.49),(5562,4608),(9144,7650),(10305.1,5243.66),(11574,7164),(13050,2088),(10996.6,2288.91),(13082,2631.67),(8118,2736),(7748.66,2628),(7128,2844),(6505.83,3694.4),(8460,6642),(8811.23,6308.54),(2491.57,7443.25),(3726,6012),(1278,4266),(4140,4284),(1818,2898),(1155.05,2968.31),(1854,1008),(4960.01,738),(6182.66,288),(4398.24,1340.67),(5166,2934)
时间100,(9082.01,4662),(6768,756),(5346,4572),(9155.9,7316.88),(10458,5238),(11240.7,7168.69),(13032.9,1755.1),(10689.2,2417.82),(13068,2430),(8450.57,2713.45),(7740,2628),(7114.12,3177.05),(6552,3690),(8128.32,6608.83),(9144.45,6317.09),(2499.15,7776.5),(3661.66,6339.07),(950.551,4328.37),(4338,4248),(1764.29,2569.02),(823.569,3003.47),(2158.61,872.619),(5293.34,738),(5849.33,288),(4728.48,1295.35),(5158.59,2600.75)
时间101,(9162,4662),(6894,1062),(5012.66,4572),(9162,7146),(10790.9,5255.52),(10907.4,7173.39),(13015.9,1422.2),(10381.8,2546.73),(13091,2762.54),(8783.15,2690.91),(7812,2898),(7110,3276),(6220.17,3721.6),(8100,6606),(9180,6318),(2502,7902),(3597.32,6666.13),(900,4338),(4140,4284),(1710.58,2240.04),(630,3024),(2178,864),(5626.68,738),(5832,288),(4986,1260),(5151.19,2267.49)
时间102,(8828.66,4662),(7225.57,1096.3),(4986,4572),(9150.1,7479.12),(11123.8,5273.04),(10574.1,7178.08),(12998.8,1089.3),(10188,2628),(13114,3095.08),(9115.72,2668.36),(8118,2952),(7123.88,2942.95),(6174,3726),(8431.68,6639.17),(8846.77,6309.46),(2835.34,7902),(3532.98,6993.2),(970.81,4663.73),(4140,3950.66),(1674,2016),(559.72,2698.16),(2510.51,840.489),(5832,738),(5498.87,299.792),(5030.05,1590.41),(5148,2124)
时间103,(8495.33,4662),(7416,1116),(5319.34,4572),(9144,7650),(11142,5274),(10296,7182),(12981.7,756.406),(10495.4,2499.09),(13137,3427.62),(9180,2664),(7812,2898),(7128,2844),(5868,3834),(8460,6642),(8513.55,6300.91),(3168.67,7902),(3510,7110),(990,4752),(4140,3744),(1727.71,2344.98),(489.44,2372.31),(2843.01,816.979),(5498.66,738),(5165.75,311.584),(5058,1800),(5155.41,2457.25)
时间104,(8161.99,4662),(7452,1368),(5346,4572),(9161.52,7982.88),(10809.1,5256.48),(10321.6,7514.35),(12978,684),(10802.8,2370.18),(13160,3760.16),(8847.43,2686.55),(7740,2628),(7114.12,3177.05),(5908.51,3503.14),(8128.32,6608.83),(8478,6300),(3502.01,7902),(3517.57,7443.25),(919.19,4426.27),(4140,4077.34),(1781.42,2673.96),(432,2106),(3175.52,793.468),(5165.33,738),(4832.62,323.376),(5013.95,1469.59),(5162.81,2790.51)
时间105,(8082,4662),(7784.6,1345.83),(5562,4608),(9162,7992),(10476.2,5238.96),(10332,7650),(12995.1,1016.9),(11110.2,2241.27),(13183,4092.71),(8514.85,2709.09),(7812,2898),(7110,3276),(5949.03,3172.27),(8100,6606),(8460.48,6632.88),(3528,7902),(3525.15,7776.5),(900,4338),(4140,4284),(1818,2898),(502.28,2431.84),(3508.02,769.958),(4831.99,738),(4499.49,335.168),(4986,1260),(5166,2934)
时间106,(8415.34,4662),(8117.2,1323.65),(5775.4,4351.92),(9495.34,7992),(10458,5238),(10306.4,7317.65),(13012.1,1349.8),(11304,2160),(13206,4425.25),(8182.28,2731.64),(7488.62,2978.85),(7123.88,2942.95),(5976,2952),(8077.83,6938.6),(8460,6642),(3194.66,7902),(3528,7902),(1227.45,4275.63),(4123.35,4616.92),(2151.3,2902.57),(572.56,2757.69),(3840.53,746.447),(4498.66,738),(4166.36,346.961),(4655.76,1305.33),(5148,3168)
时间107,(8748.67,4662),(8262,1314),(5832,4284),(9630,7992),(10790.9,5255.52),(10296,7182),(13029.2,1682.7),(11376,2448),(13229,4757.79),(8118,2736),(7452,2988),(7128,2844),(6309.15,2940.89),(8064,7146),(8477.52,6309.12),(2861.33,7902),(3194.66,7902),(1278,4266),(4106.71,4949.84),(2484.61,2907.13),(630,3024),(3960,738),(4165.32,738),(3833.24,358.753),(4325.52,1350.65),(4950,3186)
时间108,(9082.01,4662),(7929.4,1336.17),(5618.6,4540.08),(9296.66,7992),(11123.8,5273.04),(10629.3,7177.31),(13046.3,2015.59),(11304,2160),(13252,5090.33),(8450.57,2713.45),(7775.38,2907.15),(6808.72,2939.78),(6516,2934),(8098.3,7477.57),(8478,6300),(2527.99,7902),(2861.33,7902),(1255.07,3933.45),(4104,5004),(2817.91,2911.7),(961.477,2988.84),(3627.49,761.511),(3960,738),(3798,360),(4068,1386),(4932,3348)
时间109,(9162,4662),(7596.8,1358.35),(5562,4608),(9162,7992),(11142,5274),(10962.6,7172.61),(13050,2088),(11637.2,2150.74),(13266,5292),(8783.15,2690.91),(7812,2898),(6768,2952),(6768,2952),(8118,7668),(8811.23,6308.54),(2502,7902),(2527.99,7902),(1242,3744),(4194,5238),(3132,2916),(1292.95,2953.69),(3294.99,785.021),(4014.8,1066.8),(3929.31,666.384),(4398.24,1340.67),(5166,3330)
时间110,(9162,4995.34),(7452,1368),(5598,4356),(9495.34,7992),(11475.1,5286.57),(11295.9,7167.92),(13032.9,1755.1),(11952,2142),(13243,4959.46),(9115.72,2668.36),(8118,2952),(6516,2934),(6516,2934),(8118,7974),(9144.45,6317.09),(2168.93,7915.32),(2502,7902),(1264.93,4076.55),(4525.57,5203.7),(2798.7,2911.43),(1624.43,2918.53),(2962.48,808.532),(4068,1386),(3960,738),(4728.48,1295.35),(4932,3348)
时间111,(9162,5256),(7118.83,1357.59),(5616,4050),(9630,7992),(11808.2,5299.14),(11574,7164),(13015.9,1422.2),(11618.8,2151.26),(13220,4626.92),(9180,2664),(8352,2970),(6768,2952),(6182.85,2945.11),(8451.29,7979.75),(9180,6318),(1835.86,7928.65),(2168.93,7915.32),(1278,4266),(4716,5184),(2465.39,2906.87),(1818,2898),(2629.98,832.042),(4398.24,1340.67),(4014.8,1066.8),(4986,1260),(4950,3186)
时间112,(9162,4922.66),(6876,1350),(5922,4050),(9963.32,7994.95),(12141.3,5311.71),(11609.3,7495.47),(12998.8,1089.3),(11304,2160),(13197,4294.38),(9198,2340),(8118,2952),(6696,2754),(5976,2952),(8784.57,7985.49),(8846.77,6309.46),(1602,7938),(1835.86,7928.65),(950.551,4328.37),(4384.43,5218.3),(2132.09,2902.3),(1881.84,3225.17),(2297.47,855.553),(4728.48,1295.35),(4068,1386),(5030.05,1590.41),(5148,3168)
时间113,(9162,4662),(6624,1332),(5832,4284),(10296.6,7997.9),(12474.4,5324.28),(11644.5,7826.93),(12981.7,756.406),(11376,2448),(13174,3961.84),(8864.73,2346.41),(8118,2736),(6768,2952),(5643.82,2924.32),(9117.86,7991.24),(8513.55,6300.91),(1935.07,7924.68),(1602,7938),(900,4338),(4194,5238),(1818,2898),(1945.67,3552.33),(2178,864),(4986,1260),(4013.2,1057.2),(5058,1800),(4950,3186)
时间114,(8828.66,4662),(6704.85,1008.62),(5922,4050),(10630,8000.85),(12807.5,5336.85),(11664,8010),(12978,684),(11709.2,2458.1),(13151,3629.29),(8531.45,2352.82),(8450.57,2713.45),(6696,2754),(5544,2916),(9162,7992),(8478,6300),(2268.14,7911.35),(1935.07,7924.68),(848.541,4008.66),(4104,5004),(1881.84,3225.17),(1962,3636),(1873.39,999.381),(4655.76,1305.33),(3960,738),(5184,1908),(4932,3348)
时间115,(8495.33,4662),(6768,756),(5832,4284),(10963.3,8003.8),(13050,5346),(11997.3,8014.36),(12644.7,689.464),(11970,2466),(13128,3296.75),(8262,2358),(8783.15,2690.91),(7022.33,2821.99),(5533.59,2582.83),(8828.71,7986.25),(8145.08,6283.35),(2502,7902),(2268.14,7911.35),(810,3762),(4194,5238),(1945.67,3552.33),(1898.16,3308.83),(1854,1008),(4325.52,1350.65),(3828.69,431.616),(5058,1800),(4644,3330)
时间116,(8161.99,4662),(6687.15,1079.38),(5618.6,4540.08),(11296.6,8006.75),(12716.9,5333.43),(12330.6,8018.71),(12311.4,694.928),(12303.2,2455.08),(13105,2964.21),(7928.86,2346.51),(9115.72,2668.36),(7128,2844),(5526,2340),(8495.43,7980.51),(8118,6282),(2168.93,7915.32),(2502,7902),(861.459,4091.34),(4525.57,5203.7),(1962,3636),(1834.33,2981.67),(1748.59,1324.23),(4068,1386),(3798,360),(5013.95,1469.59),(4932,3348)
时间117,(8082,4662),(6624,1332),(5562,4608),(11629.9,8009.7),(12383.8,5320.86),(12663.9,8023.07),(11978.1,700.391),(12636.3,2444.15),(13082,2631.67),(7740,2340),(9180,2664),(7432.61,2979.38),(5512.12,2006.95),(8162.14,7974.76),(7784.76,6273.87),(1835.86,7928.65),(2494.43,7568.75),(900,4338),(4716,5184),(1898.16,3308.83),(1818,2898),(1643.18,1640.46),(4076.77,1719.22),(4131.13,348.208),(4986,1260),(5166,3330)
时间118,(8415.34,4662),(6390,1404),(5775.4,4351.92),(11664,8010),(12050.7,5308.29),(12997.2,8027.43),(11880,702),(12969.5,2433.23),(13068,2430),(8073.14,2351.49),(9198,2340),(7452,2988),(5508,1908),(8118,7974),(7451.53,6265.74),(1602,7938),(2486.85,7235.5),(970.81,4663.73),(4384.43,5218.3),(1834.33,2981.67),(1486.52,2933.16),(1638,1656),(4085.54,2052.44),(4464.25,336.416),(4655.76,1305.33),(5166,3663.34)
