30,1.02621,1.63353,0.888985,1,0.903333,0.971981,0.4
时间52,(9954,4230),(7416,1053.34),(5508,4878),(14084.7,6840),(13712.8,6903.84),(12568.6,7060.39),(11664,8010),(13012.1,1349.8),(11880,198),(13206,4425.25),(10188,2628),(9171.26,3456.61),(6182.85,2945.11),(6012,2214),(7408.75,4328.84),(5616,7920),(9162,5256),(8118,7668),(5022,7110),(2268,6858),(1214.91,5196.81),(1548,5184),(1674,2016),(3627.49,761.511),(374.539,1777.65),(6074.66,1278),(5796,936),(4986,1260),(4482.19,2090.15),(3798,2952)
时间53,(9882,4032),(7416,1116),(5634,4860),(14040,6840),(13385.7,6967.67),(12900.2,7025.86),(11997.3,8014.36),(13029.2,1682.7),(11880,531.336),(13229,4757.79),(9858.74,2679.99),(9175.89,3789.91),(5976,2952),(5689.33,2297.65),(7416,4104),(5606.99,7586.79),(8828.86,5244.51),(8083.7,7336.43),(4688.66,7110),(2487.5,6607.14),(1080,5202),(1563.14,4851.01),(1341.54,2040.09),(3294.99,785.021),(317.079,1449.31),(6066,1278),(6002.55,1197.63),(4655.76,1305.33),(4149.28,2073.22),(3466.5,2986.9)
时间54,(9549.65,4057.57),(7084.43,1081.7),(5562,4608),(13712.8,6903.84),(13302,6984),(13231.7,6991.32),(12330.6,8018.71),(13046.3,2015.59),(11880,702),(13252,5090.33),(9529.49,2731.98),(9180,4086),(5643.82,2924.32),(5526,2340),(7749.34,4104),(5598,7254),(8495.72,5233.02),(8064,7146),(4644,7110),(2707.01,6356.28),(1014.63,4875.14),(1566,4788),(1009.07,2064.18),(2962.48,808.532),(306,1386),(5859.45,1016.37),(6066,1278),(4325.52,1350.65),(4086,2070),(3456,2988)
时间55,(9217.29,4083.13),(6894,1062),(5598,4356),(13385.7,6967.67),(12970.5,7018.54),(13302,6984),(12663.9,8023.07),(13050,2088),(11896.6,1034.92),(13266,5292),(9200.23,2783.96),(9175.37,3752.7),(5544,2916),(5536.41,2673.17),(8046,4104),(5931.09,7266.81),(8162.59,5221.54),(8397.34,7146),(4310.66,7110),(2772,6282),(990,4752),(1233.31,4767.21),(676.607,2088.27),(2629.98,832.042),(275.267,1054.08),(5796,936),(6399.34,1278),(4068,1386),(3752.66,2070),(3132,2916)
时间56,(9180,4086),(6876,1350),(5616,4050),(13302,6984),(12638.9,7053.07),(12970.5,7018.54),(12997.2,8027.43),(13067.5,2420.88),(11913.3,1367.84),(13243,4959.46),(9162,2790),(9170.74,3419.39),(5364,2952),(5544,2916),(8067.46,4436.64),(6264.18,7279.62),(8118,5220),(8730.67,7146),(3977.33,7110),(2441.7,6326.86),(1322.69,4772.79),(990,4752),(432,2106),(2297.47,855.553),(244.534,722.168),(5832,738),(6408,1278),(4076.77,1719.22),(3419.33,2070),(3132,2772)
时间57,(9198,4392),(6624,1332),(5508,4068),(13629.2,6920.16),(12307.4,7087.61),(12638.9,7053.07),(13330.5,8031.78),(13068,2430),(11929.9,1700.76),(13220,4626.92),(8836.6,2862.31),(9166.11,3086.09),(5535.5,3237.83),(5533.59,2582.83),(8082,4662),(6534,7290),(8096.54,4887.36),(9064.01,7146),(3643.99,7110),(2111.39,6371.71),(1566,4788),(919.19,4426.27),(374.539,1777.65),(2178,864),(216,414),(5832,404.664),(6531.8,968.505),(4085.54,2052.44),(3294,2070),(3456,2808)
时间58,(9530.6,4414.17),(6390,1404),(5292,4284),(13956.3,6856.33),(11975.8,7122.14),(12307.4,7087.61),(13663.8,8036.14),(12734.8,2440.92),(11946.6,2033.68),(13197,4294.38),(8511.2,2934.62),(9162,2790),(5580,3312),(5526,2340),(8060.54,4329.36),(6480,7128),(8082,4662),(9162,7146),(3510,7110),(1781.09,6416.57),(1891.15,4714.58),(900,4338),(317.079,1449.31),(1873.39,999.381),(549.298,408.975),(5832,288),(6624,738),(4086,2070),(3096,2070),(3456,2502)
时间59,(9863.2,4436.35),(6624,1332),(5472,4356),(14040,6840),(11644.3,7156.68),(11975.8,7122.14),(13997.2,8040.5),(12401.7,2451.85),(11952,2142),(13174,3961.84),(8352,2970),(9491.26,2738.01),(5580,3645.34),(5512.12,2006.95),(8046,4104),(6750,7146),(7748.66,4662),(8828.66,7146),(3574.34,6782.93),(1450.78,6461.42),(2124,4662),(848.541,4008.66),(306,1386),(1854,1008),(882.596,403.951),(6165.34,288),(6546.21,413.868),(4077.23,1736.78),(3109.88,2403.05),(3122.66,2502)
时间60,(10008,4446),(6704.85,1008.62),(5598,4356),(14373.3,6840),(11574,7164),(11644.3,7156.68),(14330.5,8044.86),(12068.5,2462.77),(12284.9,2125.63),(13151,3629.29),(8118,2952),(9820.51,2686.02),(5580,3780),(5508,1908),(7712.66,4104),(7083.2,7136.48),(7415.33,4662),(8495.33,7146),(3638.68,6455.87),(1314,6480),(2093.82,4330.03),(810,3762),(275.267,1054.08),(1748.59,1324.23),(1215.89,398.926),(6498.67,288),(6516,288),(4068.46,1403.56),(3114,2502),(3114,2502)
时间61,(9675.4,4423.83),(6768,756),(5616,4050),(14418,6840),(11240.7,7168.69),(11574,7164),(14418,8046),(11970,2466),(12617.9,2109.25),(13128,3296.75),(7812,2898),(10149.8,2634.04),(5580,3446.66),(5521.88,2241.05),(7416,4104),(7380,7128),(7398,4662),(8161.99,7146),(3703.02,6128.8),(1372.6,6808.15),(2088,4266),(861.459,4091.34),(244.534,722.168),(1643.18,1640.46),(1549.19,393.902),(6516,288),(6642,270),(4068,1386),(3132,2772),(3100.12,2168.95)
时间62,(9342.8,4401.65),(6894,1062),(5922,4050),(14219,6572.59),(10907.4,7173.39),(11609.3,7495.47),(14458.6,7715.15),(11636.8,2455.9),(12950.8,2092.88),(13105,2964.21),(7740,2628),(10188,2628),(5580,3312),(5526,2340),(7452,3888),(7430.69,7457.46),(7064.66,4662),(8064,7146),(3726,6012),(1404,6984),(2022.63,3939.14),(900,4338),(216,414),(1638,1656),(1882.49,388.877),(6182.66,288),(6725.65,592.668),(4013.2,1057.2),(3132,2916),(3096,2070)
时间63,(9198,4392),(6876,1350),(5832,4284),(14020,6305.17),(10574.1,7178.08),(11644.5,7826.93),(14499.3,7384.3),(11376,2448),(13050,2088),(13082,2631.67),(8073.34,2628),(9858.74,2679.99),(5408.5,3026.17),(5848.67,2256.35),(7506,3618),(7452,7596),(6731.33,4662),(7730.78,7137.23),(3979.09,5795.07),(1733.85,6935.9),(1962,3636),(1227.45,4275.63),(549.298,408.975),(1671.17,1987.68),(2215.79,383.852),(5849.33,288),(6768,756),(3960,738),(3168,3186),(3294,2070)
时间64,(9162,4662),(6844.4,1681.83),(5618.6,4540.08),(13821,6037.76),(10296,7182),(11664,8010),(14539.9,7053.45),(11304,2160),(13067.5,2420.88),(13068,2430),(8082,2628),(9529.49,2731.98),(5364,2952),(6012,2214),(7697.83,3345.4),(7402.55,7925.65),(6397.99,4662),(7397.56,7128.46),(4104,5688),(2063.69,6887.79),(2027.37,3962.86),(1278,4266),(882.596,403.951),(1674,2016),(2549.09,378.828),(5832,288),(6684.35,433.332),(3828.69,431.616),(3186,3366),(3294,2250)
时间65,(8828.66,4662),(6840,1728),(5562,4608),(13622,5770.35),(10321.6,7514.35),(11330.7,8007.05),(14544,7020),(11637.2,2150.74),(13068,2430),(13091,2762.54),(8118,2736),(9200.23,2783.96),(5544,2916),(6156,2142),(7848,3132),(7398,7956),(6390,4662),(7380,7128),(4104,5868),(2268,6858),(2088,4266),(1255.07,3933.45),(1215.89,398.926),(1727.71,2344.98),(2882.39,373.803),(5498.87,299.792),(6642,270),(3798,360),(3126.37,3693.96),(3474,2250)
时间66,(8495.33,4662),(6871.6,1396.17),(5346,4572),(13423,5502.93),(10332,7650),(10997.4,8004.1),(14418,6840),(11952,2142),(12734.8,2440.92),(13114,3095.08),(8450.57,2713.45),(9162,2790),(5876.18,2943.68),(6282,2142),(8145.02,3283.31),(7064.66,7956),(6408,4860),(7380,6794.66),(4399.74,5714.21),(2106,7074),(2421.32,4268.92),(1242,3744),(1549.19,393.902),(1781.42,2673.96),(3215.68,368.779),(5165.75,311.584),(6975.34,270),(4131.13,348.208),(3114,3762),(3807.34,2250)
时间67,(8161.99,4662),(6876,1350),(5012.66,4572),(13266,5292),(9998.66,7650),(10664,8001.15),(14219,6572.59),(12284.9,2125.63),(12401.7,2451.85),(13137,3427.62),(8783.15,2690.91),(9166.63,3123.3),(5976,2952),(6164.96,1829.89),(8442.03,3434.62),(6750,7956),(6074.66,4860),(7380,6461.33),(4554,5634),(1878.02,7317.18),(2754.65,4271.85),(1264.93,4076.55),(1882.49,388.877),(1818,2898),(3548.98,363.754),(4832.62,323.376),(7308.67,270),(4464.25,336.416),(3447.28,3756.15),(4122,2250)
时间68,(8082,4662),(7209.17,1360.41),(4986,4572),(13050,5346),(9665.33,7650),(10330.7,7998.2),(14020,6305.17),(12617.9,2109.25),(12068.5,2462.77),(13160,3760.16),(9115.72,2668.36),(9171.26,3456.61),(5935.49,3282.86),(6120,1710),(8739.05,3585.93),(6416.83,7945.42),(5741.33,4860),(7380,6264),(4867.92,5521.89),(1650.04,7560.36),(3087.97,4274.77),(1278,4266),(2215.79,383.852),(2151.3,2902.57),(3798,360),(4499.49,335.168),(7434,270),(4797.38,324.624),(3780.57,3750.31),(4086,2070)
时间69,(8415.34,4662),(7452,1368),(5004,4302),(13234.1,5623.87),(9594,7650),(9997.39,7995.25),(13821,6037.76),(12950.8,2092.88),(11970,2466),(13183,4092.71),(9180,2664),(9175.89,3789.91),(5894.97,3613.73),(6453.23,1718.33),(8802,3618),(6083.66,7934.85),(5634,4860),(7397.83,5931.14),(5058,5454),(1566,7650),(3421.29,4277.7),(1611.34,4266),(2549.09,378.828),(2484.61,2907.13),(3464.7,365.025),(4166.36,346.961),(7100.66,270),(5130.51,312.832),(4113.85,3744.46),(3752.66,2070)
时间70,(8748.67,4662),(7452,1701.34),(5292,4284),(13418.3,5901.73),(9628.9,7981.5),(9664.06,7992.3),(13622,5770.35),(13050,2088),(11636.8,2455.9),(13206,4425.25),(9198,2340),(9180,4086),(5868,3834),(6786.46,1726.66),(9135.34,3618),(5750.5,7924.27),(5967.34,4860),(7415.66,5598.28),(4744.08,5566.11),(1602,7938),(3754.62,4280.62),(1944.67,4266),(2882.39,373.803),(2817.91,2911.7),(3131.4,370.049),(3833.24,358.753),(6767.33,270),(5463.64,301.039),(4140,3744),(3419.33,2070)
时间71,(9082.01,4662),(7452,1908),(5508,4068),(13602.4,6179.6),(9630,7992),(9630,7992),(13423,5502.93),(13032.9,1755.1),(11376,2448),(13229,4757.79),(8864.73,2346.41),(9175.37,3752.7),(5922,4050),(6840,1728),(9468.67,3618),(5616,7920),(6300.67,4860),(7433.5,5265.42),(4554,5634),(1935.07,7924.68),(4087.94,4283.54),(2088,4266),(3215.68,368.779),(3132,2916),(2798.11,375.074),(3798,360),(6642,270),(5796.76,289.247),(4109.82,3412.03),(3294,2070)
时间72,(9162,4662),(7439.19,2241.09),(5616,4050),(13786.5,6457.47),(9296.66,7992),(9296.66,7992),(13266,5292),(13015.9,1422.2),(11304,2160),(13252,5090.33),(8531.45,2352.82),(9170.74,3419.39),(5868,3834),(6840,2061.34),(9802.01,3618),(5606.99,7586.79),(6408,4860),(7434,5256),(4626,5814),(2268.14,7911.35),(4140,4284),(2421.32,4268.92),(3548.98,363.754),(2798.7,2911.43),(2464.81,380.098),(3929.31,666.384),(6516,288),(5832,288),(4104,3348),(3294,2250)
时间73,(9162,4995.34),(7434,2376),(5580,3780),(13970.6,6735.33),(9162,7992),(9162,7992),(13050,5346),(12998.8,1089.3),(10996.6,2288.91),(13266,5292),(8262,2358),(9166.11,3086.09),(6174,3726),(6840,2322),(10135.3,3618),(5598,7254),(6741.28,4853.94),(7766.88,5238.48),(4534.43,6134.51),(2502,7902),(4123.35,4616.92),(2754.65,4271.85),(3798,360),(2465.39,2906.87),(2131.51,385.123),(3960,738),(6593.79,612.132),(6165.34,288),(3852,3330),(3474,2250)
时间74,(9162,5256),(7740,2340),(5616,4050),(14040,6840),(9144.48,7659.12),(9144.48,7659.12),(12716.9,5333.43),(12981.7,756.406),(10689.2,2417.82),(13243,4959.46),(7928.86,2346.51),(9162,2790),(6505.83,3694.4),(6857.52,2654.88),(10152,3618),(5616,7110),(7074.56,4847.88),(8099.75,5220.96),(4518,6192),(2835.34,7902),(4106.71,4949.84),(3087.97,4274.77),(3464.7,365.025),(2132.09,2902.3),(1798.21,390.148),(4293.34,738),(6624,738),(6498.67,288),(3518.66,3330),(3456,2502)
时间75,(9162,4922.66),(7726.68,2006.93),(5922,4050),(14373.3,6840),(9144,7650),(9144,7650),(12383.8,5320.86),(12978,684),(10381.8,2546.73),(13220,4626.92),(7740,2340),(8836.6,2862.31),(6552,3690),(6858,2664),(9818.66,3618),(5602.12,6776.95),(7398,4842),(8118,5220),(4198.72,6096.22),(3168.67,7902),(4104,5004),(3421.29,4277.7),(3131.4,370.049),(1818,2898),(1464.91,395.172),(4626.67,738),(6500.2,1047.49),(6516,288),(3438,3330),(3789.21,2492.74)
时间76,(9162,4662),(7722,1890),(5832,4284),(14418,6840),(9477.34,7650),(9155.9,7316.88),(12050.7,5308.29),(12644.7,689.464),(10188,2628),(13197,4294.38),(8073.14,2351.49),(8511.2,2934.62),(6840,3546),(6570.43,2495.43),(9485.33,3618),(5588.25,6443.91),(7426.88,5174.08),(8096.54,4887.36),(4158,6084),(3502.01,7902),(4194,5238),(3754.62,4280.62),(2798.11,375.074),(1486.52,2933.16),(1131.61,400.197),(4960.01,738),(6408,1278),(6593.79,612.132),(3312,3348),(4104,2484)
时间77,(9198,4392),(7452,1908),(5618.6,4540.08),(14544,7020),(9594,7650),(9162,7146),(11717.6,5295.72),(12311.4,694.928),(10495.4,2499.09),(13174,3961.84),(8262,2358),(8352,2970),(7110,3582),(6336,2358),(9151.99,3618),(5580,6246),(7434,5256),(8082,4662),(4104,5868),(3528,7902),(4525.57,5203.7),(4087.94,4283.54),(2464.81,380.098),(1155.05,2968.31),(798.317,405.221),(5293.34,738),(6074.66,1278),(6624,738),(3186,3366),(4122,2250)
时间78,(9180,4086),(7439.19,2241.09),(5562,4608),(14503.4,7350.85),(9927.34,7650),(9169.24,6812.74),(11384.5,5283.15),(11978.1,700.391),(10802.8,2370.18),(13151,3629.29),(8595.27,2351.59),(8118,2952),(7259.07,3283.86),(6282,2142),(8818.66,3618),(5912.99,6230.86),(7100.86,5244.71),(7748.66,4662),(3888,6066),(3520.43,7568.75),(4716,5184),(4140,4284),(2131.51,385.123),(823.569,3003.47),(465.019,410.246),(5626.68,738),(6066,1278),(6500.2,1047.49),(3168,3186),(4455.34,2250)
时间79,(8846.71,4091.29),(7434,2376),(5279.33,4784.67),(14462.7,7681.7),(10260.7,7650),(9176.49,6479.49),(11142,5274),(11880,702),(11110.2,2241.27),(13128,3296.75),(8928.55,2345.18),(8118,2736),(7308,3186),(6164.96,1829.89),(8802,3618),(6245.98,6215.73),(6767.71,5233.41),(7415.33,4662),(3726,6012),(3512.85,7235.5),(4384.43,5218.3),(4338,4248),(1798.21,390.148),(630,3024),(216,414),(5832,738),(5859.45,1016.37),(6408,1278),(3474,3186),(4590,2250)
时间80,(8513.41,4096.58),(7740,2340),(5274,4788),(14422.1,8012.55),(10332,7650),(9180,6318),(11214.9,5599.27),(11896.6,1034.92),(11304,2160),(13105,2964.21),(9198,2340),(8450.57,2713.45),(7452,2988),(6120,1710),(8504.98,3466.69),(6372,6210),(6434.57,5222.12),(7398,4662),(3393.88,5983.53),(3510,7110),(4194,5238),(4140,4284),(1464.91,395.172),(559.72,2698.16),(246.733,745.916),(5832,404.664),(5796,936),(6074.66,1278),(3456,2988),(4590,2502)
时间81,(8180.12,4101.87),(7726.68,2006.93),(5130,4968),(14418,8046),(10306.4,7317.65),(9174.35,5984.71),(11287.8,5924.53),(11913.3,1367.84),(11231.7,1834.6),(13082,2631.67),(9198,2006.66),(8783.15,2690.91),(7442.2,2654.81),(6453.23,1718.33),(8207.97,3315.38),(6372,5876.66),(6372,5220),(7398,4842),(3096,5958),(3176.66,7110),(4050,5202),(4140,3950.66),(1131.61,400.197),(489.44,2372.31),(277.466,1077.83),(5832,288),(5832,738),(6066,1278),(3132,2916),(4256.89,2489.66)
时间82,(8046,4104),(7722,1890),(4932,5184),(14084.7,8041.64),(10296,7182),(9168.7,5651.42),(11360.7,6249.8),(11929.9,1700.76),(11159.4,1509.2),(13068,2430),(9198,1673.33),(9115.72,2668.36),(7434,2376),(6786.46,1726.66),(7910.95,3164.07),(6372,5543.33),(6405.17,4888.32),(7426.88,5174.08),(2860.3,6193.7),(2843.33,7110),(4104,5004),(4140,3744),(798.317,405.221),(432,2106),(306,1386),(5498.87,299.792),(5498.66,738),(5859.45,1016.37),(3168,3186),(4104,2484)
时间83,(8379.29,4098.71),(7452,1908),(5264.88,5201.52),(13751.4,8037.29),(9962.83,7171.42),(9163.05,5318.14),(11376,6318),(11946.6,2033.68),(11087.1,1183.81),(13091,2762.54),(9198,1494),(9180,2664),(7102.03,2345.82),(6840,1728),(7848,3132),(6372,5220),(6408,4860),(7434,5256),(2772,6282),(2509.99,7110),(4194,5238),(4140,4077.34),(465.019,410.246),(374.539,1777.65),(275.267,1054.08),(5165.75,311.584),(5165.33,738),(5796,936),(3474,3186),(4104,2808)
时间84,(8712.59,4093.42),(7452,1574.66),(5274,5202),(13418.1,8032.93),(9629.66,7160.85),(9162,5256),(11042.7,6318),(11952,2142),(11014.8,858.407),(13114,3095.08),(9084.45,1180.6),(9198,2340),(6840,2322),(6840,2061.34),(7656.17,3404.6),(6405.17,4888.32),(6741.28,4853.94),(7766.88,5238.48),(2552.5,6532.86),(2484,7110),(4050,5202),(4140,4284),(216,414),(317.079,1449.31),(244.534,722.168),(4832.62,323.376),(4831.99,738),(5832,738),(3438,3330),(4104,2916)
时间85,(9045.88,4088.13),(7452,1368),(5292,5058),(13084.8,8028.57),(9296.5,7150.27),(9494.88,5273.52),(10709.3,6318),(11618.8,2151.26),(10942.4,533.009),(13137,3427.62),(8970.9,867.201),(9198,2006.66),(6857.52,2654.88),(6840,2322),(7506,3618),(6408,4860),(7074.56,4847.88),(8099.75,5220.96),(2332.99,6783.72),(2491.57,7443.25),(3717.31,5222.79),(4123.35,4616.92),(246.733,745.916),(306,1386),(216,414),(4499.49,335.168),(4498.66,738),(5832,404.664),(3312,3348),(4437.02,2930.48)
时间86,(9180,4086),(7784.6,1345.83),(5508,4878),(12751.5,8024.22),(9162,7146),(9827.75,5291.04),(10376,6318),(11304,2160),(10872,216),(13160,3760.16),(8857.35,553.802),(9198,1673.33),(6858,2664),(7171.97,2352.18),(7477.53,3285.88),(6390,4662),(7398,4842),(8118,5220),(2268,6858),(2499.15,7776.5),(3474,5238),(4106.71,4949.84),(277.466,1077.83),(363.461,1714.35),(549.298,408.975),(4166.36,346.961),(4165.32,738),(5832,288),(3186,3366),(4518,2934)
时间87,(9512.35,4060.43),(8117.2,1323.65),(5634,4860),(12418.2,8019.86),(9169.24,6812.74),(9846,5292),(10242,6318),(11231.7,1834.6),(10538.7,221.649),(13183,4092.71),(8748,252),(9198,1494),(7074,2718),(7434,2376),(7452,2988),(6723.34,4662),(7398,4662),(8118,5553.34),(2106,7074),(2502,7902),(3577.2,5554.96),(4104,5004),(306,1386),(420.921,2042.69),(882.596,403.951),(3833.24,358.753),(3960,738),(6165.34,288),(3126.37,3693.96),(4626,2934)
时间88,(9844.71,4034.87),(8262,1314),(5617.35,5192.92),(12084.8,8015.5),(9176.49,6479.49),(9972,5256),(9908.95,6304.12),(11159.4,1509.2),(10205.4,227.298),(13206,4425.25),(8415.57,276.624),(9084.45,1180.6),(7308,2844),(7443.8,2709.19),(7147.39,2852.62),(7056.67,4662),(7064.66,4662),(8118,5886.67),(1772.79,7083.26),(2835.34,7902),(3680.39,5871.92),(4050,5202),(363.461,1714.35),(432,2106),(1215.89,398.926),(3798,360),(3828.69,431.616),(6498.67,288),(3114,3762),(4641.14,3266.99)
时间89,(9882,4032),(7929.4,1336.17),(5616,5220),(11751.5,8011.14),(9180,6318),(9986.8,4922.99),(9810,6300),(11087.1,1183.81),(9872.14,232.947),(13229,4757.79),(8262,288),(8970.9,867.201),(7452,2988),(7452,2988),(7128,2844),(7390.01,4662),(6731.33,4662),(8118,6220.01),(1458,7092),(3168.67,7902),(3726,6012),(3717.31,5222.79),(420.921,2042.69),(502.28,2431.84),(1549.19,393.902),(4131.13,348.208),(3798,360),(6516,288),(3447.28,3756.15),(4644,3330)
时间90,(9954,4230),(7596.8,1358.35),(5283.12,5202.48),(11664,8010),(9513.2,6308.48),(10001.6,4589.99),(9846,5976),(11014.8,858.407),(9538.85,238.596),(13252,5090.33),(8262,621.336),(8857.35,553.802),(7480.47,3320.12),(7147.39,2852.62),(7114.12,3177.05),(7398,4662),(6397.99,4662),(8118,6282),(1521.34,7419.26),(3502.01,7902),(3622.8,5695.04),(3474,5238),(432,2106),(572.56,2757.69),(1882.49,388.877),(4464.25,336.416),(3929.31,666.384),(6642,270),(3780.57,3750.31),(4356,3348)
时间91,(9882,4032),(7452,1368),(5274,5202),(11330.7,8007.05),(9810,6300),(10008,4446),(9846,5642.66),(10942.4,533.009),(9205.56,244.245),(13266,5292),(8262,954.672),(8748,252),(7506,3618),(7128,2844),(7110,3276),(7731.34,4662),(6390,4662),(8100,6606),(1566,7650),(3528,7902),(3519.61,5378.08),(3140.95,5224.12),(764.464,2081.91),(630,3024),(2215.79,383.852),(4797.38,324.624),(3960,738),(6725.65,592.668),(4113.85,3744.46),(4500,3150)
时间92,(9549.65,4057.57),(7416,1116),(5292,5058),(10997.4,8004.1),(9476.8,6309.52),(9993.2,4779.01),(9846,5309.33),(10872,216),(8872.27,249.894),(13243,4959.46),(8262,1288.01),(8415.57,276.624),(7722,3636),(6808.72,2939.78),(6874.3,3511.7),(8064.67,4662),(6408,4860),(8077.83,6938.6),(1602,7938),(3860.99,7917.14),(3474,5238),(3042,5220),(1096.93,2057.82),(708.986,3347.84),(2549.09,378.828),(5130.51,312.832),(4014.8,1066.8),(6768,756),(4140,3744),(4518,2934)
时间93,(9217.29,4083.13),(7084.43,1081.7),(5130,4968),(10664,8001.15),(9180,6318),(9978.4,5112.01),(9846,5292),(11205.3,210.049),(8748,252),(13220,4626.92),(8262,1314),(8262,288),(7506,3618),(6768,2952),(6840,3546),(8082,4662),(6074.66,4860),(8064,7146),(1935.07,7924.68),(4193.98,7932.27),(3140.95,5224.12),(2709.18,5201.51),(1429.39,2033.73),(787.972,3671.69),(2882.39,373.803),(5463.64,301.039),(4068,1386),(6684.35,433.332),(4473.12,3755.9),(4626,2934)
时间94,(9180,4086),(6894,1062),(4986,4896),(10330.7,7998.2),(9174.35,5984.71),(9972,5256),(9513.12,5274.48),(11538.6,204.097),(9081.29,246.351),(13197,4294.38),(8282.17,1646.73),(7928.74,280.755),(7452,3888),(6516,2934),(6552,3690),(8103.46,4994.64),(5741.33,4860),(7730.78,7137.23),(2268.14,7911.35),(4526.98,7947.41),(3042,5220),(2394,5184),(1674,2016),(810,3762),(3215.68,368.779),(5796.76,289.247),(4398.24,1340.67),(6642,270),(4644,3762),(4959.05,2920.12)
时间95,(9198,4392),(6768,756),(4968,4680),(9997.39,7995.25),(9168.7,5651.42),(10305.1,5243.66),(9180.25,5256.96),(11871.8,198.146),(9414.58,240.702),(13174,3961.84),(8298,1908),(7595.49,273.511),(7119.82,3860.32),(6182.85,2945.11),(6220.17,3721.6),(8118,5220),(5634,4860),(7397.56,7128.46),(2502,7902),(4716,7956),(3042,5508),(2160,4950),(1727.71,2344.98),(1143.05,3748.12),(3548.98,363.754),(5832,288),(4728.48,1295.35),(6975.34,270),(4977.14,3773.49),(5058,2916)
时间96,(9530.6,4414.17),(7100.82,737.51),(4986,4572),(9664.06,7992.3),(9163.05,5318.14),(10458,5238),(9162,5256),(11880,198),(9747.86,235.053),(13151,3629.29),(7964.83,1897.59),(7434,270),(7020,3852),(5976,2952),(6174,3726),(8451.14,5231.49),(5967.34,4860),(7380,7128),(2494.43,7568.75),(4687.73,7623.86),(2710.65,5544.31),(2124,4662),(1781.42,2673.96),(1242,3744),(3798,360),(6165.34,288),(4986,1260),(7308.67,270),(5166,3780),(5364,2952)
时间97,(9863.2,4436.35),(7416,720),(5319.34,4572),(9630,7992),(9162,5256),(10446.1,4904.88),(9494.88,5273.52),(12213.2,186.895),(10081.2,229.404),(13128,3296.75),(7722,1890),(7767.26,277.245),(6686.66,3852),(5935.49,3282.86),(5868,3834),(8784.28,5242.98),(6300.67,4860),(7430.69,7457.46),(2486.85,7235.5),(4659.47,7291.73),(2379.3,5580.63),(2093.82,4330.03),(1818,2898),(1571.65,3694.55),(3464.7,365.025),(6498.67,288),(5030.05,1590.41),(7434,270),(5499.34,3780),(5058,2916)
时间98,(10008,4446),(7416,1053.34),(5346,4572),(9595.1,7660.5),(9167.65,5589.29),(10434.2,4571.75),(9827.75,5291.04),(12546.3,175.79),(10414.4,223.755),(13105,2964.21),(8055.17,1900.41),(8100.51,284.489),(6642,3852),(5894.97,3613.73),(5922,4050),(9117.41,5254.46),(6408,4860),(7452,7596),(2484,7110),(4644,7110),(2047.94,5616.94),(2088,4266),(1486.52,2933.16),(1901.3,3645.11),(3131.4,370.049),(6516,288),(5058,1800),(7100.66,270),(5580,3780),(5022,2736)
时间99,(9675.4,4423.83),(7416,1116),(5472,4356),(9594,7650),(9173.3,5922.58),(10422.3,4238.63),(9846,5292),(12879.5,164.685),(10747.7,218.106),(13082,2631.67),(8298,1908),(8262,288),(6408,3852),(5868,3834),(5868,3834),(9162,5256),(6741.28,4853.94),(7783.41,7631.83),(2152.17,7078.4),(4598.67,6779.76),(1728,5652),(1754.66,4266),(1155.05,2968.31),(1962,3636),(2798.11,375.074),(6593.79,612.132),(5184,1908),(6767.33,270),(5246.66,3780),(4688.66,2736)
时间100,(9342.8,4401.65),(7452,1368),(5292,4284),(9260.66,7650),(9178.95,6255.86),(10422,4230),(9972,5256),(12960,162),(10872,216),(13068,2430),(8277.83,1575.27),(8262,621.336),(6112.72,4006.67),(5908.51,3503.14),(6174,3726),(8828.86,5244.51),(7074.56,4847.88),(8114.81,7667.66),(2106,7074),(4553.35,6449.52),(1692,5832),(1421.33,4266),(823.569,3003.47),(1898.16,3308.83),(2464.81,380.098),(6624,738),(5508,1908),(6642,270),(5166,3780),(4608,2736)
时间101,(9198,4392),(7118.83,1357.59),(5004,4302),(9144,7650),(9180,6318),(10088.7,4230),(10305.1,5243.66),(12971.5,495.138),(11205.3,210.049),(13091,2762.54),(8262,1314),(8262,954.672),(6030,4050),(5949.03,3172.27),(6505.83,3694.4),(8495.72,5233.02),(7398,4842),(8118,7668),(1878.02,7317.18),(4518,6192),(1728,5652),(1278,4266),(630,3024),(1834.33,2981.67),(2131.51,385.123),(6500.2,1047.49),(5184,1908),(6516,288),(5166,3446.66),(4626,2934)
时间102,(9162,4662),(6876,1350),(4673.46,4345.11),(9155.9,7316.88),(9172.76,6651.26),(9954,4230),(10458,5238),(12978,684),(11538.6,204.097),(13114,3095.08),(8262,980.664),(8262,1288.01),(5994,4356),(5976,2952),(6552,3690),(8162.59,5221.54),(7426.88,5174.08),(8118,7974),(1650.04,7560.36),(4848.21,6237.55),(2059.35,5615.69),(950.551,4328.37),(708.986,3347.84),(1818,2898),(1798.21,390.148),(6408,1278),(5058,1800),(6593.79,612.132),(5166,3330),(4641.14,3266.99)
