12,0.9605,1,0.333,15.57,20305,96.17
167,(2305,342),(6132,342),(7407,2894),(7407,6721),(3969,7110),(1221,5816),(530,2052),(3998,2529),(4786,5202),(9659,5256),(11574,7164),(11952,2142)
168,(2638,342),(6465,342),(7407,3227),(7407,7054),(3636,7110),(1160,5488),(470,1724),(4331,2529),(4653,5002),(9990,5254),(11574,7164),(11952,2142)
169,(2971,342),(6798,342),(7407,3560),(7130,7110),(3303,7110),(1100,5160),(409,1396),(4664,2529),(4653,4669),(9990,4921),(11574,7164),(11952,2142)
170,(3305,342),(7132,342),(7407,3894),(6796,7110),(2969,7110),(1040,4832),(349,1068),(4998,2529),(4674,4356),(9990,4587),(11574,7164),(11952,2142)
171,(3638,342),(7407,400),(7407,4227),(6463,7110),(2636,7110),(980,4505),(289,740),(5031,2829),(5007,4356),(9825,4419),(11574,7164),(11952,2142)
172,(3971,342),(7407,733),(7407,4560),(6130,7110),(2303,7110),(920,4177),(229,413),(5166,3027),(5340,4356),(9492,4419),(11574,7164),(11952,2142)
173,(4305,342),(7407,1067),(7407,4894),(5796,7110),(1969,7110),(860,3849),(478,342),(5153,3348),(5607,4423),(9180,4441),(11574,7164),(11952,2142)
174,(4638,342),(7407,1400),(7407,5227),(5463,7110),(1636,7110),(799,3521),(811,342),(4820,3348),(5607,4756),(9180,4774),(11574,7164),(11952,2142)
175,(4971,342),(7407,1733),(7407,5560),(5130,7110),(1430,6957),(739,3193),(1144,342),(4487,3348),(5607,5089),(9180,5107),(11574,7164),(11952,2142)
176,(5305,342),(7407,2067),(7407,5894),(4796,7110),(1370,6629),(679,2865),(1478,342),(4153,3348),(5386,5202),(9365,5256),(11574,7164),(11952,2142)
177,(5638,342),(7407,2400),(7407,6227),(4463,7110),(1310,6302),(619,2537),(1811,342),(3820,3348),(5053,5202),(9698,5256),(11574,7164),(11952,2142)
178,(5971,342),(7407,2733),(7407,6560),(4130,7110),(1249,5974),(559,2210),(2144,342),(3487,3348),(4720,5202),(9990,5215),(11574,7164),(11952,2142)
179,(6305,342),(7407,3067),(7407,6894),(3796,7110),(1189,5646),(499,1882),(2478,342),(3153,3348),(4653,4935),(9990,4881),(11574,7164),(11952,2142)
180,(6638,342),(7407,3400),(7290,7110),(3463,7110),(1129,5318),(438,1554),(2811,342),(3150,3018),(4653,4602),(9990,4548),(11574,7164),(11952,2142)
181,(6971,342),(7407,3733),(6957,7110),(3130,7110),(1069,4990),(378,1226),(3144,342),(3150,2685),(4740,4356),(9786,4419),(11574,7164),(11952,2142)
182,(7305,342),(7407,4067),(6623,7110),(2796,7110),(1009,4662),(318,898),(3478,342),(3328,2529),(5074,4356),(9452,4419),(11574,7164),(11952,2142)
183,(7407,573),(7407,4400),(6290,7110),(2463,7110),(949,4334),(258,570),(3811,342),(3661,2529),(5407,4356),(9180,4480),(11574,7164),(11952,2142)
184,(7407,906),(7407,4733),(5957,7110),(2130,7110),(888,4007),(317,342),(4144,342),(3994,2529),(5607,4489),(9180,4813),(11574,7164),(11952,2142)
185,(7407,1240),(7407,5067),(5623,7110),(1796,7110),(828,3679),(651,342),(4478,342),(4328,2529),(5607,4823),(9180,5147),(11574,7164),(11952,2142)
186,(7407,1573),(7407,5400),(5290,7110),(1463,7110),(768,3351),(984,342),(4811,342),(4661,2529),(5607,5156),(9404,5256),(11574,7164),(11952,2142)
187,(7407,1906),(7407,5733),(4957,7110),(1399,6787),(708,3023),(1317,342),(5144,342),(4994,2529),(5320,5202),(9737,5256),(11574,7164),(11952,2142)
188,(7407,2240),(7407,6067),(4623,7110),(1339,6459),(648,2695),(1651,342),(5478,342),(5031,2826),(4986,5202),(9990,5175),(11574,7164),(11952,2142)
189,(7407,2573),(7407,6400),(4290,7110),(1278,6131),(588,2367),(1984,342),(5811,342),(5166,3024),(4653,5202),(9990,4842),(11574,7164),(11952,2142)
190,(7407,2906),(7407,6733),(3957,7110),(1218,5804),(527,2039),(2317,342),(6144,342),(5157,3348),(4653,4869),(9990,4509),(11574,7164),(11952,2142)
191,(7407,3240),(7407,7067),(3623,7110),(1158,5476),(467,1712),(2651,342),(6478,342),(4823,3348),(4653,4535),(9746,4419),(11574,7164),(11952,2142)
192,(7407,3573),(7117,7110),(3290,7110),(1098,5148),(407,1384),(2984,342),(6811,342),(4490,3348),(4807,4356),(9413,4419),(11574,7164),(11952,2142)
193,(7407,3906),(6784,7110),(2957,7110),(1038,4820),(347,1056),(3317,342),(7144,342),(4157,3348),(5140,4356),(9180,4519),(11574,7164),(11952,2142)
194,(7407,4240),(6450,7110),(2623,7110),(978,4492),(287,728),(3651,342),(7407,413),(3823,3348),(5474,4356),(9180,4853),(11574,7164),(11952,2142)
195,(7407,4573),(6117,7110),(2290,7110),(917,4164),(227,400),(3984,342),(7407,746),(3490,3348),(5607,4556),(9180,5186),(11574,7164),(11952,2142)
196,(7407,4906),(5784,7110),(1957,7110),(857,3836),(490,342),(4317,342),(7407,1079),(3157,3348),(5607,4889),(9443,5256),(11574,7164),(11952,2142)
197,(7407,5240),(5450,7110),(1623,7110),(797,3509),(824,342),(4651,342),(7407,1413),(3150,3021),(5586,5202),(9777,5256),(11574,7164),(11952,2142)
198,(7407,5573),(5117,7110),(1428,6945),(737,3181),(1157,342),(4984,342),(7407,1746),(3150,2688),(5253,5202),(9990,5136),(11574,7164),(11952,2142)
199,(7407,5906),(4784,7110),(1368,6617),(677,2853),(1490,342),(5317,342),(7407,2079),(3324,2529),(4920,5202),(9990,4803),(11574,7164),(11952,2142)
200,(7407,6240),(4450,7110),(1307,6289),(617,2525),(1824,342),(5651,342),(7407,2413),(3658,2529),(4653,5135),(9990,4469),(11574,7164),(11952,2142)
201,(7407,6573),(4117,7110),(1247,5961),(556,2197),(2157,342),(5984,342),(7407,2746),(3991,2529),(4653,4802),(9707,4419),(11574,7164),(11952,2142)
202,(7407,6906),(3784,7110),(1187,5633),(496,1869),(2490,342),(6317,342),(7407,3079),(4324,2529),(4653,4469),(9374,4419),(11574,7164),(11952,2142)
203,(7277,7110),(3450,7110),(1127,5306),(436,1541),(2824,342),(6651,342),(7407,3413),(4658,2529),(4874,4356),(9180,4559),(11574,7164),(11952,2142)
204,(6944,7110),(3117,7110),(1067,4978),(376,1214),(3157,342),(6984,342),(7407,3746),(4991,2529),(5207,4356),(9180,4892),(11574,7164),(11952,2142)
205,(6611,7110),(2784,7110),(1007,4650),(316,886),(3490,342),(7317,342),(7407,4079),(5031,2822),(5540,4356),(9180,5225),(11574,7164),(11952,2142)
206,(6277,7110),(2450,7110),(946,4322),(256,558),(3824,342),(7407,586),(7407,4413),(5166,3021),(5607,4623),(9483,5256),(11574,7164),(11952,2142)
207,(5944,7110),(2117,7110),(886,3994),(330,342),(4157,342),(7407,919),(7407,4746),(5160,3348),(5607,4956),(9816,5256),(11574,7164),(11952,2142)
208,(5611,7110),(1784,7110),(826,3666),(663,342),(4490,342),(7407,1252),(7407,5079),(4827,3348),(5520,5202),(9990,5097),(11574,7164),(11952,2142)
209,(5277,7110),(1457,7103),(766,3338),(997,342),(4824,342),(7407,1586),(7407,5413),(4493,3348),(5186,5202),(9990,4763),(11574,7164),(11952,2142)
210,(4944,7110),(1396,6775),(706,3011),(1330,342),(5157,342),(7407,1919),(7407,5746),(4160,3348),(4853,5202),(9990,4430),(11574,7164),(11952,2142)
211,(4611,7110),(1336,6447),(646,2683),(1663,342),(5490,342),(7407,2252),(7407,6079),(3827,3348),(4653,5069),(9668,4419),(11574,7164),(11952,2142)
212,(4277,7110),(1276,6119),(585,2355),(1997,342),(5824,342),(7407,2586),(7407,6413),(3493,3348),(4653,4735),(9334,4419),(11574,7164),(11952,2142)
213,(3944,7110),(1216,5791),(525,2027),(2330,342),(6157,342),(7407,2919),(7407,6746),(3160,3348),(4653,4402),(9180,4598),(11574,7164),(11952,2142)
214,(3611,7110),(1156,5463),(465,1699),(2663,342),(6490,342),(7407,3252),(7407,7079),(3150,3025),(4940,4356),(9180,4931),(11574,7164),(11952,2142)
215,(3277,7110),(1096,5135),(405,1371),(2997,342),(6824,342),(7407,3586),(7104,7110),(3150,2691),(5274,4356),(9189,5256),(11574,7164),(11952,2142)
216,(2944,7110),(1035,4808),(345,1043),(3330,342),(7157,342),(7407,3919),(6771,7110),(3321,2529),(5607,4356),(9522,5256),(11574,7164),(11952,2142)
217,(2611,7110),(975,4480),(285,716),(3663,342),(7407,425),(7407,4252),(6438,7110),(3654,2529),(5607,4689),(9855,5256),(11574,7164),(11952,2142)
218,(2277,7110),(915,4152),(224,388),(3997,342),(7407,759),(7407,4586),(6104,7110),(3988,2529),(5607,5023),(9990,5057),(11574,7164),(11952,2142)
219,(1944,7110),(855,3824),(503,342),(4330,342),(7407,1092),(7407,4919),(5771,7110),(4321,2529),(5453,5202),(9990,4724),(11574,7164),(11952,2142)
220,(1611,7110),(795,3496),(836,342),(4663,342),(7407,1425),(7407,5252),(5438,7110),(4654,2529),(5120,5202),(9962,4419),(11574,7164),(11952,2142)
221,(1425,6932),(735,3168),(1170,342),(4997,342),(7407,1759),(7407,5586),(5104,7110),(4988,2529),(4786,5202),(9628,4419),(11574,7164),(11952,2142)
222,(1365,6605),(674,2840),(1503,342),(5330,342),(7407,2092),(7407,5919),(4771,7110),(5031,2819),(4653,5002),(9295,4419),(11574,7164),(11952,2142)
223,(1305,6277),(614,2513),(1836,342),(5663,342),(7407,2425),(7407,6252),(4438,7110),(5166,3017),(4653,4669),(9180,4637),(11574,7164),(11952,2142)
224,(1245,5949),(554,2185),(2170,342),(5997,342),(7407,2759),(7407,6586),(4104,7110),(5163,3348),(4674,4356),(9180,4971),(11574,7164),(11952,2142)
225,(1185,5621),(494,1857),(2503,342),(6330,342),(7407,3092),(7407,6919),(3771,7110),(4830,3348),(5007,4356),(9228,5256),(11574,7164),(11952,2142)
226,(1125,5293),(434,1529),(2836,342),(6663,342),(7407,3425),(7265,7110),(3438,7110),(4497,3348),(5340,4356),(9561,5256),(11574,7164),(11952,2142)
227,(1064,4965),(374,1201),(3170,342),(6997,342),(7407,3759),(6931,7110),(3104,7110),(4163,3348),(5607,4423),(9895,5256),(11574,7164),(11952,2142)
228,(1004,4637),(313,873),(3503,342),(7330,342),(7407,4092),(6598,7110),(2771,7110),(3830,3348),(5607,4756),(9990,5018),(11574,7164),(11952,2142)
229,(944,4310),(253,545),(3836,342),(7407,598),(7407,4425),(6265,7110),(2438,7110),(3497,3348),(5607,5089),(9990,4685),(11574,7164),(11952,2142)
230,(884,3982),(343,342),(4170,342),(7407,932),(7407,4759),(5931,7110),(2104,7110),(3163,3348),(5386,5202),(9922,4419),(11574,7164),(11952,2142)
231,(824,3654),(676,342),(4503,342),(7407,1265),(7407,5092),(5598,7110),(1771,7110),(3150,3028),(5053,5202),(9589,4419),(11574,7164),(11952,2142)
232,(764,3326),(1009,342),(4836,342),(7407,1598),(7407,5425),(5265,7110),(1454,7090),(3150,2695),(4720,5202),(9256,4419),(11574,7164),(11952,2142)
233,(703,2998),(1343,342),(5170,342),(7407,1932),(7407,5759),(4931,7110),(1394,6762),(3318,2529),(4653,4935),(9180,4677),(11574,7164),(11952,2142)
234,(643,2670),(1676,342),(5503,342),(7407,2265),(7407,6092),(4598,7110),(1334,6434),(3651,2529),(4653,4602),(9180,5010),(11574,7164),(11952,2142)
235,(583,2342),(2009,342),(5836,342),(7407,2598),(7407,6425),(4265,7110),(1274,6106),(3984,2529),(4740,4356),(9267,5256),(11574,7164),(11952,2142)
236,(523,2014),(2343,342),(6170,342),(7407,2932),(7407,6759),(3931,7110),(1214,5779),(4318,2529),(5074,4356),(9601,5256),(11574,7164),(11952,2142)
237,(463,1687),(2676,342),(6503,342),(7407,3265),(7407,7092),(3598,7110),(1154,5451),(4651,2529),(5407,4356),(9934,5256),(11574,7164),(11952,2142)
238,(403,1359),(3009,342),(6836,342),(7407,3598),(7092,7110),(3265,7110),(1093,5123),(4984,2529),(5607,4489),(9990,4979),(11574,7164),(11952,2142)
239,(342,1031),(3343,342),(7170,342),(7407,3932),(6758,7110),(2931,7110),(1033,4795),(5031,2816),(5607,4823),(9990,4645),(11574,7164),(11952,2142)
240,(282,703),(3676,342),(7407,438),(7407,4265),(6425,7110),(2598,7110),(973,4467),(5166,3014),(5607,5156),(9883,4419),(11574,7164),(11952,2142)
End
