109.38 	25.73 	71.62 	22.98 	480.91 
109.44 	25.73 	71.62 	22.98 	480.91 
109.50 	25.73 	71.62 	22.98 	482.46 
109.56 	25.73 	71.62 	22.98 	484.04 
109.62 	25.74 	108.58 	8.02 	482.70 
111.44 	25.79 	108.58 	8.02 	545.59 
111.50 	25.80 	0.00 	0.00 	535.76 
115.35 	25.93 	83.49 	1.79 	588.90 
115.42 	25.93 	93.54 	2.94 	592.78 
53.97 	26.02 	92.07 	22.36 	677.54 
54.03 	26.02 	92.07 	22.36 	637.13 
54.10 	26.02 	92.07 	22.36 	593.63 
54.17 	26.01 	92.07 	22.36 	597.00 
54.23 	26.01 	92.07 	22.36 	587.93 
54.30 	26.01 	92.07 	22.36 	579.43 
54.37 	26.01 	92.07 	22.36 	596.43 
55.94 	25.94 	92.07 	22.36 	635.70 
56.01 	25.94 	92.07 	22.36 	627.57 
56.07 	25.94 	105.55 	12.46 	693.51 
56.13 	25.93 	105.55 	12.46 	626.14 
56.20 	25.93 	105.55 	12.46 	635.50 
56.26 	25.93 	105.55 	12.46 	595.67 
56.33 	25.93 	105.55 	12.46 	584.56 
58.04 	25.86 	105.55 	12.46 	594.94 
58.10 	25.86 	91.89 	3.48 	579.23 
58.16 	25.86 	91.89 	3.48 	641.43 
60.01 	25.79 	91.89 	3.48 	732.54 
60.07 	25.79 	91.76 	5.08 	735.11 
60.13 	25.79 	91.76 	5.08 	735.11 
60.19 	25.79 	91.76 	5.08 	732.90 
61.99 	25.73 	42.33 	11.20 	598.74 
62.05 	25.72 	42.33 	11.20 	588.30 
62.11 	25.72 	42.33 	11.20 	581.80 
62.17 	25.72 	42.33 	11.20 	583.45 
62.23 	25.72 	42.33 	11.20 	581.80 
62.29 	25.72 	42.33 	11.20 	575.30 
62.34 	25.71 	42.33 	11.20 	631.88 
62.40 	25.71 	42.33 	11.20 	639.68 
63.80 	25.67 	42.33 	11.20 	475.43 
63.86 	25.67 	87.38 	11.01 	528.03 
63.92 	25.67 	87.38 	11.01 	598.95 
63.98 	25.66 	87.38 	11.01 	645.63 
64.03 	25.66 	87.38 	11.01 	680.79 
64.09 	25.66 	87.38 	11.01 	698.11 
64.15 	25.66 	87.38 	11.01 	685.50 
64.21 	25.66 	87.38 	11.01 	683.96 
84.22 	25.33 	0.00 	0.00 	949.60 
84.27 	25.33 	45.07 	1.42 	949.65 
85.89 	25.32 	152.92 	4.32 	920.93 
85.94 	25.32 	152.92 	4.32 	913.94 
87.36 	25.32 	152.92 	4.32 	888.89 
87.41 	25.32 	152.92 	4.32 	920.53 
87.46 	25.33 	152.92 	4.32 	914.49 
87.51 	25.33 	83.37 	10.17 	913.04 
87.56 	25.33 	83.37 	10.17 	913.04 
87.62 	25.33 	83.37 	10.17 	913.74 
87.67 	25.33 	83.37 	10.17 	937.68 
87.72 	25.33 	83.37 	10.17 	939.22 
88.88 	25.33 	83.37 	10.17 	943.32 
88.93 	25.33 	83.37 	10.17 	944.90 
88.98 	25.33 	83.37 	10.17 	943.32 
89.04 	25.33 	83.37 	10.17 	944.72 
89.09 	25.33 	83.37 	10.17 	944.72 
89.14 	25.33 	79.25 	14.65 	946.39 
89.19 	25.33 	79.25 	14.65 	944.72 
89.24 	25.33 	79.25 	14.65 	943.17 
89.29 	25.33 	79.25 	14.65 	943.17 
89.34 	25.33 	79.25 	14.65 	939.09 
89.39 	25.33 	79.25 	14.65 	937.56 
90.51 	25.34 	79.25 	14.65 	592.93 
90.56 	25.34 	79.25 	14.65 	628.92 
90.61 	25.34 	79.25 	14.65 	644.11 
90.66 	25.34 	79.25 	14.65 	688.97 
90.71 	25.34 	79.25 	14.65 	728.16 
90.76 	25.34 	80.03 	16.14 	728.16 
90.81 	25.34 	80.03 	16.14 	696.84 
90.87 	25.34 	80.03 	16.14 	691.47 
90.92 	25.34 	80.03 	16.14 	688.61 
90.97 	25.34 	80.03 	16.14 	744.62 
91.02 	25.34 	80.03 	16.14 	747.94 
91.07 	25.34 	80.03 	16.14 	729.59 
92.04 	25.35 	80.03 	16.14 	494.35 
92.09 	25.35 	80.03 	16.14 	488.32 
92.14 	25.35 	80.03 	16.14 	493.36 
92.19 	25.35 	80.03 	16.14 	496.57 
92.24 	25.35 	80.03 	16.14 	490.97 
92.29 	25.35 	80.03 	16.14 	489.53 
92.34 	25.35 	80.03 	16.14 	486.73 
92.40 	25.35 	85.77 	18.81 	478.21 
92.45 	25.35 	85.77 	18.81 	535.36 
92.50 	25.35 	85.77 	18.81 	543.39 
92.55 	25.35 	85.77 	18.81 	544.73 
92.60 	25.35 	85.77 	18.81 	548.40 
92.65 	25.35 	85.77 	18.81 	535.82 
92.70 	25.35 	85.77 	18.81 	536.26 
93.98 	25.36 	85.77 	18.81 	498.23 
94.04 	25.36 	67.62 	12.59 	491.89 
94.09 	25.36 	67.62 	12.59 	495.46 
94.14 	25.36 	67.62 	12.59 	491.57 
94.19 	25.36 	67.62 	12.59 	477.31 
94.24 	25.37 	67.62 	12.59 	478.61 
94.29 	25.37 	67.62 	12.59 	499.27 
94.35 	25.37 	67.62 	12.59 	489.45 
94.40 	25.37 	67.62 	12.59 	492.80 
95.22 	25.38 	67.62 	12.59 	490.34 
95.27 	25.38 	67.62 	12.59 	488.99 
95.33 	25.38 	67.62 	12.59 	480.78 
95.38 	25.38 	67.62 	12.59 	539.44 
95.43 	25.38 	67.62 	12.59 	531.82 
95.48 	25.38 	67.62 	12.59 	591.30 
95.53 	25.38 	67.62 	12.59 	599.31 
95.58 	25.38 	67.62 	12.59 	592.48 
95.64 	25.38 	67.62 	12.59 	582.77 
95.69 	25.38 	149.45 	20.50 	529.80 
97.35 	25.40 	98.65 	3.29 	589.12 
104.13 	25.53 	0.00 	0.00 	532.81 
104.19 	25.53 	88.77 	3.07 	532.81 
104.24 	25.54 	88.77 	3.07 	532.23 
105.74 	25.57 	88.77 	3.07 	575.29 
105.79 	25.57 	88.77 	3.07 	575.29 
105.85 	25.58 	88.77 	3.07 	575.29 
105.90 	25.58 	88.77 	3.07 	526.69 
105.96 	25.58 	94.98 	12.35 	526.69 
106.01 	25.58 	94.98 	12.35 	526.69 
106.07 	25.58 	94.98 	12.35 	529.32 
106.13 	25.58 	94.98 	12.35 	532.14 
106.18 	25.58 	94.98 	12.35 	532.93 
107.65 	25.62 	94.98 	12.35 	532.69 
107.71 	25.63 	94.98 	12.35 	530.63 
107.76 	25.63 	88.52 	7.94 	530.63 
107.82 	25.63 	88.52 	7.94 	526.65 
107.88 	25.63 	88.52 	7.94 	525.14 
107.93 	25.63 	88.52 	7.94 	527.08 
109.37 	25.67 	88.52 	7.94 	480.91 
109.43 	25.68 	88.52 	7.94 	479.46 
109.49 	25.68 	88.52 	7.94 	479.46 
109.54 	25.68 	88.52 	7.94 	480.91 
109.60 	25.68 	100.59 	8.16 	479.52 
109.66 	25.68 	100.59 	8.16 	482.50 
111.42 	25.74 	100.59 	8.16 	538.22 
111.48 	25.74 	129.81 	4.08 	547.13 
111.54 	25.74 	129.81 	4.08 	537.54 
113.41 	25.81 	82.18 	1.73 	598.16 
115.34 	25.88 	82.18 	1.73 	587.03 
115.40 	25.88 	129.57 	4.10 	587.03 
115.46 	25.88 	129.57 	4.10 	586.11 
56.09 	25.88 	105.55 	12.46 	694.93 
56.15 	25.88 	105.55 	12.46 	675.60 
56.22 	25.88 	105.55 	12.46 	628.63 
56.28 	25.87 	105.55 	12.46 	599.08 
56.35 	25.87 	105.55 	12.46 	586.18 
85.89 	25.27 	152.92 	4.32 	897.75 
85.94 	25.27 	152.92 	4.32 	919.95 
88.88 	25.28 	83.37 	10.17 	940.05 
88.93 	25.28 	83.37 	10.17 	941.75 
88.98 	25.28 	83.37 	10.17 	944.90 
89.03 	25.28 	83.37 	10.17 	943.17 
89.08 	25.28 	83.37 	10.17 	939.95 
89.14 	25.28 	79.25 	14.65 	939.95 
90.51 	25.28 	79.25 	14.65 	577.83 
90.56 	25.28 	79.25 	14.65 	678.90 
90.61 	25.28 	79.25 	14.65 	744.72 
90.66 	25.28 	79.25 	14.65 	735.68 
90.71 	25.28 	79.25 	14.65 	748.73 
90.76 	25.28 	80.03 	16.14 	692.72 
92.04 	25.29 	80.03 	16.14 	529.91 
92.09 	25.29 	80.03 	16.14 	482.64 
92.14 	25.29 	80.03 	16.14 	486.73 
92.19 	25.29 	80.03 	16.14 	479.78 
92.24 	25.29 	80.03 	16.14 	527.17 
92.29 	25.29 	80.03 	16.14 	527.17 
92.34 	25.29 	80.03 	16.14 	527.17 
92.39 	25.29 	85.77 	18.81 	528.66 
93.98 	25.31 	85.77 	18.81 	492.01 
94.03 	25.31 	67.62 	12.59 	499.09 
95.22 	25.32 	67.62 	12.59 	484.84 
95.27 	25.32 	67.62 	12.59 	484.84 
95.32 	25.32 	67.62 	12.59 	478.07 
95.37 	25.32 	67.62 	12.59 	544.77 
95.42 	25.33 	67.62 	12.59 	575.05 
95.48 	25.33 	67.62 	12.59 	594.00 
95.53 	25.33 	67.62 	12.59 	599.31 
95.58 	25.33 	67.62 	12.59 	585.65 
95.63 	25.33 	67.62 	12.59 	639.58 
95.68 	25.33 	149.45 	20.50 	626.85 
97.34 	25.35 	98.65 	3.29 	545.32 
111.47 	25.69 	129.81 	4.08 	539.19 
111.53 	25.69 	129.81 	4.08 	548.80 
113.40 	25.75 	82.18 	1.73 	580.10 
115.38 	25.82 	129.57 	4.10 	583.29 
115.45 	25.83 	129.57 	4.10 	579.55 
93.93 	24.52 	85.77 	18.81 	481.27 
93.98 	24.52 	67.62 	12.59 	432.10 
93.92 	24.47 	85.77 	18.81 	478.63 
93.97 	24.47 	67.62 	12.59 	440.18 
93.92 	24.41 	85.77 	18.81 	483.91 
93.97 	24.41 	67.62 	12.59 	428.05 
105.77 	24.62 	94.98 	12.35 	598.44 
105.83 	24.62 	94.98 	12.35 	593.43 
93.91 	24.36 	85.77 	18.81 	479.95 
93.97 	24.36 	67.62 	12.59 	482.59 
105.76 	24.57 	94.98 	12.35 	597.24 
105.82 	24.57 	94.98 	12.35 	595.76 
93.91 	24.31 	85.77 	18.81 	431.17 
93.96 	24.31 	67.62 	12.59 	479.73 
105.75 	24.51 	94.98 	12.35 	594.94 
105.81 	24.51 	94.98 	12.35 	597.24 
93.91 	24.26 	85.77 	18.81 	487.75 
93.96 	24.26 	67.62 	12.59 	490.46 
105.74 	24.46 	94.98 	12.35 	592.79 
105.80 	24.46 	94.98 	12.35 	597.24 
93.90 	24.20 	85.77 	18.81 	495.98 
93.95 	24.20 	67.62 	12.59 	495.98 
105.73 	24.41 	94.98 	12.35 	592.79 
105.79 	24.41 	94.98 	12.35 	597.24 
93.90 	24.15 	85.77 	18.81 	545.54 
93.95 	24.15 	67.62 	12.59 	535.96 
98.88 	24.22 	0.00 	0.00 	630.28 
98.94 	24.22 	0.00 	0.00 	686.98 
98.99 	24.22 	0.00 	0.00 	696.90 
99.04 	24.22 	0.00 	0.00 	689.78 
105.72 	24.35 	94.98 	12.35 	592.79 
105.78 	24.35 	94.98 	12.35 	597.24 
93.90 	24.10 	85.77 	18.81 	598.86 
93.95 	24.10 	67.62 	12.59 	579.18 
98.88 	24.16 	0.00 	0.00 	638.92 
98.93 	24.16 	0.00 	0.00 	678.35 
98.98 	24.16 	0.00 	0.00 	697.16 
99.03 	24.17 	0.00 	0.00 	692.15 
105.71 	24.30 	94.98 	12.35 	599.69 
105.77 	24.30 	94.98 	12.35 	597.86 
93.89 	24.05 	85.77 	18.81 	637.40 
93.94 	24.05 	67.62 	12.59 	645.28 
98.87 	24.11 	0.00 	0.00 	626.80 
98.92 	24.11 	0.00 	0.00 	688.66 
98.98 	24.11 	0.00 	0.00 	696.90 
99.03 	24.11 	0.00 	0.00 	692.15 
105.70 	24.25 	94.98 	12.35 	599.69 
105.76 	24.25 	94.98 	12.35 	599.69 
93.89 	24.00 	85.77 	18.81 	678.42 
93.94 	24.00 	67.62 	12.59 	687.77 
98.87 	24.06 	0.00 	0.00 	697.16 
98.92 	24.06 	0.00 	0.00 	696.90 
98.97 	24.06 	0.00 	0.00 	694.53 
99.02 	24.06 	0.00 	0.00 	696.90 
105.69 	24.20 	94.98 	12.35 	590.92 
105.75 	24.20 	94.98 	12.35 	595.23 
93.89 	23.94 	85.77 	18.81 	698.64 
93.94 	23.94 	67.62 	12.59 	692.45 
98.86 	24.01 	0.00 	0.00 	694.93 
98.91 	24.01 	0.00 	0.00 	698.64 
98.96 	24.01 	0.00 	0.00 	693.80 
99.02 	24.01 	0.00 	0.00 	692.18 
105.68 	24.14 	94.98 	12.35 	595.23 
105.74 	24.14 	94.98 	12.35 	595.23 
93.88 	23.89 	85.77 	18.81 	698.64 
93.93 	23.89 	67.62 	12.59 	683.09 
98.85 	23.95 	0.00 	0.00 	697.51 
98.91 	23.95 	0.00 	0.00 	692.18 
98.96 	23.96 	0.00 	0.00 	687.22 
99.01 	23.96 	0.00 	0.00 	690.45 
105.67 	24.09 	94.98 	12.35 	595.23 
105.73 	24.09 	94.98 	12.35 	595.23 
93.88 	23.84 	85.77 	18.81 	698.64 
93.93 	23.84 	67.62 	12.59 	697.12 
98.85 	23.90 	0.00 	0.00 	694.09 
98.90 	23.90 	0.00 	0.00 	693.80 
98.95 	23.90 	0.00 	0.00 	690.45 
99.00 	23.90 	0.00 	0.00 	693.80 
105.67 	24.04 	94.98 	12.35 	594.02 
105.72 	24.04 	94.98 	12.35 	596.17 
93.88 	23.79 	85.77 	18.81 	695.11 
93.93 	23.79 	67.62 	12.59 	688.04 
98.84 	23.85 	0.00 	0.00 	697.51 
98.89 	23.85 	0.00 	0.00 	695.41 
98.95 	23.85 	0.00 	0.00 	695.41 
99.00 	23.85 	0.00 	0.00 	697.02 
105.66 	23.98 	94.98 	12.35 	591.87 
105.71 	23.99 	94.98 	12.35 	587.58 
54.57 	24.33 	92.07 	22.36 	589.01 
58.60 	24.19 	91.89 	3.48 	1022.73 
64.24 	24.01 	87.38 	11.01 	1000.00 
64.29 	24.01 	87.38 	11.01 	1000.00 
64.35 	24.01 	87.38 	11.01 	1000.00 
76.23 	23.77 	0.00 	0.00 	730.56 
76.28 	23.77 	0.00 	0.00 	728.95 
87.50 	23.70 	83.37 	10.17 	915.77 
87.55 	23.70 	83.37 	10.17 	918.97 
87.60 	23.70 	83.37 	10.17 	922.18 
87.65 	23.70 	83.37 	10.17 	923.80 
87.70 	23.70 	83.37 	10.17 	924.66 
89.10 	23.71 	79.25 	14.65 	597.03 
89.15 	23.71 	79.25 	14.65 	525.00 
89.20 	23.71 	79.25 	14.65 	537.89 
89.25 	23.71 	79.25 	14.65 	541.19 
89.30 	23.71 	79.25 	14.65 	537.04 
89.35 	23.71 	79.25 	14.65 	530.61 
90.70 	23.71 	80.03 	16.14 	475.13 
90.75 	23.71 	80.03 	16.14 	528.89 
90.80 	23.71 	80.03 	16.14 	530.21 
90.85 	23.71 	80.03 	16.14 	479.24 
90.90 	23.71 	80.03 	16.14 	492.93 
90.95 	23.71 	80.03 	16.14 	495.13 
91.00 	23.71 	80.03 	16.14 	492.31 
93.87 	23.74 	85.77 	18.81 	696.72 
93.92 	23.74 	67.62 	12.59 	693.17 
95.55 	23.75 	149.45 	20.50 	795.29 
95.60 	23.75 	149.45 	20.50 	797.24 
95.65 	23.75 	149.45 	20.50 	797.24 
97.18 	23.77 	98.65 	3.29 	732.85 
97.24 	23.77 	98.65 	3.29 	730.74 
97.29 	23.77 	98.65 	3.29 	730.74 
97.34 	23.78 	98.65 	3.29 	739.00 
97.39 	23.78 	98.65 	3.29 	736.46 
97.44 	23.78 	98.65 	3.29 	689.01 
97.49 	23.78 	98.65 	3.29 	698.00 
98.84 	23.80 	0.00 	0.00 	697.51 
98.89 	23.80 	0.00 	0.00 	697.02 
98.94 	23.80 	0.00 	0.00 	698.64 
98.99 	23.80 	0.00 	0.00 	697.28 
102.04 	23.85 	0.00 	0.00 	691.51 
102.09 	23.85 	0.00 	0.00 	693.40 
102.14 	23.86 	0.00 	0.00 	695.15 
102.19 	23.86 	0.00 	0.00 	696.90 
105.65 	23.93 	94.98 	12.35 	589.72 
105.70 	23.93 	94.98 	12.35 	587.58 
111.06 	24.08 	129.81 	4.08 	575.22 
54.59 	24.28 	103.03 	14.42 	577.25 
54.65 	24.28 	103.03 	14.42 	580.26 
54.72 	24.27 	103.03 	14.42 	592.54 
54.78 	24.27 	103.03 	14.42 	631.52 
58.61 	24.13 	137.56 	5.91 	1022.73 
58.68 	24.13 	137.56 	5.91 	1100.00 
60.48 	24.07 	137.56 	5.91 	2687.50 
60.54 	24.07 	190.13 	5.01 	2756.25 
60.60 	24.07 	190.13 	5.01 	2687.50 
62.36 	24.01 	190.13 	5.01 	1000.00 
62.41 	24.01 	190.14 	4.97 	849.55 
62.47 	24.01 	190.14 	4.97 	992.67 
64.25 	23.96 	96.44 	3.26 	1000.00 
64.30 	23.96 	96.44 	3.26 	1000.00 
64.36 	23.96 	96.44 	3.26 	1000.00 
71.24 	23.80 	108.50 	1.50 	779.61 
71.29 	23.80 	108.50 	1.50 	777.30 
74.58 	23.74 	108.40 	1.46 	829.86 
74.64 	23.74 	108.40 	1.46 	778.73 
76.13 	23.72 	108.40 	1.46 	732.64 
76.18 	23.72 	108.40 	1.46 	732.64 
76.23 	23.72 	57.65 	5.23 	734.42 
76.28 	23.72 	57.65 	5.23 	734.42 
84.20 	23.65 	0.00 	0.00 	947.06 
84.25 	23.65 	0.00 	0.00 	898.18 
84.30 	23.65 	109.37 	4.99 	914.29 
84.35 	23.65 	109.37 	4.99 	924.13 
85.80 	23.65 	109.37 	4.99 	916.63 
85.85 	23.65 	109.37 	4.99 	915.14 
85.90 	23.65 	90.03 	4.24 	915.14 
85.95 	23.65 	90.03 	4.24 	919.68 
87.35 	23.65 	90.03 	4.24 	893.72 
87.40 	23.65 	90.03 	4.24 	888.85 
87.45 	23.65 	90.03 	4.24 	918.97 
87.50 	23.65 	74.71 	10.44 	923.39 
87.55 	23.65 	74.71 	10.44 	923.39 
87.60 	23.65 	74.71 	10.44 	922.00 
87.65 	23.65 	74.71 	10.44 	921.92 
87.70 	23.65 	74.71 	10.44 	924.66 
88.85 	23.65 	74.71 	10.44 	680.85 
88.90 	23.65 	74.71 	10.44 	694.39 
88.95 	23.65 	74.71 	10.44 	628.68 
89.00 	23.65 	74.71 	10.44 	641.04 
89.05 	23.65 	74.71 	10.44 	592.86 
89.10 	23.65 	84.48 	14.38 	587.67 
89.15 	23.65 	84.48 	14.38 	529.85 
89.20 	23.65 	84.48 	14.38 	539.54 
89.25 	23.65 	84.48 	14.38 	536.34 
89.30 	23.65 	84.48 	14.38 	576.54 
89.35 	23.65 	84.48 	14.38 	583.55 
90.50 	23.66 	84.48 	14.38 	549.91 
90.55 	23.66 	84.48 	14.38 	535.46 
90.60 	23.66 	84.48 	14.38 	531.52 
90.65 	23.66 	84.48 	14.38 	531.52 
90.70 	23.66 	78.73 	14.70 	536.78 
90.75 	23.66 	78.73 	14.70 	546.11 
90.80 	23.66 	78.73 	14.70 	545.40 
90.85 	23.66 	78.73 	14.70 	549.90 
90.90 	23.66 	78.73 	14.70 	538.25 
90.95 	23.66 	78.73 	14.70 	476.50 
91.00 	23.66 	78.73 	14.70 	486.25 
91.70 	23.67 	78.73 	14.70 	480.26 
91.75 	23.67 	78.73 	14.70 	427.59 
91.80 	23.67 	78.73 	14.70 	435.60 
91.85 	23.67 	78.73 	14.70 	441.23 
91.90 	23.67 	78.73 	14.70 	445.33 
91.95 	23.67 	78.73 	14.70 	443.93 
92.00 	23.67 	78.73 	14.70 	442.62 
92.05 	23.67 	78.73 	14.70 	438.52 
92.10 	23.67 	78.73 	14.70 	437.13 
92.15 	23.67 	78.73 	14.70 	434.61 
92.20 	23.67 	78.73 	14.70 	426.46 
92.25 	23.67 	78.73 	14.70 	480.20 
92.30 	23.67 	139.84 	27.34 	478.87 
93.87 	23.68 	139.84 	27.34 	625.98 
93.92 	23.68 	124.79 	32.84 	649.35 
93.97 	23.68 	124.79 	32.84 	637.17 
94.02 	23.69 	124.79 	32.84 	585.86 
94.07 	23.69 	124.79 	32.84 	578.79 
94.12 	23.69 	124.79 	32.84 	536.84 
94.17 	23.69 	124.79 	32.84 	531.48 
95.49 	23.70 	124.79 	32.84 	795.29 
95.54 	23.70 	185.57 	5.67 	799.35 
95.59 	23.70 	185.57 	5.67 	799.35 
95.65 	23.70 	185.57 	5.67 	797.24 
96.92 	23.72 	185.57 	5.67 	777.46 
96.97 	23.72 	185.57 	5.67 	732.54 
97.03 	23.72 	185.57 	5.67 	740.48 
97.08 	23.72 	185.57 	5.67 	738.57 
97.13 	23.72 	185.57 	5.67 	736.51 
97.18 	23.72 	79.86 	16.65 	730.26 
97.23 	23.72 	79.86 	16.65 	775.99 
97.28 	23.72 	79.86 	16.65 	726.15 
97.33 	23.72 	79.86 	16.65 	742.76 
97.39 	23.72 	79.86 	16.65 	733.78 
97.44 	23.72 	79.86 	16.65 	691.22 
97.49 	23.73 	79.86 	16.65 	692.58 
98.36 	23.74 	79.86 	16.65 	693.36 
98.42 	23.74 	79.86 	16.65 	688.56 
98.47 	23.74 	79.86 	16.65 	681.37 
98.52 	23.74 	79.86 	16.65 	683.76 
98.57 	23.74 	79.86 	16.65 	683.76 
98.62 	23.74 	79.86 	16.65 	684.73 
98.68 	23.74 	79.86 	16.65 	694.18 
98.73 	23.74 	79.86 	16.65 	697.35 
98.78 	23.74 	79.86 	16.65 	693.90 
98.83 	23.75 	58.51 	29.66 	695.62 
98.88 	23.75 	58.51 	29.66 	698.61 
98.93 	23.75 	58.51 	29.66 	697.37 
98.99 	23.75 	58.51 	29.66 	695.09 
99.92 	23.76 	58.51 	29.66 	635.07 
99.98 	23.76 	58.51 	29.66 	635.07 
100.03 	23.76 	58.51 	29.66 	631.80 
100.08 	23.77 	58.51 	29.66 	631.07 
100.13 	23.77 	58.51 	29.66 	632.59 
100.18 	23.77 	58.51 	29.66 	631.07 
100.24 	23.77 	58.51 	29.66 	631.07 
100.29 	23.77 	58.51 	29.66 	626.28 
100.34 	23.77 	58.51 	29.66 	687.79 
100.39 	23.77 	58.51 	29.66 	700.00 
100.45 	23.77 	58.51 	29.66 	694.13 
100.50 	23.77 	91.37 	32.52 	694.13 
100.55 	23.77 	91.37 	32.52 	698.01 
100.60 	23.77 	91.37 	32.52 	695.42 
100.66 	23.78 	91.37 	32.52 	689.20 
100.71 	23.78 	91.37 	32.52 	689.20 
100.76 	23.78 	91.37 	32.52 	690.73 
100.81 	23.78 	91.37 	32.52 	693.78 
100.87 	23.78 	91.37 	32.52 	696.62 
100.92 	23.78 	91.37 	32.52 	699.87 
100.97 	23.78 	91.37 	32.52 	699.87 
101.02 	23.78 	91.37 	32.52 	699.87 
101.08 	23.78 	91.37 	32.52 	699.87 
102.03 	23.80 	91.37 	32.52 	693.40 
102.08 	23.80 	91.37 	32.52 	696.90 
102.13 	23.80 	91.37 	32.52 	699.54 
102.19 	23.80 	102.79 	12.00 	699.54 
102.24 	23.81 	102.79 	12.00 	697.31 
102.29 	23.81 	102.79 	12.00 	691.94 
102.35 	23.81 	102.79 	12.00 	688.44 
102.40 	23.81 	102.79 	12.00 	679.44 
102.45 	23.81 	102.79 	12.00 	627.69 
103.74 	23.84 	102.79 	12.00 	575.45 
103.79 	23.84 	102.79 	12.00 	626.66 
103.84 	23.84 	102.79 	12.00 	626.66 
103.90 	23.84 	109.69 	6.60 	626.66 
103.95 	23.84 	109.69 	6.60 	627.63 
105.36 	23.87 	109.69 	6.60 	587.94 
105.42 	23.87 	109.69 	6.60 	587.94 
105.47 	23.88 	109.69 	6.60 	587.94 
105.53 	23.88 	109.69 	6.60 	590.16 
105.58 	23.88 	109.69 	6.60 	587.94 
105.64 	23.88 	62.12 	31.15 	587.58 
105.69 	23.88 	62.12 	31.15 	587.58 
107.24 	23.92 	62.12 	31.15 	592.27 
107.29 	23.92 	62.12 	31.15 	592.27 
107.35 	23.92 	62.12 	31.15 	586.85 
107.40 	23.92 	88.62 	9.47 	589.12 
107.46 	23.92 	88.62 	9.47 	589.12 
107.52 	23.93 	88.62 	9.47 	593.67 
107.57 	23.93 	88.62 	9.47 	593.67 
109.21 	23.97 	44.26 	1.61 	527.30 
109.26 	23.97 	44.26 	1.61 	575.18 
111.05 	24.03 	80.76 	1.67 	593.34 
114.81 	24.15 	0.00 	0.00 	591.58 
114.87 	24.15 	125.28 	3.43 	586.96 
54.60 	24.22 	103.03 	14.42 	590.77 
54.67 	24.22 	103.03 	14.42 	593.79 
54.73 	24.22 	103.03 	14.42 	636.26 
54.80 	24.22 	103.03 	14.42 	637.91 
58.63 	24.08 	137.56 	5.91 	1028.98 
58.69 	24.08 	137.56 	5.91 	1100.00 
60.49 	24.02 	137.56 	5.91 	1282.50 
60.55 	24.02 	190.13 	5.01 	1282.50 
62.37 	23.96 	190.13 	5.01 	1000.00 
62.43 	23.96 	190.14 	4.97 	1000.00 
76.13 	23.67 	108.40 	1.46 	728.93 
76.18 	23.66 	108.40 	1.46 	730.71 
76.24 	23.66 	57.65 	5.23 	732.64 
84.30 	23.60 	109.37 	4.99 	924.13 
84.35 	23.60 	109.37 	4.99 	922.65 
87.35 	23.60 	90.03 	4.24 	892.05 
87.40 	23.60 	90.03 	4.24 	917.44 
87.45 	23.60 	90.03 	4.24 	922.18 
87.50 	23.60 	74.71 	10.44 	923.39 
90.50 	23.61 	84.48 	14.38 	532.84 
90.55 	23.61 	84.48 	14.38 	532.84 
90.60 	23.61 	84.48 	14.38 	538.09 
90.65 	23.61 	84.48 	14.38 	542.03 
90.70 	23.61 	78.73 	14.70 	544.66 
91.70 	23.61 	78.73 	14.70 	427.59 
91.75 	23.61 	78.73 	14.70 	432.93 
91.80 	23.62 	78.73 	14.70 	438.27 
91.85 	23.62 	78.73 	14.70 	442.62 
91.90 	23.62 	78.73 	14.70 	443.93 
91.95 	23.62 	78.73 	14.70 	441.23 
92.00 	23.62 	78.73 	14.70 	439.84 
92.05 	23.62 	78.73 	14.70 	433.03 
92.10 	23.62 	78.73 	14.70 	430.41 
92.15 	23.62 	78.73 	14.70 	430.53 
92.20 	23.62 	78.73 	14.70 	430.53 
92.25 	23.62 	78.73 	14.70 	430.53 
92.30 	23.62 	139.84 	27.34 	430.53 
95.49 	23.65 	124.79 	32.84 	799.35 
95.54 	23.65 	185.57 	5.67 	796.25 
96.92 	23.67 	185.57 	5.67 	728.57 
96.97 	23.67 	185.57 	5.67 	738.57 
97.02 	23.67 	185.57 	5.67 	740.48 
97.07 	23.67 	185.57 	5.67 	736.51 
97.12 	23.67 	185.57 	5.67 	734.44 
97.17 	23.67 	79.86 	16.65 	732.40 
98.36 	23.69 	79.86 	16.65 	698.15 
98.41 	23.69 	79.86 	16.65 	690.96 
98.46 	23.69 	79.86 	16.65 	681.37 
98.51 	23.69 	79.86 	16.65 	678.97 
98.57 	23.69 	79.86 	16.65 	725.83 
98.62 	23.69 	79.86 	16.65 	675.27 
98.67 	23.69 	79.86 	16.65 	684.73 
98.72 	23.69 	79.86 	16.65 	698.91 
98.77 	23.69 	79.86 	16.65 	695.62 
98.82 	23.69 	58.51 	29.66 	697.35 
100.49 	23.72 	91.37 	32.52 	694.41 
100.54 	23.72 	91.37 	32.52 	698.34 
100.60 	23.72 	91.37 	32.52 	697.55 
100.65 	23.72 	91.37 	32.52 	692.65 
100.70 	23.72 	91.37 	32.52 	692.65 
100.75 	23.73 	91.37 	32.52 	694.36 
100.81 	23.73 	91.37 	32.52 	697.55 
100.86 	23.73 	91.37 	32.52 	699.61 
100.91 	23.73 	91.37 	32.52 	698.47 
100.96 	23.73 	91.37 	32.52 	697.91 
101.02 	23.73 	91.37 	32.52 	694.37 
