15,2.266,2.092,1.788,0.749
131,(14502,7362),(9102,246),(12702,2442),(630,3024),(8118,2952),(9162,7146),(6726,4662),(3096,2070),(2772,6282),(4716,5184),(4104,5688),(8118,2736),(5544,2916),(9846,2682),(5832,738)
132,(14460,7704),(8748,252),(12336,2454),(927,2992),(8352,2970),(9540,7158),(6390,4662),(3294,2070),(2407,6331),(4932,5184),(4050,5202),(8472,2712),(5364,2952),(10188,2628),(5796,936)
133,(14418,8046),(8262,288),(11970,2466),(1224,2961),(8118,2952),(9918,7170),(6726,4662),(3294,2250),(2043,6381),(4914,5346),(4194,5238),(8826,2688),(5058,2916),(9846,2682),(6066,1278)
134,(14073,8041),(8748,252),(11673,2457),(1521,2929),(8352,2970),(10296,7182),(7062,4662),(3474,2250),(1678,6430),(4932,5184),(4455,5211),(9180,2664),(4626,2934),(9504,2736),(5616,1278)
135,(13729,8037),(8262,288),(11376,2448),(1818,2898),(8118,2952),(10332,7650),(7398,4662),(3294,2250),(1314,6480),(5274,5202),(4716,5184),(9198,2340),(4608,2736),(9162,2790),(5652,1548)
136,(13385,8032),(8748,252),(11673,2457),(2146,2902),(7812,2898),(9963,7650),(7740,4662),(3474,2250),(1359,6732),(5058,5454),(4662,4878),(8886,2346),(5022,2736),(8757,2880),(5841,1719)
137,(13041,8028),(8262,288),(11970,2466),(2475,2907),(7452,2988),(9594,7650),(8082,4662),(3456,2502),(1404,6984),(5094,5634),(4986,4896),(8574,2352),(5004,2556),(8352,2970),(6030,1890)
138,(12696,8023),(8748,252),(12336,2454),(2803,2911),(7308,2844),(9630,7992),(8442,4662),(3456,2808),(1692,6942),(5238,5886),(4968,4680),(8262,2358),(4590,2502),(8118,2952),(6156,2142)
139,(12352,8019),(9102,246),(12702,2442),(3132,2916),(7074,2718),(9162,7992),(8802,4662),(3132,2772),(1980,6900),(5238,6210),(5274,4788),(8001,2349),(4590,2250),(7812,2898),(6012,2214)
140,(12008,8014),(9456,240),(13068,2430),(3132,2772),(6858,2664),(9144,7650),(9162,4662),(3114,2502),(2268,6858),(5040,6264),(5562,4608),(7740,2340),(4590,2502),(7740,2628),(5769,2277)
141,(11664,8010),(9810,234),(13050,2088),(3132,2916),(6696,2754),(9594,7650),(9162,4959),(3096,2070),(2520,6570),(5034,6546),(5346,4572),(7434,2376),(4608,2736),(8082,2628),(5526,2340)
142,(12008,8014),(10164,228),(12684,2106),(3132,2772),(6768,2952),(9963,7650),(9162,5256),(3294,2070),(2772,6282),(5028,6828),(5472,4356),(7137,2349),(4626,2934),(8118,2736),(5508,1908)
143,(12352,8019),(10518,222),(12318,2124),(3132,2916),(6516,2934),(10332,7650),(9504,5274),(3294,2250),(3096,5958),(5022,7110),(5598,4356),(6840,2322),(4644,3330),(8472,2712),(5184,1908)
144,(12696,8023),(10872,216),(11952,2142),(3132,2772),(6246,2943),(10296,7182),(9846,5292),(3474,2250),(3411,5985),(4644,7110),(5472,4356),(6840,2025),(4356,3348),(8826,2688),(5058,1800)
145,(13041,8028),(11208,210),(11934,1782),(3132,2916),(5976,2952),(10278,6894),(9846,5634),(3456,2502),(3726,6012),(5022,7110),(5346,4572),(6840,1728),(4104,3348),(9180,2664),(5022,1530)
146,(13385,8032),(11544,204),(11916,1422),(2803,2911),(5940,3246),(10260,6606),(9846,5976),(3456,2808),(3654,6378),(5319,7110),(4986,4572),(6480,1719),(3852,3330),(9198,2340),(4986,1260)
147,(13729,8037),(11880,198),(11898,1062),(2475,2907),(5904,3540),(10242,6318),(10242,5922),(3132,2772),(3582,6744),(5616,7110),(5004,4302),(6120,1710),(3438,3330),(9198,2058),(5022,1530)
148,(14073,8041),(12240,186),(11880,702),(2146,2902),(5868,3834),(10620,6318),(10242,6318),(3132,2916),(3510,7110),(5604,6822),(4590,4356),(5976,1476),(3312,3348),(9198,1776),(5058,1800)
149,(14418,8046),(12600,174),(11880,450),(1818,2898),(6174,3726),(10998,6318),(9810,6300),(2803,2911),(3168,7110),(5592,6534),(4338,4248),(6390,1404),(3186,3366),(9198,1494),(5184,1908)
150,(14460,7704),(12960,162),(11880,198),(1890,3267),(6552,3690),(11376,6318),(9846,5976),(2475,2907),(2826,7110),(5580,6246),(4140,4284),(6624,1332),(3114,3762),(9198,1776),(5508,1908)
151,(14502,7362),(12969,423),(11544,204),(1962,3636),(6840,3546),(10998,6318),(10242,5922),(2146,2902),(2484,7110),(5592,5904),(4140,4014),(6696,1044),(3456,3756),(9198,2058),(5526,2340)
152,(14544,7020),(12978,684),(11208,210),(2025,3951),(7110,3276),(10620,6318),(10242,6318),(1818,2898),(2493,7506),(5604,5562),(4140,3744),(6768,756),(3798,3750),(9198,2340),(5535,2628)
153,(14418,6840),(12612,690),(10872,216),(2088,4266),(7128,2844),(10242,6318),(9810,6300),(1890,3267),(2502,7902),(5616,5220),(4392,3753),(6894,1062),(4140,3744),(8886,2346),(5544,2916)
154,(14040,6840),(12246,696),(10944,540),(1683,4266),(7110,3276),(10242,5922),(9495,6309),(1962,3636),(2202,7914),(5994,5220),(4644,3762),(7155,1089),(4392,3753),(8574,2352),(5364,2952)
155,(13671,6912),(11880,702),(11016,864),(1278,4266),(7128,2844),(9846,5976),(9180,6318),(1602,3690),(1902,7926),(6372,5220),(4392,3753),(7416,1116),(4644,3762),(8262,2358),(5058,2916)
156,(13302,6984),(11898,1062),(11088,1188),(1260,4005),(6768,2952),(9810,6300),(9171,6732),(1242,3744),(1602,7938),(6726,5232),(4140,3744),(7416,720),(4905,3771),(8298,1908),(4626,2934)
157,(13671,6912),(11916,1422),(11160,1512),(1242,3744),(6516,2934),(9495,6309),(9162,7146),(1260,4005),(1566,7650),(7080,5244),(4104,3348),(7434,270),(5166,3780),(8010,1899),(4644,3330)
158,(14040,6840),(11934,1782),(11232,1836),(810,3762),(6516,2718),(9180,6318),(9171,6732),(1278,4266),(1512,7371),(7434,5256),(3852,3330),(7038,270),(5580,3780),(7722,1890),(4932,3348)
159,(13842,6541),(11952,2142),(11304,2160),(1242,3744),(6282,2538),(8829,6309),(9180,6318),(900,4338),(1458,7092),(7398,4842),(4104,3348),(6642,270),(5616,4050),(7452,1908),(5166,3330)
160,(13644,6242),(11934,1782),(11232,1836),(1602,3690),(6516,2718),(8478,6300),(9171,6732),(855,4050),(1782,7083),(7398,4662),(4356,3348),(6516,288),(5508,4068),(7452,1638),(5166,3780)
161,(13446,5943),(11916,1422),(11160,1512),(1962,3636),(6696,2754),(8460,6642),(9162,7146),(810,3762),(2106,7074),(7062,4662),(4104,3348),(6642,270),(5292,4284),(7452,1368),(5580,3780)
162,(13248,5644),(11898,1062),(11088,1188),(2025,3951),(6858,2664),(8100,6606),(9171,6732),(720,3393),(2484,7110),(6726,4662),(4140,3132),(6705,513),(5472,4356),(7164,1359),(5166,3780)
163,(13050,5346),(11880,702),(11016,864),(2088,4266),(6597,2511),(8082,6876),(9180,6318),(630,3024),(2826,7110),(6390,4662),(4104,3348),(6768,756),(5292,4284),(6876,1350),(5166,3330)
164,(13266,5292),(11898,1062),(10944,540),(1683,4266),(6336,2358),(8064,7146),(9174,5964),(564,2718),(3168,7110),(6390,4374),(3852,3330),(6696,1044),(5472,4356),(6840,1728),(5148,3168)
165,(13050,5346),(11916,1422),(10872,216),(1278,4266),(6282,2142),(7722,7137),(9168,5610),(498,2412),(3510,7110),(6390,4086),(4104,3348),(6624,1332),(5292,4284),(6480,1719),(4950,3186)
166,(13266,5292),(11934,1782),(11208,210),(900,4338),(6336,2358),(7380,7128),(9162,5256),(432,2106),(3519,7506),(6678,4050),(4356,3348),(6390,1404),(5004,4302),(6120,1710),(4932,3348)
167,(13458,5550),(11952,2142),(11544,204),(855,4050),(6282,2142),(7722,7137),(9504,5274),(498,2412),(3528,7902),(6984,4050),(4104,3348),(5976,1476),(4986,4572),(6282,2142),(4644,3330)
168,(13650,5808),(11628,2151),(11880,198),(810,3762),(6336,2358),(8064,7146),(9846,5292),(564,2718),(3825,7915),(6678,4050),(4140,3132),(6120,1710),(4968,4680),(6336,2358),(4356,3348)
169,(13842,6066),(11304,2160),(11880,450),(720,3393),(6597,2511),(8091,7407),(9972,5256),(630,3024),(4122,7929),(6642,3852),(4104,3348),(6282,2142),(4986,4896),(6597,2511),(4500,3150)
170,(14034,6324),(11376,2448),(11880,702),(630,3024),(6858,2664),(8118,7668),(9990,4851),(564,2718),(4419,7942),(6408,3852),(4140,3744),(6156,2142),(4662,4878),(6858,2664),(4140,3132)
171,(14226,6582),(11304,2160),(11898,1062),(564,2718),(6840,2322),(8118,7974),(10008,4446),(498,2412),(4716,7956),(6030,4050),(4392,3753),(6282,2538),(4716,5184),(7074,2718),(4104,2916)
172,(14418,6840),(11376,2448),(11916,1422),(498,2412),(7137,2349),(8466,7980),(9603,4419),(432,2106),(4692,7674),(5922,4050),(4644,3762),(6516,2718),(4455,5211),(7308,2844),(4518,2934)
173,(14544,7020),(11304,2160),(11934,1782),(432,2106),(7434,2376),(8814,7986),(9198,4392),(742,2083),(4668,7392),(6030,4050),(4392,3753),(6516,2934),(4194,5238),(7074,2718),(4500,3150)
174,(14502,7362),(11232,1836),(11952,2142),(742,2083),(7740,2340),(9162,7992),(9180,4086),(1053,2061),(4644,7110),(6390,4086),(4140,3744),(6246,2943),(4050,5202),(7308,2844),(4356,3348)
175,(14460,7704),(11160,1512),(12318,2124),(1053,2061),(8001,2349),(9630,7992),(9175,3762),(1363,2038),(5022,7110),(6390,4374),(4140,4014),(5976,2952),(4104,5004),(7452,2988),(4644,3330)
176,(14418,8046),(11088,1188),(12684,2106),(1363,2038),(8262,2358),(9594,7650),(9171,3438),(1674,2016),(5028,6828),(6390,4662),(4140,4284),(5544,2916),(4122,4644),(7479,3303),(4626,2934)
177,(14073,8041),(11016,864),(13050,2088),(1674,2016),(8001,2349),(9144,7650),(9166,3114),(1638,1656),(5034,6546),(6408,4860),(4122,4644),(5364,2952),(4140,4284),(7506,3618),(4608,2736)
178,(13729,8037),(10944,540),(13068,2430),(1638,1656),(7740,2340),(9153,7398),(9162,2790),(1746,1332),(5040,6264),(6021,4860),(4104,5004),(5580,3312),(4338,4248),(7722,3636),(5022,2736)
179,(13385,8032),(10872,216),(12702,2442),(1674,2016),(7722,1890),(9162,7146),(8757,2880),(1854,1008),(5238,6210),(5634,4860),(4194,5238),(5364,2952),(4590,4356),(7830,3528),(5004,2556)
180,(13041,8028),(11208,210),(12336,2454),(1638,1656),(7452,1908),(9540,7158),(8352,2970),(2178,864),(5040,6264),(5562,4608),(4050,5202),(5058,2916),(4626,4617),(8262,3654),(4590,2502)
181,(12696,8023),(11544,204),(11970,2466),(1674,2016),(7434,2376),(9918,7170),(8757,2880),(1854,1008),(5238,6210),(5274,4788),(3762,5220),(5166,2934),(4662,4878),(8316,3888),(4590,2250)
182,(12352,8019),(11880,198),(11673,2457),(1638,1656),(7137,2349),(10296,7182),(9162,2790),(2178,864),(5040,6264),(5130,4968),(3474,5238),(5058,2916),(4986,4896),(8028,3888),(4590,2502)
183,(12008,8014),(12240,186),(11376,2448),(1674,2016),(6840,2322),(10332,7650),(9180,2664),(1854,1008),(5034,6546),(4986,4896),(3042,5220),(5022,2736),(4968,4680),(7740,3888),(4608,2736)
184,(11664,8010),(12600,174),(11304,2160),(1722,2310),(7137,2349),(10296,7182),(9198,2340),(1746,1332),(5028,6828),(5130,4968),(3042,5508),(5058,2916),(4986,4572),(7452,3888),(5022,2736)
185,(11634,7728),(12960,162),(11025,2277),(1770,2604),(7434,2376),(10332,7650),(9180,2664),(1638,1656),(5022,7110),(5292,5058),(2713,5544),(5166,2934),(4968,4680),(7740,3888),(5058,2916)
186,(11604,7446),(12969,423),(10746,2394),(1818,2898),(7452,1908),(9963,7650),(9198,2340),(1674,2016),(5319,7110),(5508,4878),(2385,5580),(5058,2916),(4986,4896),(8028,3888),(5166,2934)
187,(11574,7164),(12978,684),(10467,2511),(1890,3267),(7722,1890),(9594,7650),(9180,2664),(1722,2310),(5616,7110),(5292,5058),(2056,5616),(5022,2736),(4662,4878),(8316,3888),(5157,2529)
188,(11508,6882),(12969,423),(10188,2628),(1962,3636),(7740,2340),(9630,7992),(9162,2790),(1770,2604),(5598,7254),(5274,5202),(1728,5652),(5058,2916),(4716,5184),(8262,3654),(5148,2124)
189,(11442,6600),(12960,162),(9846,2682),(2025,3951),(8001,2349),(9162,7992),(8757,2880),(1818,2898),(5616,7110),(5058,5454),(1692,5832),(5364,2952),(4455,5211),(7830,3528),(5157,2529)
190,(11376,6318),(12969,423),(9504,2736),(2088,4266),(8262,2358),(8814,7986),(8352,2970),(1890,3267),(5598,7254),(5094,5634),(1224,5814),(5580,3312),(4194,5238),(7722,3636),(5166,2934)
191,(11442,6600),(12978,684),(9162,2790),(1683,4266),(8001,2349),(8466,7980),(8757,2880),(1962,3636),(5616,7110),(5238,5886),(1152,5508),(5364,2952),(4050,5202),(7506,3618),(5148,3168)
192,(11508,6882),(12612,690),(9180,2664),(1278,4266),(7740,2340),(8118,7974),(9162,2790),(2025,3951),(5598,7254),(5238,6210),(1080,5202),(5544,2916),(4104,5004),(7677,3375),(4950,3186)
193,(11574,7164),(12246,696),(9198,2340),(1260,4005),(8001,2349),(8118,7668),(9166,3114),(2088,4266),(5616,7110),(5040,6264),(1548,5184),(5535,2628),(4122,4644),(7848,3132),(4932,3348)
194,(11508,6882),(11880,702),(9180,2664),(1242,3744),(8262,2358),(8118,7974),(9171,3438),(2124,4662),(5319,7110),(5238,6210),(1872,5175),(5526,2340),(4140,4284),(8166,3294),(5166,3330)
195,(11442,6600),(11898,1062),(9198,2340),(810,3762),(8001,2349),(8118,7668),(9175,3762),(1845,4725),(5022,7110),(5580,6246),(2196,5166),(5769,2277),(4338,4248),(8484,3456),(5166,3780)
196,(11376,6318),(11916,1422),(9180,2664),(720,3393),(7740,2340),(8091,7407),(9180,4086),(1566,4788),(4644,7110),(5976,6228),(1872,5175),(6012,2214),(4590,4356),(8802,3618),(5580,3780)
197,(11442,6600),(11934,1782),(9198,2340),(630,3024),(7722,1890),(8064,7146),(9531,4059),(1548,5184),(4602,6804),(6372,6210),(1548,5184),(5769,2277),(5004,4302),(8484,3456),(5580,3312)
198,(11508,6882),(11952,2142),(9180,2664),(564,2718),(7452,1908),(7722,7137),(9882,4032),(1872,5175),(4560,6498),(6732,6282),(1566,4788),(5526,2340),(4986,4572),(8166,3294),(5364,2952)
199,(11574,7164),(11934,1782),(9162,2790),(498,2412),(7434,2376),(7380,7128),(9954,4230),(2196,5166),(4518,6192),(6738,6570),(1845,4725),(5508,1908),(4968,4680),(7848,3132),(5580,3312)
200,(11919,7128),(11916,1422),(9504,2736),(432,2106),(7137,2349),(7380,6840),(10422,4230),(2394,5184),(4158,6084),(6744,6858),(2124,4662),(5184,1908),(4986,4896),(8166,3294),(5580,3780)
201,(12265,7092),(11898,1062),(9846,2682),(369,1746),(6840,2322),(7380,6552),(9954,4230),(2160,4950),(3888,6066),(6750,7146),(2160,4950),(5508,1908),(4662,4878),(8484,3456),(5616,4050)
202,(12610,7056),(11880,702),(10188,2628),(306,1386),(6858,2664),(7380,6264),(9882,4032),(2394,5184),(4104,5868),(6480,7128),(2394,5184),(5184,1908),(4716,5184),(8802,3618),(5598,4356)
203,(12956,7020),(11880,450),(9846,2682),(276,1062),(7074,2718),(7056,6273),(9531,4059),(2196,5166),(4104,5688),(6534,7290),(2196,5166),(5508,1908),(4455,5211),(8484,3456),(5616,4050)
204,(13302,6984),(11880,198),(9504,2736),(246,738),(7308,2844),(6732,6282),(9180,4086),(1872,5175),(4500,5508),(6222,7278),(1872,5175),(5526,2340),(4194,5238),(8166,3294),(5508,4068)
205,(13671,6912),(11544,204),(9162,2790),(216,414),(7074,2718),(7056,6273),(8802,4092),(1548,5184),(4914,5346),(5910,7266),(1548,5184),(5769,2277),(4050,5202),(7848,3132),(5616,4050)
206,(14040,6840),(11208,210),(9504,2736),(246,738),(7308,2844),(7380,6264),(8424,4098),(1566,4788),(4932,5184),(5598,7254),(1080,5202),(6012,2214),(4104,5004),(8166,3294),(5598,4356)
207,(13671,6912),(10872,216),(9846,2682),(276,1062),(7452,2988),(7056,6273),(8046,4104),(1845,4725),(4914,5346),(5607,7587),(1152,5508),(6156,2142),(4122,4644),(8484,3456),(5616,4050)
208,(13302,6984),(10518,222),(10188,2628),(306,1386),(7308,3186),(6732,6282),(8064,4383),(2124,4662),(4932,5184),(5616,7920),(1224,5814),(6030,1890),(4140,4284),(8802,3618),(5508,4068)
209,(13671,6912),(10164,228),(10467,2511),(276,1062),(7110,3582),(7056,6273),(8082,4662),(2088,4266),(4914,5346),(5994,7932),(1692,5832),(5841,1719),(4140,4014),(8484,3456),(5616,4050)
210,(14040,6840),(9810,234),(10746,2394),(246,738),(6840,3726),(7380,6264),(8100,4941),(1683,4266),(4500,5508),(6372,7944),(2043,5863),(5652,1548),(4140,3744),(8166,3294),(5922,4050)
211,(13842,6541),(9456,240),(11025,2277),(216,414),(6408,3852),(7749,6273),(8118,5220),(1278,4266),(4104,5688),(6750,7956),(2394,5895),(5616,1278),(3798,3750),(7848,3132),(6030,4050)
212,(13644,6242),(9102,246),(11304,2160),(246,738),(6030,4050),(8118,6282),(8118,5574),(1260,4005),(4050,5202),(7074,7956),(2745,5926),(5652,1548),(3456,3756),(8166,3294),(5922,4050)
213,(13446,5943),(8748,252),(11232,1836),(276,1062),(5994,4356),(8118,5928),(8118,5928),(1242,3744),(4104,5004),(7398,7956),(3096,5958),(5841,1719),(3114,3762),(8484,3456),(6030,4050)
214,(13248,5644),(8262,288),(11160,1512),(306,1386),(6030,4050),(8118,5574),(8118,6282),(810,3762),(4194,5238),(7452,7596),(3411,5985),(6030,1890),(3186,3366),(8802,3618),(5922,4050)
215,(13050,5346),(8748,252),(11088,1188),(276,1062),(5994,4356),(8118,5220),(8118,5928),(855,4050),(4104,5004),(7380,7128),(3726,6012),(6156,2142),(3168,3186),(8484,3456),(5868,3834)
216,(13266,5292),(8262,288),(11016,864),(246,738),(6030,4050),(8466,5232),(8118,5574),(900,4338),(4194,5238),(7722,7137),(3888,6066),(6282,2538),(3474,3186),(8166,3294),(5904,3540)
217,(13458,5550),(8748,252),(10944,540),(216,414),(5994,4356),(8814,5244),(8118,5220),(1278,4266),(4050,5202),(8064,7146),(4104,5868),(6516,2718),(3456,2988),(7848,3132),(5940,3246)
218,(13650,5808),(8262,288),(10872,216),(246,738),(6030,4050),(9162,5256),(7776,5238),(1260,4005),(3762,5220),(8082,6876),(4104,5688),(6696,2754),(3798,2952),(7677,3375),(5976,2952)
219,(13842,6066),(8748,252),(11208,210),(276,1062),(6390,4086),(9162,4959),(7434,5256),(1242,3744),(3474,5238),(8100,6606),(4500,5508),(6768,2952),(3852,3330),(7506,3618),(5544,2916)
220,(14034,6324),(9102,246),(11544,204),(306,1386),(6390,4374),(9162,4662),(7398,4842),(1602,3690),(3600,5625),(8460,6642),(4914,5346),(6516,2934),(3438,3330),(7452,3888),(5976,2952)
221,(14226,6582),(9456,240),(11880,198),(369,1746),(6390,4662),(8802,4662),(7434,5256),(1962,3636),(3726,6012),(8478,6300),(4932,5184),(6246,2943),(3312,3348),(7416,4104),(6246,2943)
222,(14418,6840),(9810,234),(11880,450),(432,2106),(6726,4662),(8442,4662),(7398,4842),(2025,3951),(3411,5985),(8460,6642),(5274,5202),(5976,2952),(3186,3366),(6984,4050),(6516,2934)
223,(14544,7020),(10164,228),(11880,702),(498,2412),(7062,4662),(8082,4662),(7434,5256),(2088,4266),(3096,5958),(8478,6300),(5616,5220),(5544,2916),(3168,3186),(6678,4050),(6768,2952)
224,(14502,7362),(10518,222),(11898,1062),(564,2718),(7398,4662),(8100,4941),(7776,5238),(2025,3951),(2772,6282),(8118,6282),(5604,5562),(5976,2952),(3474,3186),(6642,3852),(7128,2844)
225,(14460,7704),(10872,216),(11916,1422),(630,3024),(7398,4842),(8118,5220),(8118,5220),(1962,3636),(2407,6331),(8118,5928),(5592,5904),(5940,3246),(3456,2988),(6678,4050),(7110,3276)
226,(14418,8046),(11208,210),(11934,1782),(927,2992),(7434,5256),(8466,5232),(8118,5574),(1602,3690),(2043,6381),(8118,5574),(5580,6246),(5904,3540),(3132,2916),(6390,4086),(6840,3546)
227,(14073,8041),(11544,204),(11952,2142),(1224,2961),(7398,4842),(8814,5244),(8118,5928),(1242,3744),(1678,6430),(8118,5220),(5238,6210),(5868,3834),(2803,2911),(6390,4374),(7110,3582)
228,(13729,8037),(11880,198),(12318,2124),(1521,2929),(7434,5256),(9162,5256),(8118,6282),(810,3762),(1314,6480),(7776,5238),(5040,6264),(6174,3726),(2475,2907),(6390,4662),(7308,3186)
229,(13385,8032),(12240,186),(12684,2106),(1818,2898),(7398,4842),(9504,5274),(8478,6300),(720,3393),(1359,6732),(7434,5256),(5238,6210),(6552,3690),(2146,2902),(6726,4662),(7110,3582)
230,(13041,8028),(12600,174),(13050,2088),(1890,3267),(7434,5256),(9846,5292),(8460,6642),(630,3024),(1404,6984),(7398,4842),(5580,6246),(6840,3546),(1818,2898),(7062,4662),(7308,3186)
231,(12696,8023),(12960,162),(13068,2430),(1962,3636),(7398,4842),(9846,5634),(8478,6300),(564,2718),(1692,6942),(7398,4662),(5592,5904),(7110,3276),(2146,2902),(7398,4662),(7110,3582)
232,(12352,8019),(12969,423),(12702,2442),(2025,3951),(7434,5256),(9846,5976),(8460,6642),(498,2412),(1980,6900),(7398,4842),(5604,5562),(7128,2844),(2475,2907),(7740,4662),(6840,3546)
233,(12008,8014),(12978,684),(12336,2454),(2088,4266),(7398,4842),(10242,5922),(8478,6300),(432,2106),(2268,6858),(7068,4848),(5616,5220),(6768,2952),(2803,2911),(8082,4662),(6552,3690)
234,(11664,8010),(12969,423),(11970,2466),(1683,4266),(7398,4662),(10242,6318),(8460,6642),(498,2412),(2106,7074),(6738,4854),(5634,4860),(6696,2754),(3132,2916),(8064,4383),(6174,3726)
235,(12008,8014),(12960,162),(11673,2457),(1278,4266),(7740,4662),(10620,6318),(8478,6300),(564,2718),(1836,7362),(6408,4860),(5508,4878),(6516,2718),(3132,2772),(8046,4104),(5868,3834)
236,(12352,8019),(12969,423),(11376,2448),(900,4338),(8082,4662),(10998,6318),(8118,6282),(630,3024),(1566,7650),(6372,5220),(5292,5058),(6282,2538),(3456,2808),(8424,4098),(6174,3726)
237,(12696,8023),(12978,684),(11673,2457),(990,4752),(8064,4383),(11376,6318),(8118,5928),(927,2992),(1602,7938),(5994,5220),(5130,4968),(6516,2718),(3456,2502),(8802,4092),(6552,3690)
238,(13041,8028),(12612,690),(11970,2466),(1080,5202),(8046,4104),(10998,6318),(8118,5574),(1224,2961),(1902,7926),(5616,5220),(4986,4896),(6516,2934),(3114,2502),(9180,4086),(6174,3726)
239,(13385,8032),(12246,696),(11673,2457),(1548,5184),(7731,4104),(10620,6318),(8118,5220),(1521,2929),(2202,7914),(5634,4860),(4662,4878),(6768,2952),(3096,2070),(9175,3762),(5868,3834)
240,(13729,8037),(11880,702),(11376,2448),(1566,4788),(7416,4104),(10242,6318),(8466,5232),(1818,2898),(2502,7902),(5886,4554),(4716,5184),(7128,2844),(3294,2070),(9171,3438),(5904,3540)
End
