,starttime,speed,volume,occupancy
1786,2009-01-07T04:55:00,122.4787947,20.0,8.654156087
1787,2009-01-07T05:00:00,63.26,79.66154732,5.5270780435
1788,2009-01-07T05:05:00,61.355000000000004,49.83077366,3.96353902175
1789,2009-01-07T05:10:00,60.4025,34.91538683,2.4
1790,2009-01-07T05:15:00,59.45,20.0,2.665
1791,2009-01-07T05:20:00,56.32,28.0,2.93
1792,2009-01-07T05:25:00,58.27,26.0,3.27
1793,2009-01-07T05:30:00,94.23195735000002,69.96916181,4.67
1794,2009-01-07T05:35:00,112.21293602500002,80.50491121,2.0
1795,2009-01-07T05:40:00,130.19391470000002,27.0,3.0
1796,2009-01-07T05:45:00,118.8050253,85.58929087,2.435
1797,2009-01-07T05:50:00,89.36251265,39.0,2.1525
1798,2009-01-07T05:55:00,59.92,24.0,1.87
1799,2009-01-07T06:00:00,59.805,23.0,3.37
1800,2009-01-07T06:05:00,59.69,45.0,4.87
1801,2009-01-07T06:10:00,59.285,38.0,10.9024309
1802,2009-01-07T06:15:00,58.88,34.5,7.186215450000001
1803,2009-01-07T06:20:00,56.0,32.75,3.47
1804,2009-01-07T06:25:00,60.31,31.875,3.4
1805,2009-01-07T06:30:00,59.74,31.0,2.2
1806,2009-01-07T06:35:00,58.89,53.0,6.47
1807,2009-01-07T06:40:00,61.09,33.0,5.4350000000000005
1808,2009-01-07T06:45:00,60.695,52.0,4.4
1809,2009-01-07T06:50:00,60.3,43.0,3.665
1810,2009-01-07T06:55:00,60.0,29.0,3.2975000000000003
1811,2009-01-07T07:00:00,58.97,30.0,2.93
1812,2009-01-07T07:05:00,58.21,29.0,3.265
1813,2009-01-07T07:10:00,59.78,36.5,3.4325
1814,2009-01-07T07:15:00,88.93709444999999,44.0,3.6
1815,2009-01-07T07:20:00,118.09418889999999,44.0,4.6
1816,2009-01-07T07:25:00,60.14,36.0,4.13
1817,2009-01-07T07:30:00,136.8146937,48.0,5.87
1818,2009-01-07T07:35:00,98.49234684999999,42.0,5.635
1819,2009-01-07T07:40:00,79.331173425,45.0,5.5175
1820,2009-01-07T07:45:00,60.17,48.0,5.4
1821,2009-01-07T07:50:00,61.51,51.0,4.73
1822,2009-01-07T07:55:00,95.5325271,58.5,9.66470949
1823,2009-01-07T08:00:00,129.5550542,66.0,12.132064235
1824,2009-01-07T08:05:00,94.0325271,62.0,14.59941898
1825,2009-01-07T08:10:00,76.27126355,49.0,5.54
1826,2009-01-07T08:15:00,58.51,35.0,11.34983787
1827,2009-01-07T08:20:00,93.01638085,53.0,9.274918935
1828,2009-01-07T08:25:00,110.269571275,93.11379874,8.2374594675
1829,2009-01-07T08:30:00,118.89616648750001,79.0,7.718729733750001
1830,2009-01-07T08:35:00,127.5227617,65.0,7.2
1831,2009-01-07T08:40:00,123.44311599999999,63.5,6.335
1832,2009-01-07T08:45:00,60.81,62.0,5.47
1833,2009-01-07T08:50:00,61.1,61.0,5.635
1834,2009-01-07T08:55:00,130.06993310000001,60.0,5.8
1835,2009-01-07T09:00:00,58.1,30.0,6.5649999999999995
1836,2009-01-07T09:05:00,59.62,45.5,6.9475
1837,2009-01-07T09:10:00,60.39,53.25,7.33
1838,2009-01-07T09:15:00,61.16,61.0,7.9
1839,2009-01-07T09:20:00,60.489999999999995,134.3046238,8.47
1840,2009-01-07T09:25:00,59.82,97.6523119,11.3105097
1841,2009-01-07T09:30:00,60.19,79.32615595,14.151019400000001
1842,2009-01-07T09:35:00,61.93,70.163077975,6.2
1843,2009-01-07T09:40:00,60.23,61.0,6.6
1844,2009-01-07T09:45:00,59.0,64.0,7.0
1845,2009-01-07T09:50:00,129.14661429999998,65.5,14.20888774
1846,2009-01-07T09:55:00,58.52,66.25,6.8
1847,2009-01-07T10:00:00,124.2100909,67.0,12.049372300000002
1848,2009-01-07T10:05:00,92.05004545,68.5,7.0
1849,2009-01-07T10:10:00,59.89,70.0,7.15
1850,2009-01-07T10:15:00,54.18,22.0,15.1119685
1851,2009-01-07T10:20:00,61.29,66.0,7.0
1852,2009-01-07T10:25:00,60.54,77.0,7.8
1853,2009-01-07T10:30:00,60.165,111.62828625,6.13
1854,2009-01-07T10:35:00,59.79,146.2565725,8.53
1855,2009-01-07T10:40:00,56.95,74.0,7.18
1856,2009-01-07T10:45:00,60.13,23.0,5.83
1857,2009-01-07T10:50:00,58.54,52.0,10.15796304
1858,2009-01-07T10:55:00,59.7,81.0,14.48592608
1859,2009-01-07T11:00:00,130.7873361,124.6157748,6.13
1860,2009-01-07T11:05:00,56.52,96.8078874,8.27
1861,2009-01-07T11:10:00,54.19,82.9039437,8.5
1862,2009-01-07T11:15:00,123.26949429999999,69.0,8.73
1863,2009-01-07T11:20:00,131.48228500000002,68.0,15.68067861
1864,2009-01-07T11:25:00,94.02114250000001,67.0,6.53
1865,2009-01-07T11:30:00,75.29057125,71.0,7.13
1866,2009-01-07T11:35:00,56.56,61.0,5.73
1867,2009-01-07T11:40:00,93.13689980000001,55.0,6.07
1868,2009-01-07T11:45:00,129.71379960000002,57.5,7.0
1869,2009-01-07T11:50:00,53.45,60.0,15.19217312
1870,2009-01-07T11:55:00,55.2,54.0,12.81633825
1871,2009-01-07T12:00:00,126.7511744,54.0,10.373169125
1872,2009-01-07T12:05:00,55.1,73.0,7.93
1873,2009-01-07T12:10:00,56.42,108.7644447,5.69
1874,2009-01-07T12:15:00,57.74,39.0,5.48
1875,2009-01-07T12:20:00,57.17,42.0,5.27
1876,2009-01-07T12:25:00,58.25,55.5,5.33
1877,2009-01-07T12:30:00,130.0096772,69.0,6.67
1878,2009-01-07T12:35:00,59.18,55.0,5.91
1879,2009-01-07T12:40:00,60.504999999999995,41.0,5.15
1880,2009-01-07T12:45:00,61.83,29.0,8.844974402
1881,2009-01-07T12:50:00,60.0,108.19515619999999,4.87
1882,2009-01-07T12:55:00,59.74,101.36591949999999,5.035
1883,2009-01-07T13:00:00,60.96,74.68295975,5.1175
1884,2009-01-07T13:05:00,61.46,48.0,5.1587499999999995
1885,2009-01-07T13:10:00,61.96,49.0,5.179375
1886,2009-01-07T13:15:00,59.16,42.0,5.1896875
1887,2009-01-07T13:20:00,97.12440124999999,38.5,5.2
1888,2009-01-07T13:25:00,135.08880249999999,35.0,3.6
1889,2009-01-07T13:30:00,97.51440124999999,48.0,4.6
1890,2009-01-07T13:35:00,78.727200625,48.0,5.6
1891,2009-01-07T13:40:00,69.3336003125,48.0,4.2
1892,2009-01-07T13:45:00,59.94,48.0,4.87
1893,2009-01-07T13:50:00,60.0,64.0,5.77
1894,2009-01-07T13:55:00,58.92,38.0,6.67
1895,2009-01-07T14:00:00,57.12,49.0,5.43
1896,2009-01-07T14:05:00,57.89,63.188880885,4.0
1897,2009-01-07T14:10:00,127.44642320000001,70.2833213275,13.44440491
1898,2009-01-07T14:15:00,60.1,77.37776177,8.722202455
1899,2009-01-07T14:20:00,55.72,43.0,4.0
1900,2009-01-07T14:25:00,127.87130619999999,35.0,4.7
1901,2009-01-07T14:30:00,50.41,49.0,5.4
1902,2009-01-07T14:35:00,51.51,44.5,4.73
1903,2009-01-07T14:40:00,52.144999999999996,42.25,4.2
1904,2009-01-07T14:45:00,52.78,40.0,4.4
1905,2009-01-07T14:50:00,49.025000000000006,38.0,4.6
1906,2009-01-07T14:55:00,45.27,37.0,6.9
1907,2009-01-07T15:00:00,45.67,33.0,10.149246705
1908,2009-01-07T15:05:00,110.174043,39.0,13.39849341
1909,2009-01-07T15:10:00,40.88,43.0,6.93
1910,2009-01-07T15:15:00,102.52124470000001,83.78984908,5.27
1911,2009-01-07T15:20:00,72.39062235,51.0,14.63692224
1912,2009-01-07T15:25:00,42.26,35.0,4.93
1913,2009-01-07T15:30:00,113.66118870000001,53.17902908,4.265
1914,2009-01-07T15:35:00,120.2478648,71.35805816,3.6
1915,2009-01-07T15:40:00,42.91,34.0,4.07
1916,2009-01-07T15:45:00,43.44,34.0,4.87
1917,2009-01-07T15:50:00,43.97,35.5,4.27
1918,2009-01-07T15:55:00,44.0,37.0,9.765209657
1919,2009-01-07T16:00:00,82.2728232,28.0,3.67
1920,2009-01-07T16:05:00,101.40923480000001,37.0,4.8
1921,2009-01-07T16:10:00,120.54564640000001,29.0,4.135
1922,2009-01-07T16:15:00,39.37,19.0,3.8025
1923,2009-01-07T16:20:00,121.28820459999999,54.7861809,3.6362500000000004
1924,2009-01-07T16:25:00,36.35,90.5723618,3.5531250000000005
1925,2009-01-07T16:30:00,43.9,31.0,3.47
1926,2009-01-07T16:35:00,42.315,16.0,2.535
1927,2009-01-07T16:40:00,40.73,86.03067348,2.0675
1928,2009-01-07T16:45:00,79.13008565,58.03345903,1.6
1929,2009-01-07T16:50:00,98.330128475,74.47466216,11.87168828
1930,2009-01-07T16:55:00,117.53017129999999,50.23733108,7.53584414
1931,2009-01-07T17:00:00,78.21008565,26.0,3.2
1932,2009-01-07T17:05:00,38.89,26.0,11.31096894
1933,2009-01-07T17:10:00,41.010000000000005,26.0,4.6
1934,2009-01-07T17:15:00,43.13,40.0,5.47
1935,2009-01-07T17:20:00,43.72,30.0,4.635
1936,2009-01-07T17:25:00,44.31,32.0,3.8
1937,2009-01-07T17:30:00,116.52072890000001,32.5,6.13
1938,2009-01-07T17:35:00,41.06,33.0,3.87
1939,2009-01-07T17:40:00,37.57,31.0,2.33
1940,2009-01-07T17:45:00,34.08,30.0,2.265
1941,2009-01-07T17:50:00,37.69,29.0,2.2325
1942,2009-01-07T17:55:00,39.495,84.62761271,2.21625
1943,2009-01-07T18:00:00,41.3,66.33381469,2.2
1944,2009-01-07T18:05:00,41.25,40.166907345,2.41
1945,2009-01-07T18:10:00,44.64,14.0,2.62
1946,2009-01-07T18:15:00,41.33,12.0,3.1100000000000003
1947,2009-01-07T18:20:00,38.85,17.5,3.6
1948,2009-01-07T18:25:00,110.51191019999999,23.0,10.55002579
1949,2009-01-07T18:30:00,37.42,19.0,2.13
1950,2009-01-07T18:35:00,39.48,67.35989481,3.07
1951,2009-01-07T18:40:00,38.19,64.478868775,5.687958755
1952,2009-01-07T18:45:00,38.345,61.59784274,8.30591751
1953,2009-01-07T18:50:00,38.5,16.0,8.200424373999999
1954,2009-01-07T18:55:00,79.08381365,16.0,2.0
1955,2009-01-07T19:00:00,119.6676273,16.0,1.47
1956,2009-01-07T19:05:00,43.0,15.0,2.535
1957,2009-01-07T19:10:00,43.675,25.0,3.6
1958,2009-01-07T19:15:00,44.35,23.0,3.67
1959,2009-01-07T19:20:00,121.37709850000002,18.0,2.73
1960,2009-01-07T19:25:00,41.31,15.5,2.565
1961,2009-01-07T19:30:00,45.38,13.0,2.4
1962,2009-01-07T19:35:00,112.7333888,13.0,2.565
1963,2009-01-07T19:40:00,76.3666944,14.0,2.6475
1964,2009-01-07T19:45:00,40.0,15.0,2.73
1965,2009-01-07T19:50:00,80.304862,64.30932783,2.465
1966,2009-01-07T19:55:00,120.609724,73.83548959,2.2
1967,2009-01-07T20:00:00,44.36,14.0,2.87
1968,2009-01-07T20:05:00,42.64,11.0,1.2
1969,2009-01-07T20:10:00,79.92314449999999,11.0,0.865
1970,2009-01-07T20:15:00,117.20628899999998,12.0,0.53
1971,2009-01-07T20:20:00,41.69,13.0,9.005083457000001
1972,2009-01-07T20:25:00,39.57,14.0,0.73
1973,2009-01-07T20:30:00,42.18,14.5,4.197970185
1974,2009-01-07T20:35:00,38.67,15.0,7.66594037
1975,2009-01-07T20:40:00,77.0048269,15.0,4.767970185
1976,2009-01-07T20:45:00,96.17224035,14.0,1.87
1977,2009-01-07T20:50:00,115.3396538,7.0,0.6
1978,2009-01-07T20:55:00,77.30982689999999,5.0,0.33
1979,2009-01-07T21:00:00,58.294913449999996,4.0,8.187485254
1980,2009-01-07T21:05:00,39.28,38.095363165,9.916496613
1981,2009-01-07T21:10:00,39.88,72.19072633,2.27
1982,2009-01-07T21:15:00,40.91,58.99336017,1.9
1983,2009-01-07T21:20:00,40.11,52.64808608,1.53
1984,2009-01-07T21:25:00,40.61,18.0,1.8
1985,2009-01-07T21:30:00,75.50036505,9.0,0.93
1986,2009-01-07T21:35:00,110.3907301,8.0,5.1083461119999996
1987,2009-01-07T21:40:00,76.79036504999999,10.0,9.286692224
1988,2009-01-07T21:45:00,43.19,33.350928235,8.9315693285
1989,2009-01-07T21:50:00,41.33,56.70185647,8.576446433
1990,2009-01-07T21:55:00,48.67,6.0,4.8532232165
1991,2009-01-07T22:00:00,40.29,29.56420732,1.13
1992,2009-01-07T22:05:00,42.5,53.12841464,1.6
1993,2009-01-07T22:10:00,44.75,68.84182261,9.225338947000001
1994,2009-01-07T22:15:00,47.0,40.920911305,5.312669473500001
1995,2009-01-07T22:20:00,119.7032061,13.0,1.4
1996,2009-01-07T22:25:00,123.416481,21.0,11.44693451
1997,2009-01-07T22:30:00,41.38,18.0,6.688467255
1998,2009-01-07T22:35:00,39.025000000000006,16.5,4.3092336275
1999,2009-01-07T22:40:00,36.67,15.0,1.93
2000,2009-01-07T22:45:00,37.89,61.4199459,1.0
2001,2009-01-07T22:50:00,38.945,36.70997295,8.726699306
2002,2009-01-07T22:55:00,39.4725,12.0,1.53
2003,2009-01-07T23:00:00,40.0,6.0,7.865763485
2004,2009-01-07T23:05:00,41.17,6.0,1.13
2005,2009-01-07T23:10:00,39.67,66.23973114,2.23
2006,2009-01-07T23:15:00,40.26,38.11986557,3.33
2007,2009-01-07T23:20:00,34.7,10.0,1.87
2008,2009-01-07T23:25:00,40.27,7.0,1.3
2009,2009-01-07T23:30:00,36.5,4.0,0.73
2010,2009-01-07T23:35:00,38.17,6.0,0.67
2011,2009-01-07T23:40:00,128.0133268,8.0,1.3699999999999999
2012,2009-01-07T23:45:00,31.2,4.5,2.07
2013,2009-01-07T23:50:00,51.0,1.0,0.07
2014,2009-01-07T23:55:00,42.5,61.7360674,0.4
2015,2009-01-08T00:00:00,38.25,7.0,8.647588362
2016,2009-01-08T00:05:00,36.125,5.0,4.523794181
2017,2009-01-08T00:10:00,35.0625,14.0,2.4618970905000004
2018,2009-01-08T00:15:00,34.0,3.0,0.4
2019,2009-01-08T00:20:00,36.5,3.0,1.13
2020,2009-01-08T00:25:00,41.5,3.0,8.330466579
2021,2009-01-08T00:30:00,46.75,3.0,0.4
2022,2009-01-08T00:35:00,52.0,9.0,1.6
2023,2009-01-08T00:40:00,51.0,2.0,0.9
2024,2009-01-08T00:45:00,41.0,56.59953283,0.2
2026,2009-01-08T00:55:00,41.5,4.0,4.144289957500001
2027,2009-01-08T01:00:00,40.33,3.0,0.21
2028,2009-01-08T01:05:00,42.5,2.5,0.67
2030,2009-01-08T01:15:00,54.3,10.0,7.250465448
2031,2009-01-08T01:20:00,45.83,9.0,0.27
2032,2009-01-08T01:25:00,41.595,8.0,0.27
2033,2009-01-08T01:30:00,39.4775,9.0,0.27
2034,2009-01-08T01:35:00,38.41875,10.0,7.826565083999999
2035,2009-01-08T01:40:00,37.36,35.110831325,8.601656451
2036,2009-01-08T01:45:00,37.0,60.22166265,1.8
2037,2009-01-08T01:50:00,39.8,34.110831325,1.165
2038,2009-01-08T01:55:00,41.2,8.0,0.8475
2039,2009-01-08T02:00:00,41.900000000000006,3.0,0.53
2040,2009-01-08T02:05:00,42.6,4.0,0.6
2041,2009-01-08T02:10:00,42.0,4.5,0.47
2042,2009-01-08T02:15:00,34.0,4.75,0.73
2043,2009-01-08T02:20:00,26.0,4.875,0.46499999999999997
2044,2009-01-08T02:25:00,51.0,4.9375,0.2
2045,2009-01-08T02:30:00,27.0,4.96875,0.33499999999999996
2046,2009-01-08T02:35:00,42.0,5.0,0.47
2047,2009-01-08T02:40:00,46.33,54.05538198,1.07
2048,2009-01-08T02:45:00,49.33,47.28761266,0.8
2049,2009-01-08T02:50:00,50.33,3.0,1.12
2050,2009-01-08T02:55:00,42.5,4.0,1.44
2051,2009-01-08T03:00:00,45.97,1.0,0.07
2055,2009-01-08T03:20:00,124.78963049999999,1.5,0.135
2056,2009-01-08T03:25:00,39.5,2.25,0.27
2057,2009-01-08T03:30:00,38.585,3.0,1.15
2058,2009-01-08T03:35:00,37.67,6.0,0.27
2059,2009-01-08T03:40:00,42.835,9.0,1.87
2060,2009-01-08T03:45:00,48.0,5.0,0.73
2061,2009-01-08T03:50:00,34.5,2.0,0.4
2062,2009-01-08T03:55:00,37.0,43.98856859,3.8776492480000004
2063,2009-01-08T04:00:00,40.0,6.0,7.3552984960000005
2064,2009-01-08T04:05:00,41.785,4.0,4.712649248
2065,2009-01-08T04:10:00,42.677499999999995,8.0,2.07
2066,2009-01-08T04:15:00,43.57,9.5,1.6349999999999998
2067,2009-01-08T04:20:00,42.65,10.25,1.2
2068,2009-01-08T04:25:00,41.73,11.0,0.87
2069,2009-01-08T04:30:00,114.3779533,5.0,0.4
2070,2009-01-08T04:35:00,40.5,8.0,0.4
2071,2009-01-08T04:40:00,43.25,11.0,0.335
2072,2009-01-08T04:45:00,46.0,8.0,0.27
2073,2009-01-08T04:50:00,122.5682247,5.0,0.87
2074,2009-01-08T04:55:00,82.88411235000001,7.0,0.4
2075,2009-01-08T05:00:00,63.042056175000006,6.0,8.45238153
2076,2009-01-08T05:05:00,43.2,5.0,7.818589396
2077,2009-01-08T05:10:00,74.10041835000001,7.5,7.184797262000001
2078,2009-01-08T05:15:00,105.00083670000001,10.0,8.766065037999999
2080,2009-01-08T05:25:00,33.33,6.0,2.27
2081,2009-01-08T05:30:00,37.0,7.5,1.9
2082,2009-01-08T05:35:00,40.93,9.0,1.7149999999999999
2083,2009-01-08T05:40:00,44.86,14.0,1.6225
2084,2009-01-08T05:45:00,42.9,10.0,1.53
2085,2009-01-08T05:50:00,45.114999999999995,8.0,5.4727456855
2086,2009-01-08T05:55:00,47.33,6.0,9.415491371
2087,2009-01-08T06:00:00,48.63,8.0,7.576070905
2088,2009-01-08T06:05:00,44.86,7.0,5.7230354525
2089,2009-01-08T06:10:00,46.239999999999995,69.40589064,3.87
2090,2009-01-08T06:15:00,47.62,57.88130659,8.645198067
2091,2009-01-08T06:20:00,42.25,8.0,7.9723773510000004
2092,2009-01-08T06:25:00,42.63,51.79011869,7.635966993
2093,2009-01-08T06:30:00,42.135000000000005,32.895059345,7.299556635
2094,2009-01-08T06:35:00,41.64,14.0,2.93
2095,2009-01-08T06:40:00,42.605000000000004,15.5,2.2
2096,2009-01-08T06:45:00,43.087500000000006,17.0,1.835
2097,2009-01-08T06:50:00,43.57,14.0,1.47
2098,2009-01-08T06:55:00,44.995000000000005,59.83700647,1.47
2099,2009-01-08T07:00:00,45.7075,9.0,1.93
2100,2009-01-08T07:05:00,46.06375,9.0,0.27
2101,2009-01-08T07:10:00,46.241875,9.0,0.835
2102,2009-01-08T07:15:00,46.42,12.0,1.4
2103,2009-01-08T07:20:00,46.06,18.0,2.87
2104,2009-01-08T07:25:00,41.92,12.0,7.136196099999999
2105,2009-01-08T07:30:00,45.43,14.0,0.6
2106,2009-01-08T07:35:00,114.45826940000002,16.0,2.0
2107,2009-01-08T07:40:00,77.59413470000001,17.0,1.6
2108,2009-01-08T07:45:00,59.16206735,40.731566875,1.2000000000000002
2109,2009-01-08T07:50:00,40.73,64.46313375,1.0
2110,2009-01-08T07:55:00,44.065,52.1781168,0.8
2111,2009-01-08T08:00:00,47.4,35.0890584,1.0
2112,2009-01-08T08:05:00,42.0,18.0,0.7
2113,2009-01-08T08:10:00,38.75,16.0,0.55
2114,2009-01-08T08:15:00,37.125,6.0,0.4
2115,2009-01-08T08:20:00,36.3125,4.0,0.67
2116,2009-01-08T08:25:00,35.5,31.14446192,2.93
2117,2009-01-08T08:30:00,46.79,58.28892384,1.87
2118,2009-01-08T08:35:00,44.08,13.0,1.635
2119,2009-01-08T08:40:00,45.82,11.0,1.4
2120,2009-01-08T08:45:00,77.9909735,55.67011139,7.723260473
2121,2009-01-08T08:50:00,110.161947,9.0,1.2
2122,2009-01-08T08:55:00,50.8,10.0,0.67
2123,2009-01-08T09:00:00,46.9,19.0,5.115079633500001
2124,2009-01-08T09:05:00,44.95,61.55190547,9.560159267000001
2125,2009-01-08T09:10:00,43.0,32.275952735000004,8.434896667
2127,2009-01-08T09:20:00,45.0,18.0,2.0
2128,2009-01-08T09:25:00,44.5,10.0,1.18
2129,2009-01-08T09:30:00,45.1,10.0,9.199485017999999
2130,2009-01-08T09:35:00,49.0,9.0,2.0
2131,2009-01-08T09:40:00,47.585,13.5,2.865
2132,2009-01-08T09:45:00,46.17,18.0,3.73
2133,2009-01-08T09:50:00,51.08,17.0,1.8
2134,2009-01-08T09:55:00,48.06,16.5,2.665
2135,2009-01-08T10:00:00,113.11115159999999,16.0,3.0975
2136,2009-01-08T10:05:00,52.0,45.40185352,3.53
2137,2009-01-08T10:10:00,90.41447624999999,74.80370704,1.47
2138,2009-01-08T10:15:00,109.62171437499998,19.0,9.594499368
2139,2009-01-08T10:20:00,128.82895249999999,17.0,9.067361567999999
2140,2009-01-08T10:25:00,46.57,23.0,5.168680783999999
2141,2009-01-08T10:30:00,49.09,22.0,3.2193403919999994
2142,2009-01-08T10:35:00,56.35,17.0,1.27
2143,2009-01-08T10:40:00,53.625,46.00580477,2.3
2144,2009-01-08T10:45:00,50.9,75.01160954,3.33
2145,2009-01-08T10:50:00,50.83,22.0,1.87
2146,2009-01-08T10:55:00,50.76,33.0,3.53
2147,2009-01-08T11:00:00,56.72,30.5,9.51015755
2148,2009-01-08T11:05:00,56.18,29.25,5.590078775
2149,2009-01-08T11:10:00,55.91,28.625,3.6300393875
2150,2009-01-08T11:15:00,55.775,28.3125,1.67
2151,2009-01-08T11:20:00,55.64,28.0,3.17
2152,2009-01-08T11:25:00,112.7507348,47.689022315,4.67
2153,2009-01-08T11:30:00,84.5003674,67.37804463,2.46
2154,2009-01-08T11:35:00,70.37518370000001,78.47609917,2.295
2155,2009-01-08T11:40:00,56.25,55.738049585,2.13
2156,2009-01-08T11:45:00,51.27,33.0,2.365
2157,2009-01-08T11:50:00,58.07,31.0,2.6
2158,2009-01-08T11:55:00,57.825,29.0,2.635
2159,2009-01-08T12:00:00,57.58,40.0,2.6525
2160,2009-01-08T12:05:00,54.985,93.90693581,2.67
2161,2009-01-08T12:10:00,52.39,28.0,2.4
2162,2009-01-08T12:15:00,55.5,60.15611319,3.27
2163,2009-01-08T12:20:00,56.24,92.31222638,10.63337531
2164,2009-01-08T12:25:00,55.865,36.0,3.6
2165,2009-01-08T12:30:00,55.49,37.5,3.87
2166,2009-01-08T12:35:00,85.58166645000001,39.0,4.07
2167,2009-01-08T12:40:00,115.67333290000002,38.0,4.300000000000001
2168,2009-01-08T12:45:00,53.5,42.5,4.53
2169,2009-01-08T12:50:00,55.87,47.0,11.32252428
2170,2009-01-08T12:55:00,56.235,89.71732418,4.73
2171,2009-01-08T13:00:00,56.6,48.0,3.7300000000000004
2172,2009-01-08T13:05:00,55.42,43.0,3.2300000000000004
2173,2009-01-08T13:10:00,56.605000000000004,35.0,2.73
2174,2009-01-08T13:15:00,57.79,52.0,4.7
2175,2009-01-08T13:20:00,53.06,89.15696504,6.67
2176,2009-01-08T13:25:00,54.91,47.0,5.1
2177,2009-01-08T13:30:00,125.18018229999998,97.62271353,3.53
2178,2009-01-08T13:35:00,57.0,66.811356765,4.3
2179,2009-01-08T13:40:00,54.11,36.0,4.6850000000000005
2180,2009-01-08T13:45:00,56.43,34.0,4.8775
2181,2009-01-08T13:50:00,58.75,32.0,4.973750000000001
2182,2009-01-08T13:55:00,58.28,47.0,5.0218750000000005
2183,2009-01-08T14:00:00,58.89,48.0,5.045937500000001
2184,2009-01-08T14:05:00,59.465,49.0,5.07
2185,2009-01-08T14:10:00,60.04,108.26139609999998,11.08317044
2186,2009-01-08T14:15:00,57.52,110.51725975,6.47
2187,2009-01-08T14:20:00,123.8834713,112.77312340000002,13.49078699
2188,2009-01-08T14:25:00,58.98,91.83168619,10.110393495
2189,2009-01-08T14:30:00,57.31,51.0,6.73
2190,2009-01-08T14:35:00,135.2131229,82.62428077,3.53
2191,2009-01-08T14:40:00,94.92656145000001,62.312140385,10.15229794
2192,2009-01-08T14:45:00,54.64,42.0,6.94114897
2193,2009-01-08T14:50:00,55.38,40.0,3.73
2194,2009-01-08T14:55:00,56.69,55.0,13.03153282
2195,2009-01-08T15:00:00,58.39,96.5612935,3.8
2196,2009-01-08T15:05:00,57.305,49.0,3.8
2197,2009-01-08T15:10:00,56.22,103.8728953,4.0649999999999995
2198,2009-01-08T15:15:00,58.03,31.0,4.1975
2199,2009-01-08T15:20:00,58.004999999999995,46.0,4.26375
2200,2009-01-08T15:25:00,57.98,46.5,4.33
2201,2009-01-08T15:30:00,57.32,46.75,4.53
2202,2009-01-08T15:35:00,94.10158525,47.0,7.267185169999999
2203,2009-01-08T15:40:00,130.8831705,36.0,10.00437034
2204,2009-01-08T15:45:00,53.98,98.17701523,6.82
2205,2009-01-08T15:50:00,128.83577079999998,79.088507615,5.175
2206,2009-01-08T15:55:00,92.61788539999999,69.5442538075,3.53
2207,2009-01-08T16:00:00,56.4,60.0,5.47
2208,2009-01-08T16:05:00,94.23159735,50.0,5.77
2209,2009-01-08T16:10:00,113.147396025,40.0,5.92
2210,2009-01-08T16:15:00,132.0631947,56.0,6.07
2211,2009-01-08T16:20:00,115.5331037,49.0,4.6
2212,2009-01-08T16:25:00,53.38,44.0,7.0
2213,2009-01-08T16:30:00,54.23,39.0,6.5
2214,2009-01-08T16:35:00,56.5,44.0,6.25
2215,2009-01-08T16:40:00,56.44,59.0,6.0
2216,2009-01-08T16:45:00,55.54,54.5,3.73
2217,2009-01-08T16:50:00,54.64,50.0,12.36525966
2218,2009-01-08T16:55:00,55.44,54.0,5.53
2219,2009-01-08T17:00:00,56.24,45.0,5.615
2220,2009-01-08T17:05:00,54.89,35.0,5.7
2221,2009-01-08T17:10:00,53.54,59.0,6.36
2222,2009-01-08T17:15:00,53.61,98.89863501,5.13
2223,2009-01-08T17:20:00,54.18,45.0,4.865
2224,2009-01-08T17:25:00,54.75,44.0,4.7325
2225,2009-01-08T17:30:00,54.24,94.68379817,4.6
2226,2009-01-08T17:35:00,56.07,71.341899085,4.0
2227,2009-01-08T17:40:00,88.32063475,48.0,4.87
2228,2009-01-08T17:45:00,120.5712695,41.0,4.5
2229,2009-01-08T17:50:00,88.38563475000001,43.0,4.13
2230,2009-01-08T17:55:00,72.292817375,44.5,3.07
2231,2009-01-08T18:00:00,64.24640868750001,46.0,4.8
2232,2009-01-08T18:05:00,56.2,65.03502489499999,11.050351199999998
2233,2009-01-08T18:10:00,56.18,74.55253734249999,3.2
2234,2009-01-08T18:15:00,55.29,79.31129356624999,2.9000000000000004
2235,2009-01-08T18:20:00,94.62792765,84.07004979,2.75
2236,2009-01-08T18:25:00,133.96585530000002,37.0,2.6
2237,2009-01-08T18:30:00,54.92,38.0,3.13
2238,2009-01-08T18:35:00,55.63,33.0,11.84281439
2239,2009-01-08T18:40:00,56.47,28.0,2.27
2240,2009-01-08T18:45:00,57.31,30.0,3.13
2241,2009-01-08T18:50:00,57.84,32.0,8.79120958
2242,2009-01-08T18:55:00,56.44,34.0,2.73
2243,2009-01-08T19:00:00,56.62,91.78166864,10.24990025
2244,2009-01-08T19:05:00,126.37852659999999,65.89083432000001,3.4
2245,2009-01-08T19:10:00,54.51,52.945417160000005,4.47
2246,2009-01-08T19:15:00,56.18,46.47270858,2.27
2247,2009-01-08T19:20:00,57.85,43.23635429,3.67
2248,2009-01-08T19:25:00,54.83,40.0,10.27892396
2249,2009-01-08T19:30:00,57.32,37.0,3.2
2250,2009-01-08T19:35:00,53.28,69.86480404,3.55
2251,2009-01-08T19:40:00,56.27,33.0,3.7249999999999996
2252,2009-01-08T19:45:00,56.510000000000005,26.0,3.9
