,Index_Num,starttime,resolution,speed,volume,occupancy
1241,2486,2011-03-05T07:30:00,0:05:00,61.38000000000001,8.0,0.14
1242,2488,2011-03-05T07:35:00,0:05:00,61.38000000000001,8.0,0.14
1243,2490,2011-03-05T07:40:00,0:05:00,61.38000000000001,8.0,0.14
1244,2492,2011-03-05T07:45:00,0:05:00,61.38000000000001,8.0,0.14
1245,2494,2011-03-05T07:50:00,0:05:00,61.38000000000001,8.0,0.14
1246,2496,2011-03-05T07:55:00,0:05:00,61.38000000000001,8.0,0.14
1247,2498,2011-03-05T08:00:00,0:05:00,61.38000000000001,8.0,0.14
1248,2500,2011-03-05T08:05:00,0:05:00,61.38000000000001,8.0,0.14
1249,2502,2011-03-05T08:10:00,0:05:00,61.38000000000001,8.0,0.14
1250,2504,2011-03-05T08:15:00,0:05:00,61.38000000000001,8.0,0.14
1251,2506,2011-03-05T08:20:00,0:05:00,61.38000000000001,8.0,0.14
1252,2508,2011-03-05T08:25:00,0:05:00,61.38000000000001,8.0,0.14
1253,2510,2011-03-05T08:30:00,0:05:00,61.38000000000001,8.0,0.14
1254,2512,2011-03-05T08:35:00,0:05:00,61.38000000000001,8.0,0.14
1255,2514,2011-03-05T08:40:00,0:05:00,61.38000000000001,8.0,0.14
1256,2516,2011-03-05T08:45:00,0:05:00,61.38000000000001,8.0,0.14
1257,2518,2011-03-05T08:50:00,0:05:00,61.38000000000001,8.0,0.14
1258,2520,2011-03-05T08:55:00,0:05:00,61.38000000000001,8.0,0.14
1259,2522,2011-03-05T09:00:00,0:05:00,61.38000000000001,8.0,0.14
1260,2524,2011-03-05T09:05:00,0:05:00,61.38000000000001,8.0,0.14
1261,2526,2011-03-05T09:10:00,0:05:00,61.38000000000001,8.0,0.14
1262,2528,2011-03-05T09:15:00,0:05:00,61.38000000000001,8.0,0.14
1263,2530,2011-03-05T09:20:00,0:05:00,61.38000000000001,8.0,0.14
1264,2532,2011-03-05T09:25:00,0:05:00,61.38000000000001,8.0,0.14
1265,2534,2011-03-05T09:30:00,0:05:00,61.38000000000001,8.0,0.14
1266,2536,2011-03-05T09:35:00,0:05:00,61.38000000000001,8.0,0.14
1267,2538,2011-03-05T09:40:00,0:05:00,61.38000000000001,8.0,0.14
1268,2540,2011-03-05T09:45:00,0:05:00,61.38000000000001,8.0,0.14
1269,2542,2011-03-05T09:50:00,0:05:00,61.38000000000001,8.0,0.14
1270,2544,2011-03-05T09:55:00,0:05:00,61.38000000000001,8.0,0.14
1271,2546,2011-03-05T10:00:00,0:05:00,61.38000000000001,8.0,0.14
1272,2548,2011-03-05T10:05:00,0:05:00,61.38000000000001,8.0,0.14
1273,2550,2011-03-05T10:10:00,0:05:00,61.38000000000001,8.0,0.14
1274,2552,2011-03-05T10:15:00,0:05:00,61.38000000000001,8.0,0.14
1275,2554,2011-03-05T10:20:00,0:05:00,61.38000000000001,8.0,0.14
1276,2556,2011-03-05T10:25:00,0:05:00,61.38000000000001,8.0,0.14
1277,2558,2011-03-05T10:30:00,0:05:00,61.38000000000001,8.0,0.14
1278,2560,2011-03-05T10:35:00,0:05:00,61.38000000000001,8.0,0.14
1279,2562,2011-03-05T10:40:00,0:05:00,61.38000000000001,8.0,0.14
1280,2564,2011-03-05T10:45:00,0:05:00,61.38000000000001,8.0,0.14
1281,2566,2011-03-05T10:50:00,0:05:00,61.38000000000001,8.0,0.14
1282,2568,2011-03-05T10:55:00,0:05:00,61.38000000000001,8.0,0.14
1283,2570,2011-03-05T11:00:00,0:05:00,61.38000000000001,8.0,0.14
1284,2572,2011-03-05T11:05:00,0:05:00,61.38000000000001,8.0,0.14
1285,2574,2011-03-05T11:10:00,0:05:00,61.38000000000001,8.0,0.14
1286,2576,2011-03-05T11:15:00,0:05:00,61.38000000000001,8.0,0.14
1287,2578,2011-03-05T11:20:00,0:05:00,61.38000000000001,8.0,0.14
1288,2580,2011-03-05T11:25:00,0:05:00,61.38000000000001,8.0,0.14
1289,2582,2011-03-05T11:30:00,0:05:00,61.38000000000001,8.0,0.14
1290,2584,2011-03-05T11:35:00,0:05:00,61.38000000000001,8.0,0.14
1291,2586,2011-03-05T11:40:00,0:05:00,61.38000000000001,8.0,0.14
1292,2588,2011-03-05T11:45:00,0:05:00,61.38000000000001,8.0,0.14
1293,2590,2011-03-05T11:50:00,0:05:00,61.38000000000001,8.0,0.14
1294,2592,2011-03-05T11:55:00,0:05:00,61.38000000000001,8.0,0.14
1295,2594,2011-03-05T12:00:00,0:05:00,61.38000000000001,8.0,0.14
1296,2596,2011-03-05T12:05:00,0:05:00,61.38000000000001,8.0,0.14
1297,2598,2011-03-05T12:10:00,0:05:00,61.38000000000001,8.0,0.14
1298,2600,2011-03-05T12:15:00,0:05:00,61.38000000000001,8.0,0.14
1299,2602,2011-03-05T12:20:00,0:05:00,61.38000000000001,8.0,0.14
1300,2604,2011-03-05T12:25:00,0:05:00,61.38000000000001,8.0,0.14
1301,2606,2011-03-05T12:30:00,0:05:00,61.38000000000001,8.0,0.14
1302,2608,2011-03-05T12:35:00,0:05:00,61.38000000000001,8.0,0.14
1303,2610,2011-03-05T12:40:00,0:05:00,61.38000000000001,8.0,0.14
1304,2612,2011-03-05T12:45:00,0:05:00,61.38000000000001,8.0,0.14
1305,2614,2011-03-05T12:50:00,0:05:00,61.38000000000001,8.0,0.14
1306,2616,2011-03-05T12:55:00,0:05:00,61.38000000000001,8.0,0.14
1307,2618,2011-03-05T13:00:00,0:05:00,61.38000000000001,8.0,0.14
1308,2620,2011-03-05T13:05:00,0:05:00,61.38000000000001,8.0,0.14
1309,2622,2011-03-05T13:10:00,0:05:00,61.38000000000001,8.0,0.14
1310,2624,2011-03-05T13:15:00,0:05:00,61.38000000000001,8.0,0.14
1311,2626,2011-03-05T13:20:00,0:05:00,61.38000000000001,8.0,0.14
1312,2628,2011-03-05T13:25:00,0:05:00,61.38000000000001,8.0,0.14
1313,2630,2011-03-05T13:30:00,0:05:00,61.38000000000001,8.0,0.14
1314,2632,2011-03-05T13:35:00,0:05:00,61.38000000000001,8.0,0.14
1315,2634,2011-03-05T13:40:00,0:05:00,61.38000000000001,8.0,0.14
1316,2636,2011-03-05T13:45:00,0:05:00,61.38000000000001,8.0,0.14
1317,2638,2011-03-05T13:50:00,0:05:00,61.38000000000001,8.0,0.14
1318,2640,2011-03-05T13:55:00,0:05:00,61.38000000000001,8.0,0.14
1319,2642,2011-03-05T14:00:00,0:05:00,61.38000000000001,8.0,0.14
1320,2644,2011-03-05T14:05:00,0:05:00,61.38000000000001,8.0,0.14
1321,2646,2011-03-05T14:10:00,0:05:00,61.38000000000001,8.0,0.14
1322,2648,2011-03-05T14:15:00,0:05:00,61.38000000000001,8.0,0.14
1323,2650,2011-03-05T14:20:00,0:05:00,61.38000000000001,8.0,0.14
1324,2652,2011-03-05T14:25:00,0:05:00,61.38000000000001,8.0,0.14
1325,2654,2011-03-05T14:30:00,0:05:00,61.38000000000001,8.0,0.14
1326,2656,2011-03-05T14:35:00,0:05:00,61.38000000000001,8.0,0.14
1327,2658,2011-03-05T14:40:00,0:05:00,61.38000000000001,8.0,0.14
1328,2660,2011-03-05T14:45:00,0:05:00,61.38000000000001,8.0,0.14
1329,2662,2011-03-05T14:50:00,0:05:00,61.38000000000001,8.0,0.14
1330,2664,2011-03-05T14:55:00,0:05:00,61.38000000000001,8.0,0.14
1331,2666,2011-03-05T15:00:00,0:05:00,61.38000000000001,8.0,0.14
1332,2668,2011-03-05T15:05:00,0:05:00,61.38000000000001,8.0,0.14
1333,2670,2011-03-05T15:10:00,0:05:00,61.38000000000001,8.0,0.14
1334,2672,2011-03-05T15:15:00,0:05:00,61.38000000000001,8.0,0.14
1335,2674,2011-03-05T15:20:00,0:05:00,61.38000000000001,8.0,0.14
1336,2676,2011-03-05T15:25:00,0:05:00,61.38000000000001,8.0,0.14
1337,2678,2011-03-05T15:30:00,0:05:00,61.38000000000001,8.0,0.14
1338,2680,2011-03-05T15:35:00,0:05:00,61.38000000000001,8.0,0.14
1339,2682,2011-03-05T15:40:00,0:05:00,61.38000000000001,8.0,0.14
1340,2684,2011-03-05T15:45:00,0:05:00,61.38000000000001,8.0,0.14
1341,2686,2011-03-05T15:50:00,0:05:00,61.38000000000001,8.0,0.14
1342,2688,2011-03-05T15:55:00,0:05:00,61.38000000000001,8.0,0.14
1343,2690,2011-03-05T16:00:00,0:05:00,61.38000000000001,8.0,0.14
1344,2692,2011-03-05T16:05:00,0:05:00,61.38000000000001,8.0,0.14
1345,2694,2011-03-05T16:10:00,0:05:00,61.38000000000001,8.0,0.14
1346,2696,2011-03-05T16:15:00,0:05:00,61.38000000000001,8.0,0.14
1347,2698,2011-03-05T16:20:00,0:05:00,61.38000000000001,8.0,0.14
1348,2700,2011-03-05T16:25:00,0:05:00,61.38000000000001,8.0,0.14
1349,2702,2011-03-05T16:30:00,0:05:00,61.38000000000001,8.0,0.14
1350,2704,2011-03-05T16:35:00,0:05:00,61.38000000000001,8.0,0.14
1351,2706,2011-03-05T16:40:00,0:05:00,61.38000000000001,8.0,0.14
1352,2708,2011-03-05T16:45:00,0:05:00,61.38000000000001,8.0,0.14
1353,2710,2011-03-05T16:50:00,0:05:00,61.38000000000001,8.0,0.14
1354,2712,2011-03-05T16:55:00,0:05:00,61.38000000000001,8.0,0.14
1355,2714,2011-03-05T17:00:00,0:05:00,61.38000000000001,8.0,0.14
1356,2716,2011-03-05T17:05:00,0:05:00,61.38000000000001,8.0,0.14
1357,2718,2011-03-05T17:10:00,0:05:00,61.38000000000001,8.0,0.14
1358,2720,2011-03-05T17:15:00,0:05:00,61.38000000000001,8.0,0.14
1359,2722,2011-03-05T17:20:00,0:05:00,61.38000000000001,8.0,0.14
1360,2724,2011-03-05T17:25:00,0:05:00,61.38000000000001,8.0,0.14
1361,2726,2011-03-05T17:30:00,0:05:00,61.38000000000001,8.0,0.14
1362,2728,2011-03-05T17:35:00,0:05:00,61.38000000000001,8.0,0.14
1363,2730,2011-03-05T17:40:00,0:05:00,61.38000000000001,8.0,0.14
1364,2732,2011-03-05T17:45:00,0:05:00,61.38000000000001,8.0,0.14
1365,2734,2011-03-05T17:50:00,0:05:00,61.38000000000001,8.0,0.14
1366,2736,2011-03-05T17:55:00,0:05:00,61.38000000000001,8.0,0.14
1367,2738,2011-03-05T18:00:00,0:05:00,61.38000000000001,8.0,0.14
1368,2740,2011-03-05T18:05:00,0:05:00,61.38000000000001,8.0,0.14
1369,2742,2011-03-05T18:10:00,0:05:00,61.38000000000001,8.0,0.14
1370,2744,2011-03-05T18:15:00,0:05:00,61.38000000000001,8.0,0.14
1371,2746,2011-03-05T18:20:00,0:05:00,61.38000000000001,8.0,0.14
1372,2748,2011-03-05T18:25:00,0:05:00,61.38000000000001,8.0,0.14
1373,2750,2011-03-05T18:30:00,0:05:00,61.38000000000001,8.0,0.14
1374,2752,2011-03-05T18:35:00,0:05:00,61.38000000000001,8.0,0.14
1375,2754,2011-03-05T18:40:00,0:05:00,61.38000000000001,8.0,0.14
1376,2756,2011-03-05T18:45:00,0:05:00,61.38000000000001,8.0,0.14
1377,2758,2011-03-05T18:50:00,0:05:00,61.38000000000001,8.0,0.14
1378,2760,2011-03-05T18:55:00,0:05:00,61.38000000000001,8.0,0.14
1379,2762,2011-03-05T19:00:00,0:05:00,61.38000000000001,8.0,0.14
1380,2764,2011-03-05T19:05:00,0:05:00,61.38000000000001,8.0,0.14
1381,2766,2011-03-05T19:10:00,0:05:00,61.38000000000001,8.0,0.14
1382,2768,2011-03-05T19:15:00,0:05:00,61.38000000000001,8.0,0.14
1383,2770,2011-03-05T19:20:00,0:05:00,61.38000000000001,8.0,0.14
1384,2772,2011-03-05T19:25:00,0:05:00,61.38000000000001,8.0,0.14
1385,2774,2011-03-05T19:30:00,0:05:00,61.38000000000001,8.0,0.14
1386,2776,2011-03-05T19:35:00,0:05:00,61.38000000000001,8.0,0.14
1387,2778,2011-03-05T19:40:00,0:05:00,61.38000000000001,8.0,0.14
1388,2780,2011-03-05T19:45:00,0:05:00,61.38000000000001,8.0,0.14
1389,2782,2011-03-05T19:50:00,0:05:00,61.38000000000001,8.0,0.14
1390,2784,2011-03-05T19:55:00,0:05:00,61.38000000000001,8.0,0.14
1391,2786,2011-03-05T20:00:00,0:05:00,61.38000000000001,8.0,0.14
1392,2788,2011-03-05T20:05:00,0:05:00,61.38000000000001,8.0,0.14
1393,2790,2011-03-05T20:10:00,0:05:00,61.38000000000001,8.0,0.14
1394,2792,2011-03-05T20:15:00,0:05:00,61.38000000000001,8.0,0.14
1395,2794,2011-03-05T20:20:00,0:05:00,61.38000000000001,8.0,0.14
1396,2796,2011-03-05T20:25:00,0:05:00,61.38000000000001,8.0,0.14
1397,2798,2011-03-05T20:30:00,0:05:00,61.38000000000001,8.0,0.14
1398,2800,2011-03-05T20:35:00,0:05:00,61.38000000000001,8.0,0.14
1399,2802,2011-03-05T20:40:00,0:05:00,61.38000000000001,8.0,0.14
1400,2804,2011-03-05T20:45:00,0:05:00,61.38000000000001,8.0,0.14
1401,2806,2011-03-05T20:50:00,0:05:00,61.38000000000001,8.0,0.14
1402,2808,2011-03-05T20:55:00,0:05:00,61.38000000000001,8.0,0.14
1403,2810,2011-03-05T21:00:00,0:05:00,61.38000000000001,8.0,0.14
1404,2812,2011-03-05T21:05:00,0:05:00,61.38000000000001,8.0,0.14
1405,2814,2011-03-05T21:10:00,0:05:00,61.38000000000001,8.0,0.14
1406,2816,2011-03-05T21:15:00,0:05:00,61.38000000000001,8.0,0.14
1407,2818,2011-03-05T21:20:00,0:05:00,61.38000000000001,8.0,0.14
1408,2820,2011-03-05T21:25:00,0:05:00,61.38000000000001,8.0,0.14
1409,2822,2011-03-05T21:30:00,0:05:00,61.38000000000001,8.0,0.14
1410,2824,2011-03-05T21:35:00,0:05:00,61.38000000000001,8.0,0.14
1411,2826,2011-03-05T21:40:00,0:05:00,61.38000000000001,8.0,0.14
1412,2828,2011-03-05T21:45:00,0:05:00,61.38000000000001,8.0,0.14
1413,2830,2011-03-05T21:50:00,0:05:00,61.38000000000001,8.0,0.14
1414,2832,2011-03-05T21:55:00,0:05:00,61.38000000000001,8.0,0.14
1415,2834,2011-03-05T22:00:00,0:05:00,61.38000000000001,8.0,0.14
1416,2836,2011-03-05T22:05:00,0:05:00,61.38000000000001,8.0,0.14
1417,2838,2011-03-05T22:10:00,0:05:00,61.38000000000001,8.0,0.14
1418,2840,2011-03-05T22:15:00,0:05:00,61.38000000000001,8.0,0.14
1419,2842,2011-03-05T22:20:00,0:05:00,61.38000000000001,8.0,0.14
1420,2844,2011-03-05T22:25:00,0:05:00,61.38000000000001,8.0,0.14
1421,2846,2011-03-05T22:30:00,0:05:00,61.38000000000001,8.0,0.14
1422,2848,2011-03-05T22:35:00,0:05:00,61.38000000000001,8.0,0.14
1423,2850,2011-03-05T22:40:00,0:05:00,61.38000000000001,8.0,0.14
1424,2852,2011-03-05T22:45:00,0:05:00,61.38000000000001,8.0,0.14
1425,2854,2011-03-05T22:50:00,0:05:00,61.38000000000001,8.0,0.14
1426,2856,2011-03-05T22:55:00,0:05:00,61.38000000000001,8.0,0.14
1427,2858,2011-03-05T23:00:00,0:05:00,61.38000000000001,8.0,0.14
1428,2860,2011-03-05T23:05:00,0:05:00,61.38000000000001,8.0,0.14
1429,2862,2011-03-05T23:10:00,0:05:00,61.38000000000001,8.0,0.14
1430,2864,2011-03-05T23:15:00,0:05:00,61.38000000000001,8.0,0.14
1431,2866,2011-03-05T23:20:00,0:05:00,61.38000000000001,8.0,0.14
1432,2868,2011-03-05T23:25:00,0:05:00,61.38000000000001,8.0,0.14
1433,2870,2011-03-05T23:30:00,0:05:00,61.38000000000001,8.0,0.14
1434,2872,2011-03-05T23:35:00,0:05:00,61.38000000000001,8.0,0.14
1435,2874,2011-03-05T23:40:00,0:05:00,61.38000000000001,8.0,0.14
1436,2876,2011-03-05T23:45:00,0:05:00,61.38000000000001,8.0,0.14
1437,2878,2011-03-05T23:50:00,0:05:00,61.38000000000001,8.0,0.14
1438,2880,2011-03-05T23:55:00,0:05:00,61.38000000000001,8.0,0.14
1439,2881,2011-03-06T00:00:00,0:05:00,61.38,8.0,0.14
1440,2884,2011-03-06T00:05:00,0:05:00,63.0,3.0,0.07
1441,2885,2011-03-06T00:10:00,0:05:00,61.5,2.0,0.13
1443,2889,2011-03-06T00:20:00,0:05:00,65.0,10.0,0.5
1445,2894,2011-03-06T00:30:00,0:05:00,67.0,8.0,0.14
1446,2895,2011-03-06T00:35:00,0:05:00,61.0,4.0,0.29
1447,2898,2011-03-06T00:40:00,0:05:00,48.25,8.0,0.46
1449,2902,2011-03-06T00:50:00,0:05:00,58.5,6.0,0.33
1450,2903,2011-03-06T00:55:00,0:05:00,63.78,9.0,0.14
1451,2906,2011-03-06T01:00:00,0:05:00,57.0,5.0,0.93
1452,2907,2011-03-06T01:05:00,0:05:00,62.0,5.0,0.36
1453,2910,2011-03-06T01:10:00,0:05:00,59.71,7.0,0.47
1454,2911,2011-03-06T01:15:00,0:05:00,64.0,2.0,0.14
1458,2919,2011-03-06T01:35:00,0:05:00,62.0,2.0,0.14
1463,2930,2011-03-06T02:00:00,0:05:00,68.0,2.0,0.14
1465,2934,2011-03-06T02:10:00,0:05:00,59.0,1.0,0.07
1466,2936,2011-03-06T02:15:00,0:05:00,61.0,6.0,0.27
1467,2938,2011-03-06T02:20:00,0:05:00,60.67,3.0,0.13
1472,2948,2011-03-06T02:45:00,0:05:00,63.0,7.0,0.33
1474,2952,2011-03-06T02:55:00,0:05:00,61.0,6.0,0.4
1475,2954,2011-03-06T03:00:00,0:05:00,59.0,4.0,0.67
1476,2956,2011-03-06T03:05:00,0:05:00,63.0,4.0,0.29
1477,2958,2011-03-06T03:10:00,0:05:00,62.33,6.0,0.13
1478,2960,2011-03-06T03:15:00,0:05:00,57.0,2.0,0.13
1479,2962,2011-03-06T03:20:00,0:05:00,60.0,2.0,0.13
1480,2964,2011-03-06T03:25:00,0:05:00,63.0,4.0,0.21
1482,2968,2011-03-06T03:35:00,0:05:00,46.8,5.0,0.13
1483,2970,2011-03-06T03:40:00,0:05:00,67.0,4.0,0.27
1484,2972,2011-03-06T03:45:00,0:05:00,66.86,7.0,0.27
1485,2974,2011-03-06T03:50:00,0:05:00,61.57,7.0,0.27
1486,2976,2011-03-06T03:55:00,0:05:00,63.0,6.0,0.33
1488,2980,2011-03-06T04:05:00,0:05:00,60.0,8.0,0.53
1489,2982,2011-03-06T04:10:00,0:05:00,63.33,3.0,0.2
1490,2984,2011-03-06T04:15:00,0:05:00,63.58,12.0,1.0
1491,2986,2011-03-06T04:20:00,0:05:00,65.05,19.0,1.29
1492,2988,2011-03-06T04:25:00,0:05:00,61.57,21.0,1.33
1493,2990,2011-03-06T04:30:00,0:05:00,61.19,31.0,2.47
1494,2992,2011-03-06T04:35:00,0:05:00,62.71,38.0,3.13
1495,2994,2011-03-06T04:40:00,0:05:00,63.41,39.0,2.73
1496,2996,2011-03-06T04:45:00,0:05:00,65.29,45.0,3.0
1497,2998,2011-03-06T04:50:00,0:05:00,67.06,34.0,1.93
1498,3000,2011-03-06T04:55:00,0:05:00,64.16,31.0,1.87
1499,3002,2011-03-06T05:00:00,0:05:00,55.96,26.0,1.33
1500,3004,2011-03-06T05:05:00,0:05:00,63.32,41.0,3.53
1501,3006,2011-03-06T05:10:00,0:05:00,64.59,46.0,3.2
1502,3008,2011-03-06T05:15:00,0:05:00,61.99,70.0,6.2
1503,3010,2011-03-06T05:20:00,0:05:00,60.19,90.0,7.2
1504,3012,2011-03-06T05:25:00,0:05:00,57.71,93.0,8.13
1505,3014,2011-03-06T05:30:00,0:05:00,59.82,125.0,11.27
1506,3016,2011-03-06T05:35:00,0:05:00,58.25,119.0,10.27
1507,3018,2011-03-06T05:40:00,0:05:00,56.9,134.0,11.8
1508,3020,2011-03-06T05:45:00,0:05:00,59.38,125.0,10.93
1509,3022,2011-03-06T05:50:00,0:05:00,61.11,128.0,10.67
1510,3024,2011-03-06T05:55:00,0:05:00,60.23,139.0,12.0
1511,3026,2011-03-06T06:00:00,0:05:00,60.31,129.0,11.0
1512,3028,2011-03-06T06:05:00,0:05:00,58.02,149.0,13.2
1513,3030,2011-03-06T06:10:00,0:05:00,56.24,161.0,14.87
1514,3032,2011-03-06T06:15:00,0:05:00,48.74,177.0,18.73
1515,3034,2011-03-06T06:20:00,0:05:00,41.68,155.0,22.4
1516,3036,2011-03-06T06:25:00,0:05:00,28.45,141.0,34.93
1517,3038,2011-03-06T06:30:00,0:05:00,32.1,151.0,27.53
1518,3040,2011-03-06T06:35:00,0:05:00,28.74,136.0,33.33
1519,3042,2011-03-06T06:40:00,0:05:00,25.64,143.0,28.6
1520,3044,2011-03-06T06:45:00,0:05:00,29.74,119.0,31.47
1521,3046,2011-03-06T06:50:00,0:05:00,41.05,166.0,21.2
1522,3048,2011-03-06T06:55:00,0:05:00,41.17,148.0,19.53
1523,3050,2011-03-06T07:00:00,0:05:00,43.03,152.0,19.0
1524,3052,2011-03-06T07:05:00,0:05:00,42.61,102.0,21.11
1525,3054,2011-03-06T07:10:00,0:05:00,34.14,157.0,28.8
1526,3056,2011-03-06T07:15:00,0:05:00,37.34,152.0,24.14
1527,3058,2011-03-06T07:20:00,0:05:00,28.16,107.0,33.0
1528,3060,2011-03-06T07:25:00,0:05:00,22.26,117.0,27.73
1529,3062,2011-03-06T07:30:00,0:05:00,15.19,106.0,42.0
1530,3064,2011-03-06T07:35:00,0:05:00,26.26,145.0,29.93
1531,3066,2011-03-06T07:40:00,0:05:00,43.03,145.0,20.0
1532,3068,2011-03-06T07:45:00,0:05:00,23.32,139.0,34.33
1533,3070,2011-03-06T07:50:00,0:05:00,26.38,122.0,31.33
1534,3072,2011-03-06T07:55:00,0:05:00,38.75,157.0,23.93
1535,3074,2011-03-06T08:00:00,0:05:00,52.39,160.0,15.93
1536,3076,2011-03-06T08:05:00,0:05:00,30.86,132.0,33.27
1537,3078,2011-03-06T08:10:00,0:05:00,22.14,100.0,41.23
1538,3080,2011-03-06T08:15:00,0:05:00,48.46,108.0,17.82
1539,3082,2011-03-06T08:20:00,0:05:00,34.95,146.0,25.2
1540,3084,2011-03-06T08:25:00,0:05:00,31.14,135.0,24.4
1541,3086,2011-03-06T08:30:00,0:05:00,22.71,148.0,36.87
1542,3088,2011-03-06T08:35:00,0:05:00,41.94,181.0,24.33
1543,3090,2011-03-06T08:40:00,0:05:00,27.76,148.0,34.0
1544,3092,2011-03-06T08:45:00,0:05:00,33.61,145.0,29.8
1545,3094,2011-03-06T08:50:00,0:05:00,53.86,152.0,14.6
1546,3096,2011-03-06T08:55:00,0:05:00,52.61,161.0,16.86
1547,3098,2011-03-06T09:00:00,0:05:00,40.51,142.0,21.6
1548,3100,2011-03-06T09:05:00,0:05:00,59.87,141.0,12.33
1549,3102,2011-03-06T09:10:00,0:05:00,57.83,109.0,13.08
1550,3104,2011-03-06T09:15:00,0:05:00,55.67,55.0,13.5
1551,3106,2011-03-06T09:20:00,0:05:00,56.14,123.0,11.57
1552,3108,2011-03-06T09:25:00,0:05:00,32.54,125.0,27.4
1553,3110,2011-03-06T09:30:00,0:05:00,44.49,55.0,14.44
1554,3112,2011-03-06T09:35:00,0:05:00,16.0,103.0,37.0
1555,3114,2011-03-06T09:40:00,0:05:00,28.77,133.0,27.73
1556,3116,2011-03-06T09:45:00,0:05:00,40.65,127.0,20.87
1557,3118,2011-03-06T09:50:00,0:05:00,52.39,138.0,14.27
1558,3120,2011-03-06T09:55:00,0:05:00,58.45,135.0,12.07
1559,3122,2011-03-06T10:00:00,0:05:00,59.47,119.0,10.47
1560,3124,2011-03-06T10:05:00,0:05:00,60.89,114.0,9.87
1561,3126,2011-03-06T10:10:00,0:05:00,61.29,100.0,8.27
1562,3128,2011-03-06T10:15:00,0:05:00,60.56,108.0,9.33
1563,3130,2011-03-06T10:20:00,0:05:00,59.12,74.0,7.64
1564,3132,2011-03-06T10:25:00,0:05:00,60.4,116.0,12.2
1565,3134,2011-03-06T10:30:00,0:05:00,59.39,92.0,7.8
1566,3136,2011-03-06T10:35:00,0:05:00,58.97,79.0,7.36
1567,3138,2011-03-06T10:40:00,0:05:00,60.81,109.0,10.6
1568,3140,2011-03-06T10:45:00,0:05:00,61.93,86.0,7.29
1569,3142,2011-03-06T10:50:00,0:05:00,61.02,92.0,8.0
1570,3144,2011-03-06T10:55:00,0:05:00,61.73,96.0,8.53
1571,3146,2011-03-06T11:00:00,0:05:00,62.04,99.0,7.8
1572,3148,2011-03-06T11:05:00,0:05:00,59.9,125.0,10.4
1573,3150,2011-03-06T11:10:00,0:05:00,60.59,115.0,10.5
1574,3152,2011-03-06T11:15:00,0:05:00,60.78,102.0,9.33
1575,3154,2011-03-06T11:20:00,0:05:00,60.93,112.0,10.73
1576,3156,2011-03-06T11:25:00,0:05:00,59.31,96.0,9.4
1577,3158,2011-03-06T11:30:00,0:05:00,60.27,88.0,8.2
1578,3160,2011-03-06T11:35:00,0:05:00,60.13,98.0,9.36
1579,3162,2011-03-06T11:40:00,0:05:00,60.58,103.0,10.6
1580,3164,2011-03-06T11:45:00,0:05:00,60.28,110.0,9.93
1581,3166,2011-03-06T11:50:00,0:05:00,62.59,99.0,8.57
1582,3168,2011-03-06T11:55:00,0:05:00,60.64,84.0,7.57
1583,3170,2011-03-06T12:00:00,0:05:00,61.4,98.0,8.93
1584,3172,2011-03-06T12:05:00,0:05:00,62.62,91.0,9.0
1585,3174,2011-03-06T12:10:00,0:05:00,61.89,102.0,9.0
1586,3176,2011-03-06T12:15:00,0:05:00,62.07,73.0,6.36
1587,3178,2011-03-06T12:20:00,0:05:00,61.95,92.0,8.07
1588,3180,2011-03-06T12:25:00,0:05:00,61.97,110.0,9.71
1589,3182,2011-03-06T12:30:00,0:05:00,61.36,101.0,8.33
1590,3184,2011-03-06T12:35:00,0:05:00,62.93,99.0,8.4
1591,3186,2011-03-06T12:40:00,0:05:00,61.49,116.0,9.73
1592,3188,2011-03-06T12:45:00,0:05:00,62.34,71.0,8.2
1593,3190,2011-03-06T12:50:00,0:05:00,58.93,99.0,10.29
1594,3192,2011-03-06T12:55:00,0:05:00,60.34,88.0,7.71
1595,3194,2011-03-06T13:00:00,0:05:00,60.38,107.0,10.43
1596,3196,2011-03-06T13:05:00,0:05:00,62.59,98.0,7.4
1597,3198,2011-03-06T13:10:00,0:05:00,57.83,124.0,11.73
1598,3200,2011-03-06T13:15:00,0:05:00,60.55,119.0,10.13
1599,3202,2011-03-06T13:20:00,0:05:00,60.1,99.0,9.07
1600,3204,2011-03-06T13:25:00,0:05:00,60.53,110.0,8.87
1601,3206,2011-03-06T13:30:00,0:05:00,60.0,114.0,9.87
1602,3208,2011-03-06T13:35:00,0:05:00,59.21,117.0,10.0
1603,3210,2011-03-06T13:40:00,0:05:00,61.05,119.0,10.27
1604,3212,2011-03-06T13:45:00,0:05:00,59.54,114.0,11.93
1605,3214,2011-03-06T13:50:00,0:05:00,60.61,136.0,11.13
1606,3216,2011-03-06T13:55:00,0:05:00,62.35,88.0,7.79
1607,3218,2011-03-06T14:00:00,0:05:00,60.63,94.0,8.5
1608,3220,2011-03-06T14:05:00,0:05:00,60.93,102.0,9.77
1609,3222,2011-03-06T14:10:00,0:05:00,59.81,75.0,8.9
1610,3224,2011-03-06T14:15:00,0:05:00,59.91,98.0,12.6
1611,3226,2011-03-06T14:20:00,0:05:00,59.72,92.0,10.5
1612,3228,2011-03-06T14:25:00,0:05:00,60.53,120.0,10.27
1613,3230,2011-03-06T14:30:00,0:05:00,58.98,116.0,9.73
1614,3232,2011-03-06T14:35:00,0:05:00,60.36,119.0,11.27
