﻿Index_Num,starttime,resolution,speed,volume,occupancy,速度,车流量,占有率,日期,时间,ID,年,月,日,速度均值,车流量均值,占有率均值,volume_1,speed_1,occupancy_1
3080, ,0:05:00,48.46,108,17.82,48.46,108,17.82,3/6/2011,8:15:00,1540,2011,3,6,44.2615615709516,92.1489574645538,18.7648722824576,108,48.46,17.82
3082, ,0:05:00,34.95,146,25.2,34.95,146,25.2,3/6/2011,8:20:00,1541,2011,3,6,41.6036558223351,91.4156241312205,21.5362056157909,146,34.95,25.2
3084, ,0:05:00,31.14,135,24.4,31.14,135,24.4,3/6/2011,8:25:00,1542,2011,3,6,43.3787500737186,98.5156241312204,19.5795389491243,135,31.14,24.4
3086, ,0:05:00,22.71,148,36.87,22.71,148,36.87,3/6/2011,8:30:00,1543,2011,3,6,43.8501776584355,101.81562413122,19.4828722824576,148,22.71,36.87
3088, ,0:05:00,41.94,181,24.33,41.94,181,24.33,3/6/2011,8:35:00,1544,2011,3,6,43.8096052431524,98.6489574645538,19.5372056157909,181,41.94,24.33
3090, ,0:05:00,27.76,148,34,27.76,148,34,3/6/2011,8:40:00,1545,2011,3,6,44.6600328278692,95.4156241312205,18.8078722824576,148,27.76,34
3092, ,0:05:00,33.61,145,29.8,33.61,145,29.8,3/6/2011,8:45:00,1546,2011,3,6,47.8124604125861,98.5156241312204,16.6308722824576,145,33.61,29.8
3094, ,0:05:00,53.86,152,14.6,53.86,152,14.6,3/6/2011,8:50:00,1547,2011,3,6,48.1065546639696,104.71562413122,17.1495389491243,152,53.86,14.6
3096, ,0:05:00,52.61,161,16.86,52.61,161,16.86,3/6/2011,8:55:00,1548,2011,3,6,45.9133155820198,90.7156241312205,18.9942056157909,161,52.61,16.86
3098, ,0:05:00,40.51,142,21.6,40.51,142,21.6,3/6/2011,9:00:00,1549,2011,3,6,46.8357431667367,97.3489574645538,18.1838722824576,142,40.51,21.6
3100, ,0:05:00,59.87,141,12.33,59.87,141,12.33,3/6/2011,9:05:00,1550,2011,3,6,47.4155040847869,95.2156241312205,16.8582056157909,141,59.87,12.33
3102, ,0:05:00,57.83,109,13.08,57.83,109,13.08,3/6/2011,9:10:00,1551,2011,3,6,47.4095983361704,96.2489574645538,16.9398722824576,109,57.83,13.08
3104, ,0:05:00,55.67,55,13.5,55.67,55,13.5,3/6/2011,9:15:00,1552,2011,3,6,46.9590259208873,84.5489574645538,18.9508722824576,55,55.67,13.5
3106, ,0:05:00,56.14,123,11.57,56.14,123,11.57,3/6/2011,9:20:00,1553,2011,3,6,45.6971201722708,88.3822907978871,20.4228722824576,123,56.14,11.57
3108, ,0:05:00,32.54,125,27.4,32.54,125,27.4,3/6/2011,9:25:00,1554,2011,3,6,48.8246511832425,94.2822907978871,15.7475389491243,125,32.54,27.4
3110, ,0:05:00,44.49,55,14.44,44.49,55,14.44,3/6/2011,9:30:00,1555,2011,3,6,47.0083086750379,95.7489574645538,18.4712056157909,55,44.49,14.44
3112, ,0:05:00,16,103,37,16,103,37,3/6/2011,9:35:00,1556,2011,3,6,47.1310695930881,95.2489574645538,17.2348722824576,103,16,37
3114, ,0:05:00,28.77,133,27.73,28.77,133,27.73,3/6/2011,9:40:00,1557,2011,3,6,49.7208305111383,98.9489574645538,15.9462056157909,133,28.77,27.73
3116, ,0:05:00,40.65,127,20.87,40.65,127,20.87,3/6/2011,9:45:00,1558,2011,3,6,50.9699247625218,94.2822907978871,15.5112056157909,127,40.65,20.87
3118, ,0:05:00,52.39,138,14.27,52.39,138,14.27,3/6/2011,9:50:00,1559,2011,3,6,49.0743523472387,91.6156241312205,16.9262056157909,138,52.39,14.27
3120, ,0:05:00,58.45,135,12.07,58.45,135,12.07,3/6/2011,9:55:00,1560,2011,3,6,51.7921132652889,92.5489574645538,15.1665389491243,135,58.45,12.07
3122, ,0:05:00,59.47,119,10.47,59.47,119,10.47,3/6/2011,10:00:00,1561,2011,3,6,52.6345408500058,93.3489574645538,14.4385389491243,119,59.47,10.47
3124, ,0:05:00,60.89,114,9.87,60.89,114,9.87,3/6/2011,10:05:00,1562,2011,3,6,51.6609684347226,90.5156241312204,15.3425389491243,114,60.89,9.87
3126, ,0:05:00,61.29,100,8.27,61.29,100,8.27,3/6/2011,10:10:00,1563,2011,3,6,53.7463960194395,95.4156241312205,13.6575389491243,100,61.29,8.27
3128, ,0:05:00,60.56,108,9.33,60.56,108,9.33,3/6/2011,10:15:00,1564,2011,3,6,52.044490270823,84.1156241312205,15.3358722824576,108,60.56,9.33
3130, ,0:05:00,59.12,74,7.64,59.12,74,7.64,3/6/2011,10:20:00,1565,2011,3,6,51.7749178555399,97.3156241312204,15.0158722824576,74,59.12,7.64
3132, ,0:05:00,60.4,116,12.2,60.4,116,12.2,3/6/2011,10:25:00,1566,2011,3,6,54.0230121069234,96.8822907978871,13.8172056157909,116,60.4,12.2
3134, ,0:05:00,59.39,92,7.8,59.39,92,7.8,3/6/2011,10:30:00,1567,2011,3,6,54.986106358307,101.31562413122,12.7838722824576,92,59.39,7.8
3136, ,0:05:00,58.97,79,7.36,58.97,79,7.36,3/6/2011,10:35:00,1568,2011,3,6,56.8035339430238,95.1489574645538,11.6842056157909,79,58.97,7.36
3138, ,0:05:00,60.81,109,10.6,60.81,109,10.6,3/6/2011,10:40:00,1569,2011,3,6,57.920294861074,97.1156241312205,11.1368722824576,109,60.81,10.6
3140, ,0:05:00,61.93,86,7.29,61.93,86,7.29,3/6/2011,10:45:00,1570,2011,3,6,56.6287224457909,91.7489574645538,12.0392056157909,86,61.93,7.29
3142, ,0:05:00,61.02,92,8,61.02,92,8,3/6/2011,10:50:00,1571,2011,3,6,57.3360172729391,95.1540939288487,10.7553851197837,92,61.02,8
3144, ,0:05:00,61.73,96,8.53,61.73,96,8.53,3/6/2011,10:55:00,1572,2011,3,6,58.050910948558,79.7156241312205,10.4135389491243,96,61.73,8.53
3146, ,0:05:00,62.04,99,7.8,62.04,99,7.8,3/6/2011,11:00:00,1573,2011,3,6,57.5600051999415,93.8489574645538,10.8842056157909,99,62.04,7.8
3148, ,0:05:00,59.9,125,10.4,59.9,125,10.4,3/6/2011,11:05:00,1574,2011,3,6,57.4927661179917,96.4822907978871,11.2012056157909,125,59.9,10.4
3150, ,0:05:00,60.59,115,10.5,60.59,115,10.5,3/6/2011,11:10:00,1575,2011,3,6,57.0538603693752,89.0156241312204,11.4002056157909,115,60.59,10.5
3152, ,0:05:00,60.78,102,9.33,60.78,102,9.33,3/6/2011,11:15:00,1576,2011,3,6,57.2326212874254,90.5489574645538,11.2368722824576,102,60.78,9.33
3154, ,0:05:00,60.93,112,10.73,60.93,112,10.73,3/6/2011,11:20:00,1577,2011,3,6,58.0760488721423,96.3822907978871,10.9082056157909,112,60.93,10.73
3156, ,0:05:00,59.31,96,9.4,59.31,96,9.4,3/6/2011,11:25:00,1578,2011,3,6,57.8124764568592,97.6156241312205,11.9532056157909,96,59.31,9.4
3158, ,0:05:00,60.27,88,8.2,60.27,88,8.2,3/6/2011,11:30:00,1579,2011,3,6,58.7202373749094,93.8489574645538,10.4685389491243,88,60.27,8.2
3160, ,0:05:00,60.13,98,9.36,60.13,98,9.36,3/6/2011,11:35:00,1580,2011,3,6,57.6506649596263,91.8489574645538,11.8995389491243,98,60.13,9.36
3162, ,0:05:00,60.58,103,10.6,60.58,103,10.6,3/6/2011,11:40:00,1581,2011,3,6,56.9774258776764,92.0822907978871,11.7475389491243,103,60.58,10.6
3164, ,0:05:00,60.28,110,9.93,60.28,110,9.93,3/6/2011,11:45:00,1582,2011,3,6,57.4528534623933,98.3156241312204,11.9425389491243,110,60.28,9.93
3166, ,0:05:00,62.59,99,8.57,62.59,99,8.57,3/6/2011,11:50:00,1583,2011,3,6,56.7509477137768,100.382290797887,12.3112056157909,99,62.59,8.57
3168, ,0:05:00,60.64,84,7.57,60.64,84,7.57,3/6/2011,11:55:00,1584,2011,3,6,56.5300419651604,89.7489574645538,11.8528722824576,84,60.64,7.57
3170, ,0:05:00,61.4,98,8.93,61.4,98,8.93,3/6/2011,12:00:00,1585,2011,3,6,55.9778028832106,90.8489574645538,12.4815389491243,98,61.4,8.93
3172, ,0:05:00,62.62,91,9,62.62,91,9,3/6/2011,12:05:00,1586,2011,3,6,56.5068971345941,90.7489574645538,12.1088722824576,91,62.62,9
3174, ,0:05:00,61.89,102,9,61.89,102,9,3/6/2011,12:10:00,1587,2011,3,6,56.1196580526443,90.8822907978871,12.0162056157909,102,61.89,9
3176, ,0:05:00,62.07,73,6.36,62.07,73,6.36,3/6/2011,12:15:00,1588,2011,3,6,55.8807523040278,94.0822907978871,11.8162056157909,73,62.07,6.36
3178, ,0:05:00,61.95,92,8.07,61.95,92,8.07,3/6/2011,12:20:00,1589,2011,3,6,55.8168465554114,96.7489574645538,12.7732056157909,92,61.95,8.07
3180, ,0:05:00,61.97,110,9.71,61.97,110,9.71,3/6/2011,12:25:00,1590,2011,3,6,57.5896511909943,92.6156241312205,11.1192056157909,110,61.97,9.71
3182, ,0:05:00,61.36,101,8.33,61.36,101,8.33,3/6/2011,12:30:00,1591,2011,3,6,55.5240350581784,95.0156241312204,11.6672056157909,101,61.36,8.33
3184, ,0:05:00,62.93,99,8.4,62.93,99,8.4,3/6/2011,12:35:00,1592,2011,3,6,55.620129309562,93.3489574645538,12.5052056157909,99,62.93,8.4
3186, ,0:05:00,61.49,116,9.73,61.49,116,9.73,3/6/2011,12:40:00,1593,2011,3,6,55.4442235609455,105.31562413122,13.0025389491243,116,61.49,9.73
3188, ,0:05:00,62.34,71,8.2,62.34,71,8.2,3/6/2011,12:45:00,1594,2011,3,6,56.1029844789957,93.6489574645538,12.0368722824576,71,62.34,8.2
3190, ,0:05:00,58.93,99,10.29,58.93,99,10.29,3/6/2011,12:50:00,1595,2011,3,6,56.0607453970459,99.1489574645538,12.3342056157909,99,58.93,10.29
3192, ,0:05:00,60.34,88,7.71,60.34,88,7.71,3/6/2011,12:55:00,1596,2011,3,6,57.0035063150961,98.5156241312204,12.0595389491243,88,60.34,7.71
3194, ,0:05:00,60.38,107,10.43,60.38,107,10.43,3/6/2011,13:00:00,1597,2011,3,6,56.3182074825652,97.8782318598832,12.2695230508182,107,60.38,10.43
3196, ,0:05:00,62.59,98,7.4,62.59,98,7.4,3/6/2011,13:05:00,1598,2011,3,6,56.2803739495136,93.9127146185039,11.9719368439217,98,62.59,7.4
3198, ,0:05:00,57.83,124,11.73,57.83,124,11.73,3/6/2011,13:10:00,1599,2011,3,6,54.615643864738,96.1196111702281,13.6281437404734,124,57.83,11.73
3200, ,0:05:00,60.55,119,10.13,60.55,119,10.13,3/6/2011,13:15:00,1600,2011,3,6,54.4605689523761,97.0851284116074,13.5271092577148,119,60.55,10.13
3202, ,0:05:00,60.1,99,9.07,60.1,99,9.07,3/6/2011,13:20:00,1601,2011,3,6,55.6023905917384,102.498921515056,12.7488333956458,99,60.1,9.07
3204, ,0:05:00,60.53,110,8.87,60.53,110,8.87,3/6/2011,13:25:00,1602,2011,3,6,54.6876605069627,102.70581806678,13.3619368439217,110,60.53,8.87
3206, ,0:05:00,60,114,9.87,60,114,9.87,3/6/2011,13:30:00,1603,2011,3,6,55.0891373187388,98.1196111702281,13.0419368439217,114,60,9.87
3208, ,0:05:00,59.21,117,10,59.21,117,10,3/6/2011,13:35:00,1604,2011,3,6,55.8709589581011,96.9471973771246,12.3715920163355,117,59.21,10
3210, ,0:05:00,61.05,119,10.27,61.05,119,10.27,3/6/2011,13:40:00,1605,2011,3,6,53.7100219767737,101.326507721952,14.0898678784044,119,61.05,10.27
3212, ,0:05:00,59.54,114,11.93,59.54,114,11.93,3/6/2011,13:45:00,1606,2011,3,6,54.3347821622648,95.5822907978871,13.9765389491243,114,59.54,11.93
3214, ,0:05:00,60.61,136,11.13,60.61,136,11.13,3/6/2011,13:50:00,1607,2011,3,6,54.8529756003258,104.602369790918,12.930902361163,136,60.61,11.13
3216, ,0:05:00,62.35,88,7.79,62.35,88,7.79,3/6/2011,13:55:00,1608,2011,3,6,54.6523039983651,97.6822907978871,13.4732056157909,88,62.35,7.79
3218, ,0:05:00,60.63,94,8.5,60.63,94,8.5,3/6/2011,14:00:00,1609,2011,3,6,53.2913982497487,102.41562413122,14.3095389491243,94,60.63,8.5
3220, ,0:05:00,60.93,102,9.77,60.93,102,9.77,3/6/2011,14:05:00,1610,2011,3,6,53.4051591677989,101.282290797887,14.1725389491243,102,60.93,9.77
3222, ,0:05:00,59.81,75,8.9,59.81,75,8.9,3/6/2011,14:10:00,1611,2011,3,6,54.2809200858491,102.482290797887,13.2632056157909,75,59.81,8.9
3224, ,0:05:00,59.91,98,12.6,59.91,98,12.6,3/6/2011,14:15:00,1612,2011,3,6,52.570347670566,96.9822907978871,14.9645389491243,98,59.91,12.6
3226, ,0:05:00,59.72,92,10.5,59.72,92,10.5,3/6/2011,14:20:00,1613,2011,3,6,53.6834419219495,101.21562413122,14.0532056157909,92,59.72,10.5
3228, ,0:05:00,60.53,120,10.27,60.53,120,10.27,3/6/2011,14:25:00,1614,2011,3,6,53.4468695066664,98.7156241312205,13.7778722824576,120,60.53,10.27
3230, ,0:05:00,58.98,116,9.73,58.98,116,9.73,3/6/2011,14:30:00,1615,2011,3,6,52.5179637580499,105.548957464554,14.4968722824576,116,58.98,9.73
3232, ,0:05:00,60.36,119,11.27,60.36,119,11.27,3/6/2011,14:35:00,1616,2011,3,6,52.7243913427668,100.148957464554,14.6345389491243,119,60.36,11.27
3234, ,0:05:00,61.01,83,11.67,61.01,83,11.67,3/6/2011,14:40:00,1617,2011,3,6,54.279152260817,105.282290797887,14.1975389491243,83,61.01,11.67
3236, ,0:05:00,61.08,118,9.73,61.08,118,9.73,3/6/2011,14:45:00,1618,2011,3,6,52.9932465122005,106.41562413122,15.1422056157909,118,61.08,9.73
3238, ,0:05:00,61.17,143,12,61.17,143,12,3/6/2011,14:50:00,1619,2011,3,6,52.2900074302507,99.0822907978871,15.3192056157909,143,61.17,12
3240, ,0:05:00,61.45,95,7.8,61.45,95,7.8,3/6/2011,14:55:00,1620,2011,3,6,54.1407683483009,99.0822907978871,13.5615389491243,95,61.45,7.8
3242, ,0:05:00,60.86,153,12.67,60.86,153,12.67,3/6/2011,15:00:00,1621,2011,3,6,52.7428625996844,106.448957464554,14.9138722824576,153,60.86,12.67
3244, ,0:05:00,59.32,124,11.27,59.32,124,11.27,3/6/2011,15:05:00,1622,2011,3,6,54.8816235177346,107.648957464554,13.6332056157909,124,59.32,11.27
3246, ,0:05:00,61.52,128,10.6,61.52,128,10.6,3/6/2011,15:10:00,1623,2011,3,6,54.6003844357848,102.048957464554,12.4052056157909,128,61.52,10.6
3248, ,0:05:00,60.64,144,11.93,60.64,144,11.93,3/6/2011,15:15:00,1624,2011,3,6,53.012145353835,94.7489574645538,14.1522056157909,144,60.64,11.93
3250, ,0:05:00,61.02,133,10.73,61.02,133,10.73,3/6/2011,15:20:00,1625,2011,3,6,50.2639062718852,101.848957464554,16.6982056157909,133,61.02,10.73
3252, ,0:05:00,63.02,120,10.07,63.02,120,10.07,3/6/2011,15:25:00,1626,2011,3,6,48.2163338566021,99.8822907978871,17.9628722824576,120,63.02,10.07
3254, ,0:05:00,59.82,154,13.67,59.82,154,13.67,3/6/2011,15:30:00,1627,2011,3,6,51.1050947746523,108.11562413122,15.0785389491243,154,59.82,13.67
3256, ,0:05:00,57.55,154,15.13,57.55,154,15.13,3/6/2011,15:35:00,1628,2011,3,6,50.1575223593692,102.61562413122,15.6605389491243,154,57.55,15.13
3258, ,0:05:00,58.93,151,12.6,58.93,151,12.6,3/6/2011,15:40:00,1629,2011,3,6,50.5986166107527,108.882290797887,15.4798722824576,151,58.93,12.6
3260, ,0:05:00,59.96,167,14.4,59.96,167,14.4,3/6/2011,15:45:00,1630,2011,3,6,50.5757108621362,100.41562413122,15.0615389491243,167,59.96,14.4
3262, ,0:05:00,61.3,132,11.27,61.3,132,11.27,3/6/2011,15:50:00,1631,2011,3,6,50.9514717801864,105.248957464554,14.3032056157909,132,61.3,11.27
3264, ,0:05:00,60.98,128,10.67,60.98,128,10.67,3/6/2011,15:55:00,1632,2011,3,6,51.7728993649033,102.348957464554,13.8772056157909,128,60.98,10.67
3266, ,0:05:00,59.84,147,13.4,59.84,147,13.4,3/6/2011,16:00:00,1633,2011,3,6,51.6026602829535,102.948957464554,13.8178722824576,147,59.84,13.4
3268, ,0:05:00,59.58,180,15.4,59.58,180,15.4,3/6/2011,16:05:00,1634,2011,3,6,52.0780878676704,102.01562413122,13.9825389491243,180,59.58,15.4
3270, ,0:05:00,59.04,177,14.73,59.04,177,14.73,3/6/2011,16:10:00,1635,2011,3,6,49.4331821190539,105.048957464554,15.7285389491243,177,59.04,14.73
3272, ,0:05:00,58.57,143,12.8,58.57,143,12.8,3/6/2011,16:15:00,1636,2011,3,6,50.1029430371041,101.882290797887,15.4445389491243,143,58.57,12.8
3274, ,0:05:00,60.85,168,14.4,60.85,168,14.4,3/6/2011,16:20:00,1637,2011,3,6,50.682370621821,105.282290797887,14.1188722824576,168,60.85,14.4
3276, ,0:05:00,62.84,112,9.27,62.84,112,9.27,3/6/2011,16:25:00,1638,2011,3,6,50.8337982065378,101.682290797887,14.8532056157909,112,62.84,9.27
3278, ,0:05:00,60.68,162,13.27,60.68,162,13.27,3/6/2011,16:30:00,1639,2011,3,6,50.8592257912547,101.748957464554,13.7818722824576,162,60.68,13.27
3280, ,0:05:00,61.57,134,11.27,61.57,134,11.27,3/6/2011,16:35:00,1640,2011,3,6,49.6543200426382,99.7489574645538,14.7918722824576,134,61.57,11.27
3282, ,0:05:00,61.22,144,11.87,61.22,144,11.87,3/6/2011,16:40:00,1641,2011,3,6,52.9537476273551,104.71562413122,14.2575389491243,144,61.22,11.87
3284, ,0:05:00,60.21,140,12.07,60.21,140,12.07,3/6/2011,16:45:00,1642,2011,3,6,54.000175212072,111.81562413122,14.0762056157909,140,60.21,12.07
3286, ,0:05:00,61.25,139,11.6,61.25,139,11.6,3/6/2011,16:50:00,1643,2011,3,6,54.7829361301222,108.31562413122,13.1782056157909,139,61.25,11.6
3288, ,0:05:00,62.55,143,12.33,62.55,143,12.33,3/6/2011,16:55:00,1644,2011,3,6,55.607363714839,106.01562413122,12.5485389491243,143,62.55,12.33
3290, ,0:05:00,62.63,112,8.53,62.63,112,8.53,3/6/2011,17:00:00,1645,2011,3,6,55.1694579662226,104.91562413122,12.7665389491243,112,62.63,8.53
3292, ,0:05:00,61.32,138,11.33,61.32,138,11.33,3/6/2011,17:05:00,1646,2011,3,6,54.1445522176061,105.982290797887,13.8672056157909,138,61.32,11.33
3294, ,0:05:00,62.94,144,12.69,62.94,144,12.69,3/6/2011,17:10:00,1647,2011,3,6,54.921979802323,105.982290797887,13.2418722824576,144,62.94,12.69
3296, ,0:05:00,62.02,130,14.55,62.02,130,14.55,3/6/2011,17:15:00,1648,2011,3,6,54.7110740537065,102.182290797887,13.5635389491243,130,62.02,14.55
3298, ,0:05:00,61.14,157,13.07,61.14,157,13.07,3/6/2011,17:20:00,1649,2011,3,6,54.42516830509,113.01562413122,13.7932056157909,157,61.14,13.07
3300, ,0:05:00,59.61,74,12.13,59.61,74,12.13,3/6/2011,17:25:00,1650,2011,3,6,55.6775958898069,106.148957464554,13.1418722824576,74,59.61,12.13
3302, ,0:05:00,61.5,131,12.14,61.5,131,12.14,3/6/2011,17:30:00,1651,2011,3,6,55.6340234745238,104.448957464554,12.9328722824576,131,61.5,12.14
3304, ,0:05:00,62.38,136,10.27,62.38,136,10.27,3/6/2011,17:35:00,1652,2011,3,6,55.6024510592406,100.782290797887,12.1985389491243,136,62.38,10.27
3306, ,0:05:00,63.17,147,11.27,63.17,147,11.27,3/6/2011,17:40:00,1653,2011,3,6,55.6652119772908,108.682290797887,12.9128722824576,147,63.17,11.27
3308, ,0:05:00,61.3,138,12.07,61.3,138,12.07,3/6/2011,17:45:00,1654,2011,3,6,56.692972895341,97.2489574645538,11.7862056157909,138,61.3,12.07
3310, ,0:05:00,61.65,137,11.07,61.65,137,11.07,3/6/2011,17:50:00,1655,2011,3,6,57.4254004800579,94.2822907978871,10.9338722824576,137,61.65,11.07
3312, ,0:05:00,63.16,109,8.53,63.16,109,8.53,3/6/2011,17:55:00,1656,2011,3,6,57.6218280647747,95.0489574645538,11.1602056157909,109,63.16,8.53
3314, ,0:05:00,58.91,101,10.64,58.91,101,10.64,3/6/2011,18:00:00,1657,2011,3,6,57.4969223161583,97.3489574645538,10.6905389491243,101,58.91,10.64
3316, ,0:05:00,61.57,109,8.73,61.57,109,8.73,3/6/2011,18:05:00,1658,2011,3,6,57.7136832342085,94.1156241312205,10.5135389491243,109,61.57,8.73
3318, ,0:05:00,61.81,75,6.85,61.81,75,6.85,3/6/2011,18:10:00,1659,2011,3,6,57.2761108189254,93.1489574645538,11.1388722824576,75,61.81,6.85
3320, ,0:05:00,59.14,69,7.82,59.14,69,7.82,3/6/2011,18:15:00,1660,2011,3,6,57.2298717369756,94.1156241312205,10.8638722824576,69,59.14,7.82
3322, ,0:05:00,60.09,91,8.14,60.09,91,8.14,3/6/2011,18:20:00,1661,2011,3,6,57.5816889534749,96.2230594460901,10.4898678784044,91,60.09,8.14
3324, ,0:05:00,53.46,107,10.87,53.46,107,10.87,3/6/2011,18:25:00,1662,2011,3,6,57.7821312824924,94.567887032297,10.3312471887492,107,53.46,10.87
3326, ,0:05:00,60.25,64,5.57,60.25,64,5.57,3/6/2011,18:30:00,1663,2011,3,6,57.9222287839236,89.9471973771246,9.35435063702511,64,60.25,5.57
3328, ,0:05:00,64.26,53,4.07,64.26,53,4.07,3/6/2011,18:35:00,1664,2011,3,6,58.6761193888031,83.4989215150556,9.14641960254236,53,64.26,4.07
3330, ,0:05:00,57.79,85,7.93,57.79,85,7.93,3/6/2011,18:40:00,1665,2011,3,6,58.8017341316137,88.4989215150556,9.20779891288718,85,57.79,7.93
3332, ,0:05:00,59.05,118,10,59.05,118,10,3/6/2011,18:45:00,1666,2011,3,6,59.2339005985622,83.9127146185039,8.78090236116305,118,59.05,10
3334, ,0:05:00,59.63,82,6.73,59.63,82,6.73,3/6/2011,18:50:00,1667,2011,3,6,59.5102049965451,81.0506456529867,8.2536609818527,82,59.63,6.73
3336, ,0:05:00,62.29,65,5.64,62.29,65,5.64,3/6/2011,18:55:00,1668,2011,3,6,59.9466257480438,68.3489574645538,7.46320561579094,65,62.29,5.64
3338, ,0:05:00,62.35,52,3.73,62.35,52,3.73,3/6/2011,19:00:00,1669,2011,3,6,59.898386666094,67.1156241312205,7.18787228245761,52,62.35,3.73
3340, ,0:05:00,62.85,54,4.5,62.85,54,4.5,3/6/2011,19:05:00,1670,2011,3,6,59.5701475841442,68.6489574645538,7.19687228245761,54,62.85,4.5
3342, ,0:05:00,60.81,70,6,60.81,70,6,3/6/2011,19:10:00,1671,2011,3,6,59.6002418355278,68.2822907978871,7.40820561579094,70,60.81,6
3344, ,0:05:00,62.7,54,4,62.7,54,4,3/6/2011,19:15:00,1672,2011,3,6,59.6136694202446,67.4489574645538,7.31387228245761,54,62.7,4
3346, ,0:05:00,64.67,54,4.43,64.67,54,4.43,3/6/2011,19:20:00,1673,2011,3,6,59.9360970049615,69.0489574645538,7.18987228245761,54,64.67,4.43
3348, ,0:05:00,61.42,45,3.5,61.42,45,3.5,3/6/2011,19:25:00,1674,2011,3,6,59.9678579230117,62.0156241312204,6.56853894912428,45,61.42,3.5
3350, ,0:05:00,61.65,57,4.6,61.65,57,4.6,3/6/2011,19:30:00,1675,2011,3,6,60.0159521743952,63.8156241312205,6.53853894912428,57,61.65,4.6
3352, ,0:05:00,62.27,45,3.57,62.27,45,3.57,3/6/2011,19:35:00,1676,2011,3,6,60.0617130924454,62.5156241312204,6.70320561579095,45,62.27,3.57
3354, ,0:05:00,61.6,45,3.27,61.6,45,3.27,3/6/2011,19:40:00,1677,2011,3,6,59.531807343829,56.4156241312204,6.09087228245761,45,61.6,3.27
3356, ,0:05:00,63.68,59,4.79,63.68,59,4.79,3/6/2011,19:45:00,1678,2011,3,6,59.8299015952125,56.9489574645538,6.41920561579094,59,63.68,4.79
3358, ,0:05:00,60.43,42,2.93,60.43,42,2.93,3/6/2011,19:50:00,1679,2011,3,6,59.598995846596,58.0489574645538,6.25587228245761,42,60.43,2.93
3360, ,0:05:00,62.48,65,5.5,62.48,65,5.5,3/6/2011,19:55:00,1680,2011,3,6,59.8387567646462,53.1822907978871,6.08087228245761,65,62.48,5.5
3362, ,0:05:00,66.58,36,2.29,66.58,36,2.29,3/6/2011,20:00:00,1681,2011,3,6,59.8208803614101,52.6713353081591,5.57228167150787,36,66.58,2.29
3364, ,0:05:00,60.41,51,4,60.41,51,4,3/6/2011,20:05:00,1682,2011,3,6,59.5575295869793,56.1196111702281,6.14607477495615,51,60.41,4
3366, ,0:05:00,60.91,45,3.13,60.91,45,3.13,3/6/2011,20:10:00,1683,2011,3,6,59.1438339849622,59.4299559978143,6.39297132668029,45,60.91,3.13
3368, ,0:05:00,63.85,54,3.87,63.85,54,3.87,3/6/2011,20:15:00,1684,2011,3,6,60.202800436847,52.6489574645538,5.75187228245761,54,63.85,3.87
3370, ,0:05:00,61.26,38,3.29,61.26,38,3.29,3/6/2011,20:20:00,1685,2011,3,6,59.9892280215639,54.2822907978871,5.73887228245761,38,61.26,3.29
3372, ,0:05:00,57.5,38,3.29,57.5,38,3.29,3/6/2011,20:25:00,1686,2011,3,6,60.2173222729474,50.6822907978871,5.54187228245761,38,57.5,3.29
3374, ,0:05:00,62.53,15,1.13,62.53,15,1.13,3/6/2011,20:30:00,1687,2011,3,6,59.9157498576643,53.9822907978871,5.73520561579094,15,62.53,1.13
3376, ,0:05:00,62.19,32,2.43,62.19,32,2.43,3/6/2011,20:35:00,1688,2011,3,6,59.7038441090478,49.9156241312204,5.51887228245761,32,62.19,2.43
3378, ,0:05:00,57,30,2.29,57,30,2.29,3/6/2011,20:40:00,1689,2011,3,6,60.2192716937647,49.7822907978871,5.39153894912428,30,57,2.29
3380, ,0:05:00,64.96,28,1.4,64.96,28,1.4,3/6/2011,20:45:00,1690,2011,3,6,60.2366992784816,50.5822907978871,5.40920561579094,28,64.96,1.4
3382, ,0:05:00,60.38,16,.93,60.38,16,.93,3/6/2011,20:50:00,1691,2011,3,6,60.0767935298651,50.6156241312205,5.42320561579094,16,60.38,.93
3384, ,0:05:00,60,28,1.57,60,28,1.57,3/6/2011,20:55:00,1692,2011,3,6,60.0115544479153,48.3489574645538,5.20987228245761,28,60,1.57
3386, ,0:05:00,61.52,33,1.93,61.52,33,1.93,3/6/2011,21:00:00,1693,2011,3,6,60.1533153659655,46.1822907978871,5.04353894912428,33,61.52,1.93
3388, ,0:05:00,64.14,22,1.57,64.14,22,1.57,3/6/2011,21:05:00,1694,2011,3,6,60.439409617349,49.9822907978871,5.21187228245761,22,64.14,1.57
3390, ,0:05:00,62.75,52,3.79,62.75,52,3.79,3/6/2011,21:10:00,1695,2011,3,6,60.5248372020659,48.7489574645538,5.09487228245761,52,62.75,3.79
3392, ,0:05:00,64.94,17,1.07,64.94,17,1.07,3/6/2011,21:15:00,1696,2011,3,6,60.3955981201161,47.5489574645538,5.18520561579095,17,64.94,1.07
3394, ,0:05:00,61.62,26,1.93,61.62,26,1.93,3/6/2011,21:20:00,1697,2011,3,6,60.4353590381663,47.6156241312205,4.96653894912428,26,61.62,1.93
3396, ,0:05:00,64.07,28,1.64,64.07,28,1.64,3/6/2011,21:25:00,1698,2011,3,6,60.4067866228832,43.6822907978871,4.72587228245761,28,64.07,1.64
