starttime,speed,volume,occupancy,speed_1,volume_1,occupancy_1,result,filter_$,预测_speed_1_模型_1,预测_volume_1_模型_2,预测_occupancy_1_模型_3,预测_result_模型_4,年,月,天,小时,分钟,秒,预测值,时间部分,speed_1_mean_1,volume_1_mean_1,occupancy_1_mean_1,ID
1/1/2009 8:55:00,58.95,42,3.6,58.95,42,3.6,84.2142857142857,1,73.6118419115728,38.2971547048425,3.77169690141374,152.433304021254,2009,1,1,8,55,0,141.219921355186,8:55:00,63.1337400651411,82.1427768293104,17.6241316192447,108
1/1/2009 9:00:00, ,47,4.67,65.8899244884418,47,4.67,109.115584170576,1,72.3477952441977,41.7752857112485,3.94510496172424,140.906331167692,2009,1,1,9,0,0,167.327087780241,9:00:00,59.6524313274474,85.1324231497126,17.3562938377069,109
1/1/2009 9:05:00,58.67,43, ,58.67,43,3.645,82.8884302325581,1,71.6261571275486,44.7320635820465,4.47756269560681,157.100050200054,2009,1,1,9,5,0,136.779826907211,9:05:00,55.6323637365966,91.0551626403448,16.6620062588908,110
1/1/2009 9:10:00,61.46,26,2.62,61.46,26,2.62,103.221282051282,1,70.5680266037629,44.3741100104075,4.01213845576884,142.336178697798,2009,1,1,9,10,0,199.577064326576,9:10:00,54.072939589915,89.7486497362644,17.1518809425977,111
1/1/2009 9:15:00, ,43,5.18,65.8899244884418,43,5.18,132.290623585321,1,69.7894679218993,35.6475087327208,3.43323206969228,153.59934119046,2009,1,1,9,15,0,195.540543484622,9:15:00,66.0480725079535,82.9811846334483,16.4604203570517,112
1/1/2009 9:20:00,57.5, ,3.67,57.5,46.5,3.67,75.6362007168459,1,69.3539751447818,42.8223769727641,4.77680387007136,160.66337600991,2009,1,1,9,20,0,117.751211865457,9:20:00,67.7869798680296,90.1634090160919,16.3269623918966,113
1/1/2009 9:25:00,57.94,50,5,57.94,50,5,96.5666666666667,1,68.4823760211825,43.4145891890281,4.13277907346803,139.192033851156,2009,1,1,9,25,0,132.123489960273,9:25:00,65.8846595342678,83.1087944821839,15.9552434283908,114
1/1/2009 9:30:00, ,50,4.4,65.8899244884418,50,4.4,96.6385559163813,1,67.7336896430782,44.9895303704495,4.85841444031076,149.940536853195,2009,1,1,9,30,0,148.538940131053,9:30:00,57.2073157855325,79.0994429937778,16.1024574001222,115
1/1/2009 9:35:00, ,65, ,65.8899244884418,65,4.535,76.6181557833547,1,67.5281327965457,45.4367127013109,4.65597506333907,145.122457755428,2009,1,1,9,35,0,85.9078643892137,9:35:00,65.1275194665325,84.6168610238889,16.1643823587222,116
1/1/2009 9:40:00,135.3943152,53,4.67,135.3943152,53,4.67,198.833789932075,1,67.345567196337,52.5727327459729,4.72186983913875,138.515075946902,2009,1,1,9,40,0,395.252000909628,9:40:00,61.3764130617922,80.1531777163333,16.1586473318333,117
1/1/2009 9:45:00, ,65,5.13,65.8899244884418,65,5.13,86.6705929809503,1,71.1997641592183,48.4269010277961,4.75773397081808,179.50144912501,2009,1,1,9,45,0,98.4528133386674,9:45:00,66.3094449365325,85.4252015555555,14.90899846225,118
1/1/2009 9:50:00,58.49, ,5.47,58.49,64.6666666666667,5.47,82.4588402061856,1,70.6065317167544,54.9351331551468,5.01713858612524,139.954318186776,2009,1,1,9,50,0,80.0214521767418,9:50:00,69.1631986598659,86.3230703642222,15.8571502423333,119
1/1/2009 9:55:00,61.66, ,3.73,61.66,64.3333333333333,3.73,59.5833678756477,1,69.6520434898174,55.5766942980129,5.35880894452923,145.288732696688,2009,1,1,9,55,0,56.3803133561312,9:55:00,62.51026374871,81.1472197613889,15.0523473322833,120
1/1/2009 10:00:00,122.0983071,64,6.6,122.0983071,64,6.6,209.856465328125,1,68.9874933315613,55.9114685839498,4.43594203461951,124.979990079923,2009,1,1,10,0,0,339.31555145722,10:00:00,74.1571369590953,86.9676108701111,13.84487336715,121
1/1/2009 10:05:00,58.4,45,4.13,58.4,45,4.13,89.3303703703704,1,71.8897272679903,57.4014908423465,5.96351857434907,181.261544818362,2009,1,1,10,5,0,137.288070043411,10:05:00,65.2007724608875,87.5656296100556,13.2583979625444,122
1/1/2009 10:10:00,60.56,66,6.73,60.56,66,6.73,102.921414141414,1,70.7865147190427,49.8786503778286,4.85569544466708,138.308673592074,2009,1,1,10,10,0,108.335165337874,10:10:00,59.2436553865325,85.2237847110556,12.9768762961333,123
1/1/2009 10:15:00, ,62, ,65.8899244884418,62,5.95333333333333,105.447495641897,1,69.9315115368204,59.548146939714,6.20894768335947,154.536989331754,2009,1,1,10,15,0,128.907412111717,10:15:00,62.8995884373031,76.8646097681111,12.7214960044889,124
1/1/2009 10:20:00,60.35, , ,60.35,79.955016985,5.17666666666667,65.1224161438891,1,69.4801313796696,57.9086390125515,5.99414033410513,145.371270934038,2009,1,1,10,20,0,13.9010927267952,10:20:00,67.8163257976884,84.5109972201667,11.2918633846278,125
1/1/2009 10:25:00,57,97.91003397,4.4,57,97.91003397,4.4,42.692253597632,1,68.7591104046312,67.0764117746851,5.63261316826677,130.679867768354,2009,1,1,10,25,0,-93.0986162067759,10:25:00,65.1006622106364,86.6845877144445,11.34118978965,126
1/1/2009 10:30:00, ,57, ,65.8899244884418,57,5.265,101.435804804575,1,67.9251533441779,75.8597640217297,5.15027823479937,114.865448414996,2009,1,1,10,30,0,136.220430931856,10:30:00,59.5772686531992,83.5853111263333,11.6927990551444,127
1/1/2009 10:35:00,62.39,66,6.13,62.39,66,6.13,96.5784595959596,1,67.6981815499641,60.3965019915658,5.55212977992063,143.269413449892,2009,1,1,10,35,0,102.37548265396,10:35:00,62.1415068139697,85.2566076305556,11.8511558126389,128
1/1/2009 10:40:00,58.51,112.9891339,6.73,58.51,112.9891339,6.73,58.0840957014068,1,67.2943515043512,65.8471069701298,6.05628177779117,137.935705544244,2009,1,1,10,40,0,-104.274980410782,10:40:00,68.1469135136543,88.5825674226437,11.1460825844253,129
1/1/2009 10:45:00,60.12,77,6.67,60.12,77,6.67,86.7966233766234,1,66.7114817194159,86.7050703047049,6.43343806107654,124.523848769633,2009,1,1,10,45,0,57.4446725602361,10:45:00,68.6694298124286,80.9729812731111,11.6738581019444,130
1/1/2009 10:50:00, , , ,65.8899244884418,76,10.13244976,146.409287186257,1,66.2868396890992,72.2410698215804,6.55895499769568,136.33227634235,2009,1,1,10,50,0,155.907436644082,10:50:00,63.4630873924286,82.3612944638889,11.604585783,131
1/1/2009 10:55:00,61.23,75,13.59489952,61.23,75,13.59489952,184.981266135467,1,66.2431109900922,73.3388137901951,8.41999773936999,154.205646684306,2009,1,1,10,55,0,216.237498771733,10:55:00,67.2168243561992,78.4679877644444,12.2005356771111,132
1/1/2009 11:00:00,61.42, , ,61.42,72.5,12.91940536,182.416063726713,1,65.9349974272674,74.2909552562397,10.5761506189492,168.353787510589,2009,1,1,11,0,0,213.602977991408,11:00:00,73.0622000877403,84.060833805,11.620288204,133
1/1/2009 11:05:00, ,70,12.2439112,65.8899244884418,70,12.2439112,192.083424859806,1,65.6723251728005,73.0465147070841,10.9538972887978,170.54062892996,2009,1,1,11,5,0,226.616342935457,11:05:00,75.3091768483767,89.2117519233333,11.857838983,134
1/1/2009 11:10:00,60.88,75, ,60.88,75,9.2219556,124.762812650667,1,65.6973290645688,72.7905163935606,11.1023489322253,174.760236551988,2009,1,1,11,10,0,122.758937968207,11:10:00,84.1658524767403,89.3304282841429,11.8436291901111,135
1/1/2009 11:15:00,59,65,6.2,59,65,6.2,93.7948717948718,1,65.4300355388734,75.6091173800481,9.77693526382934,155.373503130158,2009,1,1,11,15,0,95.8222979656399,11:15:00,77.5959397796364,78.444129485619,11.8069368112222,136
1/1/2009 11:20:00,59.92,88,7.8,59.92,88,7.8,88.5181818181818,1,65.0840017651074,69.9013697571847,7.95255835879337,145.19373834343,2009,1,1,11,20,0,32.5215446985038,11:20:00,72.5471592497314,92.8822004,12.374552286092,137
1/1/2009 11:25:00,59.47,83, ,59.47,83,7.49,89.4438353413655,1,64.8298340046507,80.3005020569292,8.58213878611953,140.57775437009,2009,1,1,11,25,0,46.1660731181471,11:25:00,73.6311311519839,96.0195650002299,11.5377310613793,138
1/1/2009 11:30:00, ,89.88282065, ,65.8899244884418,89.88282065,7.18,87.7234111416396,1,64.5780910985393,79.7629814017894,8.26218999119736,140.419595172566,2009,1,1,11,30,0,33.0573985425825,11:30:00,68.1846187956158,88.1845993728736,11.7486433451149,139
1/1/2009 11:35:00,129.7447276, ,6.87,129.7447276,100.252704775,6.87,148.183246961179,1,64.7254835439444,82.4588716804608,8.01718936786928,139.408834477967,2009,1,1,11,35,0,214.715513684553,11:35:00,69.3343684739697,91.5539512291905,10.9050007143889,140
1/1/2009 11:40:00,125.0084244,110.6225889,6.54,125.0084244,110.6225889,6.54,123.174827086333,1,68.5462692145122,88.1538901222928,7.69127680527818,161.386424163525,2009,1,1,11,40,0,145.175143837727,11:40:00,71.28466937871,91.7643030408333,10.8533322234444,141
1/1/2009 11:45:00, , ,4.82,65.8899244884418,112.3031661,4.82,47.1327519165834,1,71.6660159053381,93.8360259607796,7.39351823262474,152.392235631585,2009,1,1,11,45,0,-114.569126442424,11:45:00,70.3035517835844,84.5978177333333,10.8897700972222,142
1/1/2009 11:50:00,62.49,113.9837433,13.55459906,62.49,113.9837433,13.55459906,123.852003033752,1,71.0206338559662,96.2517263667192,6.27039942060983,119.271547700133,2009,1,1,11,50,0,49.8242083098728,11:50:00,67.6823630873031,84.0087692516667,11.8717399311111,143
1/1/2009 11:55:00, , , ,65.8899244884418,84.99187165,9.54229953,123.294416919259,1,70.2509707036467,98.9420274320312,10.626772190373,154.246198195989,2009,1,1,11,55,0,104.213776327163,11:55:00,58.5733081628139,81.6340021875556,11.7954248878333,144
1/1/2009 12:00:00,60.36,56,5.53,60.36,56,5.53,99.3425,1,69.7638594846568,88.1398723672496,9.25205626555525,147.132297754373,2009,1,1,12,0,0,125.954811244498,12:00:00,73.1654466335845,82.7426315444445,11.3080688938889,145
1/1/2009 12:05:00,60.96, ,6.67,60.96,62,6.67,109.301935483871,1,69.0116817717168,75.7088442980699,7.08995604748231,146.956371211309,2009,1,1,12,5,0,125.993215816487,12:05:00,70.0328517869178,90.3564349402222,11.4342229848889,146
1/1/2009 12:10:00,58,68, ,58,68,7.33666666666667,104.295751633987,1,68.3783053590355,77.885249004923,7.45684740597187,147.70518818898,2009,1,1,12,10,0,103.036124337613,12:10:00,66.3617976535845,87.5266599111111,11.7783170901556,147
1/1/2009 12:15:00,119.350221,127.2148682, ,119.350221,127.2148682,8.00333333333333,125.14255285636,1,67.6447262665205,78.0771569678775,7.72229244800951,145.192194212943,2009,1,1,12,15,0,82.9129953643678,12:15:00,70.5136585673031,80.5036755803333,11.7048236900333,148
1/1/2009 12:20:00,59.97,154.0557744,8.67,59.97,154.0557744,8.67,56.2501797400981,1,70.5383474184347,102.972656746513,8.02457239932506,153.781469595543,2009,1,1,12,20,0,-237.296677552568,12:20:00,71.7452985831992,92.2272456762222,12.6857881358,149
1/1/2009 12:25:00,122.1710336,80,6.8,122.1710336,80,6.8,173.075630933333,1,69.6770079837725,116.066571914553,8.38818092095717,122.196677864374,2009,1,1,12,25,0,273.955668014403,12:25:00,79.5604400917922,84.3916670781111,11.4614842548889,150
1/1/2009 12:30:00,60.78, ,13.80947362,60.78,80,13.80947362,174.86245971325,1,72.5063232028328,87.5440317095884,7.46583147381578,169.905537279003,2009,1,1,12,30,0,197.290514342623,12:30:00,72.3755482969178,88.9104191576667,11.1526123235556,151
1/1/2009 12:35:00,60.82, , ,60.82,80,10.40473681,131.836685996708,1,71.4716746427242,90.251563195504,11.0072205101422,162.502597215758,2009,1,1,12,35,0,125.651465622304,12:35:00,68.3862158873031,90.2350357816667,12.4381454550556,152
1/1/2009 12:40:00,59.7,80,7,59.7,80,7,87.0625,1,70.5550614978848,89.6702687803394,9.95121829683406,161.098176678231,2009,1,1,12,40,0,49.7713263198266,12:40:00,66.6165602749914,91.94828526,11.6285616358889,153
1/1/2009 12:45:00, ,71,5.73,65.8899244884418,71,5.73,88.6265885724815,1,69.6762505438656,87.4583688871816,8.27238854292281,140.443861110277,2009,1,1,12,45,0,84.9122185484891,12:45:00,77.6802168589698,94.2954603423333,12.9376233492889,154
1/1/2009 12:50:00, , ,12.5010763,65.8899244884418,74.5,12.5010763,184.271806136745,1,69.2534209724281,81.5934565899033,7.30064740931187,141.017681305807,2009,1,1,12,50,0,212.395175874466,12:50:00,66.3109927594806,103.220203972778,12.1393439078889,155
1/1/2009 12:55:00, ,78,6.93,65.8899244884418,78,6.93,97.5677728001926,1,68.8778842982787,81.972615333306,10.6935176275418,170.473126505711,2009,1,1,12,55,0,79.6568318670518,12:55:00,76.8409952761472,98.4539013182222,11.6295892297222,156
1/1/2009 13:00:00,60.85,59, ,60.85,59,7.33,125.997316384181,1,68.5443508768772,82.1653552331054,8.13456246428508,143.342583125258,2009,1,1,13,0,0,152.601930730425,13:00:00,57.2429798635845,92.4175173061111,12.496205562,157
1/1/2009 13:05:00,59.27,78,7.73,59.27,78,7.73,97.8968162393163,1,67.95688837231,74.8523646164941,8.17978375548251,159.721728835251,2009,1,1,13,5,0,72.320800978311,13:05:00,60.5960132073031,95.9986277283333,12.3452552784444,158
1/1/2009 13:10:00,59.6,127.8907663,13.28529803,59.6,127.8907663,13.28529803,103.187507263116,1,67.3438317095572,83.2602642896013,8.30422362108586,142.534527136659,2009,1,1,13,10,0,-27.1262744643921,13:10:00,69.3780531917922,92.9124258105555,11.7385791092778,159
1/1/2009 13:15:00,59.82,87,8.2,59.82,87,8.2,93.9701149425287,1,66.8184137789113,102.139519542292,11.2204784496103,148.965625602836,2009,1,1,13,15,0,44.9546731468882,13:15:00,69.9790076694806,90.8171976437222,11.9903685062222,160
1/1/2009 13:20:00, , ,7.8,65.8899244884418,91.34708218,7.8,93.770813244135,1,66.3644759104595,85.3697471189112,8.90315862666813,141.974501587284,2009,1,1,13,20,0,39.7377094781415,13:20:00,67.8195184379395,93.8394159186667,12.1601059288889,161
1/1/2009 13:25:00, , , ,65.8899244884418,95.69416436,8.0725,92.6382535079778,1,66.3120637084748,88.8191968233223,8.60632489037292,143.313965577487,2009,1,1,13,25,0,26.5073734882963,13:25:00,74.84561599871,88.6227631751389,11.6528199235556,162
1/1/2009 13:30:00,59.26, , ,59.26,100.04124654,8.345,82.386801628245,1,66.2655137381138,90.9352566025404,8.7097101248809,141.387181189093,2009,1,1,13,30,0,-10.9627127673641,13:30:00,67.8013453669178,92.2112159685,11.1401734701111,163
1/1/2009 13:35:00,61.37, , ,61.37,104.38832872,8.6175,84.4372772136475,1,65.8410571124561,92.6090926619133,8.79826502036117,136.91280316068,2009,1,1,13,35,0,-16.4786512327676,13:35:00,63.8215367024287,91.4648758959167,12.4265537274444,164
1/1/2009 13:40:00, ,108.7354109,8.89,65.8899244884418,108.7354109,8.89,89.7839112168269,1,65.5860026782987,95.2763818594771,8.92266170578186,137.319382869495,2009,1,1,13,40,0,-13.183634481239,13:40:00,72.0463802822213,89.1577135091954,12.9689983306322,165
1/1/2009 13:45:00,59.27,66,7.07,59.27,66,7.07,105.817904040404,1,65.6206616205693,98.1160436458422,9.07339569205287,138.574064769809,2009,1,1,13,45,0,110.78732237834,13:45:00,69.7362283304434,88.57423135,13.0881211445287,166
1/1/2009 13:50:00, ,101,11.62,65.8899244884418,101,11.62,126.343386560345,1,65.2689086585865,79.6033457724006,8.07086951679794,145.082088688985,2009,1,1,13,50,0,78.1418537806587,13:50:00,76.9483122669178,85.9534147116667,11.5934931155333,167
1/1/2009 13:55:00,59.19,112.3769682,6.27,59.19,112.3769682,6.27,55.0411271906871,1,65.3390341242933,95.4940538795387,10.4013188649288,152.347535507969,2009,1,1,13,55,0,-108.815238275221,13:55:00,58.4473745784589,88.3780710683333,12.3071936982444,168
1/1/2009 14:00:00,61.07,76, ,61.07,76,6.20333333333333,83.0784137426901,1,65.0141579681962,101.445785119343,7.68170671476859,121.106406115885,2009,1,1,14,0,0,55.4439644356737,14:00:00,69.0789360883248,88.8279615883333,12.7251915671944,169
1/1/2009 14:05:00, ,87, ,65.8899244884418,87,6.13666666666667,77.4606328117633,1,64.8342554123994,84.9802763538077,7.39840974566239,137.043440159896,2009,1,1,14,5,0,23.6437880497257,14:05:00,65.7047074346061,89.4149104285556,12.7563220488111,170
1/1/2009 14:10:00,60.71, ,6.07,60.71,77,6.07,79.7640043290043,1,64.952996236909,90.7900798225938,7.19885786544969,128.18841743234,2009,1,1,14,10,0,46.9514102884984,14:10:00,68.3483526424286,99.7883632437778,12.8340319544611,171
1/1/2009 14:15:00,133.8112113,67, ,133.8112113,67,6.87,228.677368564925,1,64.7591317715023,85.6876904441527,7.02807625007342,133.388231190133,2009,1,1,14,15,0,374.736431914199,14:15:00,65.8947473721775,85.7229275823333,11.7358822534444,172
1/1/2009 14:20:00, , ,7.67,65.8899244884418,100.65676545,7.67,83.6797073975433,1,68.8111375464535,80.6211734607774,7.27192735562631,176.074193528012,2009,1,1,14,20,0,-3.64146615818257,14:20:00,70.9100067610217,91.9264572777778,13.1057263160556,173
1/1/2009 14:25:00, ,134.3135309,6.87,65.8899244884418,134.3135309,6.87,56.1700396331892,1,68.4850696560641,94.5972984522291,7.74611938830988,132.729536791056,2009,1,1,14,25,0,-167.425810194919,14:25:00,65.8553163906364,98.1845030424444,12.6160428840556,174
1/1/2009 14:30:00,58.59, , ,58.59,94.15676545,9.065647805,94.0198512477947,1,68.1954720040185,109.20798192399,7.37216335209779,125.035109354442,2009,1,1,14,30,0,27.4684974097778,14:30:00,68.45463396871,97.3864579088889,13.0242694686111,175
1/1/2009 14:35:00,57.61,54, ,57.61,54,11.26129561,200.23556792966,1,67.5164359855908,91.8675851949837,8.527885196173,135.582722862373,2009,1,1,14,35,0,245.469160383334,14:35:00,75.5991548387922,90.1247380378889,12.5344803623333,176
1/1/2009 14:40:00, , , ,65.8899244884418,96.26961375,13.456943415,153.505859034983,1,66.8567194517838,77.2466726977514,9.79261711376431,167.942954491164,2009,1,1,14,40,0,137.520768465823,14:40:00,63.7981592938356,85.7999935911667,14.1327332891111,177
1/1/2009 14:45:00,55.29,138.5392275,15.65259122,55.29,138.5392275,15.65259122,104.113925488938,1,66.7492504968824,95.1614369731164,11.3489402793532,159.097005020456,2009,1,1,14,45,0,-39.4544766313577,14:45:00,66.1807607420376,88.7841472844828,14.6195131867816,178
1/1/2009 14:50:00,128.0617486,74,6.73,128.0617486,74,6.73,194.111614431982,1,66.0412803329227,111.125816203791,13.0063403012616,147.147605227422,2009,1,1,14,50,0,320.207872308761,14:50:00,62.3819861810217,84.5231199477778,12.3314073078333,179
1/1/2009 14:55:00,56.52, ,8.6,56.52,74,8.6,109.475675675676,1,69.6176442619133,84.4867616134281,8.72358599989938,172.235687796757,2009,1,1,14,55,0,98.0701683260372,14:55:00,64.5979199735845,85.9091157844444,13.0004728258889,180
1/1/2009 15:00:00,60.89, ,7.56,60.89,74,7.56,103.677567567568,1,68.6599243695556,85.3313784103185,9.43126081230097,145.383560449756,2009,1,1,15,0,0,92.1200745337682,15:00:00,56.761675681407,95.2896200094444,12.8091406897778,181
1/1/2009 15:05:00,61.09,74,6.07,61.09,74,6.07,83.5171846846847,1,68.0618465493828,83.6577291417397,8.7220461448219,149.254986884566,2009,1,1,15,5,0,61.4362148047635,15:05:00,70.6860613380736,91.9490824334444,11.932094857,182
1/1/2009 15:10:00,59.79, ,9.07,59.79,79.5,9.07,113.688742138365,1,67.5422199895092,83.036488917977,7.64998961319471,135.409256274265,2009,1,1,15,10,0,95.9267287165031,15:10:00,64.1408112176884,95.2994318235556,12.5099438304444,183
1/1/2009 15:15:00,57.41,85,16.50653096,57.41,85,16.50653096,185.811753414431,1,67.0055918431918,85.5060097522934,9.08741724460031,149.678817485526,2009,1,1,15,15,0,220.008228288509,15:15:00,65.4103569006364,94.798980563,13.9417702419722,184
1/1/2009 15:20:00, ,80,7.93,65.8899244884418,80,7.93,108.855646081947,1,66.3914554225254,85.9603735767268,12.8932005740236,169.302377542949,2009,1,1,15,20,0,92.010458521692,15:20:00,61.015895480117,92.2880930038333,15.2944376165,185
1/1/2009 15:25:00,55.92,93, ,55.92,93,8.03,80.472688172043,1,66.33602559978,82.2422701114635,9.22248838620106,148.41550419983,2009,1,1,15,25,0,.920599513550769,15:25:00,63.4041265910217,88.5330155528889,17.0087832580833,186
1/1/2009 15:30:00,56.56,85,8.13,56.56,85,8.13,90.1632941176471,1,65.7106789004673,88.9933010843712,9.0816870285396,139.066407994629,2009,1,1,15,30,0,40.2901909785705,15:30:00,58.7304129298658,90.037348863,17.9813583319444,187
1/1/2009 15:35:00,56.46,94,8.4,56.46,94,8.4,84.0893617021277,1,65.1922590478053,86.7260440780196,8.9932688283207,139.445688306918,2009,1,1,15,35,0,6.33080041326957,15:35:00,61.7420247865845,88.1981729675556,18.2938420260556,188
1/1/2009 15:40:00,126.0567663, , ,126.0567663,89.3333333333333,8.1675,192.083701260308,1,64.7260451864207,88.9750159221394,9.04204380786899,136.174844574644,2009,1,1,15,40,0,276.25314407702,15:40:00,73.2771862138659,90.7681948588889,17.4237772293333,189
1/1/2009 15:45:00, , , ,65.8899244884418,84.6666666666667,7.935,102.920580869249,1,68.3336575155863,87.3719430580009,8.84181893858895,172.95581297485,2009,1,1,15,45,0,71.7451288884386,15:45:00,53.8743857312209,95.309237976,18.6889184168056,190
1/1/2009 15:50:00,57.8,80, ,57.8,80,7.7025,92.7509375,1,68.0609951000792,85.3468362586496,8.6253622472397,143.596940601705,2009,1,1,15,50,0,57.6361857747393,15:50:00,61.0364603868659,94.6148321595556,20.2861353693889,191
1/1/2009 15:55:00,58.56,80,7.47,58.56,80,7.47,91.134,1,67.3513496260182,83.1994987092022,8.42498726387003,145.812540778171,2009,1,1,15,55,0,55.5128134617633,15:55:00,61.0325679761472,92.5605459558889,19.3822608529278,192
1/1/2009 16:00:00, ,52, ,65.8899244884418,52,8.63,182.253220620273,1,66.7649939535047,82.9365090105336,8.1789624247795,138.837747067707,2009,1,1,16,0,0,228.993718225585,16:00:00,63.7887696321992,90.0922686677778,18.8250733173333,193
1/1/2009 16:05:00,53.51,91,9.79,53.51,91,9.79,95.9455860805861,1,66.6677843675354,70.1613370051063,8.69884651816229,170.791799900742,2009,1,1,16,5,0,37.947437530435,16:05:00,50.0468721973031,87.0510481222222,20.3338311046111,194
1/1/2009 16:10:00,57.13,144.6412913,9,57.13,144.6412913,9,59.2465673043946,1,65.8660679661616,86.0087921209039,9.33549367437295,141.575377922068,2009,1,1,16,10,0,-199.626603967862,16:10:00,66.5139460090953,85.4126171111111,23.3196253348889,195
1/1/2009 16:15:00,59.07,67,6,59.07,67,6,88.1641791044776,1,65.3632057728906,109.301019936068,9.0320349730109,128.440804210243,2009,1,1,16,15,0,83.1311151231884,16:15:00,53.7018852968659,88.2771068594444,22.5928386007222,196
1/1/2009 16:20:00, ,78,6.53,65.8899244884418,78,6.53,91.936155322548,1,65.0286917970182,76.7734675105561,7.46762837522233,137.635857678101,2009,1,1,16,20,0,71.2232527413687,16:20:00,61.5064571470953,94.1754731363889,22.9637807091667,197
1/1/2009 16:25:00,126.3979918,127.0213533,6.13,126.3979918,127.0213533,6.13,101.665280364846,1,65.1256851833446,83.9568220875597,7.51446739370799,137.647480391607,2009,1,1,16,25,0,70.0279001570087,16:25:00,60.1746946663767,99.4555890733333,21.1868499740556,198
1/1/2009 16:30:00,59.74,86,8.07,59.74,86,8.07,93.4305813953488,1,68.7083162076013,104.758730474835,7.15758139397941,144.310205402391,2009,1,1,16,30,0,46.286431505159,16:30:00,59.5823817265325,97.7050567633333,21.6334044285555,199
1/1/2009 16:35:00,58.46, ,5.33,58.46,88.5,5.33,58.6801883239171,1,68.0383725544205,86.9881517667291,8.12025266803808,139.612973796394,2009,1,1,16,35,0,-27.0763110458868,16:35:00,52.39750332871,92.0247658761111,22.0478379774444,200
1/1/2009 16:40:00, ,91,8.53,65.8899244884418,91,8.53,102.937922323518,1,67.3693957809411,89.4915284462637,6.60158751026192,122.927157535806,2009,1,1,16,40,0,56.6440608325946,16:40:00,62.9427325145845,92.3241386198889,21.420101524,201
1/1/2009 16:45:00, ,49,6.6,65.8899244884418,49,6.6,147.916157014869,1,67.2045846943283,90.598026486101,8.07705035612778,142.980831641019,2009,1,1,16,45,0,199.288785902094,16:45:00,59.8944810771472,88.5730493568889,19.674806592,202
1/1/2009 16:50:00,58.25,76,14.66386817,58.25,76,14.66386817,187.318052829496,1,67.058207497674,70.675840613455,7.25425769179486,154.450674758696,2009,1,1,16,50,0,223.515201962514,16:50:00,60.4544557438139,83.6058491626667,19.2423613694444,203
1/1/2009 16:55:00,134.1608769,63, ,134.1608769,63,10.096934085,358.363367948439,1,66.4867258718729,82.6937389330304,11.3373219908007,170.422628574274,2009,1,1,16,55,0,461.512000877108,16:55:00,76.7530987424805,86.6632814447778,18.3748047865556,204
1/1/2009 17:00:00,57.3,118.490273,5.53,57.3,118.490273,5.53,44.5703251945415,1,70.3657082443116,76.8710383163062,9.78485575120695,206.034625396627,2009,1,1,17,0,0,-158.012969541758,17:00:00,63.2332335906581,87.0847990194444,16.6968874589444,205
1/1/2009 17:05:00, ,83,8.53,65.8899244884418,83,8.53,112.859649776387,1,69.3693910948876,97.7907219126651,7.3127282003909,115.883103332942,2009,1,1,17,5,0,91.5653454708653,17:05:00,61.360648547762,97.157011201,16.4894627652778,206
1/1/2009 17:10:00,56.39,83,14.62688292,56.39,83,14.62688292,165.624483505783,1,68.9808833244373,83.2141389035124,8.70426645219206,157.180843441909,2009,1,1,17,10,0,185.378913441396,17:10:00,59.1302489858659,96.163653595,16.6664689311667,207
1/1/2009 17:15:00,56.59,78,7.47,56.59,78,7.47,90.3263461538462,1,68.0868721448314,85.8919441646233,11.9061679832066,156.806570815845,2009,1,1,17,15,0,57.0405928568049,17:15:00,59.4947070235845,95.4206290703333,14.8062647116111,208
1/1/2009 17:20:00,56.63,134.6359127,8.73,56.63,134.6359127,8.73,61.1996074060855,1,67.3044119586494,82.4672946783304,8.71671162204409,143.887544712732,2009,1,1,17,20,0,-163.472241912579,17:20:00,65.2230132499914,89.2999997376667,14.5844035974444,209
1/1/2009 17:25:00,58.85, ,6.13,58.85,106.81795635,6.13,56.2874308663305,1,66.611780270172,107.331604675647,9.23547744856875,127.863366061723,2009,1,1,17,25,0,-88.7440898531194,17:25:00,60.4154802369698,93.7785587468889,14.3549334366111,210
1/1/2009 17:30:00,57.27,79, ,57.27,79,6.83,82.5219620253165,1,66.1249021796661,96.2508191568284,7.68170854536661,121.661004506922,2009,1,1,17,30,0,41.6678622240892,17:30:00,61.5527445273031,91.467025069,14.3254154223111,211
1/1/2009 17:35:00,58.63,78,7.53,58.63,78,7.53,94.3341666666667,1,65.6011797046795,84.7811027384213,7.79209060971962,133.608648596106,2009,1,1,17,35,0,65.7640993701412,17:35:00,59.4529410851472,86.5234999311667,13.6619673416,212
1/1/2009 17:40:00,59.22, , ,59.22,71,9.65424274,134.207571610986,1,65.2146230764647,85.7184145819156,8.04791629562587,137.834380350689,2009,1,1,17,40,0,143.264752920285,17:40:00,60.9519569320434,88.2159156154,14.235821323,213
1/1/2009 17:45:00,58.73,64, ,58.73,64,11.77848548,180.143346937604,1,64.9053956860433,80.7730832481357,9.20726055275454,154.176150777408,2009,1,1,17,45,0,216.816804893937,17:45:00,58.8277736935845,87.0846328361333,14.7106529471444,214
1/1/2009 17:50:00,57.42,74,13.90272822,57.42,74,13.90272822,179.796093331622,1,64.6024400745065,78.3297165877988,10.5096375729715,166.739389834574,2009,1,1,17,50,0,213.163114703188,17:50:00,59.8953152941992,86.5124984437555,15.1022984775,215
