Index_Num,starttime,resolution,speed,volume,occupancy,速度,车流量,占有率,日期,时间,ID,年,月,日,速度均值,车流量均值,占有率均值
675,3/2/2011 4:05:00,0:05:00,65.8,5,0.36,65.8,5,0.36,3/2/2011,4:05:00,338,2011,3,2,60.07572744,25.34895746,3.159205616
678,3/2/2011 4:10:00,0:05:00,67.44,9,0.53,67.44,9,0.53,3/2/2011,4:10:00,339,2011,3,2,60.23211579,26.71562413,3.279538949
680,3/2/2011 4:15:00,0:05:00,61.4,5,0.5,61.4,5,0.5,3/2/2011,4:15:00,340,2011,3,2,60.57070417,31.1822908,3.588872282
682,3/2/2011 4:20:00,0:05:00,64.33,3,0.25,64.33,3,0.25,3/2/2011,4:20:00,341,2011,3,2,59.46267951,31.71562413,3.599538949
684,3/2/2011 4:25:00,0:05:00,62.67,24,1.07,62.67,24,1.07,3/2/2011,4:25:00,342,2011,3,2,60.89511271,32.44895746,3.749538949
686,3/2/2011 4:30:00,0:05:00,63.54,26,1.67,63.54,26,1.67,3/2/2011,4:30:00,343,2011,3,2,61.38373452,39.2822908,4.238205616
688,3/2/2011 4:35:00,0:05:00,64.32,38,2.87,64.32,38,2.87,3/2/2011,4:35:00,344,2011,3,2,61.67145932,39.6822908,4.296872282
690,3/2/2011 4:40:00,0:05:00,65.77,35,1.93,65.77,35,1.93,3/2/2011,4:40:00,345,2011,3,2,62.31784209,43.0822908,4.485872282
692,3/2/2011 4:45:00,0:05:00,65.92,49,2.8,65.92,49,2.8,3/2/2011,4:45:00,346,2011,3,2,62.70426968,42.7822908,4.493205616
694,3/2/2011 4:50:00,0:05:00,63.25,44,3.07,63.25,44,3.07,3/2/2011,4:50:00,347,2011,3,2,62.10482008,38.4822908,4.063538949
696,3/2/2011 4:55:00,0:05:00,63.52,29,3.67,63.52,29,3.67,3/2/2011,4:55:00,348,2011,3,2,61.95612485,38.7822908,4.247538949
698,3/2/2011 5:00:00,0:05:00,66.13,46,2.87,66.13,46,2.87,3/2/2011,5:00:00,349,2011,3,2,61.13846004,42.7822908,4.390205616
700,3/2/2011 5:05:00,0:05:00,65.76,55,3.67,65.76,55,3.67,3/2/2011,5:05:00,350,2011,3,2,62.50498002,45.64895746,4.849538949
702,3/2/2011 5:10:00,0:05:00,64.62,52,3.93,64.62,52,3.93,3/2/2011,5:10:00,351,2011,3,2,61.53874094,49.94895746,5.437538949
704,3/2/2011 5:15:00,0:05:00,64.19,75,5.8,64.19,75,5.8,3/2/2011,5:15:00,352,2011,3,2,61.41416852,54.91562413,6.116538949
706,3/2/2011 5:20:00,0:05:00,64.73,98,7.53,64.73,98,7.53,3/2/2011,5:20:00,353,2011,3,2,61.18159611,63.04895746,6.462205616
708,3/2/2011 5:25:00,0:05:00,63.26,124,9.13,63.26,124,9.13,3/2/2011,5:25:00,354,2011,3,2,60.53969036,72.51562413,7.376205616
710,3/2/2011 5:30:00,0:05:00,63.71,149,11.4,63.71,149,11.4,3/2/2011,5:30:00,355,2011,3,2,60.65345128,84.94895746,8.518538949
712,3/2/2011 5:35:00,0:05:00,62.98,140,11.27,62.98,140,11.27,3/2/2011,5:35:00,356,2011,3,2,59.96254553,92.54895746,9.359872282
714,3/2/2011 5:40:00,0:05:00,63.87,113,9.27,63.87,113,9.27,3/2/2011,5:40:00,357,2011,3,2,59.75863978,85.64895746,9.445538949
716,3/2/2011 5:45:00,0:05:00,62.53,160,12.6,62.53,160,12.6,3/2/2011,5:45:00,358,2011,3,2,60.05406736,93.94895746,9.595872282
718,3/2/2011 5:50:00,0:05:00,65.9,122,9.2,65.9,122,9.2,3/2/2011,5:50:00,359,2011,3,2,60.25782828,91.0822908,9.201872282
720,3/2/2011 5:55:00,0:05:00,63.61,121,10.47,63.61,121,10.47,3/2/2011,5:55:00,360,2011,3,2,60.04025587,87.44895746,9.440872282
722,3/2/2011 6:00:00,0:05:00,63.31,145,11.73,63.31,145,11.73,3/2/2011,6:00:00,361,2011,3,2,60.08801678,93.21562413,9.404538949
724,3/2/2011 6:05:00,0:05:00,59.93,164,14,59.93,164,14,3/2/2011,6:05:00,362,2011,3,2,58.47101102,98.11562413,10.59687228
726,3/2/2011 6:10:00,0:05:00,58.23,101,14.11,58.23,101,14.11,3/2/2011,6:10:00,363,2011,3,2,56.20153862,104.6822908,12.42987228
728,3/2/2011 6:15:00,0:05:00,53.57,119,18.44,53.57,119,18.44,3/2/2011,6:15:00,364,2011,3,2,51.76629954,102.2156241,15.01920562
730,3/2/2011 6:20:00,0:05:00,52.48,146,17.08,52.48,146,17.08,3/2/2011,6:20:00,365,2011,3,2,48.42672712,105.0822908,16.44287228
732,3/2/2011 6:25:00,0:05:00,54.18,131,16.36,54.18,131,16.36,3/2/2011,6:25:00,366,2011,3,2,48.31448804,100.7822908,16.03487228
734,3/2/2011 6:30:00,0:05:00,52.62,180,17.07,52.62,180,17.07,3/2/2011,6:30:00,367,2011,3,2,49.73724896,103.4822908,15.60020562
736,3/2/2011 6:35:00,0:05:00,39.1,151,30.33,39.1,151,30.33,3/2/2011,6:35:00,368,2011,3,2,50.60067654,99.3822908,14.78820562
738,3/2/2011 6:40:00,0:05:00,31.31,84,31.33,31.31,84,31.33,3/2/2011,6:40:00,369,2011,3,2,47.09043746,95.4822908,16.63787228
740,3/2/2011 6:45:00,0:05:00,29.02,129,36.6,29.02,129,36.6,3/2/2011,6:45:00,370,2011,3,2,47.24053171,98.3822908,16.71453895
742,3/2/2011 6:50:00,0:05:00,44.27,146,22.46,44.27,146,22.46,3/2/2011,6:50:00,371,2011,3,2,47.86729263,98.0822908,15.85287228
744,3/2/2011 6:55:00,0:05:00,27.77,109,29.55,27.77,109,29.55,3/2/2011,6:55:00,372,2011,3,2,45.94605355,90.61562413,17.46087228
746,3/2/2011 7:00:00,0:05:00,23.53,86,35.89,23.53,86,35.89,3/2/2011,7:00:00,373,2011,3,2,46.17748113,98.04895746,16.93553895
748,3/2/2011 7:05:00,0:05:00,46.57,162,17.67,46.57,162,17.67,3/2/2011,7:05:00,374,2011,3,2,46.49990872,94.04895746,18.08587228
750,3/2/2011 7:10:00,0:05:00,27.54,137,31.47,27.54,137,31.47,3/2/2011,7:10:00,375,2011,3,2,44.2413363,101.9822908,19.20520562
752,3/2/2011 7:15:00,0:05:00,23.93,152,35.8,23.93,152,35.8,3/2/2011,7:15:00,376,2011,3,2,44.30976389,93.2822908,19.05387228
754,3/2/2011 7:20:00,0:05:00,43.51,168,21.6,43.51,168,21.6,3/2/2011,7:20:00,377,2011,3,2,43.75433601,103.7403008,19.80538512
756,3/2/2011 7:25:00,0:05:00,36.43,108,25.8,36.43,108,25.8,3/2/2011,7:25:00,378,2011,3,2,44.24098523,96.60236979,18.60021271
758,3/2/2011 7:30:00,0:05:00,33.51,129,27.29,33.51,129,27.29,3/2/2011,7:30:00,379,2011,3,2,42.19004825,95.01616289,20.40124719
760,3/2/2011 7:35:00,0:05:00,25.31,121,38.2,25.31,121,38.2,3/2/2011,7:35:00,380,2011,3,2,40.60911127,93.87823186,21.48572995
762,3/2/2011 7:40:00,0:05:00,30.24,165,33.33,30.24,165,33.33,3/2/2011,7:40:00,381,2011,3,2,42.15369153,97.67133531,20.26159202
764,3/2/2011 7:45:00,0:05:00,24.88,157,34.13,24.88,157,34.13,3/2/2011,7:45:00,382,2011,3,2,42.04275455,99.74030083,20.52607477
766,3/2/2011 7:50:00,0:05:00,45.23,167,20.33,45.23,167,20.33,3/2/2011,7:50:00,383,2011,3,2,42.25630032,97.63685255,19.88607477
768,3/2/2011 7:55:00,0:05:00,53.73,198,19,53.73,198,19,3/2/2011,7:55:00,384,2011,3,2,42.75685123,98.1822908,19.54087228
770,3/2/2011 8:00:00,0:05:00,52.77,152,16.07,52.77,152,16.07,3/2/2011,8:00:00,385,2011,3,2,43.13361215,97.5822908,19.66920562
772,3/2/2011 8:05:00,0:05:00,26.42,151,37.47,26.42,151,37.47,3/2/2011,8:05:00,386,2011,3,2,41.7217064,93.34895746,20.51687228
774,3/2/2011 8:10:00,0:05:00,51.11,160,16.13,51.11,160,16.13,3/2/2011,8:10:00,387,2011,3,2,43.52780065,96.3822908,19.18853895
776,3/2/2011 8:15:00,0:05:00,35.78,91,30.3,35.78,91,30.3,3/2/2011,8:15:00,388,2011,3,2,44.26156157,92.14895746,18.76487228
778,3/2/2011 8:20:00,0:05:00,27.02,126,35.86,27.02,126,35.86,3/2/2011,8:20:00,389,2011,3,2,41.60365582,91.41562413,21.53620562
780,3/2/2011 8:25:00,0:05:00,24.94,155,36.73,24.94,155,36.73,3/2/2011,8:25:00,390,2011,3,2,43.37875007,98.51562413,19.57953895
782,3/2/2011 8:30:00,0:05:00,43.99,160,22.8,43.99,160,22.8,3/2/2011,8:30:00,391,2011,3,2,43.85017766,101.8156241,19.48287228
784,3/2/2011 8:35:00,0:05:00,40.93,152,21.93,40.93,152,21.93,3/2/2011,8:35:00,392,2011,3,2,43.80960524,98.64895746,19.53720562
786,3/2/2011 8:40:00,0:05:00,40.26,163,26.13,40.26,163,26.13,3/2/2011,8:40:00,393,2011,3,2,44.66003283,95.41562413,18.80787228
788,3/2/2011 8:45:00,0:05:00,51.93,181,18.53,51.93,181,18.53,3/2/2011,8:45:00,394,2011,3,2,47.81246041,98.51562413,16.63087228
790,3/2/2011 8:50:00,0:05:00,55.28,191,18.27,55.28,191,18.27,3/2/2011,8:50:00,395,2011,3,2,48.10655466,104.7156241,17.14953895
792,3/2/2011 8:55:00,0:05:00,36.73,151,32.4,36.73,151,32.4,3/2/2011,8:55:00,396,2011,3,2,45.91331558,90.71562413,18.99420562
794,3/2/2011 9:00:00,0:05:00,31.82,163,30.2,31.82,163,30.2,3/2/2011,9:00:00,397,2011,3,2,46.83574317,97.34895746,18.18387228
796,3/2/2011 9:05:00,0:05:00,30.45,91,29.11,30.45,91,29.11,3/2/2011,9:05:00,398,2011,3,2,47.41550408,95.21562413,16.85820562
798,3/2/2011 9:10:00,0:05:00,32.54,121,29.85,32.54,121,29.85,3/2/2011,9:10:00,399,2011,3,2,47.40959834,96.24895746,16.93987228
800,3/2/2011 9:15:00,0:05:00,18.65,96,40.09,18.65,96,40.09,3/2/2011,9:15:00,400,2011,3,2,46.95902592,84.54895746,18.95087228
802,3/2/2011 9:20:00,0:05:00,34.57,144,28.07,34.57,144,28.07,3/2/2011,9:20:00,401,2011,3,2,45.69712017,88.3822908,20.42287228
804,3/2/2011 9:25:00,0:05:00,36.83,161,25.87,36.83,161,25.87,3/2/2011,9:25:00,402,2011,3,2,48.82465118,94.2822908,15.74753895
806,3/2/2011 9:30:00,0:05:00,42.47,154,23.47,42.47,154,23.47,3/2/2011,9:30:00,403,2011,3,2,47.00830868,95.74895746,18.47120562
808,3/2/2011 9:35:00,0:05:00,46.89,147,27.13,46.89,147,27.13,3/2/2011,9:35:00,404,2011,3,2,47.13106959,95.24895746,17.23487228
810,3/2/2011 9:40:00,0:05:00,51.58,114,14,51.58,114,14,3/2/2011,9:40:00,405,2011,3,2,49.72083051,98.94895746,15.94620562
812,3/2/2011 9:45:00,0:05:00,59.96,104,12.73,59.96,104,12.73,3/2/2011,9:45:00,406,2011,3,2,50.96992476,94.2822908,15.51120562
814,3/2/2011 9:50:00,0:05:00,62.35,112,8.87,62.35,112,8.87,3/2/2011,9:50:00,407,2011,3,2,49.07435235,91.61562413,16.92620562
816,3/2/2011 9:55:00,0:05:00,61.68,133,12.6,61.68,133,12.6,3/2/2011,9:55:00,408,2011,3,2,51.79211327,92.54895746,15.16653895
818,3/2/2011 10:00:00,0:05:00,61.18,87,14.11,61.18,87,14.11,3/2/2011,10:00:00,409,2011,3,2,52.63454085,93.34895746,14.43853895
820,3/2/2011 10:05:00,0:05:00,62.53,101,7.8,62.53,101,7.8,3/2/2011,10:05:00,410,2011,3,2,51.66096843,90.51562413,15.34253895
822,3/2/2011 10:10:00,0:05:00,63.17,101,8.6,63.17,101,8.6,3/2/2011,10:10:00,411,2011,3,2,53.74639602,95.41562413,13.65753895
824,3/2/2011 10:15:00,0:05:00,61.57,127,10.53,61.57,127,10.53,3/2/2011,10:15:00,412,2011,3,2,52.04449027,84.11562413,15.33587228
826,3/2/2011 10:20:00,0:05:00,63.31,96,7.67,63.31,96,7.67,3/2/2011,10:20:00,413,2011,3,2,51.77491786,97.31562413,15.01587228
828,3/2/2011 10:25:00,0:05:00,61.2,124,11.2,61.2,124,11.2,3/2/2011,10:25:00,414,2011,3,2,54.02301211,96.8822908,13.81720562
830,3/2/2011 10:30:00,0:05:00,61.35,77,10.44,61.35,77,10.44,3/2/2011,10:30:00,415,2011,3,2,54.98610636,101.3156241,12.78387228
832,3/2/2011 10:35:00,0:05:00,60.87,152,14.2,60.87,152,14.2,3/2/2011,10:35:00,416,2011,3,2,56.80353394,95.14895746,11.68420562
834,3/2/2011 10:40:00,0:05:00,60.28,58,10,60.28,58,10,3/2/2011,10:40:00,417,2011,3,2,57.92029486,97.11562413,11.13687228
836,3/2/2011 10:45:00,0:05:00,60.28,134,11.93,60.28,134,11.93,3/2/2011,10:45:00,418,2011,3,2,56.62872245,91.74895746,12.03920562
838,3/2/2011 10:50:00,0:05:00,59.59,103,9.85,59.59,103,9.85,3/2/2011,10:50:00,419,2011,3,2,57.33601727,95.15409393,10.75538512
840,3/2/2011 10:55:00,0:05:00,62.13,60,7.82,62.13,60,7.82,3/2/2011,10:55:00,420,2011,3,2,58.05091095,79.71562413,10.41353895
842,3/2/2011 11:00:00,0:05:00,61.52,115,9.73,61.52,115,9.73,3/2/2011,11:00:00,421,2011,3,2,57.5600052,93.84895746,10.88420562
844,3/2/2011 11:05:00,0:05:00,61.66,121,10.53,61.66,121,10.53,3/2/2011,11:05:00,422,2011,3,2,57.49276612,96.4822908,11.20120562
846,3/2/2011 11:10:00,0:05:00,62.86,130,10.87,62.86,130,10.87,3/2/2011,11:10:00,423,2011,3,2,57.05386037,89.01562413,11.40020562
848,3/2/2011 11:15:00,0:05:00,61.19,116,10,61.19,116,10,3/2/2011,11:15:00,424,2011,3,2,57.23262129,90.54895746,11.23687228
850,3/2/2011 11:20:00,0:05:00,60.25,113,11.77,60.25,113,11.77,3/2/2011,11:20:00,425,2011,3,2,58.07604887,96.3822908,10.90820562
852,3/2/2011 11:25:00,0:05:00,61.78,77,8.18,61.78,77,8.18,3/2/2011,11:25:00,426,2011,3,2,57.81247646,97.61562413,11.95320562
854,3/2/2011 11:30:00,0:05:00,62.82,95,7.67,62.82,95,7.67,3/2/2011,11:30:00,427,2011,3,2,58.72023737,93.84895746,10.46853895
856,3/2/2011 11:35:00,0:05:00,62.05,130,10.93,62.05,130,10.93,3/2/2011,11:35:00,428,2011,3,2,57.65066496,91.84895746,11.89953895
858,3/2/2011 11:40:00,0:05:00,62.44,57,7.44,62.44,57,7.44,3/2/2011,11:40:00,429,2011,3,2,56.97742588,92.0822908,11.74753895
860,3/2/2011 11:45:00,0:05:00,62.65,92,7.4,62.65,92,7.4,3/2/2011,11:45:00,430,2011,3,2,57.45285346,98.31562413,11.94253895
862,3/2/2011 11:50:00,0:05:00,61.39,97,9.46,61.39,97,9.46,3/2/2011,11:50:00,431,2011,3,2,56.75094771,100.3822908,12.31120562
864,3/2/2011 11:55:00,0:05:00,60.81,74,9.45,60.81,74,9.45,3/2/2011,11:55:00,432,2011,3,2,56.53004197,89.74895746,11.85287228
866,3/2/2011 12:00:00,0:05:00,61.46,59,11,61.46,59,11,3/2/2011,12:00:00,433,2011,3,2,55.97780288,90.84895746,12.48153895
868,3/2/2011 12:05:00,0:05:00,62.81,89,10.27,62.81,89,10.27,3/2/2011,12:05:00,434,2011,3,2,56.50689713,90.74895746,12.10887228
870,3/2/2011 12:10:00,0:05:00,63.03,73,9.44,63.03,73,9.44,3/2/2011,12:10:00,435,2011,3,2,56.11965805,90.8822908,12.01620562
872,3/2/2011 12:15:00,0:05:00,61.32,111,9.73,61.32,111,9.73,3/2/2011,12:15:00,436,2011,3,2,55.8807523,94.0822908,11.81620562
874,3/2/2011 12:20:00,0:05:00,61.3,143,13.13,61.3,143,13.13,3/2/2011,12:20:00,437,2011,3,2,55.81684656,96.74895746,12.77320562
876,3/2/2011 12:25:00,0:05:00,61.99,145,12.33,61.99,145,12.33,3/2/2011,12:25:00,438,2011,3,2,57.58965119,92.61562413,11.11920562
878,3/2/2011 12:30:00,0:05:00,62.67,95,9,62.67,95,9,3/2/2011,12:30:00,439,2011,3,2,55.52403506,95.01562413,11.66720562
880,3/2/2011 12:35:00,0:05:00,63.05,103,11.18,63.05,103,11.18,3/2/2011,12:35:00,440,2011,3,2,55.62012931,93.34895746,12.50520562
882,3/2/2011 12:40:00,0:05:00,62.96,99,9.47,62.96,99,9.47,3/2/2011,12:40:00,441,2011,3,2,55.44422356,105.3156241,13.00253895
884,3/2/2011 12:45:00,0:05:00,60.97,131,12.67,60.97,131,12.67,3/2/2011,12:45:00,442,2011,3,2,56.10298448,93.64895746,12.03687228
886,3/2/2011 12:50:00,0:05:00,62.96,108,8.87,62.96,108,8.87,3/2/2011,12:50:00,443,2011,3,2,56.0607454,99.14895746,12.33420562
888,3/2/2011 12:55:00,0:05:00,61.14,72,9.8,61.14,72,9.8,3/2/2011,12:55:00,444,2011,3,2,57.00350632,98.51562413,12.05953895
890,3/2/2011 13:00:00,0:05:00,60.91,141,12.64,60.91,141,12.64,3/2/2011,13:00:00,445,2011,3,2,56.31820748,97.87823186,12.26952305
892,3/2/2011 13:05:00,0:05:00,61.5,106,10.13,61.5,106,10.13,3/2/2011,13:05:00,446,2011,3,2,56.28037395,93.91271462,11.97193684
894,3/2/2011 13:10:00,0:05:00,63.76,78,8.08,63.76,78,8.08,3/2/2011,13:10:00,447,2011,3,2,54.61564386,96.11961117,13.62814374
896,3/2/2011 13:15:00,0:05:00,62.55,96,11.45,62.55,96,11.45,3/2/2011,13:15:00,448,2011,3,2,54.46056895,97.08512841,13.52710926
898,3/2/2011 13:20:00,0:05:00,61.61,121,9.33,61.61,121,9.33,3/2/2011,13:20:00,449,2011,3,2,55.60239059,102.4989215,12.7488334
900,3/2/2011 13:25:00,0:05:00,60.52,126,9.67,60.52,126,9.67,3/2/2011,13:25:00,450,2011,3,2,54.68766051,102.7058181,13.36193684
902,3/2/2011 13:30:00,0:05:00,62.59,91,12.44,62.59,91,12.44,3/2/2011,13:30:00,451,2011,3,2,55.08913732,98.11961117,13.04193684
904,3/2/2011 13:35:00,0:05:00,60.07,151,12.73,60.07,151,12.73,3/2/2011,13:35:00,452,2011,3,2,55.87095896,96.94719738,12.37159202
906,3/2/2011 13:40:00,0:05:00,62.3,113,9.53,62.3,113,9.53,3/2/2011,13:40:00,453,2011,3,2,53.71002198,101.3265077,14.08986788
908,3/2/2011 13:45:00,0:05:00,60.43,120,10.13,60.43,120,10.13,3/2/2011,13:45:00,454,2011,3,2,54.33478216,95.5822908,13.97653895
910,3/2/2011 13:50:00,0:05:00,62.55,106,8.2,62.55,106,8.2,3/2/2011,13:50:00,455,2011,3,2,54.8529756,104.6023698,12.93090236
912,3/2/2011 13:55:00,0:05:00,58.66,142,12.33,58.66,142,12.33,3/2/2011,13:55:00,456,2011,3,2,54.652304,97.6822908,13.47320562
914,3/2/2011 14:00:00,0:05:00,62.29,113,10.4,62.29,113,10.4,3/2/2011,14:00:00,457,2011,3,2,53.29139825,102.4156241,14.30953895
916,3/2/2011 14:05:00,0:05:00,58.41,51,7.78,58.41,51,7.78,3/2/2011,14:05:00,458,2011,3,2,53.40515917,101.2822908,14.17253895
918,3/2/2011 14:10:00,0:05:00,59.29,115,9.13,59.29,115,9.13,3/2/2011,14:10:00,459,2011,3,2,54.28092009,102.4822908,13.26320562
920,3/2/2011 14:15:00,0:05:00,63.24,96,7.13,63.24,96,7.13,3/2/2011,14:15:00,460,2011,3,2,52.57034767,96.9822908,14.96453895
922,3/2/2011 14:20:00,0:05:00,61.74,163,14.93,61.74,163,14.93,3/2/2011,14:20:00,461,2011,3,2,53.68344192,101.2156241,14.05320562
924,3/2/2011 14:25:00,0:05:00,59.99,168,14.67,59.99,168,14.67,3/2/2011,14:25:00,462,2011,3,2,53.44686951,98.71562413,13.77787228
926,3/2/2011 14:30:00,0:05:00,62.71,154,13.07,62.71,154,13.07,3/2/2011,14:30:00,463,2011,3,2,52.51796376,105.5489575,14.49687228
928,3/2/2011 14:35:00,0:05:00,61.33,126,10.8,61.33,126,10.8,3/2/2011,14:35:00,464,2011,3,2,52.72439134,100.1489575,14.63453895
930,3/2/2011 14:40:00,0:05:00,60.41,160,13,60.41,160,13,3/2/2011,14:40:00,465,2011,3,2,54.27915226,105.2822908,14.19753895
932,3/2/2011 14:45:00,0:05:00,60.79,123,10,60.79,123,10,3/2/2011,14:45:00,466,2011,3,2,52.99324651,106.4156241,15.14220562
934,3/2/2011 14:50:00,0:05:00,61.54,74,7.08,61.54,74,7.08,3/2/2011,14:50:00,467,2011,3,2,52.29000743,99.0822908,15.31920562
936,3/2/2011 14:55:00,0:05:00,62.92,75,7.5,62.92,75,7.5,3/2/2011,14:55:00,468,2011,3,2,54.14076835,99.0822908,13.56153895
938,3/2/2011 15:00:00,0:05:00,62.49,154,13,62.49,154,13,3/2/2011,15:00:00,469,2011,3,2,52.7428626,106.4489575,14.91387228
940,3/2/2011 15:05:00,0:05:00,61.47,162,13.67,61.47,162,13.67,3/2/2011,15:05:00,470,2011,3,2,54.88162352,107.6489575,13.63320562
942,3/2/2011 15:10:00,0:05:00,59.37,167,15,59.37,167,15,3/2/2011,15:10:00,471,2011,3,2,54.60038444,102.0489575,12.40520562
944,3/2/2011 15:15:00,0:05:00,61.31,162,15.79,61.31,162,15.79,3/2/2011,15:15:00,472,2011,3,2,53.01214535,94.74895746,14.15220562
946,3/2/2011 15:20:00,0:05:00,62.78,164,13.2,62.78,164,13.2,3/2/2011,15:20:00,473,2011,3,2,50.26390627,101.8489575,16.69820562
948,3/2/2011 15:25:00,0:05:00,62.46,127,10.8,62.46,127,10.8,3/2/2011,15:25:00,474,2011,3,2,48.21633386,99.8822908,17.96287228
950,3/2/2011 15:30:00,0:05:00,62.29,147,12.07,62.29,147,12.07,3/2/2011,15:30:00,475,2011,3,2,51.10509477,108.1156241,15.07853895
952,3/2/2011 15:35:00,0:05:00,58.46,192,16.33,58.46,192,16.33,3/2/2011,15:35:00,476,2011,3,2,50.15752236,102.6156241,15.66053895
954,3/2/2011 15:40:00,0:05:00,51.98,179,22.47,51.98,179,22.47,3/2/2011,15:40:00,477,2011,3,2,50.59861661,108.8822908,15.47987228
956,3/2/2011 15:45:00,0:05:00,57.65,156,13.53,57.65,156,13.53,3/2/2011,15:45:00,478,2011,3,2,50.57571086,100.4156241,15.06153895
958,3/2/2011 15:50:00,0:05:00,60.26,85,7.2,60.26,85,7.2,3/2/2011,15:50:00,479,2011,3,2,50.95147178,105.2489575,14.30320562
960,3/2/2011 15:55:00,0:05:00,56.99,148,12.6,56.99,148,12.6,3/2/2011,15:55:00,480,2011,3,2,51.77289936,102.3489575,13.87720562
962,3/2/2011 16:00:00,0:05:00,60.34,127,12.23,60.34,127,12.23,3/2/2011,16:00:00,481,2011,3,2,51.60266028,102.9489575,13.81787228
964,3/2/2011 16:05:00,0:05:00,57.71,82,14,57.71,82,14,3/2/2011,16:05:00,482,2011,3,2,52.07808787,102.0156241,13.98253895
966,3/2/2011 16:10:00,0:05:00,46.92,142,17.5,46.92,142,17.5,3/2/2011,16:10:00,483,2011,3,2,49.43318212,105.0489575,15.72853895
968,3/2/2011 16:15:00,0:05:00,42.95,151,23.27,42.95,151,23.27,3/2/2011,16:15:00,484,2011,3,2,50.10294304,101.8822908,15.44453895
970,3/2/2011 16:20:00,0:05:00,37.64,145,28.87,37.64,145,28.87,3/2/2011,16:20:00,485,2011,3,2,50.68237062,105.2822908,14.11887228
972,3/2/2011 16:25:00,0:05:00,37.78,160,28,37.78,160,28,3/2/2011,16:25:00,486,2011,3,2,50.83379821,101.6822908,14.85320562
974,3/2/2011 16:30:00,0:05:00,24.58,83,32.33,24.58,83,32.33,3/2/2011,16:30:00,487,2011,3,2,50.85922579,101.7489575,13.78187228
976,3/2/2011 16:35:00,0:05:00,24.61,142,30.47,24.61,142,30.47,3/2/2011,16:35:00,488,2011,3,2,49.65432004,99.74895746,14.79187228
978,3/2/2011 16:40:00,0:05:00,28.22,155,34.8,28.22,155,34.8,3/2/2011,16:40:00,489,2011,3,2,52.95374763,104.7156241,14.25753895
980,3/2/2011 16:45:00,0:05:00,25,157,32.67,25,157,32.67,3/2/2011,16:45:00,490,2011,3,2,54.00017521,111.8156241,14.07620562
982,3/2/2011 16:50:00,0:05:00,32.43,143,26.67,32.43,143,26.67,3/2/2011,16:50:00,491,2011,3,2,54.78293613,108.3156241,13.17820562
984,3/2/2011 16:55:00,0:05:00,27.65,135,26.67,27.65,135,26.67,3/2/2011,16:55:00,492,2011,3,2,55.60736371,106.0156241,12.54853895
986,3/2/2011 17:00:00,0:05:00,26.84,135,31.2,26.84,135,31.2,3/2/2011,17:00:00,493,2011,3,2,55.16945797,104.9156241,12.76653895
988,3/2/2011 17:05:00,0:05:00,30.23,94,37,30.23,94,37,3/2/2011,17:05:00,494,2011,3,2,54.14455222,105.9822908,13.86720562
990,3/2/2011 17:10:00,0:05:00,52.14,124,13.85,52.14,124,13.85,3/2/2011,17:10:00,495,2011,3,2,54.9219798,105.9822908,13.24187228
992,3/2/2011 17:15:00,0:05:00,60.46,112,13.64,60.46,112,13.64,3/2/2011,17:15:00,496,2011,3,2,54.71107405,102.1822908,13.56353895
994,3/2/2011 17:20:00,0:05:00,60.08,163,14.2,60.08,163,14.2,3/2/2011,17:20:00,497,2011,3,2,54.42516831,113.0156241,13.79320562
996,3/2/2011 17:25:00,0:05:00,59.68,157,14.07,59.68,157,14.07,3/2/2011,17:25:00,498,2011,3,2,55.67759589,106.1489575,13.14187228
998,3/2/2011 17:30:00,0:05:00,59.44,171,14.87,59.44,171,14.87,3/2/2011,17:30:00,499,2011,3,2,55.63402347,104.4489575,12.93287228
1000,3/2/2011 17:35:00,0:05:00,55.15,144,13.07,55.15,144,13.07,3/2/2011,17:35:00,500,2011,3,2,55.60245106,100.7822908,12.19853895
1002,3/2/2011 17:40:00,0:05:00,58.2,142,12.73,58.2,142,12.73,3/2/2011,17:40:00,501,2011,3,2,55.66521198,108.6822908,12.91287228
1004,3/2/2011 17:45:00,0:05:00,57.89,128,11.53,57.89,128,11.53,3/2/2011,17:45:00,502,2011,3,2,56.6929729,97.24895746,11.78620562
1006,3/2/2011 17:50:00,0:05:00,59.32,66,9.11,59.32,66,9.11,3/2/2011,17:50:00,503,2011,3,2,57.42540048,94.2822908,10.93387228
1008,3/2/2011 17:55:00,0:05:00,60.59,88,11.5,60.59,88,11.5,3/2/2011,17:55:00,504,2011,3,2,57.62182806,95.04895746,11.16020562
1010,3/2/2011 18:00:00,0:05:00,59.35,93,8.71,59.35,93,8.71,3/2/2011,18:00:00,505,2011,3,2,57.49692232,97.34895746,10.69053895
1012,3/2/2011 18:05:00,0:05:00,60.68,100,8.27,60.68,100,8.27,3/2/2011,18:05:00,506,2011,3,2,57.71368323,94.11562413,10.51353895
1014,3/2/2011 18:10:00,0:05:00,56.32,121,11.13,56.32,121,11.13,3/2/2011,18:10:00,507,2011,3,2,57.27611082,93.14895746,11.13887228
1016,3/2/2011 18:15:00,0:05:00,59.57,104,8.2,59.57,104,8.2,3/2/2011,18:15:00,508,2011,3,2,57.22987174,94.11562413,10.86387228
1018,3/2/2011 18:20:00,0:05:00,59.29,107,8.87,59.29,107,8.87,3/2/2011,18:20:00,509,2011,3,2,57.58168895,96.22305945,10.48986788
