30, 0.951062, 0.902982, 0.160417, 9.3902
67,(5152,4572),(9308,4399),(7447,1335),(2245,5881),(9198,2271),(5832,621),(1801,1166),(12273,2126),(8306,3365),(6856,2787),(10458,5238),(14448,6883),(4701,7789),(6506,1719),(2206,6940),(11664,8010),(12273,2126),(7785,5237),(7045,5242),(13158,5318),(6753,3852),(4644,3762),(275,1054),(4984,6256),(4072,1552),(11094,212),(1009,4317),(9606,7160),(7401,7266),(4093,5041)
68,(5429,4428),(9641,4421),(7729,1349),(2577,5911),(9198,2062),(5796,936),(1695,1482),(11952,2142),(8009,3214),(6516,2718),(10124,5250),(14140,6840),(4673,7457),(6173,1711),(2134,7035),(11628,7678),(11952,2142),(7434,5256),(6712,5231),(13266,5292),(7075,3856),(4310,3750),(244,722),(4654,6210),(4081,1885),(11427,206),(1223,4276),(9939,7170),(7546,7132),(4056,5257)
69,(5582,4465),(9974,4443),(8061,1327),(2909,5941),(9198,1728),(5832,626),(1654,1821),(12284,2125),(7996,3207),(6326,2571),(10138,5249),(14262,6840),(4644,7110),(5976,1476),(1916,7276),(11593,7347),(12284,2125),(7100,5244),(6372,5220),(13157,5319),(7407,3884),(4140,3910),(216,414),(4579,5978),(4081,1903),(11760,200),(900,4338),(10296,7182),(7879,7141),(4092,5588)
70,(5668,4479),(9730,4427),(8151,1321),(3262,5972),(9198,1605),(5832,288),(1662,1905),(12617,2109),(8293,3358),(6516,2829),(10458,5238),(14513,6976),(4672,7442),(6304,1418),(1688,7519),(11591,7329),(12617,2109),(6767,5233),(6405,4888),(13050,5346),(7729,3888),(4140,4244),(246,745),(4554,5634),(4072,1570),(11657,201),(970,4663),(9962,7171),(7897,7141),(4079,5467)
71,(5796,4326),(9398,4405),(7818,1343),(3594,6000),(9198,1938),(6165,288),(1643,1711),(12950,2092),(8590,3510),(6293,2941),(10446,4904),(14510,7295),(4700,7774),(6171,1442),(1586,7815),(11626,7661),(12950,2092),(6434,5222),(6130,4860),(13158,5318),(8063,3888),(4140,4006),(277,1077),(4258,5787),(4072,1552),(11324,207),(1211,4765),(9629,7160),(7564,7132),(3994,5205)
72,(5583,4582),(9183,4502),(7485,1365),(3504,5993),(9198,2271),(6516,288),(1674,2016),(12828,2098),(8702,3567),(5976,2952),(10434,4571),(14469,7626),(4882,7949),(6034,1570),(1574,7717),(11664,8010),(12828,2098),(6649,5229),(5796,4860),(13266,5292),(8303,3833),(4084,3744),(306,1386),(4104,5688),(4081,1885),(10991,213),(1566,4788),(9296,7150),(7546,7132),(3661,5226)
73,(5326,4755),(9162,4828),(7729,1349),(3172,5964),(9182,2617),(6404,288),(1640,1684),(12495,2115),(8405,3416),(5935,3282),(10422,4230),(14428,7957),(5215,7936),(6178,1866),(1602,7938),(11628,7678),(12495,2115),(6982,5240),(5739,4731),(13157,5319),(8299,3816),(3751,3750),(275,1054),(4104,5688),(4081,1903),(11094,212),(1233,4767),(9384,7153),(7879,7141),(3640,5227)
74,(5012,4695),(9162,5162),(8061,1327),(3372,5981),(9195,2386),(6071,288),(1665,1932),(12162,2131),(8108,3264),(5894,3613),(10088,4230),(14445,7825),(5548,7922),(6295,2195),(1603,7609),(11593,7347),(12162,2131),(7315,5251),(5939,4456),(13050,5346),(8208,3638),(3417,3756),(244,722),(4144,6029),(4072,1570),(11427,206),(966,4643),(9717,7163),(7897,7141),(3973,5206)
75,(4930,4892),(9162,5033),(8151,1321),(3726,6012),(9182,2617),(5832,399),(1651,1794),(11840,2145),(7897,3157),(5894,3941),(10176,4230),(14485,7494),(5338,7931),(6479,2442),(1831,7366),(11591,7329),(11840,2145),(7211,5248),(6019,4135),(13158,5318),(7888,3545),(3169,3761),(216,414),(4424,6163),(4072,1552),(11760,200),(900,4338),(10050,7174),(7564,7132),(4106,4948)
76,(4717,4881),(9162,4700),(7818,1343),(3393,5983),(9195,2386),(5832,738),(1654,1821),(11507,2154),(8194,3308),(5699,4050),(10310,4230),(14526,7163),(5005,7944),(6767,2610),(2059,7123),(11626,7661),(11507,2154),(6878,5237),(5810,4050),(13266,5292),(7800,3557),(3502,3755),(246,745),(4579,5978),(4081,1885),(11880,420),(970,4663),(10304,7292),(7546,7132),(4123,4615)
77,(4930,4892),(9162,4939),(7485,1365),(3151,5962),(9198,2062),(5815,826),(1662,1905),(11330,2267),(8491,3459),(5616,4050),(9954,4230),(14448,6883),(4711,7900),(6666,2551),(2268,6858),(11664,8010),(11330,2267),(6545,5225),(5601,3939),(13157,5319),(8096,3605),(3836,3749),(277,1077),(4554,5634),(4081,1903),(11935,701),(1033,4969),(10332,7650),(7879,7141),(4140,4284)
78,(4717,4881),(9162,5256),(7729,1349),(3483,5991),(9198,1728),(5796,936),(1643,1711),(11335,2286),(8802,3618),(5524,3780),(10287,4230),(14140,6840),(4683,7568),(6378,2383),(1938,6906),(11628,7678),(11335,2286),(6388,5054),(5413,3780),(13050,5346),(8299,3816),(4084,3744),(306,1386),(4867,5521),(4072,1570),(12268,695),(1058,5093),(10306,7317),(7897,7141),(4123,4616)
79,(5035,4920),(9162,4922),(8061,1327),(3691,5906),(9198,1605),(6002,1197),(1674,2016),(11255,1943),(9135,3618),(5166,3780),(10199,4230),(14262,6840),(4654,7236),(6575,2498),(1608,6954),(11593,7347),(11255,1943),(6397,4749),(5166,3668),(13158,5318),(8038,3888),(3751,3750),(363,1714),(5079,5562),(4072,1552),(12602,690),(990,4752),(10313,7403),(7564,7132),(4106,4949)
80,(5274,4788),(9162,4717),(8151,1321),(3588,5589),(9198,1938),(5928,1103),(1640,1684),(11183,1617),(9468,3618),(5166,3446),(10065,4230),(14513,6976),(4662,7331),(6858,2664),(1513,6967),(11591,7329),(11183,1617),(6408,4860),(5166,3330),(13266,5292),(7704,3888),(3417,3756),(420,2042),(5238,5886),(4081,1885),(12935,684),(1055,5078),(10323,7539),(7546,7132),(4117,4726)
81,(4968,4680),(9162,5050),(7818,1343),(3485,5272),(9198,2271),(5815,826),(1665,1932),(11111,1292),(9802,3618),(5152,3112),(10422,4230),(14510,7295),(4691,7663),(6570,2495),(1843,6919),(11626,7661),(11111,1292),(6741,4853),(5160,3001),(13157,5319),(7442,3942),(3123,3707),(490,2377),(5121,5682),(4081,1903),(12968,406),(1036,4984),(10296,7182),(7879,7141),(4134,4393)
82,(5208,4572),(9162,5144),(7485,1365),(3751,5220),(9198,2062),(5796,936),(1651,1794),(11038,966),(10152,3618),(5162,2767),(10433,4563),(14469,7626),(4711,7900),(6322,2304),(2173,6871),(11664,8010),(11038,966),(7074,4847),(5159,2656),(13050,5346),(7250,4083),(3186,3366),(560,2703),(5238,5997),(4072,1570),(12963,273),(1011,4860),(10321,7514),(7897,7141),(4128,4505)
83,(5457,4380),(9162,4811),(7416,1116),(4103,5215),(9198,1728),(6002,1197),(1690,1497),(10966,641),(9818,3618),(5154,2434),(10445,4896),(14428,7957),(4683,7568),(6223,1985),(2134,7035),(11628,7678),(10966,641),(7398,4842),(5152,2323),(13258,5181),(6993,3995),(3464,3222),(630,3024),(5130,6239),(4040,1221),(12975,606),(1080,5202),(10314,7428),(7564,7132),(4112,4838)
84,(5444,4403),(9162,4828),(7444,1313),(4114,5030),(9198,1605),(6288,1278),(1796,1181),(10894,316),(9485,3618),(5148,2124),(10458,5238),(14445,7825),(4654,7236),(6139,1762),(2268,6858),(11593,7347),(10894,316),(7064,4848),(5150,2235),(13235,4848),(7186,3865),(3196,3186),(559,2698),(5238,6210),(3985,892),(12992,961),(1413,5189),(10184,7178),(7546,7132),(4112,4837)
85,(5234,4572),(9162,5162),(7431,1225),(4194,5238),(9198,1938),(6490,1071),(2006,940),(10920,432),(9152,3618),(5155,2457),(10790,5255),(14485,7494),(4662,7331),(6256,2074),(2139,7029),(11591,7329),(10920,432),(6731,4854),(5157,2568),(13212,4516),(7442,3942),(3132,2916),(489,2372),(5238,5886),(3894,584),(13009,1294),(1558,4962),(9851,7167),(7879,7141),(4128,4504)
86,(4993,4461),(9162,5033),(7618,1356),(3883,5212),(9198,2271),(6624,738),(2025,931),(10992,758),(8802,3618),(5162,2790),(11142,5274),(14526,7163),(4691,7663),(6012,2214),(2158,6874),(11626,7661),(10992,758),(6408,4860),(5165,2901),(13189,4183),(7250,4083),(3120,2605),(443,2160),(5083,5579),(3841,462),(13026,1627),(1558,4954),(9518,7157),(7897,7141),(4140,4172)
87,(5170,4291),(9162,4700),(7950,1334),(3550,5233),(9182,2617),(6500,1047),(2006,940),(11064,1083),(8504,3466),(5047,2861),(10809,5256),(14448,6883),(4711,7900),(5689,2297),(1828,6922),(11664,8010),(11064,1083),(6400,4772),(5022,2736),(13166,3850),(6928,4050),(3104,2279),(513,2486),(5202,5285),(3938,686),(13043,1960),(1553,5073),(9162,7146),(7564,7132),(4140,3839)
88,(5070,4297),(9162,4939),(8262,1314),(3196,5226),(9195,2386),(6449,1174),(2025,931),(11137,1409),(8207,3315),(5009,2611),(10458,5238),(14140,6840),(4683,7568),(5687,2298),(1498,6970),(11628,7678),(11137,1409),(6630,4855),(5022,2736),(13143,3518),(6668,3995),(3207,2070),(584,2811),(5334,5022),(3798,360),(13038,1866),(1563,4843),(9495,7156),(7546,7132),(4362,3751)
89,(5292,4284),(9162,5256),(7929,1336),(3208,5226),(9182,2617),(6573,865),(2006,940),(11209,1734),(7910,3164),(4799,2736),(10790,5255),(14262,6840),(4654,7236),(6012,2214),(1623,6951),(11593,7347),(11209,1734),(6963,4849),(4688,2736),(13120,3185),(6475,3852),(3349,2250),(656,3131),(5634,4860),(3929,666),(13021,1533),(1548,5184),(9828,7167),(7879,7141),(4699,3763)
90,(5000,4357),(9162,4922),(7596,1358),(3418,5235),(9195,2386),(6541,944),(2025,931),(11281,2059),(7688,3359),(4623,2901),(11142,5274),(14251,6840),(4662,7331),(5689,2297),(1953,6903),(11591,7329),(11281,2059),(7296,4843),(4628,2989),(13097,2853),(6674,3774),(3458,2471),(735,3455),(5616,5220),(3850,482),(13004,1200),(1563,4851),(10161,7177),(7897,7141),(5032,3775)
91,(4993,4461),(9162,4717),(7618,1356),(3085,5221),(9198,2062),(6408,1278),(2006,940),(11255,1943),(7506,3618),(4638,3211),(10809,5256),(14151,6840),(4691,7663),(5531,2506),(2268,6858),(11626,7661),(11255,1943),(7398,4717),(4644,3330),(13074,2520),(6680,3772),(3456,2779),(810,3762),(5604,5553),(3885,564),(12987,867),(1553,5065),(10313,7403),(7564,7132),(4943,3772)
92,(4838,4323),(9162,5050),(7950,1334),(3319,5231),(9198,1728),(6531,968),(2025,931),(11183,1617),(7697,3345),(4865,3343),(10458,5238),(14362,6840),(4711,7900),(5541,2839),(2139,7029),(11664,8010),(11183,1617),(7175,4846),(4938,3292),(13056,2208),(6358,3877),(3456,2530),(731,3438),(5592,5886),(3894,584),(12972,517),(1558,4962),(10323,7539),(7546,7132),(4699,3763)
93,(4597,4411),(9162,5144),(8262,1314),(3307,5231),(9198,1605),(6582,841),(2006,940),(11111,1292),(7816,3177),(4937,3296),(10790,5255),(14040,6840),(4683,7568),(5535,2638),(2158,6874),(11628,7678),(11111,1292),(6842,4852),(4876,3344),(13061,2309),(6063,4032),(3474,2250),(652,3114),(5580,6246),(3841,462),(12960,162),(1558,4954),(10296,7182),(7879,7141),(5032,3775)
94,(4643,4741),(9162,4811),(7929,1336),(3042,5275),(9198,1938),(6458,1150),(2025,931),(11038,966),(7624,3450),(4644,3330),(11142,5274),(14373,6840),(4654,7236),(5523,2284),(1828,6922),(11593,7347),(11038,966),(6509,4858),(4533,3336),(13056,2208),(5881,3888),(3294,2070),(583,2806),(5591,5912),(3938,686),(12971,495),(1553,5073),(10321,7514),(8081,7311),(5388,3780)
95,(4700,5096),(9162,4828),(7596,1358),(2931,5520),(9198,2271),(6490,1071),(2006,940),(10966,641),(7569,3527),(4388,3303),(10809,5256),(14140,6840),(4866,7110),(5509,1951),(1498,6970),(11591,7329),(10966,641),(6385,5081),(4454,3213),(13061,2309),(6129,3741),(3100,2181),(512,2480),(5603,5579),(3798,360),(12972,517),(1620,4775),(10314,7428),(8118,7668),(5580,3613)
96,(4494,5206),(9162,5162),(7428,1203),(2600,5556),(9198,2062),(6624,738),(2025,931),(10894,316),(7761,3254),(4401,3284),(10458,5238),(14262,6840),(4855,7110),(5230,1908),(1623,6951),(11626,7661),(10894,316),(6372,5386),(4573,2934),(13056,2208),(6450,3699),(3114,2502),(442,2155),(5616,5220),(3929,666),(12960,162),(1945,4702),(10304,7292),(8083,7336),(5580,3367)
97,(4249,5232),(9162,5033),(7194,1093),(2268,5592),(9198,1728),(6500,1047),(2006,940),(10920,432),(7752,3268),(4467,3194),(10790,5255),(14251,6840),(4653,7220),(5461,1908),(1953,6903),(11664,8010),(10920,432),(6372,5720),(4570,2934),(12828,2098),(6750,3590),(3187,2778),(490,2377),(5274,5202),(3850,482),(12971,495),(2144,4827),(10332,7650),(8081,7311),(5580,3700)
98,(4580,5197),(9162,4700),(6890,1117),(1937,5629),(9198,1605),(6449,1174),(2025,931),(10992,758),(7560,3540),(4522,3337),(11142,5274),(14151,6840),(4681,7552),(5230,1908),(2268,6858),(11628,7678),(10992,758),(6372,6053),(4610,2768),(12495,2115),(6997,3388),(3456,2752),(560,2703),(4932,5184),(3885,564),(12972,517),(2132,4729),(10306,7317),(8118,7668),(5580,3502)
99,(4494,5206),(9162,4939),(6882,1239),(1838,5639),(9198,1938),(6573,865),(2006,940),(11064,1083),(7722,3636),(4422,3343),(10809,5256),(14362,6840),(4709,7884),(5043,1689),(2161,7079),(11593,7347),(11064,1083),(6535,6242),(4590,2446),(12162,2131),(7116,3109),(3459,2446),(630,3024),(5164,4924),(3894,584),(12960,162),(2160,4950),(10313,7403),(8083,7336),(5580,3478)
100,(4249,5232),(9162,5256),(7059,1079),(2169,5603),(9198,2271),(6572,521),(2025,931),(11137,1409),(7722,3636),(4467,3194),(10458,5238),(14040,6840),(4993,7944),(4999,1359),(2484,7110),(11591,7329),(11137,1409),(6623,6260),(4478,2250),(12062,2136),(7074,2859),(3362,2250),(559,2698),(5169,4918),(3841,462),(12971,495),(2069,4674),(10220,7650),(8081,7311),(5580,3724)
101,(4580,5197),(9162,4922),(7416,1116),(2501,5567),(9198,2062),(6642,270),(2006,940),(11209,1734),(7569,3527),(4522,3337),(10790,5255),(14373,6840),(5326,7931),(5015,1480),(2152,7078),(11626,7661),(11209,1734),(6372,6154),(4122,2250),(12395,2120),(6768,2952),(3182,2070),(489,2372),(5377,4986),(3938,686),(12811,686),(1744,4747),(9887,7650),(8118,7668),(5580,3391)
102,(4494,5206),(9162,4717),(7084,1081),(2832,5530),(9198,1728),(6725,592),(2025,931),(11281,2059),(7761,3254),(4865,3343),(11142,5274),(14140,6840),(5614,7864),(5058,1800),(2382,7100),(11664,8010),(11281,2059),(6372,5821),(4455,2250),(12728,2103),(6587,2732),(3105,2292),(443,2160),(5379,4984),(3798,360),(12478,692),(1728,4751),(9649,7650),(8083,7336),(5580,3589)
103,(4249,5232),(9162,5050),(6883,1228),(2931,5520),(9198,1605),(6726,594),(1801,1166),(11255,1943),(7752,3268),(5159,3274),(10809,5256),(14262,6840),(5605,7531),(5013,1469),(2262,7088),(11628,7678),(11255,1943),(6372,5487),(4590,2472),(13050,2088),(6282,2538),(3121,2612),(513,2486),(5237,5244),(3929,666),(12144,697),(2053,4677),(9982,7650),(8075,6979),(5602,3945)
104,(4580,5197),(9162,5144),(6854,1571),(2600,5556),(9198,1938),(6642,270),(1695,1482),(11183,1617),(7560,3540),(4950,3186),(10458,5238),(14251,6840),(5599,7309),(5000,1370),(2271,7089),(11593,7347),(11183,1617),(6316,5220),(4865,2537),(13068,2430),(6570,2728),(3297,2790),(584,2811),(5005,5472),(3850,482),(11935,701),(2160,4950),(10332,7650),(8097,6647),(5616,4050)
105,(4677,4965),(9162,4811),(6855,1562),(2268,5592),(9198,2271),(6516,288),(1654,1821),(11111,1292),(7633,3436),(5160,3278),(10790,5255),(14151,6840),(5608,7642),(5044,1700),(2373,7099),(11591,7329),(11111,1292),(5983,5220),(5022,2736),(13050,2088),(6768,2952),(3456,2641),(606,2915),(4691,5584),(3885,564),(12268,695),(2130,4717),(9998,7650),(8376,6633),(5508,4068)
106,(4883,4890),(9162,4828),(6865,1460),(1937,5629),(9198,2062),(6642,270),(1563,2024),(11038,966),(7825,3163),(5166,3607),(11142,5274),(14449,6885),(5671,7921),(5028,1579),(2161,7079),(11626,7661),(11038,966),(5649,5220),(5022,2736),(13068,2430),(6571,2937),(3456,2668),(536,2589),(4626,5814),(3894,584),(12602,690),(2178,5059),(9665,7650),(8238,6619),(5331,4244)
107,(4764,4883),(9162,5162),(6845,1672),(1706,5760),(9198,1728),(6516,288),(1230,2048),(10966,641),(7688,3359),(4999,3774),(10809,5256),(14448,6883),(6004,7932),(4986,1260),(2484,7110),(11664,8010),(10966,641),(5893,5220),(5164,2878),(13050,2088),(6730,2847),(3456,2641),(466,2263),(4626,5814),(3841,462),(12935,684),(2160,4950),(9871,7650),(8109,6439),(5616,4050)
108,(4883,4890),(9162,5033),(6876,1350),(1414,5821),(9198,1605),(6541,396),(898,2072),(10894,316),(7506,3618),(4644,3762),(10458,5238),(14140,6840),(6337,7942),(5030,1590),(2152,7078),(11628,7678),(10894,316),(6227,5220),(5157,2545),(13068,2430),(6855,2608),(3467,2335),(467,2268),(4406,5710),(3938,686),(12700,688),(2118,4606),(10205,7650),(8284,6290),(5922,4050)
109,(4968,4680),(9162,4700),(6679,1335),(1246,5979),(9198,1938),(6624,738),(565,2096),(10920,432),(7697,3345),(4977,3773),(10790,5255),(14262,6840),(6671,7953),(5043,1689),(2382,7100),(11593,7347),(10920,432),(6205,5220),(5149,2211),(12734,2440),(6895,2327),(3294,2194),(537,2594),(4104,5868),(3798,360),(12366,694),(2088,4266),(10109,7650),(8469,6466),(5851,4232)
110,(5274,4788),(9198,4392),(6987,1353),(1290,6309),(9198,2271),(6500,1047),(653,2089),(10992,758),(7816,3177),(4999,3774),(11142,5274),(14251,6840),(6750,7678),(4999,1359),(2706,7110),(11591,7329),(10992,758),(5872,5220),(5152,2346),(12401,2451),(7227,2357),(3349,2250),(607,2920),(4264,6115),(3929,666),(12033,699),(2022,3939),(9776,7650),(8468,6475),(5895,3942)
111,(4968,4680),(9180,4086),(7320,1363),(1291,6314),(9198,2062),(6296,1278),(986,2065),(11064,1083),(7624,3450),(4644,3762),(10809,5256),(14151,6840),(6750,7344),(5015,1480),(3039,7110),(11626,7661),(11064,1083),(5560,5217),(5160,2679),(12068,2462),(7544,2363),(3696,2250),(682,3239),(4464,6176),(3850,482),(12046,699),(1962,3636),(9427,7650),(8469,6466),(6077,3760)
112,(5274,4788),(9198,4392),(7420,1148),(1247,5984),(9198,1728),(5954,1278),(1318,2041),(11137,1409),(7484,3726),(4310,3750),(10458,5238),(14362,6840),(6639,7138),(5058,1800),(3372,7110),(11664,8010),(11137,1409),(5237,5244),(5164,2878),(12192,2458),(7735,2228),(4029,2250),(761,3563),(4158,6084),(3885,564),(12379,693),(2027,3962),(9145,7594),(8468,6475),(6395,3704)
113,(5054,5049),(9530,4414),(7139,1087),(1246,5979),(9160,1389),(5616,1278),(1674,2016),(11209,1734),(7285,3874),(4124,3578),(10124,5250),(14040,6840),(6534,7290),(5350,1908),(3515,7332),(11628,7678),(11209,1734),(5068,5508),(5157,2545),(12525,2447),(7722,1890),(4344,2250),(921,3757),(3928,6028),(3894,584),(12713,688),(2088,4266),(9157,7261),(8644,6304),(6386,3705)
114,(5098,5192),(9863,4436),(6851,959),(1290,6309),(9046,1076),(5693,1585),(1341,2040),(11281,2059),(7075,3856),(3993,3340),(9899,5276),(14373,6840),(6534,7290),(5341,1908),(3522,7665),(11593,7347),(11281,2059),(5204,5826),(5149,2211),(12858,2436),(7735,2223),(4590,2361),(1242,3744),(4104,5756),(3841,462),(12922,684),(1754,4266),(9154,7368),(8977,6312),(6284,3715)
115,(5292,5058),(9841,4434),(6741,863),(1343,6644),(8933,762),(5940,1808),(1009,2064),(11099,2245),(7407,3884),(3828,3165),(9918,5271),(14140,6840),(6646,7139),(5350,1908),(3525,7790),(11591,7329),(11099,2245),(5094,5634),(5152,2346),(13062,2319),(7962,2347),(4590,2335),(1264,4076),(4356,5573),(3938,686),(12589,690),(1421,4266),(9145,7594),(9068,6315),(6601,3665)
116,(5562,4870),(9509,4412),(6660,1187),(1404,6984),(8819,449),(5865,1740),(676,2088),(10791,2374),(7506,3618),(3687,2963),(10138,5249),(14262,6840),(6528,7131),(5341,1908),(3517,7457),(11626,7661),(10791,2374),(5094,5634),(5160,2679),(13055,2198),(8266,2302),(4590,2472),(1444,4266),(4348,5576),(3798,360),(12255,695),(1444,4266),(9157,7261),(8735,6306),(6879,3506)
117,(5810,4645),(9198,4392),(6464,1381),(1345,6655),(8637,260),(5693,1585),(542,2097),(10484,2503),(7442,3942),(3566,2976),(10458,5238),(14251,6840),(6498,7184),(5058,1800),(3510,7110),(11664,8010),(10484,2503),(5238,5941),(5161,2989),(13062,2319),(8293,1970),(4865,2537),(1778,4266),(4097,5632),(3929,666),(11922,701),(1778,4266),(9154,7368),(8533,6301),(7110,3276)
118,(5744,4725),(9530,4414),(6637,1278),(1343,6644),(8304,284),(5940,1808),(875,2073),(10188,2628),(7443,3939),(3687,2963),(10790,5255),(14151,6840),(6498,7184),(5013,1469),(3517,7443),(11628,7678),(10188,2628),(5184,6224),(4982,3183),(13055,2198),(8020,1899),(5022,2736),(2088,4266),(4061,5301),(3850,482),(11880,424),(2088,4266),(9146,7705),(8866,6309),(7123,2942)
119,(5739,4731),(9863,4436),(6718,954),(1404,6984),(8539,267),(5865,1740),(1207,2049),(10495,2499),(7425,4049),(3466,3098),(11142,5274),(14449,6885),(6498,7184),(5000,1370),(3525,7776),(11593,7347),(10495,2499),(5036,6430),(5042,3339),(13062,2319),(7666,1893),(4688,2736),(2421,4268),(3828,5215),(3885,564),(11880,309),(2421,4268),(9159,7936),(9180,6318),(7118,3066)
120,(5815,4639),(9841,4434),(6810,858),(1345,6655),(8637,260),(5693,1585),(1540,2025),(10802,2370),(7424,4052),(3383,3337),(10809,5256),(14448,6883),(6498,7184),(5044,1700),(3522,7679),(11591,7329),(10802,2370),(5029,6763),(5092,3173),(13055,2198),(7447,2019),(4570,2934),(2754,4271),(3474,5238),(3894,584),(11880,642),(2754,4271),(9146,7705),(8846,6309),(7114,3164)
121,(5669,4817),(9509,4412),(6851,959),(1291,6314),(8304,284),(5940,1808),(1452,2032),(11110,2241),(7462,3833),(3366,3340),(10458,5238),(14140,6840),(6750,7146),(5028,1579),(3515,7346),(11626,7661),(11110,2241),(5022,7110),(4932,3348),(13062,2319),(7434,2376),(4504,3094),(3087,4274),(3806,5217),(3841,462),(11880,424),(3087,4274),(9217,7992),(8513,6300),(7128,2844)
122,(5886,4554),(9198,4392),(6810,858),(1247,5984),(8539,267),(6129,2088),(1119,2056),(11330,2267),(7616,3627),(3362,3186),(10790,5255),(14262,6840),(6750,7479),(4986,1260),(3512,7221),(11664,8010),(11330,2267),(5029,6776),(5166,3441),(13055,2198),(7740,2340),(4681,2931),(3421,4277),(4079,5094),(3938,686),(11880,309),(3421,4277),(9550,7992),(8755,6307),(7452,2988)
123,(5674,4811),(9530,4414),(6851,959),(1185,5651),(8637,260),(6322,2303),(787,2080),(11542,2453),(7506,3618),(3153,3075),(11142,5274),(14513,6976),(6750,7812),(5030,1590),(3520,7554),(11628,7678),(11542,2453),(5036,6443),(5166,3780),(13062,2319),(8073,2351),(5014,2917),(3754,4280),(4050,5202),(3798,360),(11880,642),(3754,4280),(9600,7715),(9088,6315),(7775,2907)
124,(5379,4984),(9863,4436),(6810,858),(1109,5327),(8304,284),(6295,2195),(432,2106),(11875,2463),(7442,3942),(3294,2952),(10809,5256),(14362,6840),(6750,7789),(5142,1872),(3528,7902),(11593,7347),(11875,2463),(4874,6241),(4832,3768),(13055,2198),(8095,2352),(5010,2625),(4087,4283),(4086,5533),(3929,666),(11880,424),(4087,4283),(9316,7650),(8957,6312),(7740,2628)
125,(5462,4915),(9841,4434),(6851,959),(1130,5418),(8539,267),(6295,2196),(502,2431),(11747,2459),(7250,4083),(3293,2951),(10458,5238),(14040,6840),(6750,7456),(5461,1908),(3194,7902),(11591,7329),(11747,2459),(4518,6192),(4810,3767),(13062,2319),(7740,2340),(4910,2736),(4126,4561),(3977,5796),(3850,482),(11880,309),(4126,4561),(9149,7483),(8624,6303),(8082,2628)
126,(5292,5058),(9509,4412),(6810,858),(1207,5742),(8637,260),(6081,1992),(572,2757),(11414,2449),(6993,3995),(2965,2913),(10790,5255),(14373,6840),(6750,7146),(5519,2185),(2861,7902),(11626,7661),(11414,2449),(4609,5871),(5166,3780),(13055,2198),(7726,2006),(4613,2791),(4109,4894),(3726,6012),(3885,564),(11880,642),(4109,4894),(9162,7146),(8644,6304),(8118,2952)
127,(5440,5210),(9198,4392),(6851,959),(1160,5543),(8304,284),(5865,1740),(685,3018),(11304,2160),(6990,4015),(2632,2909),(11142,5274),(14140,6840),(6750,7479),(5687,2298),(2502,7902),(11664,8010),(11304,2160),(4549,6081),(5499,3780),(13062,2319),(7500,1904),(4792,2927),(4115,4782),(4010,5953),(3894,584),(11880,424),(4115,4782),(9150,7479),(8977,6312),(8082,2628)
128,(5449,5211),(9169,4606),(6741,863),(1080,5202),(8539,267),(5693,1585),(1016,2982),(11431,2449),(7259,4084),(2298,2904),(10809,5256),(14262,6840),(6750,7812),(6012,2214),(2168,7915),(11628,7678),(11431,2449),(4738,6222),(5580,3502),(13055,2198),(7441,2185),(5002,2918),(4131,4449),(3940,6018),(3841,462),(11880,309),(4131,4449),(9149,7483),(9068,6315),(7740,2628)
129,(5107,5193),(9308,4399),(6660,1187),(1413,5189),(8637,260),(5940,1808),(1348,2947),(11764,2459),(7443,3939),(1965,2900),(10458,5238),(14251,6840),(6750,7789),(6206,2300),(1835,7928),(11593,7347),(11764,2459),(5038,6319),(5580,3478),(13075,2540),(7268,2360),(4669,2932),(4140,4117),(3831,6047),(3938,686),(11880,642),(4140,4117),(9162,7146),(8735,6306),(8082,2628)
130,(4914,5346),(9641,4421),(6464,1381),(1325,5192),(8304,284),(5865,1740),(1679,2912),(11858,2462),(7506,3618),(1984,2900),(10790,5255),(14151,6840),(6750,7456),(6370,2605),(1713,7933),(11591,7329),(11858,2462),(5031,6652),(5580,3724),(13098,2873),(6936,2330),(4603,2680),(4140,3784),(3831,6047),(3798,360),(11880,424),(4140,3784),(9150,7479),(8475,6355),(8118,2952)
131,(5044,5061),(9974,4443),(6570,1348),(1191,5197),(8539,267),(5644,1492),(1652,2915),(11525,2452),(7442,3942),(2317,2904),(11142,5274),(14449,6885),(6750,7146),(6383,2616),(2046,7920),(11626,7661),(11525,2452),(5024,6986),(5580,3391),(13121,3205),(7061,2342),(4590,2335),(3862,3748),(3831,6047),(3929,666),(11880,309),(3862,3748),(9149,7483),(8404,6636),(8241,2961)
132,(5274,4788),(9730,4427),(6549,1354),(1548,5184),(8637,260),(5727,1278),(1320,2950),(11335,2286),(7443,3939),(2651,2909),(10809,5256),(14448,6883),(6535,7131),(6458,2673),(2379,7906),(11664,8010),(11335,2286),(5026,6887),(5437,3073),(13144,3538),(7393,2372),(4367,2250),(3528,3754),(3615,6002),(3850,482),(11880,642),(3528,3754),(9162,7146),(8100,6606),(8352,2970)
