26, 0.951471, 0.932801, 0.127569, 6.91267
77,(4981,4840),(9290,4077),(7170,1090),(10325,7569),(8402,2958),(7380,6350),(6309,2940),(9635,3618),(6856,2787),(6861,2923),(6109,288),(5764,7260),(9050,7990),(8286,3762),(1671,1987),(3153,3543),(6031,2950),(4626,5814),(11886,8012),(12379,693),(4070,1497),(13157,5319),(2491,7457),(1302,5193),(10317,7458),(10966,641)
78,(5041,4572),(9623,4051),(7305,1104),(10054,7650),(8623,2909),(7391,6042),(6516,2822),(9968,3618),(6858,2664),(6546,2936),(6443,288),(6097,7273),(8717,7984),(8093,3888),(1646,1739),(3366,3340),(6364,2939),(4710,5577),(12219,8017),(12713,688),(4079,1830),(13050,5346),(2484,7110),(1553,5073),(10165,7650),(10894,316)
79,(5373,4524),(9900,4084),(6973,1070),(9720,7650),(8948,2837),(7409,5709),(6339,2582),(9985,3618),(7171,2770),(6471,2684),(6580,558),(6430,7286),(8384,7978),(7760,3888),(1660,1877),(3362,3186),(6682,2945),(5024,5465),(12552,8021),(12980,739),(4107,2178),(13158,5318),(2152,7078),(1563,4843),(9832,7650),(10920,432)
80,(5598,4356),(9897,4073),(6876,1350),(9816,7650),(9053,2814),(7427,5376),(6516,2718),(9652,3618),(7161,2764),(6370,2605),(6585,575),(6311,7281),(8062,7972),(7452,3888),(1657,1850),(3153,3075),(6696,2754),(5238,5243),(12886,8025),(12997,1072),(4104,2539),(13266,5292),(2382,7100),(1548,5184),(9705,7650),(10992,758)
81,(5616,4050),(9935,4177),(6570,1348),(10149,7650),(8728,2886),(7655,5244),(6265,2485),(9318,3618),(7269,2823),(6383,2616),(6460,288),(5978,7268),(7729,7964),(7561,3622),(1649,1766),(3294,2952),(6874,2920),(5551,5216),(13219,8030),(13014,1405),(4104,2863),(13111,5438),(2262,7088),(1563,4851),(10038,7650),(11064,1083)
82,(5609,4160),(9938,4188),(6549,1354),(10319,7483),(8402,2958),(7988,5226),(6156,2142),(8985,3618),(7074,2718),(6214,2326),(6127,288),(5645,7255),(7398,7956),(7830,3528),(1668,1960),(3621,2970),(7074,2859),(5338,5205),(13552,8034),(13032,1738),(4104,2641),(13295,5716),(2206,6940),(1553,5065),(10327,7594),(11137,1409)
83,(5472,4356),(9900,4084),(6691,1062),(10351,7181),(8063,2942),(8103,4998),(6203,1933),(8653,3542),(7259,2817),(6081,1992),(5887,288),(5605,7531),(7447,7626),(7830,3528),(1638,1656),(3632,2969),(6768,2952),(5551,5216),(13886,8039),(13050,2088),(4270,2490),(13479,5994),(2134,7035),(1770,5177),(10302,7262),(11209,1734)
84,(5400,4581),(9897,4073),(6768,756),(10684,7176),(7866,2907),(8082,4662),(6061,1615),(8356,3391),(6966,2691),(5865,1740),(6220,288),(5614,7864),(7410,7870),(8150,3621),(1671,1987),(3471,3153),(6793,2700),(5893,5220),(14219,8043),(13032,1755),(4590,2502),(13663,6272),(2268,6858),(2103,5168),(10573,7178),(11281,2059)
85,(5668,4479),(9935,4177),(7100,737),(11018,7171),(8173,2956),(8103,4994),(6063,1617),(8059,3239),(6666,2551),(5644,1492),(6460,288),(5338,7931),(7620,7961),(8316,3888),(1396,2036),(3312,3348),(6618,2523),(6227,5220),(14306,8044),(13015,1422),(4534,2250),(13847,6550),(2139,7029),(2160,4950),(10907,7173),(11255,1943)
86,(5851,4232),(9938,4188),(7416,720),(11351,7167),(8185,2957),(8229,5223),(6342,1715),(7784,3222),(6378,2383),(5727,1278),(6127,288),(5005,7944),(7953,7969),(7982,3888),(1064,2060),(3223,3186),(6336,2358),(6205,5220),(13973,8040),(12998,1089),(4201,2250),(14040,6840),(2341,6774),(2177,5056),(11240,7168),(11183,1617)
87,(5810,4050),(9826,4036),(7429,386),(11684,7152),(8296,2965),(8562,5235),(6675,1723),(7592,3495),(6575,2498),(6066,1278),(5832,343),(4711,7900),(8118,7807),(7649,3888),(732,2084),(3460,3239),(6623,2526),(5872,5220),(13640,8035),(12981,756),(3844,2250),(13855,6562),(2560,6523),(2317,5107),(11574,7164),(11111,1292)
88,(5508,4068),(9494,4061),(7425,492),(12016,7117),(8118,2785),(8895,5246),(6840,1894),(7601,3481),(6858,2664),(5732,1278),(5832,676),(4683,7568),(8118,7834),(7341,3878),(487,2101),(3186,3366),(6855,2608),(5671,5220),(13306,8031),(12992,961),(3510,2250),(13671,6284),(2772,6282),(2196,5166),(11905,7129),(11038,966)
89,(5331,4244),(9180,4086),(7416,831),(12347,7083),(7915,2628),(9217,5258),(6840,2228),(7793,3209),(6570,2495),(5645,1498),(5805,881),(4654,7236),(8118,7807),(7020,3852),(819,2077),(3126,3693),(6895,2327),(6004,5220),(12973,8027),(13009,1294),(3294,2138),(13487,6006),(2441,6326),(2315,5105),(12237,7094),(10966,641)
90,(5616,4050),(8846,4091),(7423,1170),(12679,7048),(7782,2789),(9550,5276),(7061,2342),(7720,3313),(6322,2304),(5857,1734),(5802,901),(4662,7331),(8118,7834),(7054,3574),(1152,2053),(3391,3757),(7227,2357),(6338,5220),(12640,8022),(13026,1627),(3098,2125),(13303,5728),(2111,6371),(2146,4839),(12568,7060),(10894,316)
91,(5598,4356),(8513,4096),(7452,1479),(13010,7014),(7754,2683),(9846,5347),(7393,2372),(7528,3586),(6223,1985),(6079,1989),(5822,792),(4691,7663),(8118,7807),(6740,3595),(1484,2029),(3725,3751),(7544,2363),(6399,4943),(12307,8018),(13043,1960),(3112,2458),(13119,5450),(1781,6416),(2108,4496),(12900,7025),(11094,212)
92,(5582,4465),(8180,4101),(7452,1812),(13246,6989),(7812,2898),(9846,5680),(7709,2343),(7665,3390),(6090,1662),(6012,2214),(5825,772),(4711,7900),(8100,7502),(6441,3700),(1657,1850),(4058,3745),(7851,2343),(6630,4855),(11973,8014),(12828,2098),(3391,2502),(13172,5531),(1450,6461),(2098,4376),(13231,6991),(11427,206)
93,(5420,4696),(8060,4325),(7673,1893),(12915,7024),(7754,2681),(9901,5968),(8017,2349),(7848,3132),(6085,1456),(5689,2297),(5832,460),(4683,7568),(8064,7146),(6121,3744),(1649,1766),(4417,3753),(8184,2355),(6963,4849),(11664,8010),(12495,2115),(3456,2779),(13356,5809),(1534,6450),(2069,4674),(13025,7012),(11760,200)
94,(5169,4918),(8082,4662),(7999,1898),(12583,7058),(7783,2790),(10242,5922),(8270,2247),(7656,3404),(6390,1404),(5531,2506),(5832,454),(4654,7236),(7730,7137),(5874,3778),(1668,1960),(4755,3765),(8284,2081),(7296,4843),(11997,8014),(12162,2131),(3179,2777),(13541,6086),(1864,6405),(1744,4747),(12694,7047),(11657,201)
95,(5377,4986),(8060,4329),(8294,1852),(12252,7093),(7906,2628),(9911,5967),(8298,1908),(7561,3622),(6734,1339),(5541,2839),(5822,792),(4421,7110),(7380,7128),(5915,3447),(1638,1656),(5088,3777),(8284,2074),(7175,4846),(12330,8018),(11840,2145),(3408,2802),(13725,6364),(2194,6360),(1558,4954),(12362,7081),(11324,207)
96,(5669,4817),(8157,4102),(8274,1519),(11920,7127),(8100,2683),(9815,6252),(8271,2240),(7555,3622),(6860,1515),(5253,2939),(5825,772),(4088,7110),(7713,7136),(5955,3117),(1671,1987),(4888,3770),(8206,2356),(6842,4852),(12663,8023),(11507,2154),(3456,2530),(13909,6642),(2525,6315),(1436,5188),(12031,7116),(10991,213)
97,(5886,4554),(8490,4096),(8151,1321),(11574,7164),(8026,2628),(9532,6307),(8039,2350),(7665,3390),(6728,1725),(5166,2934),(5805,881),(3755,7110),(8064,7146),(5809,2938),(1396,2036),(4755,3765),(7873,2344),(6509,4858),(12997,8027),(11415,2156),(3474,2250),(13978,6747),(2661,6296),(1080,5202),(11699,7150),(11094,212)
98,(5940,4453),(8823,4091),(7818,1343),(11498,6839),(7754,2681),(9180,6318),(7795,2341),(7848,3132),(6395,1716),(5158,2600),(5832,571),(3621,7110),(7730,7137),(5599,2920),(1064,2060),(5088,3777),(7962,2347),(6390,4662),(13330,8031),(11748,2147),(3807,2250),(13794,6469),(2331,6341),(1413,5189),(11795,7140),(11427,206)
99,(5744,4725),(9180,4086),(7485,1365),(11422,6514),(7783,2790),(9172,6651),(8128,2353),(7656,3404),(6090,1662),(5151,2267),(5887,288),(3954,7110),(7380,7128),(5931,2948),(732,2084),(4888,3770),(8206,2356),(6390,4328),(13663,8036),(11840,2145),(4122,2250),(13610,6191),(2001,6386),(1770,5177),(12126,7106),(11760,200)
100,(5625,5026),(8846,4091),(7729,1349),(11351,6209),(7782,2789),(9165,6984),(8039,2350),(7561,3622),(6085,1456),(5151,2290),(6220,288),(4287,7110),(7046,7137),(5942,3227),(443,2160),(4755,3765),(7873,2344),(6500,4072),(13997,8040),(11507,2154),(4122,2250),(13426,5913),(1670,6431),(2103,5168),(12458,7071),(11880,420)
101,(5449,5211),(8513,4096),(8061,1327),(11278,5884),(7754,2683),(9156,7312),(7795,2341),(7830,3528),(6390,1404),(5159,2623),(6570,280),(4644,7110),(6694,7142),(5901,3558),(513,2486),(5088,3777),(7519,2365),(6648,3886),(14330,8044),(11415,2156),(4104,2595),(13242,5635),(1314,6480),(2394,5184),(12789,7037),(11935,701)
102,(5107,5193),(8180,4101),(8151,1321),(11205,5559),(7812,2898),(9144,7650),(8128,2353),(7555,3622),(6734,1339),(5166,2934),(6349,288),(4672,7442),(6590,7135),(5920,3815),(584,2811),(5166,3502),(7442,2153),(6668,3995),(14195,8043),(11748,2147),(4104,2916),(13050,5346),(1372,6808),(2726,5202),(13121,7002),(12268,695)
103,(4914,5346),(8060,4325),(7818,1343),(11086,5271),(8118,2952),(9162,7992),(8279,2136),(7665,3390),(6886,1183),(5037,3178),(6016,288),(4700,7774),(6746,6979),(6229,3720),(740,3012),(5148,3168),(7562,1900),(6671,4015),(13862,8038),(11840,2145),(4104,2585),(13258,5181),(1468,7146),(3042,5220),(13136,7001),(12602,690)
104,(4603,5467),(8082,4662),(7485,1365),(10753,5253),(8241,2961),(9144,7650),(8291,1797),(7848,3132),(7115,1084),(4987,3343),(5832,454),(4701,7789),(6739,6646),(6552,3690),(1071,2977),(4937,3296),(7555,1901),(6390,4086),(13529,8034),(11507,2154),(4326,2492),(13235,4848),(1531,7473),(3042,5452),(12804,7035),(12935,684)
105,(4297,5599),(8060,4329),(7452,1645),(10456,5182),(8352,2970),(9155,7316),(8271,1464),(8145,3283),(7360,1110),(5148,3168),(5822,792),(4673,7457),(6732,6312),(6220,3721),(1403,2941),(5159,3274),(7443,2130),(6390,4419),(13195,8030),(11330,2267),(4594,2557),(13212,4516),(1534,7486),(2931,5213),(12473,7070),(12968,406)
106,(4091,5577),(8053,4214),(7507,1904),(10444,4849),(8228,2960),(9156,7312),(8262,1147),(8442,3434),(7029,1075),(5163,2822),(5825,772),(4644,7110),(6459,6227),(6450,3699),(1734,2906),(5166,2934),(7323,2365),(6400,4772),(12862,8025),(11542,2453),(4774,2736),(13189,4183),(1470,7159),(2598,5195),(12141,7104),(12963,273)
107,(4054,5246),(8074,4547),(7611,1897),(10432,4516),(8118,2952),(9144,7650),(8262,814),(8739,3585),(6809,856),(5156,2489),(5805,881),(4977,7110),(6589,6253),(6330,3711),(1597,2921),(5158,2600),(6991,2335),(6630,4855),(12529,8021),(11875,2463),(5010,2625),(13166,3850),(1510,7364),(2315,5105),(11810,7139),(12975,606)
108,(4123,5055),(8067,4440),(7445,2074),(10423,4285),(8241,2961),(9155,7316),(8262,480),(9079,3618),(6714,971),(5148,2156),(5665,738),(5299,7110),(6568,6249),(6339,3710),(1265,2956),(5151,2267),(6840,2155),(6963,4849),(12195,8016),(11747,2459),(4728,2520),(13143,3518),(1555,7595),(2178,5059),(11684,7152),(12968,406)
109,(4154,5134),(8046,4104),(7378,2370),(10435,4618),(8352,2970),(9156,7312),(8095,284),(9413,3618),(6633,1294),(5154,2401),(5332,738),(5616,7110),(6261,6215),(6651,3640),(934,2991),(5151,2290),(6840,1822),(7296,4843),(11862,8012),(11414,2449),(4602,2668),(13120,3185),(1492,7268),(2394,5184),(12016,7117),(12963,273)
110,(4163,5159),(8067,4436),(7046,2340),(10447,4951),(8118,2840),(9144,7650),(7762,277),(9746,3618),(6335,1413),(5161,2734),(4998,738),(5282,7110),(5928,6230),(6918,3467),(630,3024),(5159,2623),(6617,1722),(7417,5063),(11775,8011),(11653,2456),(4885,2736),(13097,2853),(1624,7087),(2726,5202),(12347,7083),(12975,606)
111,(4114,5030),(8193,4662),(6840,2210),(10513,5240),(8118,2736),(9162,7992),(7434,270),(10079,3618),(6006,1470),(5058,2916),(4665,738),(5077,7110),(5580,6246),(7070,3315),(961,2988),(5166,2934),(6284,1714),(7267,5250),(12108,8015),(11970,2466),(4948,2548),(13074,2520),(1957,7078),(3042,5220),(12679,7048),(12700,688)
112,(4194,5238),(8526,4662),(6840,1877),(10846,5258),(8082,2628),(9495,7992),(7767,277),(9874,3618),(6120,1710),(4855,2736),(4331,738),(5410,7110),(5591,5912),(6840,3546),(1292,2953),(5037,3178),(6178,1866),(6934,5239),(12441,8020),(11636,2455),(4618,2505),(13083,2651),(1992,7195),(2986,5514),(13010,7014),(12366,694)
113,(4525,5203),(8859,4662),(6840,1894),(11086,5271),(7740,2628),(9407,7992),(8100,284),(9540,3618),(6237,2022),(4599,2625),(3998,738),(5602,7220),(5603,5579),(7075,3310),(1624,2918),(4987,3343),(6295,2195),(6601,5227),(12775,8024),(11431,2449),(4590,2250),(13106,2984),(1764,7438),(2655,5550),(13356,6973),(12033,699)
114,(4882,5184),(9162,4717),(6840,2228),(10753,5253),(7797,2844),(9156,7881),(8095,284),(9207,3618),(6336,2358),(4810,2530),(3850,482),(5605,7531),(5616,5220),(6913,3472),(1839,3007),(4999,3342),(6479,2442),(6372,5331),(13108,8028),(11764,2459),(4645,2509),(13129,3316),(1572,7705),(2324,5586),(13683,6909),(12046,699)
115,(4810,5386),(9162,5050),(6840,2099),(10513,5240),(7768,2735),(9147,7538),(7762,277),(8874,3618),(6623,2526),(5015,2666),(3885,564),(5614,7864),(5274,5202),(6997,3388),(1903,3334),(4937,3296),(6767,2610),(6372,5664),(13441,8033),(11858,2462),(4975,2552),(13152,3649),(1588,7827),(1992,5622),(14010,6845),(12379,693)
116,(4500,5508),(9162,5144),(6840,1766),(10846,5258),(7769,2736),(9159,7205),(7434,270),(9079,3618),(6911,2677),(4744,2736),(3894,584),(5608,7642),(5420,4951),(6992,3393),(1962,3636),(5166,3385),(7074,2718),(6372,5997),(13774,8037),(11525,2452),(4910,2736),(13175,3981),(1534,7486),(1783,5645),(13767,6893),(12713,688)
117,(4196,5645),(9162,4811),(6866,1451),(11154,5328),(7962,2628),(9152,7423),(7420,603),(9413,3618),(7220,2797),(4626,2934),(3841,462),(5599,7309),(5337,5020),(6950,3560),(1898,3308),(5166,3718),(7259,2817),(6261,6215),(14108,8041),(11542,2453),(4603,2680),(13198,4314),(1470,7159),(2114,5609),(13440,6957),(12922,684)
118,(4306,5596),(9162,4828),(6889,1128),(11227,5653),(8082,2628),(9255,7650),(7424,497),(9746,3618),(7112,2738),(4295,2924),(3969,792),(5605,7531),(5508,4878),(6962,3660),(1834,2981),(5443,3780),(7171,2770),(5928,6230),(14418,8046),(11875,2463),(4590,2335),(13221,4646),(1568,6959),(2445,5573),(13136,7001),(12589,690)
119,(4603,5467),(9162,5162),(6788,805),(11299,5978),(8118,2952),(9594,7650),(7429,381),(10079,3618),(7308,2844),(4104,2863),(4023,1121),(5614,7864),(5775,4688),(6680,3772),(1597,2921),(5357,3780),(7161,2764),(5580,6246),(14084,8041),(11747,2459),(4367,2250),(13244,4979),(1898,6911),(2777,5537),(12804,7035),(12255,695)
120,(4914,5346),(9162,5033),(6873,1012),(11376,6318),(8241,2961),(9260,7650),(7416,720),(9874,3618),(7122,2744),(3828,2948),(4069,1441),(5893,7928),(5965,4407),(6358,3877),(1265,2956),(5332,3780),(7269,2823),(5912,6230),(13751,8037),(11414,2449),(4010,2250),(13266,5292),(2228,6863),(2986,5514),(12473,7070),(11922,701)
121,(5098,5192),(9162,4700),(6788,805),(11042,6318),(8352,2970),(9151,7427),(7416,1053),(9540,3618),(7210,2791),(3837,3226),(4078,1774),(6226,7939),(6026,4080),(6063,4032),(934,2991),(5468,3780),(7074,2718),(6245,6215),(13418,8032),(11653,2456),(3677,2250),(13157,5319),(2106,7074),(2655,5550),(12141,7104),(11880,424)
122,(5165,5328),(9162,4939),(6698,487),(10709,6318),(8228,2960),(9163,7090),(7416,838),(9207,3618),(7220,2797),(4073,3345),(4084,2014),(6559,7949),(6306,4077),(6306,4077),(630,3024),(5221,3780),(7259,2817),(6372,5987),(13084,8028),(11970,2466),(3362,2250),(13050,5346),(2437,7105),(2324,5586),(11810,7139),(11880,309)
123,(5094,5634),(9162,5256),(6669,377),(10376,6318),(8118,2952),(9170,6757),(7416,942),(8874,3618),(7112,2738),(4129,3624),(4075,1681),(6916,7956),(6610,4058),(6610,4058),(708,3347),(5580,3780),(6966,2691),(6372,5654),(12751,8024),(11636,2455),(3182,2070),(13158,5318),(2490,7387),(1992,5622),(11684,7152),(11880,642)
124,(5210,5837),(9162,4922),(6753,700),(10242,6095),(8460,2945),(9177,6423),(7439,1280),(8554,3491),(6809,2690),(4362,3751),(4069,1441),(7250,7956),(6955,4050),(6955,4050),(787,3671),(5246,3780),(6714,2806),(6372,5321),(12418,8019),(11431,2449),(3105,2292),(13266,5292),(2497,7720),(1717,5706),(12016,7117),(11880,424)
125,(5072,5525),(9162,4717),(6873,1012),(10076,5944),(8785,2873),(8957,6312),(7673,1353),(8257,3340),(6471,2684),(4588,3760),(4078,1774),(7231,7956),(7259,4084),(7259,4084),(1032,3752),(4888,3770),(6601,2940),(6149,5220),(12084,8015),(11764,2459),(3121,2612),(13157,5319),(2668,7902),(1469,5823),(12347,7083),(11880,309)
126,(4796,5547),(9162,5050),(6788,805),(9833,6086),(9111,2801),(8624,6303),(8006,1331),(7960,3189),(6370,2605),(4255,3748),(4084,2014),(6898,7956),(7410,4270),(7410,4270),(1130,3748),(4532,3758),(6293,2941),(5816,5220),(11751,8011),(11858,2462),(3297,2790),(13050,5346),(3002,7902),(1335,5818),(12679,7048),(11880,642)
127,(4606,5615),(9162,5144),(6698,487),(9698,6303),(9436,2746),(8469,6466),(8265,1369),(7720,3313),(6516,2884),(3917,3747),(4075,1681),(6916,7956),(7399,4603),(7399,4603),(810,3762),(4199,3746),(5976,2952),(5621,5109),(11441,8008),(11525,2452),(3290,2789),(13234,5623),(3335,7902),(1692,5832),(13010,7014),(11880,424)
128,(4920,5503),(9162,4811),(6669,377),(9365,6312),(9765,2694),(8468,6475),(8285,1702),(7528,3586),(6768,2952),(3584,3753),(4069,1441),(7250,7956),(7286,4844),(7286,4844),(1143,3748),(3862,3748),(5935,3282),(5704,4774),(11108,8005),(11542,2453),(3120,2605),(13418,5901),(3361,7902),(1692,5832),(13356,6973),(11880,309)
129,(5094,5634),(9162,4828),(6753,700),(9346,6313),(10094,2642),(8311,6291),(8291,1797),(7665,3390),(7087,2856),(3251,3759),(4078,1774),(7422,7791),(6953,4850),(6953,4850),(1019,3753),(3528,3754),(5894,3613),(5912,4505),(10775,8002),(11875,2463),(3336,2502),(13602,6179),(3028,7902),(2023,5861),(13683,6909),(11880,642)
130,(5210,5837),(9162,5162),(6873,1012),(9679,6303),(9968,2662),(8118,6115),(8271,1464),(7848,3132),(7116,3121),(3153,3543),(4084,2014),(7435,7486),(6620,4856),(6620,4856),(921,3757),(3195,3760),(5894,3941),(5914,4502),(10441,7999),(12192,2458),(3456,2724),(13786,6457),(2694,7902),(2355,5891),(14010,6845),(11880,424)
131,(5149,5730),(9162,5033),(6788,805),(10032,6309),(9639,2714),(8118,5782),(8272,1480),(8145,3283),(7116,3109),(3366,3340),(4075,1681),(7384,7156),(6397,4749),(6397,4749),(1242,3744),(3391,3757),(5842,4257),(6000,4300),(10108,7996),(12525,2447),(3456,2585),(13970,6735),(2668,7902),(2687,5921),(13767,6893),(11880,309)
132,(5155,5741),(9162,4700),(6698,487),(10242,6206),(9309,2766),(8118,5448),(8292,1813),(8442,3434),(7074,2859),(3463,3075),(4123,1378),(7102,7135),(6390,4439),(6390,4439),(1571,3694),(3725,3751),(5922,4050),(6079,4024),(9775,7993),(12858,2436),(3678,2495),(13821,6882),(3002,7902),(3019,5951),(13440,6957),(11880,642)
133,(5094,5411),(9198,4392),(6669,377),(10186,5929),(9326,2764),(8007,5225),(8075,1901),(8739,3585),(6768,2952),(3239,2939),(4453,1333),(6750,7146),(6390,4086),(6390,4086),(1901,3645),(4058,3745),(5796,4326),(6374,3869),(9612,7826),(13062,2319),(4011,2486),(13494,6946),(3335,7902),(2899,6154),(13136,7001),(11880,424)
134,(5218,5199),(9530,4414),(6753,700),(9846,5976),(9655,2712),(7674,5243),(7722,1890),(8554,3491),(6460,2935),(3187,2778),(4783,1287),(6497,7180),(6519,3852),(6519,3852),(1687,3677),(4417,3753),(5583,4582),(6697,3852),(9611,7815),(13055,2198),(4104,2706),(13411,6962),(3524,7735),(2889,6164),(12804,7035),(11768,199)
135,(4925,5239),(9863,4436),(6698,487),(9846,5642),(9985,2660),(7544,5250),(7449,1963),(8257,3340),(6127,2946),(3456,2752),(4875,1275),(6535,7131),(6864,3852),(6864,3852),(1357,3726),(4532,3758),(5326,4755),(7020,3852),(9612,7826),(13062,2319),(4104,2808),(13738,6898),(3516,7402),(3040,5953),(12473,7070),(11435,205)
136,(4707,5426),(9841,4434),(6669,377),(9846,5292),(10078,2645),(7877,5232),(7437,2296),(7960,3189),(5809,2938),(3459,2446),(4545,1320),(6750,7257),(7072,3693),(7072,3693),(1461,3711),(4199,3746),(5012,4695),(7060,3608),(9760,7650),(13055,2198),(3883,2941),(14040,6840),(3454,7110),(2708,5923),(12141,7104),(11102,211)
137,(4603,5467),(9509,4412),(6753,700),(9972,5256),(9748,2697),(8118,5331),(7709,2343),(7720,3313),(5489,2926),(3362,2250),(4215,1365),(6750,7590),(6913,3686),(6913,3686),(1791,3661),(4417,3753),(4930,4892),(6889,3699),(10094,7650),(13062,2319),(4018,2926),(14373,6840),(3121,7110),(2376,5893),(11810,7139),(10983,214)
138,(4914,5346),(9198,4392),(6873,1012),(10305,5243),(9419,2749),(8118,5664),(8017,2349),(7528,3586),(5143,2926),(3182,2070),(4072,1552),(6750,7923),(7036,3621),(7036,3621),(1930,3472),(4755,3765),(4654,4822),(7060,3608),(10220,7650),(13055,2198),(4140,3132),(14140,6840),(2787,7110),(2044,5863),(11585,7274),(11316,208)
139,(5044,5061),(9180,4086),(6876,1350),(10452,5071),(9169,2735),(8118,5997),(8150,2354),(7452,3888),(5016,2680),(3105,2292),(4081,1885),(6750,7678),(6913,3686),(6913,3686),(1866,3145),(5088,3777),(4608,4492),(6786,3741),(9887,7650),(12956,2433),(4500,3150),(14262,6840),(2539,7110),(1692,5832),(11621,7605),(11649,202)
140,(4930,4892),(8846,4091),(6679,1335),(10440,4738),(9195,2386),(8114,6337),(7817,2342),(7785,3888),(4783,2527),(3121,2612),(4081,1903),(6750,7344),(6626,3788),(6626,3788),(1762,2903),(5443,3780),(4810,4327),(6466,3834),(9599,7705),(12623,2444),(4626,2934),(14251,6840),(2872,7110),(1893,5633),(11656,7937),(11768,199)
141,(4671,4932),(8513,4096),(6765,1342),(10428,4405),(9198,2062),(8155,6611),(7728,2062),(8118,3888),(4590,2390),(3297,2790),(4072,1570),(6639,7138),(6519,3852),(6519,3852),(1431,2939),(5580,3557),(4996,4412),(6161,3980),(9624,7936),(12290,2455),(4641,3266),(13930,6861),(3206,7110),(2225,5597),(11634,7733),(11435,205)
142,(4706,5129),(8180,4101),(6464,1381),(10255,4230),(9198,1728),(8460,6642),(7555,1901),(8204,3888),(4423,2250),(3456,2641),(4072,1552),(6534,7290),(6864,3852),(6864,3852),(1099,2974),(5580,3423),(4997,4405),(5902,4101),(9649,7650),(11970,2466),(4356,3348),(13603,6925),(3454,7110),(2556,5561),(11599,7402),(11102,211)
143,(4717,4881),(8060,4325),(6637,1278),(10009,4230),(9198,1605),(8478,6300),(7452,1685),(7871,3888),(4177,2250),(3622,2497),(4081,1885),(6534,7290),(7186,3865),(7186,3865),(768,3009),(5580,3780),(4783,4330),(5760,4369),(9982,7650),(12303,2455),(4588,3333),(13302,6984),(3121,7110),(2887,5524),(11585,7274),(10983,214)
144,(4981,4840),(8082,4662),(6718,954),(10342,4230),(9198,1938),(8118,6282),(7452,1368),(7538,3888),(4510,2250),(3955,2488),(4081,1903),(6313,7124),(7507,3888),(7507,3888),(669,3185),(5580,3446),(4487,4312),(5562,4608),(10332,7650),(12636,2444),(4421,3258),(13629,6920),(2787,7110),(3042,5341),(11621,7605),(11316,208)
145,(5125,4735),(8060,4329),(6810,858),(10431,4507),(9198,2271),(7784,6273),(7423,1170),(7674,3888),(4590,2502),(4104,2650),(4072,1570),(5980,7117),(7840,3888),(7840,3888),(748,3509),(5465,3121),(4491,4313),(5401,4476),(10306,7317),(12969,2433),(4278,3138),(13956,6856),(2428,7104),(3264,5229),(11656,7937),(11649,202)
146,(5169,4918),(8157,4102),(6887,1172),(10443,4840),(9198,2062),(7451,6265),(7452,1479),(8007,3888),(4719,2736),(4104,2641),(4072,1552),(5646,7110),(8174,3888),(8174,3888),(796,3708),(5472,2930),(4810,4327),(5292,4284),(10073,7174),(13056,2208),(4104,3348),(13821,6882),(2106,7074),(3508,5343),(11386,8007),(11768,199)
147,(5377,4986),(8490,4096),(6886,1183),(10455,5173),(9198,1728),(7380,6541),(7452,1812),(8316,3888),(5032,2790),(4104,2650),(4081,1885),(5611,7143),(8149,3888),(8149,3888),(717,3384),(5535,2638),(5114,4295),(5059,4298),(9740,7164),(13061,2309),(3844,3275),(13494,6946),(2213,6866),(3611,5660),(11052,8004),(11435,205)
148,(5631,4915),(8823,4091),(6809,856),(10735,5252),(9198,1605),(7380,6875),(7443,2130),(7982,3888),(5157,3044),(4048,2922),(4081,1903),(5338,7110),(7816,3888),(7816,3888),(638,3060),(5523,2284),(5409,4166),(5181,4290),(9407,7153),(12845,2437),(3798,2952),(13411,6962),(1883,6914),(3714,5977),(10719,8001),(11102,211)
149,(5560,5217),(9180,4086),(6852,961),(11068,5270),(9198,1938),(7388,7182),(7323,2365),(7649,3888),(4950,3186),(3853,2945),(4072,1570),(5022,7110),(7482,3888),(7482,3888),(695,3293),(5509,1951),(5601,3939),(4838,4323),(9164,7034),(12512,2448),(4104,2916),(13738,6898),(1553,6962),(3640,5747),(10386,7998),(10983,214)
150,(5280,5146),(8846,4091),(6880,1283),(10864,5259),(9198,2271),(7439,7512),(6991,2335),(7433,3997),(5160,3278),(4113,2970),(4072,1552),(5029,6776),(7360,4097),(7360,4097),(774,3617),(5230,1908),(5413,3780),(4538,4334),(9171,6701),(12179,2459),(4104,2585),(14040,6840),(1568,6959),(3536,5430),(10052,7995),(11316,208)
151,(5462,4915),(8513,4096),(6624,1332),(10531,5241),(9198,2062),(7419,7815),(6840,2155),(7195,4076),(4938,3292),(4306,3140),(4081,1885),(5036,6443),(7030,4055),(7030,4055),(770,3600),(5461,1908),(5166,3668),(4440,4291),(9178,6368),(12081,2462),(3881,2490),(14373,6840),(1898,6911),(3508,5343),(9719,7992),(11649,202)
152,(5739,4731),(8180,4101),(6704,1008),(10735,5252),(9198,1728),(7422,7791),(6840,1822),(7094,4063),(5148,3168),(4401,3284),(4081,1903),(4874,6241),(6706,4050),(6706,4050),(691,3276),(5519,2185),(5166,3330),(4436,4290),(9457,6310),(12414,2451),(3548,2499),(14512,6974),(2228,6863),(3611,5660),(9852,7993),(11880,309)
